Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21	Hip_Z_22	Hip_X_22	Hip_Y_22	Knee_Z_22	Knee_X_22	Knee_Y_22	Ankle_Z_22	Ankle_X_22	Ankle_Y_22	Hip_Z_23	Hip_X_23	Hip_Y_23	Knee_Z_23	Knee_X_23	Knee_Y_23	Ankle_Z_23	Ankle_X_23	Ankle_Y_23
10	-17.623491	-1.948877	-19.312592	25.019041	11.998431	36.522731	-9.58488	4.303065	-12.215825	-18.849561	-2.699787	-20.314938	24.895253	12.051173	37.732722	-8.822787	5.297717	-12.258876	-17.376701	-0.640294	-20.520827	22.1723	9.220609	38.079841	-7.3741	5.403282	-12.779713	-17.170413	-0.734767	-18.004239	23.620291	10.175986	36.370283	-9.183919	4.666883	-12.206392	-18.981783	0.025948	-18.485966	26.392969	11.10685	35.377973	-9.318419	3.108411	-11.81502	-16.791697	1.461137	-15.65703	22.773005	10.524058	37.354641	-7.387686	4.907458	-11.265413	-17.777775	-1.635798	-17.993909	24.353239	10.051088	36.514638	-9.740733	4.404515	-10.208913	-18.748652	0.434364	-20.19469	23.147656	10.012947	37.874409	-6.905146	4.707301	-9.538747	-17.271289	-1.680268	-20.537892	25.902809	10.683305	35.857778	-9.956033	5.208422	-10.088682	-17.286544	-2.919439	-21.469484	26.136812	12.573927	37.473156	-11.18133	4.657902	-9.16602	-17.175149	-1.839585	-19.788162	25.698578	11.585816	36.634866	-11.502379	5.227058	-10.438682	-17.878678	0.211805	-20.388236	24.865492	11.588322	37.376334	-7.996866	2.91291	-11.101583	-19.291107	0.261297	-20.661568	27.177426	12.889962	35.584463	-10.07545	1.36905	-10.839616	-20.422078	-2.17301	-19.794399	28.661048	12.112237	35.319681	-11.000838	5.129882	-10.758313	-21.256111	-1.779946	-21.682539	26.90456	12.052806	36.618596	-9.202139	5.317291	-10.843141	-18.398862	-3.087859	-20.818764	23.861595	9.237919	37.452153	-7.619593	5.537178	-10.945465	-19.161326	-0.734421	-22.131577	24.957553	11.628121	37.965513	-8.88282	3.160462	-11.301115	-17.446151	-1.26036	-19.804614	22.641703	9.035002	37.711818	-6.843238	4.347817	-12.026674	-17.057491	-2.133603	-17.677333	24.718416	10.630664	37.507811	-9.131828	4.010326	-11.368958	-18.234382	-3.12393	-21.759339	24.026003	10.197859	37.58491	-8.921418	4.056672	-10.634687	-18.474799	-2.79057	-20.406896	25.570137	11.723054	37.024999	-10.565809	4.039584	-10.8376	-20.53407	1.028973	-18.416715	25.957363	12.043601	37.373466	-9.708027	2.741475	-12.062747	-19.874963	-1.86509	-18.498692	28.995349	12.340998	36.03694	-9.812914	3.991053	-11.916086
11	-17.509092	-2.456336	-18.499518	26.587212	12.478937	35.412494	-11.426702	4.069179	-11.703011	-18.774486	-3.228803	-19.180482	26.863356	12.65999	36.24929	-10.691479	5.163969	-11.774668	-17.526447	-1.186366	-19.454402	24.130984	10.038497	36.906929	-9.241471	5.151253	-12.508123	-17.065407	-1.432796	-16.460505	25.107389	10.742808	34.957192	-10.950564	4.415063	-12.044158	-18.598498	-0.477473	-17.579663	27.638716	11.447218	34.479835	-11.00151	2.933341	-11.434166	-16.755835	0.881487	-14.519327	24.35308	11.214768	36.174939	-9.148817	4.56041	-11.236075	-17.575659	-2.197797	-16.758746	25.830655	10.453436	35.299468	-11.465657	4.152384	-9.910719	-18.814549	-0.324011	-18.798069	25.044634	10.661024	36.479163	-8.791032	4.460566	-9.324151	-17.012229	-2.407559	-19.013944	27.55789	11.200823	34.472498	-11.707505	5.027368	-9.826014	-16.873726	-3.535149	-20.336649	27.297411	13.069029	36.68316	-12.805864	4.540996	-9.192622	-16.685733	-2.521463	-18.768138	26.615237	11.940315	35.867893	-13.041663	5.125389	-10.390445	-17.721421	-0.484985	-19.19949	26.383057	12.288048	36.309443	-9.815044	2.664945	-10.958368	-19.013488	-0.350135	-19.837959	28.342724	13.264628	34.748639	-11.683559	1.233141	-10.524694	-19.865241	-2.707833	-18.981861	29.543199	12.361962	34.864467	-12.618315	4.940737	-10.635545	-20.870509	-2.151359	-20.998952	28.189506	12.520537	36.123602	-10.934989	5.102581	-10.62876	-18.089414	-3.729565	-19.55967	25.388767	9.70579	36.292053	-9.463178	5.247669	-10.675916	-19.030559	-1.26981	-21.144377	26.488009	12.218073	37.107113	-10.60392	3.060913	-11.198822	-17.727937	-1.938593	-18.526854	24.927549	9.960775	36.334278	-8.852484	4.091201	-11.713211	-16.877537	-2.692079	-16.476408	26.141245	11.087924	36.455801	-10.905291	3.812934	-11.102151	-17.979505	-3.736248	-20.308784	25.585915	10.643379	36.446074	-10.775935	3.81194	-10.415846	-18.158158	-3.339283	-19.32216	26.827987	12.170331	36.078869	-12.256268	3.9423	-10.700923	-20.176353	0.56721	-18.095311	26.830414	12.479123	37.004335	-11.227367	2.522694	-11.889326	-19.480883	-2.318196	-17.713636	30.299106	12.826866	35.452121	-11.499184	3.759875	-11.740225
12	-17.144979	-2.925023	-17.738899	27.744957	12.715035	34.482679	-13.117333	3.884235	-11.228721	-18.372249	-3.745457	-17.953363	28.397153	12.913626	34.825419	-12.440438	5.117308	-11.259318	-17.31215	-1.766676	-18.175701	25.626146	10.578228	35.676153	-10.998013	4.941262	-12.294011	-16.666046	-2.013992	-15.037479	26.211539	11.020609	33.758286	-12.580356	4.21429	-11.88604	-17.985606	-0.918445	-16.79026	28.508985	11.577506	33.812238	-12.527819	2.823001	-11.079286	-16.443893	0.372052	-13.517571	25.528092	11.595411	35.186176	-10.77866	4.281386	-11.186755	-17.112862	-2.667638	-15.631645	26.90541	10.649101	34.304404	-13.032199	3.969543	-9.665069	-18.620977	-1.016302	-17.335561	26.610377	11.105058	35.164563	-10.594508	4.253103	-9.206204	-16.452179	-3.085441	-17.520013	28.822707	11.514813	33.248328	-13.350837	4.892465	-9.614796	-16.256497	-4.081603	-19.284353	28.107265	13.31792	36.009978	-14.303696	4.481044	-9.203296	-15.997398	-3.1893	-17.821361	27.178722	12.100582	35.183233	-14.440959	5.06263	-10.339959	-17.27418	-1.069582	-18.047562	27.527733	12.685776	35.40475	-11.509424	2.485394	-10.827236	-18.532487	-0.876486	-19.169245	29.185274	13.436957	34.14796	-13.17829	1.138737	-10.214718	-19.130326	-3.183438	-18.289977	30.096022	12.443772	34.542832	-14.095015	4.788024	-10.484018	-20.309367	-2.51152	-20.354101	29.135139	12.84291	35.730631	-12.526893	4.902529	-10.43112	-17.544269	-4.29832	-18.287826	26.57827	9.978789	35.207306	-11.172572	4.996111	-10.456167	-18.678813	-1.802789	-20.080416	27.663943	12.634161	36.315545	-12.21945	3.002436	-11.161541	-17.672708	-2.598986	-17.048888	26.780025	10.634033	34.940596	-10.741462	3.86039	-11.50925	-16.482778	-3.186811	-15.37435	27.199421	11.353644	35.600329	-12.546542	3.647857	-10.87871	-17.477011	-4.326916	-18.806549	26.764657	10.875124	35.349254	-12.499702	3.637453	-10.223227	-17.608236	-3.799528	-18.2665	27.771568	12.368979	35.241193	-13.827051	3.902112	-10.563875	-19.644168	0.154447	-17.836933	27.418438	12.715546	36.750592	-12.631391	2.354431	-11.699999	-18.894726	-2.699553	-17.098685	31.23607	13.143587	35.15785	-13.035225	3.575236	-11.627082
13	-16.571552	-3.367583	-17.077122	28.521944	12.768847	33.750767	-14.645568	3.742838	-10.798339	-17.737432	-4.242107	-16.77314	29.554694	12.92286	33.547936	-14.06214	5.134478	-10.726502	-16.809065	-2.338703	-16.883289	26.712251	10.908053	34.505713	-12.626058	4.777517	-12.082473	-16.025756	-2.470198	-13.85016	26.959552	11.075517	32.847621	-14.059554	4.067532	-11.712232	-17.178541	-1.309286	-16.165596	29.008568	11.535253	33.371834	-13.876508	2.764919	-10.731106	-15.899143	-0.059639	-12.739369	26.333164	11.71225	34.441365	-12.263337	4.080942	-11.073674	-16.461857	-3.060491	-14.688721	27.649031	10.707213	33.529488	-14.456254	3.83386	-9.423153	-18.144282	-1.59595	-15.959595	27.786402	11.3058	34.022379	-12.265378	4.101362	-9.117258	-15.62603	-3.679493	-16.196337	29.690231	11.635526	32.264145	-14.866638	4.799368	-9.404871	-15.463478	-4.552852	-18.401155	28.582544	13.331875	35.488118	-15.669161	4.463977	-9.16654	-15.154718	-3.828319	-17.019906	27.434151	12.093113	34.599996	-15.699138	5.023765	-10.255576	-16.592883	-1.545698	-17.017831	28.347417	12.816167	34.686508	-13.07187	2.381149	-10.670201	-17.890432	-1.335881	-18.663779	29.745159	13.446886	33.755547	-14.558241	1.083059	-9.905671	-18.266266	-3.623242	-17.698778	30.395504	12.407476	34.296111	-15.448872	4.661325	-10.294856	-19.59408	-2.889195	-19.75506	29.749125	13.042965	35.408066	-13.969401	4.711286	-10.233375	-16.763038	-4.773205	-17.123129	27.383406	10.067447	34.289121	-12.708663	4.797597	-10.264065	-18.127655	-2.316225	-19.044687	28.49732	12.870779	35.610936	-13.714489	2.9794	-11.122711	-17.345121	-3.194961	-15.579781	28.234525	11.105469	33.666794	-12.481844	3.68367	-11.350831	-15.891817	-3.614226	-14.468656	27.899036	11.44488	34.975983	-14.034416	3.510361	-10.654383	-16.725161	-4.869982	-17.414432	27.5067	10.896419	34.403723	-14.044165	3.545499	-10.014161	-16.844453	-4.181264	-17.307713	28.393064	12.349156	34.549393	-15.257763	3.910638	-10.419928	-18.927041	-0.237881	-17.628522	27.699015	12.748632	36.567559	-13.888324	2.238529	-11.471697	-18.152992	-3.0382	-16.66836	31.833205	13.306288	35.096355	-14.416876	3.433439	-11.521699
14	-15.817807	-3.793991	-16.532197	28.94088	12.690978	33.219439	-16.001198	3.635971	-10.426199	-16.87476	-4.710234	-15.769819	30.262489	12.708652	32.52738	-15.513149	5.207354	-10.180778	-16.028588	-2.868252	-15.732812	27.353193	11.04138	33.505765	-14.090808	4.657319	-11.836209	-15.185089	-2.814359	-12.957321	27.369723	10.969096	32.252403	-15.373144	3.964694	-11.522118	-16.237542	-1.672098	-15.686831	29.210657	11.381253	33.097483	-15.061687	2.736767	-10.385004	-15.156797	-0.422263	-12.216479	26.795929	11.618688	33.95575	-13.593667	3.953386	-10.888259	-15.635245	-3.381579	-13.997567	28.042605	10.64978	33.001992	-15.71734	3.736694	-9.162495	-17.466357	-2.075028	-14.7568	28.654328	11.324948	33.064334	-13.812914	3.989387	-9.000786	-14.631954	-4.186947	-15.103346	30.232141	11.617503	31.524312	-16.263853	4.727711	-9.171795	-14.54294	-4.964419	-17.71375	28.792353	13.172533	35.117463	-16.920221	4.470112	-9.08741	-14.185484	-4.422494	-16.410961	27.408361	11.941011	34.147755	-16.81228	4.994705	-10.138473	-15.723036	-1.932723	-16.152406	28.869616	12.724228	34.157237	-14.494153	2.346109	-10.475589	-17.112153	-1.746936	-18.299542	30.040671	13.332047	33.538164	-15.816	1.063065	-9.617685	-17.267768	-4.033118	-17.19047	30.431597	12.263867	34.095799	-16.659531	4.561937	-10.07879	-18.760322	-3.297756	-19.178368	30.09765	13.151419	35.111017	-15.284678	4.528424	-10.032997	-15.819634	-5.1762	-16.117258	27.887858	10.045573	33.552002	-14.100504	4.641737	-10.07926	-17.427229	-2.801116	-18.104574	29.058364	12.959103	34.9984	-15.100324	2.980339	-11.045033	-16.751204	-3.687916	-14.27945	29.243454	11.387057	32.640748	-14.037389	3.573434	-11.194676	-15.152824	-3.990304	-13.771001	28.31217	11.411507	34.54943	-15.380325	3.388201	-10.408544	-15.805797	-5.367296	-16.220492	27.907968	10.7921	33.653513	-15.431449	3.50909	-9.776031	-15.919385	-4.508959	-16.474682	28.738818	12.181418	34.012304	-16.551763	3.947197	-10.282351	-18.072376	-0.636771	-17.42604	27.74715	12.646246	36.398649	-15.01449	2.156762	-11.22191	-17.305049	-3.367991	-16.370238	32.170845	13.356686	35.164469	-15.671697	3.322548	-11.388612
15	-14.896698	-4.20509	-16.102978	29.011204	12.51473	32.889798	-17.168661	3.555779	-10.13468	-15.86969	-5.154257	-14.97871	30.626535	12.373843	31.751669	-16.820174	5.305118	-9.632996	-15.039212	-3.339592	-14.813486	27.612882	11.025554	32.731167	-15.395875	4.565983	-11.542689	-14.166676	-3.065552	-12.381464	27.447201	10.746716	31.969386	-16.496916	3.892647	-11.326811	-15.166424	-2.014108	-15.350123	29.092844	11.132531	32.969575	-16.041899	2.724183	-10.05649	-14.239547	-0.729349	-11.942646	26.932493	11.365153	33.721376	-14.75777	3.8856	-10.649909	-14.673052	-3.650794	-13.53512	28.138848	10.510447	32.67922	-16.826089	3.665993	-8.882581	-16.59423	-2.449958	-13.81776	29.185904	11.174548	32.34096	-15.209635	3.907694	-8.832044	-13.52748	-4.589288	-14.323333	30.422018	11.478631	31.079655	-17.510333	4.662798	-8.913045	-13.491084	-5.316051	-17.273524	28.71398	12.853523	34.932156	-18.034036	4.487893	-8.980025	-13.101683	-4.952039	-16.019061	27.112971	11.660785	33.855042	-17.768156	4.96263	-10.0107	-14.695502	-2.254857	-15.460745	29.102107	12.460039	33.807773	-15.76348	2.364766	-10.254545	-16.206617	-2.12153	-18.031835	30.071913	13.123242	33.459336	-16.932927	1.076306	-9.387389	-16.146581	-4.416921	-16.721753	30.236991	12.040864	33.910676	-17.729145	4.483365	-9.864154	-17.792316	-3.742002	-18.59094	30.159618	13.152675	34.804396	-16.455846	4.364976	-9.836481	-14.7186	-5.507625	-15.327752	28.068929	9.935364	33.03887	-15.331744	4.530414	-9.898387	-16.56798	-3.238693	-17.32643	29.323952	12.887052	34.512493	-16.35605	3.003925	-10.904362	-15.952765	-4.081119	-13.222491	29.86179	11.530849	31.897661	-15.420092	3.516985	-11.011658	-14.258488	-4.314061	-13.314006	28.417927	11.261844	34.330522	-16.549849	3.27413	-10.140828	-14.729798	-5.813419	-15.315792	27.947052	10.59382	33.170378	-16.633063	3.519231	-9.510153	-14.829731	-4.787373	-15.817336	28.766601	11.886347	33.677499	-17.664388	3.997646	-10.172537	-17.072348	-1.050698	-17.192088	27.547795	12.42299	36.222571	-15.978045	2.10234	-10.981267	-16.348092	-3.707835	-16.160539	32.240227	13.295363	35.298469	-16.78581	3.242394	-11.211969
16	-13.839398	-4.595545	-15.757957	28.798582	12.275395	32.726495	-18.164447	3.488409	-9.934409	-14.735945	-5.56737	-14.465608	30.619742	11.968027	31.282121	-17.953872	5.406698	-9.12017	-13.886354	-3.742647	-14.178612	27.530216	10.88972	32.224374	-16.533399	4.492126	-11.215727	-13.012929	-3.256194	-12.058635	27.25348	10.453855	31.917631	-17.436657	3.832837	-11.145892	-14.001706	-2.341582	-15.091698	28.742389	10.830511	32.918767	-16.846096	2.705775	-9.76782	-13.192493	-1.000781	-11.841395	26.815182	11.017394	33.666507	-15.771308	3.851621	-10.404726	-13.592854	-3.874966	-13.264626	27.964019	10.301609	32.523467	-17.776577	3.614158	-8.60153	-15.575639	-2.747807	-13.134424	29.43056	10.911041	31.832622	-16.463778	3.841996	-8.625145	-12.395438	-4.909827	-13.788791	30.358631	11.274951	30.855476	-18.625292	4.59051	-8.651996	-12.345221	-5.626747	-17.006847	28.423695	12.441797	34.87659	-19.02911	4.503632	-8.872963	-11.926238	-5.408758	-15.803569	26.603889	11.286155	33.703739	-18.575975	4.916154	-9.900559	-13.554816	-2.543044	-14.89687	29.09778	12.099525	33.589337	-16.893619	2.408524	-10.03505	-15.19637	-2.469926	-17.791254	29.880964	12.85923	33.458221	-17.908987	1.112295	-9.239579	-14.898485	-4.766793	-16.261582	29.815946	11.751378	33.721123	-18.636806	4.413853	-9.678298	-16.714619	-4.199113	-17.964187	30.009673	13.06019	34.46647	-17.514758	4.225277	-9.651265	-13.494688	-5.782087	-14.729188	27.98098	9.770042	32.716472	-16.422245	4.452921	-9.725686	-15.587001	-3.627229	-16.684888	29.370853	12.702594	34.132712	-17.509675	3.038974	-10.720568	-14.98558	-4.386185	-12.441965	30.12119	11.568626	31.449378	-16.632258	3.504407	-10.791263	-13.249907	-4.598779	-13.017915	28.300699	11.039885	34.246296	-17.570817	3.159065	-9.876568	-13.537417	-6.215252	-14.677479	27.692601	10.343317	32.928896	-17.660731	3.555209	-9.238102	-13.626423	-5.034616	-15.302829	28.550662	11.519271	33.498109	-18.614863	4.03947	-10.094776	-15.951204	-1.471024	-16.908757	27.139998	12.116683	36.039151	-16.779116	2.058219	-10.78412	-15.304663	-4.057918	-15.951574	32.121853	13.155418	35.418738	-17.790297	3.18261	-11.013566
17	-12.630743	-4.946362	-15.485192	28.283201	11.977664	32.734396	-18.948143	3.41705	-9.859135	-13.508216	-5.948866	-14.186179	30.30826	11.557194	31.089293	-18.921896	5.489284	-8.702924	-12.609741	-4.072802	-13.829316	27.148802	10.661408	31.997167	-17.491471	4.424166	-10.903233	-11.717926	-3.39606	-11.976423	26.768185	10.100639	32.073756	-18.138046	3.765266	-11.018082	-12.731082	-2.645483	-14.887525	28.147359	10.482799	32.920694	-17.43013	2.657138	-9.560226	-12.014171	-1.239123	-11.867165	26.440019	10.594881	33.751075	-16.595809	3.831618	-10.207937	-12.40283	-4.053751	-13.128917	27.541114	10.027853	32.491897	-18.555605	3.571109	-8.35719	-14.432634	-2.985522	-12.682898	29.407507	10.571731	31.521534	-17.56886	3.786627	-8.407846	-11.263552	-5.143058	-13.497224	30.032807	11.021143	30.847466	-19.57451	4.497564	-8.41479	-11.097198	-5.895446	-16.876794	27.909739	11.956318	34.919419	-19.866171	4.50331	-8.78927	-10.647082	-5.763815	-15.751112	25.87225	10.818337	33.691953	-19.188627	4.833296	-9.838739	-12.298173	-2.807843	-14.437507	28.833838	11.677479	33.487958	-17.84783	2.455144	-9.852955	-14.065404	-2.786141	-17.518923	29.444004	12.550807	33.494955	-18.69448	1.158722	-9.208995	-13.520528	-5.068053	-15.80151	29.169322	11.40287	33.520827	-19.352555	4.330612	-9.536926	-15.505015	-4.639147	-17.277314	29.627812	12.849398	34.088032	-18.438735	4.113824	-9.489078	-12.160233	-6.003176	-14.28911	27.648134	9.562009	32.549505	-17.370986	4.397099	-9.570725	-14.464402	-3.948611	-16.175119	29.182252	12.410472	33.864368	-18.544344	3.073703	-10.51594	-13.87678	-4.62022	-11.927231	30.061277	11.521706	31.276061	-17.675384	3.526302	-10.542341	-12.11718	-4.83671	-12.854879	27.948294	10.752968	34.278555	-18.404556	3.033896	-9.657184	-12.246516	-6.572663	-14.267311	27.182154	10.059843	32.89266	-18.504005	3.59816	-8.989942	-12.309295	-5.249749	-14.937536	28.071968	11.090718	33.46363	-19.36081	4.04232	-10.050423	-14.71669	-1.881449	-16.576622	26.535371	11.746157	35.865697	-17.394012	2.00417	-10.659245	-14.15329	-4.405304	-15.672171	31.809023	12.931412	35.465176	-18.662036	3.136775	-10.820538
18	-11.303753	-5.250789	-15.248366	27.549812	11.634433	32.843355	-19.548253	3.322916	-9.880808	-12.18441	-6.288375	-14.113057	29.686132	11.187522	31.186499	-19.684175	5.528123	-8.476809	-11.24716	-4.334595	-13.70619	26.533168	10.37246	32.013126	-18.270418	4.349185	-10.666469	-10.320489	-3.507197	-12.034432	26.070179	9.710108	32.343789	-18.631415	3.669703	-10.959243	-11.361961	-2.918193	-14.716203	27.349497	10.10219	32.951795	-17.796938	2.559987	-9.449368	-10.742977	-1.452934	-11.930975	25.886115	10.127528	33.879765	-17.251384	3.800063	-10.085552	-11.114158	-4.187933	-13.055823	26.908782	9.698511	32.534823	-19.160173	3.523354	-8.189782	-13.171409	-3.174671	-12.422241	29.120017	10.183954	31.380592	-18.504155	3.7355	-8.216936	-10.125302	-5.306854	-13.375014	29.489613	10.732339	30.989888	-20.355611	4.37578	-8.219568	-9.755948	-6.128437	-16.81016	27.206975	11.427475	34.998793	-20.535196	4.471435	-8.74323	-9.284357	-6.027132	-15.786554	24.983105	10.285909	33.753882	-19.61934	4.70059	-9.831052	-10.954374	-3.058064	-14.031286	28.370582	11.2319	33.452364	-18.639121	2.480381	-9.726694	-12.835037	-3.069285	-17.189881	28.821421	12.210758	33.523955	-19.302493	1.193922	-9.269483	-12.026837	-5.31021	-15.357006	28.319948	11.006882	33.317223	-19.863884	4.203735	-9.439713	-14.173194	-5.030468	-16.553313	29.040463	12.528127	33.692227	-19.220662	4.016456	-9.356957	-10.716089	-6.169051	-13.96763	27.07906	9.311868	32.492841	-18.157933	4.341193	-9.448362	-13.210256	-4.203912	-15.755902	28.789787	12.041681	33.678031	-19.456656	3.093586	-10.319487	-12.657999	-4.803499	-11.617442	29.750733	11.407479	31.314003	-18.559365	3.56861	-10.294853	-10.877397	-5.027401	-12.768003	27.398278	10.419647	34.385607	-19.043927	2.890687	-9.520435	-10.863244	-6.880782	-14.033057	26.437448	9.753	33.013938	-19.137053	3.622889	-8.806882	-10.902486	-5.43658	-14.692008	27.374692	10.619594	33.517333	-19.907179	3.982725	-10.021957	-13.36603	-2.260427	-16.214718	25.734628	11.318719	35.728936	-17.781435	1.912528	-10.625881	-12.89448	-4.728466	-15.294513	31.328407	12.63485	35.417029	-19.39549	3.088234	-10.66397
19	-9.841539	-5.48612	-15.035736	26.600532	11.227825	33.002033	-19.921503	3.177692	-9.979766	-10.767109	-6.579062	-14.180693	28.786841	10.876027	31.533287	-20.224111	5.506691	-8.491683	-9.804538	-4.521124	-13.778101	25.692036	10.033492	32.259049	-18.835807	4.251059	-10.559612	-8.815368	-3.595189	-12.194028	25.157673	9.279743	32.673421	-18.873713	3.514934	-10.979846	-9.891121	-3.148715	-14.579588	26.363699	9.694733	33.011713	-17.926112	2.395582	-9.447859	-9.37645	-1.634249	-11.975524	25.152626	9.615769	33.983	-17.6895	3.730361	-10.062229	-9.716177	-4.268903	-13.000728	26.060764	9.311076	32.619112	-19.551885	3.450581	-8.133925	-11.813125	-3.332591	-12.273	28.617593	9.774396	31.344105	-19.280423	3.676439	-8.076446	-8.946469	-5.412122	-13.368904	28.740989	10.406911	31.229764	-20.942034	4.215003	-8.079539	-8.318133	-6.324533	-16.770443	26.32269	10.868543	35.068459	-21.00582	4.383575	-8.740714	-7.828792	-6.179444	-15.873503	23.940285	9.689855	33.840994	-19.810551	4.487133	-9.894677	-9.511302	-3.287517	-13.666195	27.685349	10.770336	33.461795	-19.207578	2.448859	-9.681284	-11.486677	-3.301479	-16.80706	27.997301	11.827727	33.522238	-19.674246	1.186973	-9.408291	-10.415654	-5.475276	-14.958125	27.259605	10.565865	33.122252	-20.124333	3.99624	-9.387947	-12.722421	-5.342355	-15.836498	28.248056	12.100888	33.312914	-19.823869	3.909769	-9.259861	-9.182478	-6.288476	-13.708563	26.324069	9.024663	32.48237	-18.786988	4.260604	-9.363937	-11.823336	-4.391524	-15.408177	28.195026	11.613493	33.549982	-20.21372	3.08445	-10.144531	-11.331995	-4.942773	-11.472978	29.20555	11.221121	31.522759	-19.252976	3.615833	-10.091622	-9.537682	-5.164633	-12.723457	26.664395	10.047059	34.534269	-19.457391	2.717901	-9.493181	-9.406839	-7.143169	-13.890846	25.520729	9.430363	33.213751	-19.576468	3.608406	-8.707585	-9.416499	-5.594272	-14.555525	26.477784	10.116435	33.614522	-20.236946	3.835773	-9.99261	-11.920881	-2.596327	-15.856693	24.784698	10.845111	35.634531	-17.953725	1.765258	-10.666191	-11.521249	-5.001599	-14.823419	30.675427	12.268024	35.27456	-19.955812	3.015278	-10.574452
