Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z	R.ASYX	R.ASYY	R.ASYZ
25.672	2215.175	1088.432	1515.839	2220.093	1072.836	1293.443	2042.765	1137.673	1454.381	2051.119	1140.046	1350.653	2144.341	1160.589	1565.613	2179.67	1166.35	1261.433	2212.628	795.791	1573.833	2258.521	697.836	1562.084	2156.103	775.75	1542.9	2199.484	675.093	1525.794	2329.33	289.297	1526.984	2355.576	214.273	1508.907	2289.937	284.314	1490.297	2314.065	209.925	1472.034	2339.386	74.587	1437.736	2351.944	31.712	1430.565	2370.547	51.899	1485.0	2054.311	822.977	1234.084	2037.672	713.932	1244.41	2005.393	836.968	1280.676	1982.772	729.376	1287.74	1717.942	519.613	1293.884	1645.17	486.709	1307.2	1715.389	548.891	1337.872	1638.434	515.797	1348.563	1548.706	509.918	1379.241	1508.669	522.061	1396.525	1509.166	497.148	1344.672																			2548.834	145.762	1427.13	2516.731	109.619	1527.697																									1508.407	295.189	1408.63	1473.941	342.678	1315.925				2491.595	157.291	1471.772
25.679	2214.395	1083.403	1516.918	2220.41	1068.0	1293.793	2042.047	1131.268	1453.503	2050.758	1133.261	1350.205	2142.79	1154.976	1565.778	2178.668	1160.699	1260.438	2212.929	791.461	1573.24	2259.046	693.485	1561.322	2156.194	770.875	1542.9	2199.728	670.241	1525.95	2320.859	283.009	1528.468	2344.536	207.1	1510.531	2281.096	279.168	1492.216	2302.531	203.854	1474.046	2324.187	69.856	1438.416	2335.072	26.675	1431.008	2354.11	45.597	1485.712	2058.765	814.754	1233.587	2044.888	705.857	1242.746	2010.115	827.118	1281.027	1990.909	718.808	1287.927	1728.662	523.834	1291.654	1654.593	494.336	1305.212	1727.517	553.678	1335.31	1648.93	524.606	1346.012	1561.299	523.723	1378.054	1521.11	537.955	1394.382	1520.115	512.957	1342.439																			2534.975	134.883	1429.886	2501.443	98.631	1529.99																									1507.107	311.529	1407.461	1475.74	360.791	1314.463				2478.026	147.172	1474.161
25.686	2214.104	1079.183	1516.81	2220.564	1062.606	1294.182	2041.165	1124.436	1452.859	2050.229	1126.041	1349.995	2141.181	1148.833	1566.153	2177.799	1154.452	1259.548	2213.101	786.359	1572.625	2259.46	688.551	1560.506	2156.157	765.426	1542.978	2198.115	665.559	1527.352	2311.783	277.041	1529.961	2332.505	200.093	1512.103	2271.372	274.117	1493.992	2290.014	198.235	1476.118	2306.183	71.23	1440.041	2313.391	27.485	1431.68	2333.989	43.141	1486.48	2063.048	806.378	1233.241	2052.42	697.025	1241.71	2014.648	816.979	1281.374	1998.989	708.035	1288.073	1739.811	527.375	1289.585	1664.991	501.304	1303.276	1740.333	557.611	1332.763	1660.6	532.277	1343.77	1574.135	535.743	1376.373	1534.929	552.798	1391.849	1532.204	526.513	1341.346																			2519.523	120.885	1431.722	2482.389	85.422	1531.831																									1508.104	326.964	1405.625	1479.845	377.806	1312.652				2463.941	136.336	1476.349
25.692	2213.453	1073.26	1518.004	2220.414	1056.667	1294.705	2040.179	1117.256	1452.435	2049.446	1118.394	1349.795	2139.541	1142.089	1566.7	2177.098	1147.618	1258.913	2213.135	780.432	1572.323	2259.596	683.006	1559.72	2155.875	759.406	1543.361	2198.398	659.528	1527.183	2302.034	270.865	1531.2	2319.993	193.582	1513.823	2261.105	269.489	1495.887	2277.329	192.812	1478.121	2289.007	70.693	1441.0	2292.615	27.046	1432.051	2313.835	40.014	1487.59	2067.61	797.679	1232.971	2059.819	688.175	1240.717	2019.195	806.442	1281.814	2006.918	697.231	1288.036	1753.024	529.695	1287.498	1676.682	506.81	1302.423	1753.927	560.624	1330.509	1673.162	538.32	1341.888	1587.837	546.459	1375.074	1548.619	564.813	1390.311	1546.033	540.21	1339.302																			2504.459	105.879	1433.894	2465.513	70.931	1532.986																									1511.262	341.017	1403.123	1485.905	393.629	1310.393				2449.832	124.122	1478.271
25.699	2212.659	1066.701	1519.305	2220.256	1050.282	1295.262	2039.006	1109.792	1452.302	2048.363	1110.486	1349.71	2137.927	1134.717	1567.479	2176.575	1140.344	1258.636	2212.359	773.685	1573.298	2259.271	677.057	1559.054	2154.974	752.481	1544.479	2197.996	653.105	1527.242	2292.179	265.282	1532.355	2307.919	187.4	1514.575	2250.828	265.288	1497.775	2264.625	187.903	1479.488	2271.881	71.34	1442.504	2271.705	28.054	1432.833	2293.421	37.818	1488.895	2071.493	789.247	1232.927	2067.154	679.248	1239.525	2023.597	796.234	1281.863	2014.752	686.477	1287.768	1766.042	531.795	1285.526	1689.47	512.58	1300.967	1768.348	562.766	1328.513	1686.774	544.116	1340.43	1602.501	556.16	1371.707	1563.845	575.775	1389.277	1560.231	551.525	1338.228																			2488.575	90.141	1434.027	2447.387	56.964	1532.809																									1516.576	353.568	1400.283	1494.272	408.153	1306.61				2435.926	111.782	1479.066
25.706	2211.452	1060.104	1520.243	2219.652	1043.399	1295.765	2037.338	1102.292	1452.476	2046.803	1102.472	1349.757	2136.399	1126.851	1568.366	2176.105	1132.644	1258.593	2210.211	767.086	1574.688	2257.948	671.397	1559.799	2153.135	745.185	1545.619	2197.626	646.588	1527.37	2283.39	260.514	1532.835	2296.918	182.381	1514.775	2241.115	261.367	1499.455	2253.023	183.69	1480.651	2254.594	72.337	1444.069	2250.978	29.576	1433.908	2273.587	36.487	1489.737	2076.096	780.235	1232.49	2074.699	670.383	1238.432	2027.881	785.705	1281.849	2022.294	675.804	1287.186	1779.733	533.315	1283.641	1701.368	517.847	1298.116	1783.295	564.117	1326.649	1700.971	549.453	1338.916	1617.278	563.531	1373.161	1579.59	584.791	1388.658	1575.2	561.349	1337.076																			2472.455	74.859	1432.421	2430.523	47.289	1533.378																									1523.852	364.466	1397.098	1503.677	420.75	1305.224				2421.126	100.047	1478.24
25.712	2209.403	1053.393	1520.585	2218.604	1036.307	1296.448	2034.7	1095.117	1452.859	2044.62	1094.389	1349.913	2135.797	1119.533	1569.09	2175.877	1124.61	1258.591	2207.184	761.331	1575.769	2256.635	666.221	1561.294	2150.854	739.432	1545.4	2196.775	641.121	1528.058	2275.985	256.342	1532.109	2287.049	178.315	1513.613	2232.828	258.778	1500.163	2242.169	180.879	1481.004	2235.681	73.326	1444.305	2229.892	30.869	1435.101	2253.454	37.42	1490.072	2080.689	771.602	1232.09	2082.174	661.683	1237.149	2033.035	775.571	1281.184	2029.817	665.304	1286.041	1794.092	534.296	1281.753	1714.859	521.679	1296.16	1798.855	564.601	1324.891	1716.036	553.266	1337.212	1633.079	569.829	1372.259	1596.132	592.163	1387.983	1591.137	569.543	1336.067																			2455.044	61.99	1427.463	2412.566	47.0	1533.216																									1532.931	373.6	1393.745	1515.216	431.656	1302.359				2404.887	92.262	1472.709
25.719	2206.291	1047.087	1519.864	2217.33	1029.004	1297.34	2030.968	1088.202	1453.588	2041.641	1086.347	1350.031	2134.803	1111.542	1570.083	2175.405	1116.355	1258.344	2204.652	758.262	1576.746	2254.851	662.777	1563.222	2148.749	736.479	1545.223	2195.813	637.914	1528.319	2269.536	254.662	1529.882	2275.911	176.514	1509.984	2225.572	259.807	1499.607	2229.709	181.949	1479.667	2215.091	74.541	1441.056	2207.92	31.71	1433.965	2232.668	40.572	1488.469	2085.24	763.426	1231.535	2089.935	653.626	1235.702	2037.554	765.74	1280.545	2037.234	655.339	1284.468	1809.248	534.539	1279.908	1729.949	524.359	1294.513	1814.922	564.78	1322.937	1731.964	556.147	1335.636	1649.76	574.644	1371.122	1613.333	597.832	1387.136	1607.853	575.85	1335.044																			2433.847	56.954	1422.085	2391.553	49.776	1527.8																									1543.617	381.127	1390.194	1528.255	440.8	1299.467				2385.515	90.551	1466.92
25.726	2202.921	1041.632	1518.672	2215.456	1021.794	1298.596	2026.355	1081.134	1454.097	2037.841	1078.344	1350.206	2133.885	1103.799	1571.001	2174.547	1108.084	1257.946	2203.44	756.107	1578.103	2254.199	661.173	1564.722	2148.134	733.931	1545.828	2196.137	635.825	1528.764	2263.263	256.824	1525.764	2262.643	178.195	1505.364	2218.206	265.427	1497.434	2215.816	187.39	1476.775	2194.177	76.585	1437.154	2186.0	33.221	1431.666	2211.09	43.932	1485.628	2090.071	756.213	1230.965	2097.804	646.66	1234.094	2042.761	756.386	1280.145	2044.565	646.312	1282.448	1825.288	533.879	1278.114	1745.948	525.926	1292.65	1831.671	563.524	1321.61	1748.488	556.636	1333.544	1666.89	578.054	1369.669	1631.046	601.972	1385.88	1625.161	580.467	1333.591																			2412.684	55.516	1419.891	2368.816	50.093	1525.932																									1555.949	386.897	1386.963	1542.706	447.54	1296.524				2364.486	90.807	1463.612
25.732	2199.564	1036.381	1518.494	2212.87	1014.864	1300.06	2021.905	1075.461	1452.901	2033.944	1070.703	1350.459	2132.799	1096.336	1571.621	2173.046	1099.744	1256.703	2202.126	753.502	1580.267	2255.913	660.025	1565.374	2147.085	729.445	1548.473	2198.127	633.169	1529.98	2253.554	259.893	1523.175	2248.031	181.309	1503.218	2208.949	270.889	1494.817	2202.054	193.303	1474.024	2173.523	78.566	1433.674	2164.167	34.882	1429.762	2189.095	47.348	1483.628	2095.25	750.441	1230.413	2106.165	640.863	1232.555	2047.594	748.551	1279.341	2052.274	638.42	1280.029	1841.966	531.782	1276.722	1762.744	526.464	1290.689	1848.999	561.989	1319.791	1765.781	557.022	1331.61	1684.478	579.994	1367.644	1649.008	604.578	1383.882	1642.851	583.382	1331.531																			2392.211	54.882	1419.566	2346.998	49.796	1525.272																									1569.721	390.792	1383.837	1558.327	452.31	1293.717				2344.553	89.861	1461.57
25.739	2195.886	1031.108	1519.724	2209.997	1008.398	1301.187	2017.864	1070.713	1451.555	2030.517	1064.449	1350.449	2130.491	1089.282	1571.772	2171.186	1091.748	1256.551	2199.85	750.334	1581.529	2256.119	657.451	1566.858	2145.216	724.992	1549.714	2198.802	629.61	1531.74	2239.77	260.943	1521.671	2231.722	182.827	1501.794	2195.66	273.517	1492.969	2186.467	196.36	1472.17	2152.363	79.895	1431.036	2142.084	36.142	1428.626	2167.352	49.97	1481.926	2101.044	745.656	1230.252	2115.288	636.395	1230.921	2052.605	741.699	1278.239	2061.706	631.545	1277.463	1859.062	529.931	1274.59	1779.941	525.965	1288.65	1866.645	559.856	1317.686	1783.411	556.572	1329.512	1702.125	580.636	1365.228	1666.935	605.752	1381.347	1660.789	584.632	1328.788																			2371.29	53.757	1419.191	2324.902	49.766	1524.229																									1584.749	392.869	1381.189	1574.809	454.215	1290.811				2323.767	88.769	1459.521
25.746	2192.114	1026.783	1521.641	2206.868	1002.853	1302.11	2013.893	1065.455	1449.763	2027.761	1060.433	1350.039	2126.501	1084.011	1571.824	2168.139	1084.154	1255.764	2196.076	746.691	1581.602	2252.026	654.285	1568.891	2141.585	721.175	1549.448	2195.31	625.847	1532.946	2222.292	260.377	1521.765	2212.448	182.958	1500.323	2180.522	274.835	1490.98	2168.678	198.251	1470.118	2130.344	80.454	1429.773	2119.419	36.818	1428.043	2144.863	51.106	1480.993	2107.59	741.806	1230.168	2125.268	632.996	1229.505	2058.796	735.486	1277.351	2070.699	625.814	1274.702	1876.845	527.393	1272.66	1797.488	524.535	1286.548	1884.467	557.405	1315.56	1801.249	555.246	1327.204	1719.072	579.148	1362.565	1684.217	605.472	1377.981	1678.424	584.06	1325.652																			2349.206	52.867	1418.84	2302.122	50.355	1524.163																									1600.921	392.967	1379.195	1592.157	453.664	1288.025				2302.045	87.33	1457.813
25.752	2189.907	1024.085	1522.602	2203.777	998.483	1303.027	2010.269	1060.335	1447.553	2024.89	1056.848	1349.632	2119.084	1080.525	1571.7	2163.938	1078.019	1255.006	2189.816	742.025	1581.565	2245.046	649.163	1569.0	2135.874	717.378	1547.879	2188.678	621.771	1531.557	2205.201	260.104	1520.898	2191.641	182.859	1500.517	2164.61	276.134	1489.183	2149.679	199.811	1468.735	2107.423	80.778	1429.763	2096.286	36.966	1428.048	2121.772	51.391	1481.03	2114.745	738.587	1229.866	2136.058	630.5	1228.299	2065.826	730.016	1276.262	2080.602	621.033	1271.765	1894.482	524.74	1270.65	1815.04	522.325	1284.331	1902.168	554.737	1313.281	1818.849	553.154	1324.921	1735.88	577.667	1359.943	1700.666	603.887	1374.273	1695.606	581.479	1322.327																			2326.272	52.366	1418.884	2278.928	49.791	1524.158																									1617.823	391.111	1377.681	1609.984	450.467	1285.696				2279.679	86.208	1456.83
25.759	2184.607	1021.832	1526.369	2201.011	995.523	1303.801	2007.349	1056.345	1445.734	2021.929	1053.605	1349.595	2112.115	1078.784	1571.572	2158.724	1074.098	1254.325	2182.116	737.362	1581.2	2236.406	643.333	1567.63	2128.517	714.229	1546.087	2179.994	617.798	1529.118	2187.054	258.778	1521.14	2170.79	181.785	1501.0	2147.443	275.941	1488.538	2130.077	200.063	1468.333	2084.301	80.839	1430.076	2072.994	37.208	1428.572	2098.408	51.641	1481.434	2121.911	736.513	1229.324	2147.318	629.294	1226.984	2073.088	725.629	1275.071	2091.217	617.301	1269.033	1912.018	521.689	1268.802	1832.649	519.159	1282.249	1919.567	551.928	1311.375	1836.16	550.166	1322.708	1751.894	574.819	1356.76	1716.286	600.852	1370.118	1712.068	577.248	1318.616																			2302.955	51.8	1419.269	2255.5	49.761	1524.876																									1635.596	387.309	1376.919	1628.301	444.849	1283.595				2255.353	86.214	1459.358
25.766	2181.296	1020.266	1528.033	2198.48	993.81	1304.224	2004.866	1053.957	1445.041	2019.226	1051.386	1349.859	2105.691	1078.097	1572.06	2152.748	1072.557	1253.906	2174.143	733.294	1580.252	2226.122	638.63	1566.799	2120.672	712.065	1544.188	2170.106	614.684	1526.65	2168.873	256.368	1520.845	2150.219	179.599	1500.791	2129.762	274.415	1488.232	2109.937	199.187	1468.324	2060.815	81.14	1430.193	2049.217	37.346	1428.682	2074.686	51.995	1481.657	2129.909	735.094	1228.867	2158.127	629.489	1225.25	2080.099	722.388	1273.492	2102.599	614.509	1266.354	1929.543	518.248	1267.071	1849.958	515.155	1280.21	1936.488	549.292	1310.584	1853.198	546.266	1320.611	1767.423	570.791	1353.568	1731.114	596.233	1365.753	1727.98	571.646	1314.786																			2279.277	51.507	1419.493	2231.197	49.198	1525.549																									1654.35	381.605	1376.507	1646.951	436.887	1281.954				2232.141	86.033	1459.136
25.772	2178.58	1018.856	1529.188	2196.226	992.965	1304.41	2002.567	1053.017	1445.32	2016.878	1050.088	1350.386	2101.583	1077.613	1572.042	2146.857	1072.391	1253.402	2165.9	730.617	1580.129	2215.647	634.45	1565.996	2112.641	711.008	1542.85	2159.74	612.492	1524.93	2150.823	253.835	1520.903	2129.903	177.595	1500.852	2111.587	272.832	1489.159	2089.475	198.221	1469.172	2036.768	81.447	1430.362	2025.256	37.604	1428.906	2050.746	52.32	1481.897	2137.599	734.963	1228.38	2170.353	630.297	1223.942	2087.473	719.656	1271.773	2114.264	612.913	1263.685	1946.799	514.708	1265.366	1867.251	510.424	1278.128	1953.085	545.835	1308.676	1869.863	541.778	1318.563	1782.57	565.854	1349.72	1745.464	590.099	1361.518	1743.198	564.457	1310.896																			2255.307	51.217	1419.757	2207.591	49.232	1525.299																									1673.87	374.165	1376.556	1665.771	427.02	1280.453				2208.508	85.743	1459.264
25.779	2176.103	1017.695	1529.997	2194.01	992.779	1304.519	2000.457	1052.957	1446.151	2014.673	1049.809	1351.17	2098.399	1077.172	1572.333	2141.613	1072.528	1252.664	2157.928	728.557	1580.165	2205.135	631.146	1565.501	2104.387	710.597	1542.587	2148.725	611.507	1523.825	2133.328	251.603	1521.557	2110.196	175.97	1501.04	2093.843	271.884	1491.095	2069.366	198.101	1470.854	2012.916	81.838	1430.49	2001.162	38.063	1428.996	2027.312	52.582	1481.844	2145.056	736.124	1227.929	2182.059	632.704	1222.835	2094.723	717.998	1270.108	2126.124	612.53	1261.291	1963.597	510.937	1263.784	1884.077	505.215	1276.158	1969.343	542.019	1307.086	1886.003	536.787	1316.48	1797.345	558.915	1345.792	1758.981	582.609	1357.22	1757.654	555.698	1307.473																			2231.345	50.957	1420.001	2183.517	49.008	1525.56																									1694.34	365.01	1376.844	1685.116	415.287	1279.496				2184.91	85.719	1459.667
25.786	2174.269	1017.166	1530.174	2192.156	993.373	1304.514	1998.611	1053.77	1447.242	2012.663	1050.336	1351.866	2096.02	1076.803	1572.771	2137.105	1072.84	1251.698	2150.211	727.002	1580.298	2194.657	628.561	1565.84	2095.95	711.043	1542.571	2137.731	610.333	1524.453	2116.291	249.063	1521.618	2090.387	174.989	1500.782	2075.971	271.192	1492.872	2049.259	198.551	1472.227	1989.198	82.546	1430.468	1977.391	38.602	1428.961	2003.492	53.3	1481.753	2152.237	738.418	1227.25	2193.241	636.68	1221.563	2102.096	717.519	1268.003	2137.764	613.575	1258.775	1979.897	506.984	1262.445	1900.484	499.1	1274.521	1984.865	538.318	1305.016	1901.56	531.238	1314.403	1810.656	551.169	1342.732	1771.761	573.557	1352.927	1771.994	545.411	1303.818																			2207.571	50.712	1420.365	2159.588	48.91	1525.703																									1715.388	354.369	1377.454	1704.618	401.875	1278.885				2161.159	85.374	1459.929
25.792	2172.312	1017.369	1530.438	2190.63	994.929	1304.582	1997.039	1055.163	1448.242	2010.926	1051.383	1352.429	2094.195	1076.861	1573.3	2133.139	1073.239	1251.329	2142.492	726.488	1580.834	2184.551	626.749	1566.674	2087.509	711.665	1543.559	2126.173	609.623	1526.392	2097.385	248.101	1521.384	2069.787	174.741	1500.154	2057.035	271.279	1493.545	2028.388	199.416	1473.539	1965.55	83.146	1429.965	1953.633	39.094	1428.758	1979.826	54.134	1481.415	2159.51	741.644	1226.89	2204.596	641.862	1220.584	2108.878	718.415	1265.771	2149.025	616.022	1256.487	1996.107	503.818	1260.796	1916.85	492.368	1272.835	1999.448	535.696	1303.046	1916.323	525.13	1312.201	1822.992	542.411	1338.058	1785.165	561.993	1350.402	1785.421	533.819	1300.424																			2183.807	50.529	1420.56	2135.658	48.849	1525.761																									1737.08	342.206	1378.139	1724.406	386.995	1278.469				2137.564	85.171	1459.679
25.799	2170.344	1017.867	1530.783	2189.469	997.311	1304.583	1995.73	1056.944	1448.847	2009.549	1052.991	1352.746	2092.618	1077.64	1573.877	2130.335	1073.93	1251.072	2134.815	726.66	1581.358	2174.391	625.583	1567.354	2078.779	712.732	1545.348	2114.508	609.412	1528.998	2077.122	248.018	1521.042	2048.146	175.154	1499.837	2037.351	271.818	1493.17	2007.513	200.565	1472.332	1941.982	83.694	1429.485	1930.075	39.747	1428.497	1955.687	55.105	1481.243	2166.089	745.723	1226.473	2215.574	647.683	1220.65	2115.444	720.223	1263.471	2159.911	619.605	1254.454	2011.733	499.496	1259.536	1932.913	484.756	1271.531	2013.461	532.161	1301.295	1930.564	518.246	1309.992	1836.194	531.653	1336.328	1795.392	550.772	1345.32	1798.559	520.829	1297.394																			2160.104	50.379	1420.554	2111.876	48.891	1525.572																									1759.249	328.854	1379.2	1744.68	370.827	1278.355				2114.087	85.12	1459.526
25.806	2168.813	1018.771	1530.939	2188.683	1000.432	1304.691	1994.674	1059.046	1449.209	2008.336	1055.151	1352.98	2091.376	1079.16	1574.341	2128.698	1075.3	1251.016	2126.915	727.733	1581.607	2163.487	625.363	1568.514	2069.826	714.721	1546.756	2102.272	610.084	1531.637	2056.246	248.601	1521.045	2026.176	176.015	1499.868	2017.159	273.074	1492.764	1986.29	201.879	1471.828	1918.577	84.546	1429.339	1906.643	40.587	1428.35	1932.154	55.839	1481.001	2173.232	750.877	1226.247	2225.872	654.449	1220.123	2122.224	723.004	1261.654	2170.576	624.086	1252.675	2026.745	494.7	1258.497	1948.046	476.53	1269.849	2026.666	528.313	1299.528	1944.415	510.644	1307.746	1848.44	520.015	1333.381	1806.711	537.112	1341.856	1811.676	506.398	1294.65																			2136.584	50.227	1420.71	2088.309	48.842	1525.512																									1782.082	314.556	1380.232	1765.841	353.398	1278.632				2090.776	85.232	1459.745
25.812	2167.711	1020.272	1531.086	2188.251	1004.096	1304.9	1993.928	1061.543	1449.342	2007.488	1057.94	1353.13	2090.688	1081.163	1574.642	2127.906	1077.655	1251.105	2118.894	728.919	1581.61	2151.935	625.533	1569.169	2060.889	717.516	1547.761	2089.319	611.704	1534.162	2034.783	249.592	1520.952	2004.08	177.33	1499.81	1996.309	274.445	1492.265	1964.624	203.687	1471.465	1895.132	85.561	1429.428	1883.105	41.586	1428.312	1908.666	57.038	1481.266	2179.526	756.528	1225.831	2235.715	661.943	1219.651	2128.812	726.543	1260.089	2180.804	629.412	1251.269	2040.998	489.946	1257.365	1962.954	467.615	1268.189	2039.107	524.124	1297.805	1957.805	502.2	1306.116	1860.683	507.125	1330.795	1817.94	522.022	1338.806	1824.973	490.733	1292.248																			2112.696	49.977	1420.995	2064.653	48.512	1525.52																									1805.717	299.201	1381.32	1787.454	335.251	1278.966				2067.423	85.396	1459.994
25.819	2166.98	1022.355	1531.168	2188.073	1008.115	1305.183	1993.538	1064.34	1449.262	2006.939	1061.289	1353.101	2090.953	1083.662	1574.634	2127.756	1081.029	1251.242	2110.414	731.172	1581.477	2139.662	626.262	1569.303	2051.548	721.503	1548.454	2075.798	614.404	1535.797	2013.078	251.133	1521.01	1981.678	179.116	1500.096	1975.203	276.26	1491.968	1942.804	205.786	1471.257	1871.613	86.818	1429.505	1859.707	42.851	1428.315	1885.812	57.955	1481.084	2185.327	762.612	1225.197	2244.857	670.027	1219.3	2135.273	730.753	1258.591	2190.683	635.631	1250.059	2054.019	485.397	1256.001	1978.901	458.712	1267.375	2050.91	519.414	1296.323	1971.044	493.183	1304.535	1873.117	493.056	1328.531	1829.606	505.53	1336.261	1838.543	473.968	1290.245																			2089.029	49.897	1421.441	2040.967	48.823	1525.707																									1830.234	283.116	1382.404	1809.941	316.394	1279.448				2044.195	85.725	1460.476
25.826	2166.761	1024.872	1531.178	2188.193	1012.479	1305.458	1993.481	1067.428	1448.978	2006.816	1065.216	1352.868	2093.195	1086.818	1573.992	2128.148	1085.278	1251.509	2101.571	733.671	1581.078	2126.787	627.451	1568.898	2042.091	726.105	1548.504	2061.787	618.078	1536.793	1991.551	253.082	1520.991	1959.506	181.33	1500.342	1953.666	278.249	1491.885	1921.154	208.207	1471.053	1848.389	88.252	1429.666	1836.28	44.397	1428.412	1862.492	59.455	1481.177	2191.024	769.384	1224.601	2253.646	678.663	1219.057	2141.44	735.661	1257.153	2199.657	642.433	1248.796	2068.151	479.787	1255.201	1994.277	449.038	1266.73	2062.435	514.271	1294.977	1984.201	483.302	1303.286	1885.926	477.887	1326.681	1841.726	487.79	1334.212	1852.635	456.184	1288.707																			2065.858	50.477	1421.218	2017.366	48.771	1525.655																									1855.808	266.654	1383.474	1833.526	297.028	1280.001				2020.869	86.227	1460.878
25.832	2167.044	1027.765	1531.033	2188.64	1017.082	1305.512	1993.902	1070.816	1448.56	2007.103	1069.643	1352.547	2095.79	1091.111	1573.767	2129.261	1090.585	1252.232	2092.446	736.573	1580.426	2113.334	629.436	1568.308	2032.671	731.407	1548.072	2047.587	622.578	1536.826	1969.849	255.435	1521.122	1937.462	183.77	1500.46	1932.513	280.562	1491.737	1899.028	210.738	1471.294	1825.164	90.375	1430.066	1812.89	46.455	1428.942	1839.372	61.309	1481.534	2196.248	776.314	1223.943	2261.564	687.746	1218.909	2147.396	741.102	1255.906	2209.262	649.863	1248.581	2082.085	473.949	1254.715	2009.972	438.813	1266.299	2073.656	508.689	1293.771	1997.477	472.943	1302.01	1899.283	461.736	1325.21	1854.669	468.972	1332.751	1867.396	437.631	1287.626																			2042.168	50.528	1421.106	1993.671	48.646	1525.442																									1882.51	249.719	1384.229	1858.026	277.512	1280.571				1997.826	86.866	1461.101
25.839	2167.775	1030.827	1530.721	2189.247	1022.06	1305.572	1994.872	1074.501	1448.108	2007.839	1074.557	1352.088	2099.287	1096.484	1573.51	2129.855	1096.723	1252.254	2083.141	739.712	1579.547	2099.522	632.058	1567.204	2023.068	737.275	1547.243	2033.527	627.955	1535.889	1947.934	258.611	1521.162	1915.26	187.054	1500.699	1910.574	283.888	1491.844	1877.109	214.108	1471.309	1802.658	94.265	1430.856	1789.763	50.547	1429.406	1816.415	64.529	1482.104	2201.079	783.689	1223.29	2268.796	696.942	1218.911	2152.987	747.21	1254.974	2217.329	657.669	1248.274	2095.853	467.829	1254.373	2025.911	428.367	1266.005	2084.808	502.57	1293.074	2010.819	462.123	1301.661	1913.368	444.782	1324.296	1868.405	449.187	1331.953	1882.836	418.891	1286.198																			2018.635	50.313	1421.194	1970.016	48.701	1525.343																									1910.093	232.599	1385.009	1883.621	257.883	1281.095				1974.816	87.792	1461.794
