Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
1464	52.95	154.27	1.75	2245.64	0.0	1385.18	12897.1
1465	67.83	186.46	-12.74	2216.16	0.0	1377.89	12617.23
1466	52.64	256.35	8.16	2206.84	0.0	1381.5	-11515.98
1467	41.5	321.04	28.69	2239.53	0.0	1390.29	15507.05
1468	45.47	379.18	15.87	2225.61	0.0	1380.25	15540.21
1469	31.05	449.68	0.76	2243.05	0.0	1380.76	-9932.7
1470	10.68	617.22	13.96	2234.38	0.0	1380.61	13538.87
1471	-16.17	823.21	19.91	2227.83	0.0	1380.61	5212.46
1472	-96.59	847.32	49.44	2247.25	0.0	1379.35	-98.46
1473	-131.91	1114.81	57.14	2232.94	0.0	1377.0	203.14
1474	-191.35	1146.55	121.46	2224.51	0.0	1385.73	34652.74
1475	-111.01	1269.07	113.45	2241.6	0.0	1387.9	20236.01
1476	-111.39	1190.8	9.69	2231.3	0.0	1381.71	4772.37
1477	-78.74	1293.03	0.08	2237.09	0.0	1387.13	11194.37
1478	-88.96	1214.6	34.56	2216.95	0.0	1387.05	-8954.38
1479	-91.48	1364.14	-19.91	2227.68	0.0	1388.51	18361.05
1480	-144.65	1309.51	-2.59	2211.31	0.0	1385.93	7332.69
1481	-120.09	1388.7	-1.6	2212.43	0.0	1388.11	-429.93
1482	-141.6	1376.34	-16.63	2207.9	0.0	1387.57	13895.7
1483	-126.27	1405.18	-20.07	2206.11	0.0	1386.38	7297.18
1484	-145.34	1429.44	13.12	2200.16	0.0	1387.48	-8875.12
1485	-140.76	1438.29	23.27	2198.52	0.0	1386.91	18729.91
1486	-139.01	1470.95	8.01	2188.5	0.0	1382.41	10264.71
1487	-149.99	1469.27	53.71	2192.45	0.0	1383.9	-6222.83
1488	-161.44	1551.06	61.11	2183.91	0.0	1383.64	13933.72
1489	-175.78	1541.14	60.5	2163.33	0.0	1379.98	9010.03
1490	-140.53	1605.83	84.84	2177.9	0.0	1381.46	11883.45
1491	-150.3	1628.88	96.05	2162.73	0.0	1378.93	11713.54
1492	-124.05	1661.99	93.0	2157.17	0.0	1379.02	8468.94
1493	-132.52	1690.22	96.36	2145.76	0.0	1378.96	14575.62
1494	-104.68	1706.85	113.75	2140.62	0.0	1377.86	14854.0
1495	-89.49	1730.04	99.18	2141.5	0.0	1377.07	9708.75
1496	-99.79	1730.19	103.68	2124.97	0.0	1377.27	15085.75
1497	-64.24	1747.28	110.02	2120.55	0.0	1376.9	13229.04
1498	-66.45	1747.74	99.33	2117.02	0.0	1376.22	7184.41
1499	-50.2	1743.32	101.78	2106.9	0.0	1376.21	16056.25
1500	-39.67	1733.55	106.2	2099.99	0.0	1376.37	13165.95
1501	-35.02	1734.16	107.12	2096.77	0.0	1377.2	8157.2
1502	-18.69	1703.8	89.87	2092.25	0.0	1373.0	16411.26
1503	-17.01	1694.79	94.83	2083.93	0.0	1375.94	8515.08
1504	-5.34	1652.53	103.23	2076.5	0.0	1376.53	10952.92
1505	2.37	1632.23	84.0	2074.75	0.0	1374.0	16382.2
1506	14.42	1595.0	87.05	2071.18	0.0	1374.76	6013.42
1507	14.95	1535.8	92.09	2057.41	0.0	1373.26	14274.58
1508	14.27	1516.57	89.42	2054.37	0.0	1376.05	10780.55
1509	18.39	1444.55	85.91	2053.08	0.0	1373.64	6389.04
1510	21.67	1400.15	86.75	2048.19	0.0	1371.82	14003.65
1511	25.94	1338.65	91.71	2045.46	0.0	1373.38	9716.3
1512	28.84	1274.11	75.76	2037.56	0.0	1371.93	8417.92
1513	34.87	1246.34	75.76	2038.45	0.0	1372.6	10492.22
1514	24.87	1177.22	72.71	2028.68	0.0	1370.9	8083.99
1515	44.48	1156.77	60.73	2031.74	0.0	1373.25	7463.78
1516	44.86	1092.68	58.67	2010.63	0.0	1369.99	10379.86
1517	73.24	1076.35	63.78	2023.94	0.0	1372.16	15177.06
1518	65.38	1030.43	54.78	1997.35	0.0	1376.61	-4003.91
1519	86.14	975.19	40.28	2002.26	0.0	1370.17	10491.89
1520	88.5	949.86	47.07	2003.88	0.0	1374.38	11227.86
1521	93.23	901.49	33.26	1984.47	0.0	1374.41	5765.29
1522	99.49	852.2	22.74	1980.71	0.0	1374.59	5564.15
1523	89.26	826.72	19.38	1972.36	0.0	1375.3	5814.24
1524	111.69	769.35	21.13	1975.33	0.0	1374.62	9573.77
1525	100.4	733.18	9.0	1961.65	0.0	1376.94	3714.81
1526	95.52	689.24	6.18	1943.75	0.0	1376.2	4986.73
1527	121.08	655.52	8.16	1964.62	0.0	1377.3	5012.84
1528	95.75	609.28	-7.55	1930.15	0.0	1373.55	5460.84
1529	115.2	582.12	0.23	1946.91	0.0	1384.66	5935.67
1530	99.18	524.14	-5.72	1902.55	0.0	1378.04	-1278.7
1531	114.29	521.55	-12.44	1971.07	0.0	1378.25	6875.17
1532	100.4	445.1	-6.56	1886.19	0.0	1374.92	950.66
1533	110.63	448.0	-11.6	1921.91	0.0	1385.17	2963.14
1534	99.41	403.9	-7.86	1903.69	0.0	1382.38	317.63
1535	109.33	373.99	-17.17	1923.48	0.0	1372.43	3579.04
1536	93.31	347.44	-14.72	1894.57	0.0	1385.16	1395.56
1537	97.05	316.47	-5.19	1876.55	0.0	1388.66	886.2
1538	96.66	301.67	-15.41	1925.13	0.0	1377.76	-341.7
1539	84.08	267.94	-13.58	1877.85	0.0	1380.21	-1124.24
1540	84.23	245.67	-9.84	1852.9	0.0	1388.53	1126.12
1541	82.55	224.0	-9.16	1880.69	0.0	1385.37	-2590.8
1542	76.52	203.25	-20.22	1894.89	0.0	1368.99	5368.36
1543	67.6	178.22	-16.1	1839.62	0.0	1380.08	-1332.12
1544	64.39	157.62	-0.53	1804.21	0.0	1400.57	-3038.12
1545	70.42	143.13	-10.91	1905.42	0.0	1371.2	5679.47
1546	59.66	124.51	-13.28	1873.83	0.0	1356.92	-429.29
1547	47.23	106.05	-2.37	1742.59	0.0	1405.13	-2455.91
1548	54.09	97.66	-0.99	1841.06	0.0	1409.33	-201.62
1549	48.29	71.87	-10.6	1880.74	0.0	1336.53	3339.61
1550	43.72	79.8	-4.81	2014.39	0.0	1400.91	2940.56
1551	25.02	56.76	1.75	1496.47	0.0	1422.2	-2894.33
1552	42.34	51.42	-4.81	2021.0	0.0	1419.46	-2693.92
1553	24.64	44.1	-2.59	1916.21	0.0	1394.67	-1133.19
1554	20.6	40.74	-0.99	1879.81	0.0	1395.6	4664.33
1555	8.39	35.55	-1.68	1695.46	0.0	1484.82	-2410.5
1556	10.99	31.13	-5.19	1811.16	0.0	1423.11	1869.05
1557	18.01	29.6	0.61	2144.72	0.0	1426.79	3242.18
1558	-1.83	17.09	6.94	1533.11	0.0	1589.79	-3677.37
1559	11.9	27.16	-0.31	1974.67	0.0	1407.97	5127.81
1560	-0.38	7.32	2.98	2031.55	0.0	1412.71	-592.07
1561	3.97	24.87	-0.46	1958.14	0.0	1456.89	552.31
1562	1.98	1.68	5.49	-1496.91	0.0	939.61	-13741.23
1563	2.44	24.41	-7.25	2250.5	0.0	1441.75	-808.72
1564	2.06	17.24	-4.58	1590.62	0.0	1297.64	4715.1
1565	3.2	6.41	6.87	1808.88	0.0	1796.2	-2051.22
1566	-1.83	30.06	-0.92	2064.33	0.0	1463.32	-829.55
1567	10.68	6.87	4.04	2712.33	0.0	1306.42	11678.74
1568	-5.04	42.42	0.08	2015.56	0.0	1487.5	1325.04
1569	-2.52	0.31	6.41	-36474.75	0.0	6773.7	-235111.24
1570	2.29	28.69	-0.84	2407.64	0.0	1425.02	5048.02
1571	-10.3	9.0	-1.6	1774.21	0.0	1269.59	-1946.21
1572	13.2	17.85	5.26	1731.88	0.0	1550.73	1087.03
1573	-17.4	18.46	0.31	1446.44	0.0	1531.26	1673.42
1574	11.83	12.82	-0.38	2824.74	0.0	1294.56	4540.44
1575	-9.0	33.87	1.45	1976.55	0.0	1503.26	3599.67
1576	-16.63	50.81	5.87	2108.95	0.0	1567.79	6736.64
1577	-46.69	71.72	-1.98	2139.66	0.0	1489.67	1495.0
1578	14.19	106.05	-7.86	2268.56	0.0	1495.72	6362.9
1579	6.87	148.16	-30.59	2198.0	0.0	1500.92	-995.4
1580	-25.71	212.55	-4.2	2100.6	0.0	1536.65	13853.62
1581	41.81	283.2	-32.81	2280.96	0.0	1509.23	5979.24
1582	37.61	348.51	-54.09	2186.52	0.0	1503.88	-7303.17
1583	48.98	490.72	-19.0	2188.81	0.0	1526.6	18714.4
1584	39.37	617.37	-37.84	2235.42	0.0	1517.35	7009.34
1585	5.42	856.02	-81.48	2208.1	0.0	1510.26	-4259.18
1586	-54.4	993.35	-62.41	2220.84	0.0	1521.16	34738.32
1587	-81.94	1114.04	-108.49	2203.49	0.0	1513.84	7494.67
1588	-53.86	1204.07	-124.82	2206.59	0.0	1513.28	-10236.54
1589	-47.84	1215.97	-88.81	2224.69	0.0	1508.68	25610.29
1590	-51.88	1185.3	-30.29	2198.5	0.0	1511.23	-2199.78
1591	-76.14	1160.28	-9.99	2214.88	0.0	1516.04	9917.92
1592	-122.68	1187.9	-36.7	2207.45	0.0	1507.59	30365.54
1593	-127.33	1194.61	-4.12	2206.71	0.0	1512.84	1082.6
1594	-191.88	1237.79	-28.92	2197.46	0.0	1511.11	16509.69
1595	-227.89	1268.01	-47.99	2201.88	0.0	1510.9	25528.93
1596	-211.56	1312.71	-23.42	2209.97	0.0	1509.78	-6120.31
1597	-234.99	1363.22	-27.16	2190.4	0.0	1510.28	19480.26
1598	-224.15	1425.48	-44.02	2194.02	0.0	1509.7	25547.49
1599	-212.02	1452.64	-36.77	2191.68	0.0	1512.1	-2496.37
1600	-215.45	1574.25	-49.21	2176.52	0.0	1509.05	21570.2
1601	-213.93	1600.04	-64.93	2176.31	0.0	1509.64	23062.49
1602	-193.1	1660.92	-66.68	2171.83	0.0	1512.0	4120.14
1603	-191.57	1725.01	-65.69	2155.46	0.0	1510.54	24441.03
1604	-154.65	1749.42	-63.78	2158.41	0.0	1510.07	20287.58
1605	-147.63	1775.05	-69.35	2147.88	0.0	1510.98	4114.54
1606	-129.62	1818.24	-66.68	2135.41	0.0	1509.93	26578.22
1607	-116.73	1828.46	-58.52	2136.23	0.0	1510.77	14699.1
1608	-109.94	1854.4	-77.13	2124.8	0.0	1510.78	9564.41
1609	-92.77	1852.11	-80.95	2113.23	0.0	1510.67	25134.33
1610	-94.07	1878.66	-74.16	2111.21	0.0	1510.98	10966.89
1611	-75.76	1868.74	-75.84	2103.72	0.0	1511.08	17683.09
1612	-62.18	1859.59	-85.6	2098.06	0.0	1511.41	24426.36
1613	-59.81	1862.34	-72.1	2086.21	0.0	1512.11	9423.44
1614	-35.02	1841.58	-63.63	2087.82	0.0	1512.2	23485.56
1615	-43.87	1829.22	-82.09	2076.8	0.0	1510.66	20890.34
1616	-23.19	1817.47	-68.82	2076.88	0.0	1512.58	14650.56
1617	-30.75	1784.82	-65.84	2064.47	0.0	1513.37	18061.17
1618	-19.76	1774.29	-81.18	2061.84	0.0	1513.33	18901.24
1619	-10.68	1704.56	-79.19	2056.57	0.0	1513.53	17152.36
1620	-9.69	1693.42	-80.03	2051.15	0.0	1514.65	18516.61
1621	-2.52	1622.16	-77.36	2038.22	0.0	1516.21	15608.45
1622	10.07	1595.76	-87.2	2042.75	0.0	1515.09	15617.83
1623	4.35	1558.69	-83.54	2040.11	0.0	1515.75	17999.91
1624	14.88	1483.31	-75.15	2030.3	0.0	1516.7	14759.37
1625	15.87	1453.86	-77.51	2024.48	0.0	1518.46	10229.79
1626	15.56	1384.28	-84.76	2017.33	0.0	1516.07	17034.75
1627	44.25	1345.37	-79.35	2025.72	0.0	1516.14	11405.54
1628	30.06	1293.18	-70.19	2003.66	0.0	1520.45	10183.81
1629	55.01	1263.43	-80.34	2007.04	0.0	1516.44	16082.56
1630	69.2	1219.48	-71.03	1996.2	0.0	1516.67	5381.29
1631	75.84	1177.98	-63.86	1988.72	0.0	1517.15	8488.06
1632	100.78	1139.83	-53.25	1985.43	0.0	1518.78	15263.69
1633	100.33	1086.58	-47.99	1967.7	0.0	1518.04	6611.69
1634	120.77	1053.47	-45.01	1978.53	0.0	1515.13	6103.74
1635	108.87	996.7	-41.43	1943.47	0.0	1515.87	12181.91
1636	134.43	951.84	-27.54	1968.53	0.0	1516.82	7930.44
1637	126.04	897.06	-29.83	1940.75	0.0	1513.57	5423.34
1638	139.31	868.23	-28.23	1944.41	0.0	1512.78	9311.24
1639	123.83	796.97	-13.28	1922.52	0.0	1515.03	3810.11
1640	138.09	764.77	-11.22	1925.29	0.0	1515.39	7878.87
1641	140.38	715.79	-10.6	1928.81	0.0	1511.56	6915.83
1642	132.6	656.13	-6.33	1911.75	0.0	1512.86	3278.02
1643	137.56	620.27	-0.23	1891.34	0.0	1515.71	5160.67
1644	133.97	565.03	-0.61	1906.3	0.0	1511.34	7179.19
1645	132.45	529.94	-4.73	1906.02	0.0	1508.16	6484.77
1646	128.1	475.31	3.66	1873.27	0.0	1514.51	3906.51
1647	111.16	441.28	-0.31	1859.69	0.0	1510.64	5045.0
1648	123.52	405.12	1.6	1893.57	0.0	1508.85	5393.03
1649	104.45	363.16	-2.44	1863.4	0.0	1507.76	6304.0
1650	98.5	340.27	1.3	1848.14	0.0	1518.06	2952.49
1651	90.56	288.09	2.21	1834.22	0.0	1519.73	403.09
1652	90.64	273.28	-2.52	1873.07	0.0	1504.63	7343.0
1653	77.29	230.71	2.06	1847.68	0.0	1520.01	3242.95
1654	61.34	196.84	0.99	1809.33	0.0	1523.5	3675.97
1655	57.91	172.12	-2.37	1860.43	0.0	1505.26	4353.19
1656	53.94	137.33	-1.14	1832.67	0.0	1513.02	2745.9
1657	46.08	125.58	0.0	1824.13	0.0	1517.63	6485.43
1658	20.22	101.32	1.98	1784.52	0.0	1522.62	4030.91
1659	43.79	101.17	-6.18	1965.0	0.0	1484.56	4231.49
1660	22.66	71.56	-6.64	1838.82	0.0	1480.76	4850.97
1661	17.93	62.1	4.5	1835.15	0.0	1569.74	3054.72
1662	23.88	53.25	-3.51	1821.92	0.0	1472.75	2464.05
1663	14.95	45.62	-9.84	1952.24	0.0	1466.33	4088.23
1664	12.59	45.62	-4.04	1831.07	0.0	1518.41	4009.16
1665	15.11	27.01	4.35	1546.66	0.0	1554.34	-402.03
1666	9.23	33.42	-0.53	2159.08	0.0	1525.81	3399.57
1667	8.85	20.29	-4.96	1670.58	0.0	1387.37	3438.73
1668	7.32	30.82	-0.61	1874.35	0.0	1490.58	3474.17
1669	0.0	18.92	5.65	1565.13	0.0	1592.21	-1022.83
1670	7.71	24.87	-6.18	2328.49	0.0	1435.03	4226.78
1671	-3.13	20.14	-2.9	2028.49	0.0	1471.69	355.69
1672	1.91	16.78	3.43	1810.7	0.0	1545.86	1140.42
1673	-0.15	19.84	-3.81	1913.5	0.0	1446.2	2124.79
1674	-0.61	7.78	-2.29	1843.9	0.0	1331.74	5488.38
1675	-1.83	22.43	2.9	1840.97	0.0	1520.16	-32.8
1676	-0.61	6.71	-0.15	974.91	0.0	1469.72	3130.83
1677	7.78	24.57	-9.69	2451.27	0.0	1350.3	1698.99
1678	-5.95	8.54	0.46	609.98	0.0	1401.47	-1449.45
1679	7.25	21.67	1.22	2104.72	0.0	1554.62	4846.92
1680	-5.57	11.44	-4.65	1508.37	0.0	1352.6	4133.86
1681	9.92	21.21	-2.59	2303.5	0.0	1365.14	2564.24
1682	-2.82	8.54	2.67	1544.04	0.0	1597.32	1938.27
1683	-2.37	27.77	-6.1	1968.6	0.0	1452.66	1594.12
1684	8.32	13.28	-2.06	2343.45	0.0	1470.74	-397.69
1685	-5.19	19.99	-2.14	1648.16	0.0	1415.11	5558.74
1686	0.99	17.24	2.75	2269.33	0.0	1631.44	2146.63
1687	-2.14	11.6	-3.89	1183.08	0.0	1404.32	4061.85
1688	8.62	25.48	-2.9	2413.36	0.0	1445.02	1949.36
1689	-7.02	15.56	1.75	1508.9	0.0	1578.04	1186.89
1690	10.22	32.5	-3.66	1982.36	0.0	1406.54	5591.45
1691	20.52	30.36	-5.04	2670.19	0.0	1284.1	764.32
1692	49.59	127.11	-11.14	2125.92	0.0	1373.95	3658.73
1693	82.24	95.21	-2.75	2261.96	0.0	1350.9	-7839.45
1694	67.37	171.51	-5.87	2207.92	0.0	1339.64	16849.26
1695	92.85	182.8	-12.36	2191.51	0.0	1344.16	4436.84
1696	49.21	272.22	16.48	2216.29	0.0	1352.55	-12553.9
1697	44.02	329.44	21.74	2207.0	0.0	1345.52	19057.27
1698	63.86	415.65	4.43	2216.06	0.0	1345.88	11762.08
1699	10.83	546.88	4.04	2217.38	0.0	1332.83	968.7
1700	10.15	795.59	23.65	2221.8	0.0	1347.91	10006.3
1701	-91.63	845.34	57.98	2219.5	0.0	1337.39	3085.43
1702	-103.68	1130.52	58.82	2239.72	0.0	1339.59	-8314.2
1703	-225.45	1188.35	130.84	2200.96	0.0	1348.71	33448.91
1704	-129.78	1293.18	121.77	2223.07	0.0	1351.38	22065.4
1705	-79.42	1245.88	12.36	2220.29	0.0	1341.06	-2362.41
1706	-61.87	1332.86	4.35	2219.57	0.0	1351.16	15057.46
1707	-79.19	1306.46	33.65	2209.74	0.0	1349.09	-8116.63
1708	-111.92	1386.72	8.01	2204.3	0.0	1352.66	15105.65
1709	-124.36	1368.26	-9.69	2205.82	0.0	1347.21	19993.65
1710	-137.79	1396.33	9.23	2190.8	0.0	1352.66	-12958.07
1711	-130.16	1408.54	9.38	2193.73	0.0	1352.04	11637.88
1712	-150.91	1401.06	-5.34	2189.31	0.0	1346.41	14585.35
1713	-147.78	1464.54	47.45	2181.35	0.0	1355.0	-10772.8
1714	-144.81	1433.11	53.02	2177.98	0.0	1346.58	21662.51
1715	-160.98	1503.3	33.95	2174.23	0.0	1346.09	5083.1
1716	-149.54	1514.43	90.56	2171.97	0.0	1349.12	517.89
1717	-177.38	1582.34	107.5	2159.57	0.0	1346.29	24260.36
1718	-166.7	1639.71	90.79	2158.7	0.0	1345.53	7036.14
1719	-145.95	1659.09	114.82	2148.11	0.0	1344.18	6701.01
1720	-142.36	1729.74	140.46	2141.91	0.0	1345.5	21462.97
1721	-118.18	1743.62	115.97	2140.54	0.0	1343.18	10569.55
1722	-116.27	1794.13	117.49	2130.22	0.0	1342.44	18043.61
1723	-110.17	1810.61	138.63	2121.24	0.0	1343.78	16381.32
1724	-91.17	1816.1	125.2	2111.97	0.0	1342.74	7110.87
1725	-85.07	1835.78	112.99	2115.46	0.0	1340.37	20427.32
1726	-76.22	1825.71	131.61	2101.93	0.0	1341.0	12265.72
1727	-51.27	1850.89	123.29	2097.78	0.0	1342.16	13162.34
1728	-62.03	1826.78	119.63	2085.78	0.0	1340.24	16640.24
1729	-37.54	1832.28	124.13	2086.73	0.0	1340.67	12231.66
1730	-37.08	1813.66	125.12	2079.38	0.0	1340.5	11328.51
1731	-25.94	1794.43	117.57	2067.29	0.0	1340.12	20909.43
1732	-12.74	1770.32	118.56	2065.37	0.0	1340.5	7808.9
1733	-11.44	1738.43	121.84	2061.12	0.0	1340.09	10624.97
1734	4.73	1701.51	113.45	2054.71	0.0	1339.71	20215.39
1735	9.0	1669.01	115.59	2047.98	0.0	1341.87	8678.16
1736	11.06	1612.7	119.55	2043.65	0.0	1339.41	11868.89
1737	19.61	1576.08	108.95	2043.07	0.0	1338.96	14904.18
1738	7.1	1517.18	116.35	2029.68	0.0	1340.7	7077.09
1739	26.17	1461.79	123.9	2033.82	0.0	1340.14	18506.15
1740	20.9	1390.53	112.08	2018.85	0.0	1336.46	7271.24
1741	35.55	1353.61	101.7	2033.61	0.0	1338.79	14150.07
1742	19.68	1264.19	111.85	2006.26	0.0	1337.52	9118.26
1743	40.36	1245.27	94.68	2015.76	0.0	1338.96	9334.35
1744	37.16	1181.49	85.98	2010.0	0.0	1336.49	7485.9
1745	61.49	1146.7	90.71	1998.07	0.0	1338.26	13520.34
1746	71.56	1111.45	91.17	2001.2	0.0	1338.81	15826.31
1747	67.14	1055.3	81.25	1982.17	0.0	1337.17	715.12
1748	95.14	1030.12	68.74	1984.62	0.0	1338.53	9612.16
1749	79.57	960.08	75.0	1970.65	0.0	1338.53	8565.7
1750	98.19	951.69	55.85	1974.74	0.0	1343.18	7390.58
1751	100.1	868.38	47.23	1960.34	0.0	1336.56	9320.8
1752	101.85	858.61	47.99	1963.06	0.0	1343.76	9181.36
1753	105.59	798.8	38.99	1948.6	0.0	1342.91	4802.57
1754	105.67	751.04	28.53	1946.44	0.0	1341.28	6600.91
1755	108.49	719.91	27.69	1948.17	0.0	1344.56	8698.18
1756	110.55	671.69	25.18	1930.98	0.0	1344.14	3028.43
1757	105.9	630.34	10.91	1914.8	0.0	1345.13	3955.91
1758	110.7	590.21	7.1	1929.79	0.0	1342.09	8305.83
1759	113.98	557.25	7.63	1923.92	0.0	1344.72	3423.77
1760	106.89	513.92	2.37	1910.08	0.0	1345.42	5176.14
1761	109.56	481.41	1.6	1901.54	0.0	1350.83	4364.81
1762	110.78	451.05	-5.26	1897.88	0.0	1347.39	293.13
1763	104.37	405.27	-4.81	1890.81	0.0	1344.25	3763.57
1764	106.58	381.77	-6.64	1887.56	0.0	1352.22	2993.93
1765	104.45	354.92	-13.12	1887.29	0.0	1349.91	1449.13
1766	97.89	321.35	-9.38	1878.45	0.0	1352.49	-946.69
1767	95.37	299.53	-10.91	1859.79	0.0	1352.7	919.64
1768	88.81	268.1	-8.39	1866.38	0.0	1359.77	415.53
1769	89.87	255.89	-10.6	1888.73	0.0	1359.54	-1099.53
1770	77.74	214.69	-13.81	1835.53	0.0	1346.51	-510.04
1771	73.55	213.93	-12.59	1878.98	0.0	1374.72	-1738.85
1772	64.7	170.29	-9.31	1788.75	0.0	1352.82	544.67
1773	75.99	168.0	-12.21	1958.42	0.0	1346.57	2683.25
1774	44.1	140.69	-4.27	1763.9	0.0	1363.34	-3693.95
1775	62.87	124.66	-2.21	1824.5	0.0	1371.53	4176.2
1776	44.02	106.51	-10.68	1864.94	0.0	1332.2	-258.55
1777	44.25	91.86	-1.3	1847.59	0.0	1351.76	858.22
1778	36.62	60.58	-2.21	1560.34	0.0	1337.25	707.21
1779	43.95	64.7	-0.69	1872.4	0.0	1387.79	918.26
1780	31.74	59.2	-7.48	1892.09	0.0	1347.27	-234.07
1781	32.2	37.99	-6.48	1885.0	0.0	1310.56	2712.69
1782	22.2	44.56	-2.52	1935.93	0.0	1414.19	1940.49
1783	12.44	29.3	-5.11	1630.37	0.0	1332.38	-16.19
1784	25.79	35.71	-2.59	2217.1	0.0	1396.71	3580.96
1785	-4.12	21.82	-1.98	1447.57	0.0	1420.62	3241.05
1786	12.21	24.11	2.82	2021.15	0.0	1462.04	-1584.21
1787	2.98	18.77	0.31	1966.83	0.0	1393.9	667.45
1788	-1.3	21.21	1.37	2042.33	0.0	1456.07	5461.52
1789	6.26	15.26	1.98	1895.15	0.0	1508.15	1376.72
1790	-5.8	14.04	-0.53	1338.46	0.0	1392.91	745.69
1791	8.62	21.06	0.0	2460.94	0.0	1503.99	238.97
1792	2.29	11.44	1.14	1358.67	0.0	1420.2	4997.25
1793	2.75	21.36	3.81	2273.79	0.0	1506.02	5808.69
1794	1.98	18.77	2.67	1966.03	0.0	1517.74	-453.11
1795	0.38	9.16	-0.69	689.62	0.0	1324.24	2728.02
1796	0.84	19.53	5.95	2180.89	0.0	1547.25	859.35
1797	0.99	6.71	0.76	669.4	0.0	1113.81	4664.42
1798	11.14	30.21	-2.21	2204.03	0.0	1498.01	2187.02
1799	-11.22	5.8	2.9	-380.01	0.0	1604.36	-7540.95
1800	13.12	30.36	2.44	2131.86	0.0	1454.88	4753.76
1801	-1.45	8.24	5.11	2550.06	0.0	1551.34	4713.55
1802	6.33	30.82	-1.37	1976.83	0.0	1448.13	3946.4
1803	0.84	7.63	5.87	1554.65	0.0	1710.25	-3027.5
1804	-6.64	26.7	-5.65	2287.56	0.0	1408.39	-776.72
1805	8.62	10.83	-2.82	2229.95	0.0	1116.76	6240.36
1806	-1.6	17.7	7.48	2020.06	0.0	1600.81	3028.71
1807	-22.89	38.76	-2.59	2033.84	0.0	1463.6	288.84
1808	-41.5	66.83	-6.64	2145.62	0.0	1434.38	-430.03
1809	7.55	82.55	-1.3	2304.72	0.0	1490.35	11937.68
1810	13.2	123.44	-26.4	2051.59	0.0	1492.27	3764.8
1811	-33.8	205.38	-6.71	2166.59	0.0	1498.14	3324.52
1812	25.02	259.7	-29.68	2162.31	0.0	1470.21	12309.81
1813	57.07	322.57	-47.76	2207.95	0.0	1493.38	1400.96
1814	18.46	469.21	-25.33	2148.19	0.0	1494.64	8397.77
1815	61.42	633.24	-55.31	2197.35	0.0	1474.2	13765.24
1816	15.95	816.96	-91.32	2204.24	0.0	1484.76	562.93
1817	-37.77	1009.83	-76.83	2179.96	0.0	1487.21	28998.41
1818	-79.12	1101.53	-109.18	2182.35	0.0	1476.26	18199.33
1819	-69.5	1195.07	-131.15	2194.6	0.0	1476.08	-24094.46
1820	-28.76	1157.53	-38.38	2196.69	0.0	1475.54	28946.67
1821	-64.47	1155.55	41.66	2168.7	0.0	1474.76	-7471.31
1822	-27.85	1124.57	51.12	2194.63	0.0	1477.16	5390.62
1823	-87.81	1152.65	8.7	2184.47	0.0	1469.2	32393.29
1824	-122.76	1144.41	49.44	2173.26	0.0	1477.45	-3323.78
1825	-147.63	1190.03	22.74	2174.85	0.0	1475.14	10434.64
1826	-201.64	1212.62	-21.44	2174.45	0.0	1474.42	23981.79
1827	-193.79	1266.94	8.24	2177.65	0.0	1475.18	789.32
1828	-215.07	1287.08	16.78	2156.23	0.0	1476.12	18488.64
1829	-190.2	1350.86	-24.8	2161.74	0.0	1475.28	25989.63
1830	-184.56	1405.03	-15.11	2169.79	0.0	1478.68	-3808.98
1831	-188.75	1468.81	-24.03	2140.07	0.0	1474.71	17854.92
1832	-177.31	1537.78	-41.81	2146.97	0.0	1478.68	23784.77
1833	-175.32	1596.53	-57.3	2135.43	0.0	1478.69	4098.23
1834	-152.89	1636.2	-51.35	2130.04	0.0	1476.55	20648.32
1835	-146.94	1692.5	-43.41	2126.6	0.0	1477.74	15245.28
1836	-117.65	1708.98	-51.19	2112.18	0.0	1477.89	9101.98
1837	-94.38	1738.59	-47.07	2107.3	0.0	1475.78	24467.88
1838	-93.08	1789.55	-35.32	2106.47	0.0	1479.36	10314.37
1839	-76.68	1786.65	-51.96	2090.72	0.0	1476.97	15464.75
1840	-66.6	1816.56	-58.29	2088.43	0.0	1476.91	24377.36
1841	-67.52	1827.55	-47.45	2075.43	0.0	1479.04	9178.84
1842	-44.78	1835.02	-49.97	2078.57	0.0	1478.54	22333.37
1843	-63.4	1829.38	-61.26	2065.43	0.0	1477.22	24539.45
1844	-21.21	1831.36	-44.1	2066.36	0.0	1477.96	15458.85
1845	-33.26	1806.95	-37.61	2044.74	0.0	1479.22	21091.45
1846	-13.73	1832.28	-51.5	2061.95	0.0	1477.39	26491.25
1847	-11.14	1785.43	-38.91	2037.08	0.0	1477.58	13819.63
1848	-7.63	1810.61	-31.89	2039.5	0.0	1481.04	23773.66
1849	-10.68	1766.51	-43.49	2031.08	0.0	1480.08	21530.66
1850	17.85	1750.49	-56.61	2030.74	0.0	1479.38	17212.58
1851	2.06	1702.73	-50.13	2020.99	0.0	1481.98	19205.16
1852	27.47	1669.62	-53.1	2009.25	0.0	1483.31	18554.97
1853	33.34	1627.04	-60.81	2009.09	0.0	1483.18	14584.2
1854	34.33	1595.15	-54.4	2014.58	0.0	1481.53	20230.74
1855	37.31	1563.72	-48.75	1995.34	0.0	1485.19	15044.19
1856	29.07	1502.84	-44.63	1987.72	0.0	1486.4	13896.42
