Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z	R.ASYX	R.ASYY	R.ASYZ
27.906				2522.287	1016.566	1329.766	2333.417	1075.589	1500.755	2342.004	1072.285	1410.006	2433.962	1118.439	1627.164	2460.668	1110.21	1290.487	2501.79	754.855	1653.839	2558.646	661.86	1637.601	2450.863	729.241	1616.258	2507.407	637.433	1594.507	2522.512	328.8	1599.995	2525.846	248.491	1587.648	2501.118	335.733	1550.867	2502.534	256.425	1537.99	2473.84	130.171	1510.011	2464.619	84.313	1502.087	2483.185	95.072	1555.032	2374.263	756.071	1276.262	2354.889	648.67	1296.475	2311.74	771.468	1299.605	2288.002	666.671	1317.958	2113.588	320.087	1336.278	2079.227	247.847	1350.409	2087.34	342.559	1376.505	2049.348	267.675	1387.069	1987.26	210.484	1409.617	1952.122	183.36	1412.675	1980.571	168.926	1368.19																			2689.338	98.882	1529.384	2628.86	83.19	1618.941																									2129.18	48.87	1447.013	2091.628	61.058	1336.899				2648.988	129.116	1567.498
27.913				2524.575	1019.482	1330.623	2335.214	1078.736	1500.289	2343.671	1074.97	1409.526	2434.148	1121.493	1627.443	2463.869	1113.146	1290.531	2499.708	756.236	1652.804	2554.789	662.146	1636.842	2448.178	731.194	1615.745	2502.974	638.293	1594.304	2532.549	322.818	1600.624	2539.928	242.693	1588.227	2510.793	328.789	1551.534	2515.254	249.642	1539.172	2493.755	121.486	1510.883	2487.087	75.354	1503.024	2505.514	87.141	1555.915	2371.481	759.906	1276.263	2350.779	652.597	1296.382	2309.662	776.263	1300.872	2284.477	671.754	1319.031	2106.927	325.688	1335.296	2072.082	253.6	1348.677	2080.823	348.075	1375.705	2042.351	273.246	1385.431	1981.451	219.551	1407.689	1945.182	194.198	1410.966	1973.047	178.003	1366.49																			2710.991	102.279	1528.644	2652.073	83.232	1618.746																									2116.179	51.326	1446.294	2078.9	64.661	1336.323				2669.28	130.117	1567.075
27.92				2526.66	1022.204	1331.419	2336.557	1081.316	1499.701	2346.125	1077.516	1409.141	2434.454	1123.985	1627.954	2466.818	1115.605	1290.544	2497.338	756.925	1652.007	2550.665	661.68	1636.469	2445.51	732.703	1614.891	2498.525	638.749	1593.851	2542.083	317.204	1601.441	2553.21	237.551	1588.859	2519.992	322.322	1552.267	2528.908	243.619	1539.351	2513.155	114.183	1511.976	2508.586	67.652	1504.054	2526.874	80.395	1556.834	2369.055	763.462	1276.321	2346.401	656.51	1295.982	2308.02	780.626	1302.294	2281.513	676.48	1320.302	2100.684	331.246	1334.148	2065.575	259.285	1347.19	2074.599	353.556	1374.62	2036.105	278.827	1384.319	1977.075	228.54	1405.811	1938.895	205.049	1409.236	1965.951	187.212	1365.104																			2731.004	106.178	1527.739	2674.083	83.976	1618.373																									2103.443	54.11	1445.567	2066.781	68.5	1335.757				2688.377	131.625	1566.549
27.926				2528.513	1024.658	1332.169	2338.246	1083.817	1499.519	2347.833	1079.601	1408.8	2434.838	1125.919	1628.593	2469.451	1117.746	1290.633	2494.781	756.863	1651.525	2546.415	660.444	1636.574	2442.997	733.691	1613.713	2494.344	638.736	1593.309	2551.056	312.026	1602.178	2565.649	233.087	1589.561	2528.519	316.38	1553.089	2540.953	238.174	1540.038	2531.309	107.703	1512.786	2529.074	61.056	1504.9	2547.147	74.527	1557.443	2367.285	766.613	1276.537	2344.06	659.398	1296.275	2306.959	784.576	1303.75	2279.24	680.683	1321.687	2094.64	336.671	1332.548	2059.882	264.367	1345.449	2069.385	358.705	1373.78	2030.329	284.202	1383.203	1972.426	237.445	1403.969	1933.203	215.7	1407.463	1959.497	196.327	1363.541																			2749.233	110.539	1526.481	2694.496	85.163	1617.752																									2090.872	57.153	1444.818	2054.935	72.536	1335.186				2705.941	133.596	1565.836
27.933				2529.999	1026.918	1333.667	2339.693	1085.6	1499.223	2349.453	1081.323	1408.594	2435.428	1127.393	1629.335	2471.753	1119.499	1290.931	2492.136	756.046	1651.414	2542.229	658.462	1637.137	2440.687	734.032	1612.514	2490.573	638.262	1592.606	2559.162	307.36	1602.925	2577.206	229.116	1589.938	2536.269	310.851	1553.965	2551.359	233.499	1541.03	2548.07	102.191	1513.471	2547.736	55.551	1505.006	2565.811	69.623	1557.823	2366.151	769.222	1276.9	2339.943	663.069	1295.767	2306.648	787.918	1305.17	2277.734	684.29	1323.043	2089.704	341.638	1331.593	2053.878	269.925	1344.051	2064.634	363.718	1373.005	2024.908	289.49	1382.186	1968.167	246.005	1402.301	1928.1	226.05	1405.852	1953.56	205.129	1361.945																			2765.744	115.069	1525.354	2712.805	86.734	1616.931																									2078.777	60.657	1443.923	2043.016	76.806	1334.473				2721.847	135.798	1565.137
27.94				2531.541	1028.738	1334.456	2340.818	1087.103	1499.135	2350.983	1082.774	1408.48	2436.211	1128.296	1630.136	2473.856	1120.847	1291.315	2489.489	754.383	1651.789	2538.049	655.999	1638.064	2438.606	733.636	1611.476	2487.342	637.256	1591.755	2566.239	303.212	1603.6	2587.418	225.828	1590.279	2542.844	306.042	1554.75	2561.131	229.39	1541.467	2563.238	97.456	1513.78	2564.993	50.903	1505.34	2582.699	65.49	1557.811	2365.93	771.147	1277.211	2338.723	665.348	1295.977	2307.008	790.507	1306.304	2276.996	687.18	1324.325	2085.162	346.323	1330.505	2048.458	275.002	1342.585	2060.462	368.385	1372.102	2020.058	294.551	1380.869	1964.488	254.225	1400.661	1923.502	236.17	1404.602	1947.827	213.809	1360.717																			2780.374	119.774	1523.993	2729.673	88.414	1615.743																									2067.261	64.261	1442.829	2031.6	80.715	1333.528				2735.865	138.188	1564.364
27.946				2532.935	1029.83	1335.228	2341.961	1088.077	1499.175	2352.3	1083.934	1408.539	2437.26	1128.76	1630.97	2475.781	1121.743	1291.943	2486.973	751.883	1652.49	2534.259	653.005	1639.034	2436.755	732.442	1610.594	2484.719	635.704	1590.88	2572.379	299.363	1603.893	2596.188	222.897	1590.207	2548.575	301.703	1555.252	2569.527	225.843	1541.684	2576.467	93.574	1513.709	2579.807	46.949	1504.741	2597.555	61.857	1557.412	2366.403	772.367	1277.476	2338.363	666.862	1296.326	2308.03	792.253	1307.224	2277.119	689.179	1325.344	2081.285	350.78	1329.487	2043.592	279.904	1341.209	2056.932	372.736	1371.22	2015.748	299.317	1379.726	1961.172	262.147	1399.126	1919.444	246.001	1403.582	1942.361	222.31	1359.85																			2793.317	125.033	1522.841	2743.956	90.141	1614.517																									2056.439	68.018	1441.871	2020.293	84.976	1333.111				2747.681	140.574	1563.557
27.953				2534.438	1030.436	1335.91	2343.001	1088.595	1499.402	2353.602	1084.676	1408.652	2438.562	1128.745	1631.804	2477.446	1122.302	1292.684	2483.901	748.419	1653.925	2531.158	649.578	1639.767	2435.212	730.364	1610.01	2482.805	633.621	1589.976	2577.348	296.029	1603.839	2603.384	220.268	1589.916	2553.889	297.768	1555.517	2576.512	222.678	1541.44	2587.688	90.033	1513.266	2592.536	43.727	1503.841	2610.08	58.77	1556.717	2367.67	772.667	1277.738	2338.752	667.295	1296.515	2309.574	792.937	1307.748	2278.098	690.132	1326.013	2078.146	354.551	1328.418	2039.074	284.43	1339.771	2054.021	376.825	1370.353	2011.768	303.889	1378.557	1958.286	269.741	1397.679	1915.914	255.455	1402.616	1937.334	230.48	1358.868																			2803.04	128.974	1521.429	2755.91	91.653	1613.019																									2045.032	71.64	1440.561	2008.906	89.103	1332.52				2757.527	142.683	1562.568
27.96				2535.659	1030.377	1336.751	2343.74	1088.505	1499.755	2354.659	1085.139	1408.971	2440.188	1128.161	1632.586	2478.861	1122.602	1293.664	2482.034	744.584	1654.756	2529.029	645.754	1639.924	2433.963	727.445	1609.641	2481.496	630.957	1588.969	2581.274	293.024	1603.238	2608.828	217.891	1589.344	2557.803	294.319	1554.908	2582.001	219.854	1541.008	2596.283	86.673	1512.553	2602.764	40.84	1502.676	2620.033	55.812	1556.062	2369.573	771.939	1277.938	2340.177	666.738	1296.677	2311.541	792.503	1307.855	2279.675	689.796	1326.231	2075.568	357.832	1327.378	2034.479	288.555	1338.194	2051.85	380.352	1369.368	2008.398	308.13	1377.341	1955.882	276.849	1396.18	1912.814	264.561	1401.58	1932.76	238.392	1357.788																			2810.65	132.433	1520.12	2765.32	92.634	1611.44																									2033.911	75.086	1439.537	1997.643	93.019	1331.924				2764.908	144.213	1561.438
27.966				2536.746	1029.806	1337.711	2344.79	1088.143	1500.53	2355.548	1085.134	1409.462	2441.944	1127.047	1633.375	2480.186	1122.576	1294.822	2480.719	740.325	1655.432	2527.95	641.783	1639.54	2433.139	723.908	1609.433	2481.013	627.641	1587.786	2583.846	290.635	1602.223	2612.89	215.405	1588.366	2559.955	291.727	1554.331	2586.115	217.127	1540.078	2602.97	83.511	1511.668	2610.608	38.037	1501.234	2627.971	52.776	1554.196	2372.115	770.348	1278.122	2342.639	665.082	1296.74	2313.849	790.891	1307.63	2281.922	688.255	1326.045	2073.631	360.658	1326.152	2030.863	292.327	1336.875	2050.351	383.549	1368.407	2005.431	312.141	1376.084	1953.713	283.762	1394.688	1910.12	273.572	1400.386	1928.614	246.119	1356.613																			2816.106	134.898	1518.536	2772.361	92.841	1609.657																									2022.774	78.671	1438.762	1986.774	97.439	1331.89				2770.213	144.949	1560.281
27.973				2537.648	1028.603	1338.688	2345.493	1087.001	1501.366	2356.209	1084.488	1410.182	2443.809	1125.342	1634.073	2481.207	1122.152	1295.942	2480.08	735.898	1655.715	2527.855	637.811	1638.582	2432.766	720.008	1609.303	2481.0	624.034	1586.677	2585.895	287.139	1600.89	2615.257	212.832	1587.197	2562.756	288.337	1552.489	2588.563	214.439	1538.963	2607.245	80.456	1510.509	2615.615	35.101	1499.795	2632.985	49.833	1552.858	2375.189	767.762	1278.362	2346.013	662.327	1296.784	2316.388	788.071	1307.225	2284.828	685.326	1325.585	2072.273	363.07	1325.072	2028.434	295.331	1335.715	2049.613	386.425	1367.302	2002.901	316.162	1374.831	1951.58	290.421	1393.159	1907.62	282.113	1399.056	1924.619	253.866	1355.434																			2819.417	135.976	1516.739	2776.976	92.274	1607.777																									2011.991	82.942	1438.254	1976.102	102.431	1331.133				2774.161	144.794	1558.791
27.98				2538.461	1026.867	1339.637	2345.778	1084.862	1502.349	2356.882	1083.057	1410.96	2445.632	1123.034	1634.844	2482.016	1121.272	1297.178	2479.966	731.806	1655.62	2528.43	634.257	1637.491	2432.635	716.045	1609.218	2481.387	620.252	1585.76	2586.47	284.157	1599.509	2616.257	209.941	1585.779	2563.523	285.292	1550.976	2589.634	211.591	1537.555	2609.519	77.449	1509.17	2618.528	32.16	1498.206	2635.576	46.776	1551.159	2378.426	764.288	1278.635	2349.765	658.835	1296.856	2319.096	784.194	1306.642	2288.248	681.193	1324.876	2071.518	365.289	1323.923	2025.605	298.917	1334.37	2049.488	389.195	1366.149	2000.687	320.411	1373.465	1949.152	296.93	1391.54	1904.908	290.326	1397.614	1920.849	261.225	1354.071																			2820.716	135.403	1514.766	2779.148	90.764	1605.761																									2002.319	87.748	1437.659	1966.896	107.867	1330.491				2775.439	143.42	1556.944
27.986	2512.177	1037.21	1601.801	2539.237	1024.651	1340.683	2346.469	1082.111	1503.556	2357.252	1080.807	1411.855	2447.203	1120.067	1635.459	2482.734	1119.795	1298.23	2480.136	728.476	1655.127	2529.266	631.259	1636.657	2432.673	712.428	1609.104	2481.943	616.769	1585.31	2586.049	280.926	1597.991	2615.721	206.76	1584.134	2563.024	282.183	1549.611	2589.736	208.135	1535.58	2609.169	74.101	1507.457	2617.989	28.797	1496.298	2635.435	43.54	1549.355	2381.884	760.096	1278.96	2355.864	653.872	1297.857	2321.866	779.33	1306.1	2292.02	676.047	1324.108	2071.895	366.869	1322.633	2023.188	302.542	1333.16	2049.984	392.018	1364.964	1998.839	324.996	1372.203	1946.487	303.292	1389.753	1902.123	298.056	1395.917	1916.984	268.463	1352.0																			2820.17	133.306	1512.482	2779.055	88.156	1603.474																									1993.89	92.887	1436.847	1959.079	113.496	1329.835				2775.112	140.917	1554.791
27.993	2512.794	1033.853	1602.413	2539.734	1021.977	1341.663	2346.834	1078.379	1504.69	2357.529	1077.674	1412.847	2448.443	1116.488	1636.137	2483.006	1117.684	1299.067	2481.209	725.929	1654.151	2530.001	628.559	1636.225	2433.019	709.281	1608.815	2482.464	613.666	1585.202	2584.678	277.379	1596.487	2613.941	203.195	1582.444	2561.477	278.829	1548.199	2587.217	205.166	1534.368	2606.761	70.686	1505.32	2615.393	25.405	1494.122	2632.965	40.066	1547.122	2385.655	755.212	1279.447	2360.625	648.749	1298.113	2324.913	773.593	1305.622	2296.448	669.906	1323.45	2072.02	369.153	1321.612	2021.294	306.47	1332.011	2051.009	395.08	1363.75	1997.635	329.755	1370.845	1943.967	309.52	1388.014	1899.44	305.217	1393.934	1913.85	275.155	1350.208																			2817.767	129.758	1510.097	2776.759	84.37	1600.984																									1987.013	98.465	1436.245	1952.865	119.338	1328.906				2772.17	137.421	1552.376
28.0	2512.704	1029.742	1603.292	2539.971	1018.878	1342.57	2346.91	1073.809	1505.901	2357.589	1073.738	1413.969	2449.259	1112.191	1636.854	2483.092	1115.001	1299.762	2482.103	723.301	1653.48	2530.68	625.836	1635.943	2433.656	706.319	1608.53	2483.028	610.623	1585.112	2582.029	274.167	1595.297	2610.853	199.192	1580.684	2558.08	275.82	1547.513	2584.474	201.22	1532.533	2601.59	69.255	1503.071	2609.441	23.933	1492.477	2627.292	38.525	1545.277	2389.582	749.749	1280.068	2365.996	643.015	1298.467	2328.188	767.148	1305.298	2301.133	662.986	1322.761	2072.876	371.55	1320.726	2020.242	310.334	1330.886	2052.717	397.966	1362.398	1997.11	334.607	1369.366	1941.642	315.665	1386.135	1897.044	312.159	1391.848	1911.189	281.783	1348.215																			2813.348	124.649	1507.282	2772.146	79.562	1598.171																									1981.365	104.172	1435.426	1948.059	125.135	1328.147				2768.159	132.371	1549.774
28.006	2512.356	1025.293	1604.323	2540.184	1015.465	1343.421	2346.992	1068.58	1506.96	2357.487	1069.061	1415.035	2449.688	1107.242	1637.58	2482.61	1111.637	1300.311	2483.232	720.339	1652.89	2531.392	622.831	1635.665	2434.461	703.141	1608.389	2483.739	607.372	1585.051	2579.241	269.889	1594.097	2606.609	194.876	1578.991	2555.496	271.833	1545.949	2579.38	197.513	1531.247	2593.732	70.944	1501.44	2598.497	24.936	1491.823	2617.895	39.447	1544.012	2393.698	743.943	1280.67	2372.205	636.611	1299.077	2331.671	760.156	1305.185	2306.392	655.44	1322.256	2074.493	373.877	1319.565	2020.82	313.914	1329.996	2055.237	400.869	1361.172	1997.44	339.385	1367.85	1939.933	321.729	1384.302	1895.223	318.797	1389.712	1909.29	288.207	1346.34																			2806.653	116.583	1503.504	2765.302	73.823	1594.706																									1976.955	109.974	1434.615	1944.38	130.952	1326.965				2762.796	126.419	1546.373
28.013	2511.846	1020.764	1605.421	2540.512	1011.687	1344.119	2346.699	1062.714	1507.895	2357.299	1063.607	1415.992	2449.73	1101.619	1638.36	2481.883	1107.74	1300.71	2484.505	716.874	1652.479	2532.167	619.533	1635.588	2435.348	699.464	1608.444	2484.612	603.661	1585.023	2575.383	265.777	1592.964	2601.348	190.269	1577.257	2551.217	268.219	1545.005	2573.814	193.412	1529.564	2584.291	71.554	1499.008	2585.115	24.943	1490.612	2606.246	39.609	1542.278	2398.032	737.666	1281.459	2378.128	629.823	1299.219	2335.357	752.61	1305.08	2311.903	647.462	1321.857	2077.798	375.441	1319.358	2021.647	317.666	1328.72	2058.57	403.572	1359.859	1998.818	344.062	1366.34	1939.004	327.645	1382.586	1894.259	325.199	1387.762	1908.21	294.426	1344.602																			2798.212	105.274	1499.008	2754.978	66.353	1591.277																									1973.709	115.696	1433.536	1941.809	136.748	1325.665				2755.781	118.776	1541.783
28.02	2511.155	1016.105	1606.497	2540.541	1007.193	1344.728	2346.209	1056.217	1508.671	2357.08	1057.427	1416.893	2449.354	1095.417	1639.175	2480.646	1103.334	1301.079	2485.765	712.912	1652.204	2532.969	615.742	1635.471	2435.857	695.137	1608.945	2485.409	599.407	1585.182	2569.869	262.526	1592.334	2594.145	185.725	1575.751	2545.058	265.207	1544.657	2566.551	189.415	1527.904	2572.948	71.484	1496.204	2570.702	24.818	1489.402	2592.662	39.574	1540.482	2402.914	730.728	1282.366	2384.767	622.765	1299.722	2339.372	744.658	1305.272	2317.797	638.996	1321.568	2081.417	377.293	1318.399	2023.352	321.349	1327.481	2062.871	406.122	1358.7	2001.085	348.642	1364.969	1938.942	333.43	1381.001	1893.994	331.526	1385.871	1907.985	300.36	1342.905																			2788.072	92.619	1494.947	2742.96	56.82	1588.183																									1971.725	121.269	1432.198	1940.128	142.461	1323.803				2745.085	107.5	1538.326
28.026	2509.211	1009.777	1607.904	2540.385	1002.432	1345.36	2345.522	1049.284	1509.275	2357.069	1050.515	1417.741	2448.629	1088.906	1639.933	2479.466	1098.138	1301.384	2487.041	708.345	1652.043	2535.441	610.684	1634.244	2436.66	690.253	1609.455	2486.167	594.708	1585.303	2564.479	258.167	1590.942	2585.768	181.511	1574.145	2538.738	262.029	1543.958	2557.192	185.858	1526.664	2560.576	71.508	1494.228	2555.48	25.043	1488.394	2578.775	39.354	1538.99	2407.335	723.845	1282.797	2391.281	615.654	1299.852	2343.422	736.371	1305.369	2324.162	630.183	1321.646	2085.696	379.088	1317.449	2025.822	325.017	1326.382	2067.852	408.537	1357.812	2004.383	352.98	1363.771	1939.807	339.122	1379.618	1894.963	337.472	1384.472	1908.666	306.434	1341.353																			2775.679	79.231	1491.217	2730.126	48.331	1585.665																									1970.98	126.573	1430.567	1939.686	148.047	1322.251				2734.579	98.272	1535.312
28.033	2508.881	1004.54	1609.134	2540.429	997.285	1345.783	2344.491	1041.817	1509.657	2357.18	1042.827	1418.506	2447.793	1082.274	1640.662	2477.966	1092.369	1301.594	2488.037	703.206	1652.085	2536.687	605.773	1633.732	2437.271	684.927	1609.971	2487.042	589.572	1585.223	2558.189	254.767	1589.99	2577.406	178.197	1572.58	2531.538	259.166	1543.583	2547.726	182.625	1525.668	2547.206	71.403	1492.713	2540.489	25.835	1487.553	2563.988	39.13	1537.939	2411.761	716.703	1283.109	2398.026	608.142	1299.991	2347.596	727.94	1305.638	2330.207	621.336	1321.566	2090.72	380.774	1316.236	2029.193	328.429	1325.423	2074.071	410.557	1357.086	2008.502	357.309	1362.927	1941.697	344.601	1378.39	1896.892	343.212	1383.274	1910.492	312.351	1339.845																			2763.265	69.435	1488.188	2716.927	45.745	1585.34																									1971.427	131.59	1428.768	1940.348	153.719	1320.541				2723.151	91.128	1532.013
28.04	2508.341	999.159	1610.371	2540.095	991.498	1346.279	2342.909	1034.137	1509.925	2354.914	1035.337	1418.519	2446.455	1075.434	1641.239	2476.303	1085.93	1301.69	2488.188	698.002	1652.33	2537.665	601.009	1633.509	2437.539	679.509	1610.12	2487.949	584.575	1585.066	2552.471	252.28	1589.309	2569.908	175.101	1570.8	2525.324	257.144	1543.069	2539.094	180.51	1524.772	2533.14	71.501	1490.918	2524.795	25.762	1487.082	2549.098	39.95	1536.916	2416.152	709.545	1283.463	2404.723	600.483	1300.25	2351.753	719.358	1305.958	2336.763	612.356	1321.814	2096.747	382.175	1315.612	2033.51	331.883	1324.341	2081.136	412.285	1356.641	2013.86	361.254	1362.174	1944.814	349.688	1377.568	1899.958	348.717	1382.372	1913.218	317.881	1338.98																			2749.526	62.807	1485.145	2702.105	45.311	1583.792																									1972.981	136.361	1426.793	1942.158	159.266	1318.894				2709.722	87.296	1528.069
28.046	2507.284	993.515	1611.367	2539.919	985.491	1346.645	2340.658	1026.189	1509.99	2353.658	1027.101	1418.797	2443.782	1066.749	1642.817	2474.031	1079.489	1302.092	2487.494	693.929	1652.384	2538.109	597.511	1633.85	2437.27	674.855	1609.907	2488.869	580.53	1585.11	2547.896	251.917	1588.772	2562.472	174.089	1568.718	2519.784	258.202	1543.494	2530.461	181.102	1523.728	2518.773	72.431	1488.828	2509.201	26.674	1486.429	2533.942	41.759	1535.66	2420.325	702.251	1283.348	2411.684	592.976	1300.229	2356.061	710.512	1306.485	2343.344	603.233	1322.258	2104.188	382.861	1314.585	2038.848	335.224	1323.353	2088.993	413.862	1356.233	2020.29	364.902	1361.576	1949.221	354.634	1376.873	1904.276	353.95	1381.668	1917.139	323.306	1338.063																			2735.539	56.782	1482.592	2687.379	45.468	1582.076																									1975.69	140.739	1424.607	1944.795	164.655	1316.425				2696.198	84.239	1524.171
28.053	2505.597	987.69	1611.878	2539.034	978.889	1347.329	2337.913	1018.109	1509.966	2352.063	1018.522	1418.897	2441.606	1059.076	1643.804	2472.055	1071.999	1302.219	2487.163	691.288	1652.125	2538.685	595.187	1634.267	2437.226	671.387	1609.68	2489.874	577.61	1585.257	2544.013	254.314	1587.943	2554.631	175.525	1566.851	2515.208	261.771	1543.414	2521.615	184.397	1522.76	2504.558	73.782	1487.046	2493.583	28.135	1485.846	2518.922	43.824	1534.539	2424.436	695.032	1283.555	2418.028	585.744	1299.976	2360.223	701.801	1307.1	2350.208	594.23	1322.816	2112.087	384.198	1314.1	2045.473	338.414	1322.613	2098.221	414.878	1356.178	2027.74	368.281	1361.017	1954.917	359.284	1376.322	1909.982	358.986	1381.152	1922.635	328.76	1337.074																			2721.899	52.937	1479.989	2672.915	45.719	1580.317																									1979.663	144.738	1422.195	1949.009	169.897	1314.352				2682.837	81.914	1520.948
28.06	2504.157	982.136	1612.187	2538.007	972.043	1348.276	2334.881	1009.81	1509.642	2350.1	1009.714	1418.913	2439.614	1051.476	1644.597	2469.897	1063.955	1302.219	2487.542	688.909	1652.341	2539.79	593.221	1634.385	2437.87	668.826	1609.72	2491.281	575.393	1585.234	2539.133	257.085	1587.118	2545.927	177.749	1565.623	2510.352	265.867	1542.899	2512.765	188.327	1522.118	2490.065	75.05	1485.274	2478.279	29.35	1485.011	2503.808	45.773	1533.415	2428.072	688.284	1283.439	2424.866	578.698	1299.948	2364.117	693.32	1307.765	2357.022	585.509	1323.535	2120.897	385.369	1313.582	2053.063	341.358	1321.814	2108.208	415.662	1355.49	2036.502	371.174	1360.472	1961.952	363.597	1375.752	1917.815	363.776	1380.361	1929.423	333.623	1336.42																			2707.415	51.192	1480.514	2657.747	45.782	1579.93																									1984.831	148.399	1419.615	1954.485	174.832	1311.983				2668.296	80.87	1519.603
28.066	2502.884	977.226	1613.141	2536.788	965.21	1349.439	2332.409	1003.051	1508.357	2347.723	1000.833	1418.728	2435.976	1042.588	1646.003	2467.755	1055.359	1302.182	2487.877	686.11	1653.32	2541.186	591.2	1634.491	2438.626	666.065	1610.193	2493.009	573.364	1585.015	2532.034	258.625	1586.438	2535.531	179.025	1564.619	2503.579	268.191	1542.182	2502.888	191.071	1521.176	2474.877	76.067	1484.557	2462.649	30.34	1484.853	2488.264	47.204	1533.016	2431.803	682.299	1283.62	2431.981	572.75	1300.083	2367.99	685.571	1308.557	2364.119	577.541	1324.284	2130.404	386.351	1313.074	2061.91	344.045	1321.131	2118.806	416.519	1356.129	2046.21	373.909	1360.034	1970.11	367.466	1375.248	1926.055	367.98	1379.796	1937.464	338.135	1335.565																			2692.785	50.441	1481.239	2642.131	45.786	1580.225																									1991.255	151.587	1416.982	1961.048	179.72	1309.704				2652.923	79.61	1519.453
28.073	2501.102	973.105	1615.444	2535.219	958.325	1350.514	2330.777	998.657	1506.78	2344.865	992.056	1418.306	2433.784	1035.083	1647.494	2465.512	1046.266	1302.202	2487.65	683.156	1654.385	2541.915	588.932	1635.032	2438.802	663.061	1610.835	2494.287	571.203	1584.959	2523.506	259.685	1586.063	2523.907	179.98	1564.318	2495.504	270.76	1541.866	2491.738	193.247	1520.838	2459.239	76.838	1484.538	2446.587	31.232	1485.02	2472.446	48.145	1533.11	2435.708	677.537	1284.237	2439.242	567.929	1300.196	2372.09	678.709	1309.618	2371.312	570.643	1324.955	2141.29	386.922	1312.982	2071.55	346.336	1320.695	2130.85	416.952	1356.29	2057.249	376.418	1359.614	1979.166	370.757	1374.953	1935.024	371.486	1379.2	1946.477	342.048	1334.822																			2677.427	49.52	1481.161	2626.29	45.996	1580.246																									1998.816	154.285	1414.412	1969.325	184.065	1306.976				2637.946	79.16	1518.739
