hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	3.861706	5.738540	-40.283193	26.987355	7.699092	70.708592	1.465918	-13.035925	-13.574702	4.783665	4.915488	-40.381013	27.391771	9.837891	67.481079	1.504414	-12.978874	-13.335951	4.101192	9.767617	-41.570168	25.292171	5.055652	72.717364	1.374747	-12.834919	-14.437157	3.729732	6.075107	-37.929210	25.852391	7.259877	69.930501	2.602269	-11.507423	-14.015732	4.442347	5.003052	-40.089947	26.625306	7.611724	70.583020	0.668753	-12.868688	-12.285450	3.810591	6.324868	-40.244432	25.842550	9.446175	67.672545	1.517238	-12.714519	-13.073792	3.039140	6.357670	-38.766932	25.674866	7.520257	70.022861	1.653796	-12.244429	-14.076901	3.610103	6.452251	-38.456034	27.756934	7.677301	69.763215	1.371074	-12.628054	-13.567477	4.876333	6.037025	-40.352004	24.618496	9.964701	69.727796	1.464917	-12.727828	-13.861220	5.012011	5.702850	-40.420086	26.162650	6.753772	71.996003	1.672560	-13.558927	-13.317500	2.911744	7.100667	-38.046268	25.985181	5.962638	71.076423	1.484989	-12.634655	-12.942406	3.869471	4.373477	-41.129111	25.736994	10.700916	66.104191	1.482695	-12.518502	-13.737363	3.868000	4.469326	-39.263933	26.010940	7.012138	70.027966	1.581084	-12.504567	-12.769921	3.286805	7.709293	-38.250510	27.700182	7.127641	69.251892	0.654163	-14.193106	-11.633313	3.839295	7.021693	-39.374803	27.011538	6.589402	70.782330	1.170961	-13.581619	-11.916329	4.147558	8.360678	-39.518775	25.498225	1.858593	76.067067	1.796948	-13.017720	-9.827656	3.358995	7.868499	-40.021636	26.336629	4.787661	72.632778	1.676970	-12.742242	-11.555739	3.007369	7.988799	-39.717582	26.025814	6.588721	70.201904	1.930890	-12.636026	-11.756644	3.935426	6.980510	-39.400686	26.381955	7.887248	69.817081	1.766199	-12.089223	-12.636749	4.378392	5.753128	-40.537298	25.824998	4.753079	72.550081	1.971901	-12.268853	-11.467144	3.389085	6.370672	-39.084325	27.767902	6.350846	70.190089	1.002986	-12.742730	-13.234234
	3.800904	5.537943	-41.075850	26.608554	9.159645	68.141222	1.301399	-13.003693	-13.805757	4.743317	4.614902	-41.226651	27.003043	11.228589	64.932039	1.227666	-12.994454	-13.549839	3.986588	9.145425	-42.458592	25.013694	6.757648	70.023852	1.093413	-12.803070	-14.679408	3.655180	5.735242	-38.807593	25.528882	8.730551	67.373196	2.558633	-11.439834	-14.255985	4.383927	4.730349	-40.896563	26.522858	9.146137	67.852246	0.359322	-13.122165	-12.381371	3.817369	5.883039	-41.030014	25.414572	11.062173	65.058385	1.272358	-12.792666	-13.288839	2.957456	6.037366	-39.578865	25.224589	8.900041	67.567047	1.321592	-12.462484	-14.312624	3.597702	6.160707	-39.311454	27.341957	9.070203	67.392551	1.122957	-12.723891	-13.803510	4.749150	5.794931	-41.214138	24.199991	11.235361	67.145839	1.150506	-12.783626	-14.098102	4.987420	5.465819	-41.283099	25.743971	7.915458	69.571873	1.476369	-13.636856	-13.705052	2.824985	6.647635	-38.969218	25.536543	7.388434	68.631905	1.202511	-12.813125	-13.216729	3.727085	4.197525	-41.731804	25.453323	12.191709	63.218182	0.996170	-12.837095	-13.878484	3.706638	4.363791	-40.071282	25.679811	8.118665	67.553729	1.346485	-12.678105	-13.103339	3.227638	7.357399	-39.060435	27.557954	8.898750	66.521058	0.277155	-14.368836	-11.931841	3.808262	6.620271	-40.093544	26.910953	8.162332	68.039602	0.870747	-13.929315	-12.273659	4.158175	7.920731	-40.555638	25.401158	3.297298	73.599391	1.490105	-13.175277	-10.141594	3.262954	7.552723	-40.909603	26.038080	6.141883	70.097508	1.308027	-13.074644	-11.868077	2.837082	7.679336	-40.568989	25.643409	7.897346	67.585337	1.661353	-12.922993	-12.037285	3.842060	6.671235	-40.238033	26.201375	9.351640	67.174394	1.387604	-12.525203	-12.881590	4.320460	5.390170	-41.252948	25.448956	6.011782	69.968268	1.677515	-12.402224	-11.717369	3.286931	6.067241	-39.853931	27.533916	7.914664	67.567152	0.682637	-12.908639	-13.597325
	3.701962	5.326840	-41.668142	26.018483	10.735349	65.281684	1.151142	-12.881056	-13.967906	4.668087	4.306375	-41.878443	26.398686	12.688149	62.117184	0.936971	-12.899540	-13.703008	3.890219	8.422565	-43.130247	24.575892	8.632823	66.999068	0.860399	-12.656628	-14.819137	3.548767	5.351499	-39.496093	25.040938	10.360735	64.470087	2.548933	-11.238947	-14.394750	4.311783	4.418775	-41.480007	26.249428	10.883685	64.776496	0.007310	-13.297778	-12.401304	3.822961	5.410144	-41.663197	24.829521	12.781361	62.198157	1.017064	-12.817067	-13.435724	2.870205	5.718574	-40.176492	24.565124	10.401651	64.785300	1.015624	-12.560153	-14.474940	3.568298	5.867718	-39.997266	26.770374	10.570985	64.748888	0.868350	-12.755280	-13.965246	4.580833	5.544265	-41.929753	23.660723	12.567882	64.300982	0.836348	-12.757439	-14.250070	4.906530	5.178737	-41.944918	25.080899	9.177293	66.825944	1.282552	-13.538087	-13.987245	2.715986	6.151907	-39.688351	24.911935	8.915624	65.883359	0.925377	-12.857679	-13.424475	3.573943	3.996402	-42.126493	24.951685	13.832048	60.031830	0.572060	-13.044905	-13.878830	3.518413	4.206257	-40.709625	25.153084	9.381051	64.748277	1.109530	-12.745285	-13.317640	3.167295	6.945144	-39.692280	27.232207	10.837718	63.496873	-0.107962	-14.426548	-12.153749	3.749849	6.201043	-40.665127	26.596374	9.827881	65.025896	0.581696	-14.169091	-12.539146	4.155654	7.400584	-41.397756	25.261407	4.969292	70.727250	1.128363	-13.273013	-10.379234	3.173420	7.161962	-41.536537	25.616881	7.736686	67.168993	0.928197	-13.313769	-12.058002	2.681810	7.302076	-41.193140	25.057567	9.382888	64.630638	1.373942	-13.103400	-12.208043	3.753811	6.305925	-40.855619	25.814845	10.994165	64.154389	1.011373	-12.865994	-13.017774	4.257411	4.972947	-41.688334	24.939628	7.469543	66.981495	1.363353	-12.446432	-11.885672	3.199059	5.709784	-40.408566	27.041806	9.659632	64.631359	0.374112	-12.944432	-13.873955
	3.591349	5.101773	-42.050731	25.189765	12.418634	62.146133	1.006580	-12.676494	-14.069035	4.590126	3.993153	-42.318126	25.550890	14.218866	59.059591	0.644476	-12.717647	-13.811441	3.843447	7.618345	-43.562061	23.947744	10.684723	63.656183	0.681824	-12.413953	-14.851279	3.437573	4.934647	-39.991222	24.369140	12.127261	61.259126	2.560648	-10.928116	-14.442106	4.263007	4.057062	-41.826857	25.763273	12.837420	61.368058	-0.391318	-13.414268	-12.347901	3.858307	4.902411	-42.099696	24.028099	14.626187	59.054851	0.748918	-12.791036	-13.499876	2.802178	5.385967	-40.599427	23.701881	11.993514	61.759770	0.723028	-12.549556	-14.583173	3.545139	5.564845	-40.455841	25.993494	12.218591	61.777987	0.591152	-12.728060	-14.040174	4.398555	5.276667	-42.451089	22.955277	13.998994	61.150149	0.548690	-12.661348	-14.294708	4.809887	4.838489	-42.430187	24.213792	10.528335	63.831698	1.095603	-13.327061	-14.183745	2.605016	5.603214	-40.180804	24.056924	10.541576	62.820806	0.663034	-12.748559	-13.563260	3.448217	3.762693	-42.305052	24.205046	15.637631	56.563738	0.248330	-13.162452	-13.723552	3.345901	3.988088	-41.198659	24.444044	10.789372	61.677603	0.880528	-12.734284	-13.425566	3.133970	6.457925	-40.098451	26.629714	12.965358	60.140585	-0.471664	-14.327217	-12.268865	3.682128	5.751534	-41.074653	25.985886	11.586168	61.711279	0.312459	-14.275288	-12.703777	4.168293	6.791909	-42.023852	25.038869	6.909127	67.452391	0.741365	-13.312155	-10.541959	3.127239	6.686463	-41.912915	25.044509	9.579395	63.889618	0.551562	-13.453927	-12.136263	2.574838	6.867344	-41.614416	24.280917	11.028621	61.413102	1.067226	-13.190062	-12.297474	3.697933	5.888800	-41.272541	25.217705	12.789010	60.833169	0.649676	-13.113266	-13.061301	4.223644	4.508802	-41.887449	24.301892	9.117181	63.666415	1.035758	-12.437179	-11.990351	3.153430	5.297588	-40.754909	26.284220	11.559106	61.428575	0.111127	-12.869950	-14.061157
	3.501845	4.846136	-42.230992	24.127106	14.206899	58.755184	0.841403	-12.415185	-14.114740	4.541795	3.667849	-42.541652	24.467368	15.837894	55.780525	0.348300	-12.494835	-13.881304	3.872036	6.753356	-43.747546	23.120516	12.911001	60.018971	0.540022	-12.109906	-14.776884	3.358707	4.483365	-40.262704	23.474498	14.038125	57.729511	2.592968	-10.539385	-14.375293	4.272804	3.633995	-41.933414	25.045101	15.011145	57.651605	-0.830460	-13.489119	-12.217054	3.943908	4.362672	-42.367849	23.050683	16.576983	55.696654	0.458216	-12.742281	-13.496019	2.787358	5.008944	-40.826464	22.604331	13.697150	58.467231	0.427452	-12.432146	-14.619458	3.555412	5.234092	-40.722605	25.054382	14.003449	58.551496	0.285168	-12.675100	-14.044060	4.240059	4.985519	-42.805328	22.107863	15.534075	57.767253	0.295087	-12.545166	-14.251716	4.740611	4.423681	-42.691842	23.129413	12.009009	60.554653	0.911715	-13.045010	-14.275342	2.522710	4.991737	-40.471635	22.974442	12.248379	59.501298	0.408391	-12.514396	-13.643767	3.388419	3.478734	-42.270410	23.209205	17.616505	52.843520	0.007790	-13.213924	-13.438948	3.240470	3.677299	-41.493101	23.516264	12.394684	58.304760	0.653689	-12.654063	-13.414169	3.146659	5.911249	-40.314508	25.780468	15.229128	56.542388	-0.795090	-14.114532	-12.287127	3.630909	5.261420	-41.362042	25.131981	13.409653	58.177745	0.056164	-14.282682	-12.796709	4.223808	6.097542	-42.427061	24.683877	9.125456	63.803385	0.354982	-13.299849	-10.637368	3.171245	6.097038	-42.024747	24.267125	11.707099	60.253499	0.180348	-13.486290	-12.105845	2.565941	6.358414	-41.787875	23.275509	12.882578	57.904141	0.717347	-13.178784	-12.306635	3.710658	5.404331	-41.437661	24.341522	14.756163	57.182459	0.316273	-13.248569	-12.989668	4.258820	3.980393	-41.820762	23.505751	11.013785	59.980733	0.673378	-12.404603	-12.022413	3.190329	4.809121	-40.871698	25.232885	13.619140	57.954598	-0.075161	-12.708421	-14.129233
	3.473757	4.522080	-42.206645	22.841590	16.116877	55.102541	0.637704	-12.138340	-14.094100	4.559968	3.305084	-42.532269	23.164323	17.586247	52.272720	0.041205	-12.295171	-13.900502	4.003732	5.836240	-43.668863	22.084368	15.323686	56.087426	0.396007	-11.793000	-14.595159	3.342557	3.987232	-40.325357	22.382379	16.099095	53.920790	2.641010	-10.143343	-14.190831	4.379797	3.126863	-41.775712	24.069676	17.423868	53.628682	-1.293300	-13.544936	-11.995853	4.115674	3.766131	-42.406404	21.874593	18.683428	52.065653	0.116608	-12.707987	-13.403811	2.847224	4.554695	-40.882793	21.346895	15.541374	54.930250	0.117330	-12.280176	-14.567241	3.646737	4.827691	-40.740824	23.922047	15.988373	55.010044	-0.057272	-12.614935	-13.950217	4.158904	4.641316	-42.933856	21.082873	17.243599	54.097834	0.067741	-12.458476	-14.107006	4.741295	3.931521	-42.738790	21.885677	13.642427	57.023625	0.725147	-12.764981	-14.264355	2.507506	4.284966	-40.547026	21.669997	14.062278	55.916415	0.145375	-12.202974	-13.658193	3.434307	3.112099	-42.012462	21.947230	19.775870	48.886986	-0.186810	-13.220732	-13.065970	3.240015	3.261559	-41.593777	22.398450	14.198788	54.674818	0.411327	-12.538638	-13.315115	3.248323	5.279953	-40.280913	24.615073	17.652736	52.664913	-1.059124	-13.804339	-12.184749	3.637078	4.688279	-41.489996	23.986571	15.322702	54.383976	-0.191111	-14.184862	-12.801985	4.356319	5.309269	-42.588678	24.123639	11.634143	59.792192	-0.010978	-13.244789	-10.667745	3.327546	5.385873	-41.909857	23.284237	14.092616	56.320743	-0.189893	-13.440746	-11.992585	2.676476	5.769161	-41.738985	22.081294	14.944245	54.147456	0.321602	-13.109394	-12.252123	3.808172	4.846069	-41.373389	23.210154	16.864950	53.267899	0.004464	-13.298408	-12.821342	4.383663	3.372235	-41.534857	22.568904	13.154183	55.985734	0.253766	-12.384919	-11.989306	3.327879	4.229039	-40.782858	23.938636	15.828489	54.243785	-0.204630	-12.511213	-14.084892
	3.532836	4.091767	-41.993885	21.380251	18.164196	51.195589	0.402630	-11.901583	-13.993079	4.667387	2.875473	-42.301471	21.682670	19.484614	48.547647	-0.274390	-12.174683	-13.849880	4.244977	4.874450	-43.341198	20.863518	17.919397	51.880879	0.209833	-11.529821	-14.317418	3.436412	3.402678	-40.137362	21.067571	18.370252	49.797918	2.689936	-9.819363	-13.869783	4.598942	2.523924	-41.359707	22.839014	20.049860	49.336639	-1.759255	-13.609950	-11.692970	4.362828	3.109764	-42.253090	20.568236	20.936104	48.205903	-0.269810	-12.737855	-13.234032	3.016642	3.969969	-40.734623	19.971324	17.614981	51.084753	-0.214091	-12.176288	-14.389515	3.829037	4.326446	-40.558792	22.641640	18.149033	51.223324	-0.424426	-12.569707	-13.779985	4.172875	4.234084	-42.870962	19.921073	19.125915	50.198187	-0.165592	-12.436202	-13.890393	4.860094	3.341824	-42.525504	20.494125	15.490093	53.192118	0.521995	-12.555034	-14.130296	2.599381	3.444093	-40.407763	20.210026	16.040689	52.052976	-0.137053	-11.917144	-13.581908	3.595732	2.642262	-41.548346	20.436081	22.082063	44.734606	-0.367216	-13.217528	-12.645619	3.399161	2.700064	-41.452094	21.074000	16.251888	50.761995	0.134192	-12.423313	-13.138961	3.441022	4.566281	-40.044716	23.204381	20.192833	48.582219	-1.281305	-13.466811	-11.997158	3.717034	4.022443	-41.478989	22.625520	17.318331	50.387908	-0.437106	-14.022912	-12.737419	4.587452	4.422903	-42.514483	23.313790	14.409524	55.467919	-0.348330	-13.166680	-10.638482	3.637310	4.516274	-41.538995	22.051185	16.760267	52.072772	-0.552372	-13.349223	-11.800136	2.943760	5.065451	-41.437079	20.692671	17.258325	50.115149	-0.107028	-13.016411	-12.120694	4.015186	4.182178	-41.045555	21.794860	19.116116	49.083271	-0.290931	-13.274066	-12.564878	4.632153	2.644062	-41.016829	21.461706	15.578803	51.667611	-0.236554	-12.400850	-11.884411	3.603944	3.507438	-40.454618	22.405375	18.219670	50.256059	-0.311765	-12.337146	-13.917979
	3.700665	3.510990	-41.585827	19.782294	20.382701	47.011750	0.135349	-11.781970	-13.786866	4.881362	2.343788	-41.850674	20.046825	21.542672	44.604985	-0.595754	-12.198424	-13.704172	4.597328	3.870005	-42.759780	19.477586	20.711342	47.388549	-0.051665	-11.424117	-13.939983	3.641079	2.710811	-39.734069	19.561750	20.827377	45.429891	2.722337	-9.610959	-13.446002	4.935716	1.813371	-40.680786	21.329946	22.837591	44.815533	-2.206046	-13.720394	-11.331556	4.690261	2.371935	-41.866393	19.123676	23.365682	44.066820	-0.695989	-12.905615	-12.964086	3.296277	3.238727	-40.388510	18.534789	19.951794	46.936309	-0.564908	-12.199305	-14.093761	4.139263	3.675242	-40.130872	21.181536	20.527421	47.146729	-0.807736	-12.580996	-13.531671	4.327805	3.730369	-42.561663	18.602814	21.245558	46.013301	-0.436756	-12.540963	-13.586767	5.102431	2.659075	-42.068636	18.995020	17.549322	49.083484	0.275058	-12.456911	-13.891042	2.823820	2.439231	-40.053789	18.664168	18.245826	47.886831	-0.448088	-11.758321	-13.389699	3.867754	2.050203	-40.887953	18.686331	24.481407	40.419697	-0.562823	-13.254752	-12.207011	3.720541	1.987171	-41.077818	19.580626	18.538474	46.605476	-0.186322	-12.362733	-12.908434	3.753244	3.738342	-39.565153	21.510311	22.842259	44.274914	-1.461950	-13.182294	-11.722463	3.908541	3.220261	-41.280396	21.022018	19.417629	46.148574	-0.684887	-13.824058	-12.592076	4.938315	3.428465	-42.185518	22.195120	17.421663	50.860216	-0.662459	-13.093714	-10.554207	4.075359	3.509530	-40.957439	20.607653	19.627298	47.585644	-0.897510	-13.265018	-11.558339	3.351002	4.242139	-40.911719	19.152745	19.789933	45.843557	-0.548071	-12.954782	-11.920699	4.315400	3.408024	-40.485798	20.141811	21.457898	44.691795	-0.573505	-13.218273	-12.262480	4.995243	1.793137	-40.304446	20.179409	18.228683	47.100683	-0.758995	-12.466012	-11.723827	4.000893	2.646673	-39.923215	20.709021	20.761266	46.031822	-0.440743	-12.243903	-13.656403
	3.966559	2.778385	-40.995554	18.087310	22.761073	42.580566	-0.172693	-11.829293	-13.478030	5.181028	1.705185	-41.211198	18.296239	23.718175	40.483007	-0.929757	-12.398765	-13.463756	5.027773	2.837422	-41.950986	17.956261	23.663344	42.652804	-0.400257	-11.548941	-13.475524	3.972571	1.865840	-39.075526	17.829522	23.471577	40.811896	2.705222	-9.611549	-12.921954	5.359118	1.013541	-39.779566	19.564942	25.683661	40.149381	-2.623396	-13.910536	-10.948533	5.056254	1.576050	-41.304807	17.568502	25.886651	39.741076	-1.136983	-13.202548	-12.628562	3.684720	2.342529	-39.821730	17.043456	22.582362	42.469016	-0.931262	-12.421593	-13.687191	4.545746	2.895843	-39.513816	19.581289	23.051141	42.863597	-1.187315	-12.677731	-13.236262	4.593105	3.146795	-42.056424	17.175705	23.554827	41.611079	-0.755730	-12.786540	-13.209841	5.470492	1.876599	-41.351078	17.403086	19.825215	44.682285	-0.051443	-12.514561	-13.552783	3.185943	1.259463	-39.483650	17.086500	20.726181	43.397321	-0.806492	-11.829858	-13.068968	4.213212	1.351142	-40.068410	16.751167	26.893662	36.000345	-0.798518	-13.375233	-11.770807	4.205252	1.106812	-40.450162	17.926453	21.054746	42.208176	-0.563164	-12.422898	-12.622615	4.147343	2.825575	-38.906082	19.615781	25.527374	39.823679	-1.624620	-13.014430	-11.396604	4.188160	2.309269	-40.922965	19.248770	21.580504	41.730989	-0.938729	-13.642786	-12.392406	5.391936	2.343809	-41.618348	20.771647	20.580956	46.038167	-0.972515	-13.064802	-10.434431	4.633020	2.361196	-40.135931	18.927453	22.639573	42.861147	-1.220051	-13.259120	-11.288747	3.883378	3.290911	-40.159505	17.479645	22.516552	41.332250	-1.001889	-12.995757	-11.654476	4.692606	2.515564	-39.692738	18.264412	23.835618	40.123900	-0.848888	-13.187083	-11.944989	5.461088	0.814391	-39.393424	18.688113	21.050240	42.321383	-1.263656	-12.614118	-11.514153	4.522131	1.624882	-39.150818	18.854781	23.440697	41.546767	-0.635744	-12.319873	-13.296754
	4.309262	1.903880	-40.211637	16.302857	25.258110	37.937367	-0.544644	-12.098738	-13.086700	5.530812	0.964414	-40.386350	16.455551	25.949976	36.212942	-1.299228	-12.810247	-13.133171	5.487771	1.809471	-40.915274	16.288947	26.699880	37.731945	-0.854505	-11.972902	-12.942264	4.377540	0.902994	-38.223900	15.928838	26.198882	36.043793	2.614307	-9.834783	-12.344162	5.829137	0.151584	-38.677408	17.554419	28.458004	35.413667	-3.021333	-14.238661	-10.575375	5.427048	0.734954	-40.543296	15.865529	28.403559	35.264524	-1.582568	-13.659001	-12.246099	4.139821	1.314994	-39.057802	15.473772	25.411301	37.772763	-1.306139	-12.843431	-13.219210	5.040677	1.976980	-38.683575	17.811974	25.669193	38.382198	-1.547744	-12.925806	-12.897463	4.964337	2.477907	-41.316468	15.623571	26.061264	36.983202	-1.150871	-13.244188	-12.750922	5.923173	1.014899	-40.410507	15.749937	22.259724	40.042103	-0.464962	-12.751091	-13.141984	3.645237	-0.049525	-38.731417	15.489864	23.431626	38.646923	-1.223202	-12.163449	-12.650159	4.591968	0.566802	-39.105335	14.674304	29.221110	31.533987	-1.103626	-13.637089	-11.348594	4.798945	0.091954	-39.603550	16.147687	23.715221	37.635134	-0.991194	-12.652211	-12.282238	4.603382	1.837559	-38.049322	17.515730	28.159661	35.252909	-1.800301	-13.066369	-11.036839	4.551841	1.288329	-40.365078	17.303389	23.770317	37.132664	-1.206874	-13.553097	-12.135557	5.915921	1.195198	-40.805258	19.039887	23.779999	41.054923	-1.291772	-13.157596	-10.289025	5.239109	1.140049	-39.137061	17.081980	25.667115	37.999832	-1.539423	-13.378296	-11.019231	4.484006	2.243719	-39.226477	15.715778	25.355070	36.639603	-1.475204	-13.208423	-11.336831	5.105553	1.531735	-38.713127	16.230102	26.172506	35.449546	-1.135381	-13.251713	-11.633147	5.979050	-0.253742	-38.310935	16.999651	23.926985	37.415444	-1.713919	-12.883801	-11.265752	5.106781	0.506603	-38.195026	16.888000	26.150694	36.907313	-0.899521	-12.568829	-12.882431
	4.678678	0.944709	-39.260205	14.444560	27.775184	33.173587	-0.994818	-12.593600	-12.662229	5.883474	0.160850	-39.407229	14.558478	28.155510	31.860922	-1.720871	-13.415894	-12.743174	5.919821	0.827044	-39.702174	14.486580	29.694667	32.739222	-1.410975	-12.672544	-12.374091	4.814200	-0.155878	-37.176930	13.859899	28.899402	31.185169	2.393281	-10.361448	-11.745873	6.297198	-0.725484	-37.429872	15.364369	31.044123	30.688564	-3.432095	-14.734543	-10.230972	5.766634	-0.109637	-39.640615	14.047380	30.805987	30.744310	-2.031127	-14.236671	-11.854028	4.616742	0.196758	-38.105984	13.786543	28.304387	32.942430	-1.689207	-13.454281	-12.737609	5.567840	0.984096	-37.709746	15.916982	28.260846	33.809146	-1.891306	-13.315064	-12.536763	5.379109	1.764754	-40.401539	13.964167	28.646104	32.248716	-1.616246	-13.869483	-12.255594	6.417585	0.097479	-39.267272	14.048352	24.787739	35.218883	-0.958276	-13.201910	-12.681784	4.148972	-1.426757	-37.810205	13.844178	26.255498	33.720674	-1.712982	-12.791522	-12.173725	4.958756	-0.252749	-38.036610	12.525939	31.381423	27.089992	-1.497725	-14.071068	-10.941684	5.446143	-1.020785	-38.556710	14.264342	26.420320	32.948901	-1.470039	-13.103102	-11.885510	5.067737	0.826789	-37.063282	15.297045	30.656431	30.645412	-2.023789	-13.338984	-10.675454	4.950372	0.212601	-39.654913	15.262321	25.928150	32.442031	-1.495654	-13.594821	-11.839039	6.457297	0.027211	-39.782773	17.071320	26.905094	35.992755	-1.632127	-13.441058	-10.118005	5.833543	-0.097822	-37.954563	15.084087	28.576786	33.058970	-1.889583	-13.710377	-10.760212	5.098035	1.137029	-38.141130	13.877906	28.213899	31.827072	-1.981742	-13.656786	-10.982246	5.518779	0.485451	-37.573278	14.094156	28.398267	30.725574	-1.460403	-13.488512	-11.330553	6.498764	-1.363314	-37.066630	15.120925	26.743901	32.456875	-2.104901	-13.331698	-10.981261	5.706881	-0.658369	-37.056126	14.809824	28.762072	32.185819	-1.258514	-13.042617	-12.444743
	5.011769	-0.024621	-38.149205	12.523513	30.174082	28.387165	-1.544127	-13.345139	-12.250094	6.191872	-0.655747	-38.284593	12.630631	30.224643	27.503914	-2.211430	-14.216797	-12.320881	6.261590	-0.049968	-38.353424	12.557977	32.479672	27.795566	-2.083968	-13.646793	-11.801105	5.222705	-1.232084	-36.004505	11.689065	31.438996	26.347694	2.026199	-11.150988	-11.168588	6.714224	-1.557165	-36.078901	13.056605	33.289156	26.065591	-3.900744	-15.442495	-9.926568	6.029831	-0.907922	-38.593907	12.117098	32.926959	26.274636	-2.504704	-14.951611	-11.482026	5.059752	-0.935328	-37.005286	11.977222	31.075312	28.108178	-2.088135	-14.218689	-12.281827	6.078329	-0.030302	-36.597509	13.893666	30.668492	29.221130	-2.231875	-13.891604	-12.169026	5.784597	1.045553	-39.292679	12.166884	31.171600	27.511752	-2.176015	-14.667487	-11.763741	6.899519	-0.836005	-37.978307	12.306580	27.291839	30.334698	-1.510535	-13.860470	-12.214693	4.632877	-2.783554	-36.777245	12.131512	29.024105	28.766531	-2.267602	-13.643028	-11.691209	5.262424	-1.041073	-36.889858	10.378779	33.259549	22.759266	-2.025513	-14.728989	-10.548914	6.071070	-2.158494	-37.360168	12.313317	29.024584	28.252277	-2.010251	-13.790386	-11.450254	5.489698	-0.148133	-35.959057	12.997195	32.861020	26.079868	-2.360110	-13.920109	-10.343875	5.348004	-0.879265	-38.774884	13.163549	27.977553	27.726932	-1.832873	-13.865889	-11.502076	6.959811	-1.104507	-38.560453	14.922318	29.821665	30.941198	-2.034522	-14.012642	-9.914725	6.356424	-1.272772	-36.649240	13.001725	31.256063	28.140726	-2.300164	-14.260252	-10.507252	5.662338	0.037547	-36.948979	11.978294	30.955155	27.009071	-2.534854	-14.347990	-10.618318	5.894581	-0.569621	-36.319611	11.929378	30.451908	26.030752	-1.859390	-13.951250	-11.033370	6.963980	-2.441215	-35.699001	13.099035	29.376675	27.545471	-2.478477	-13.994916	-10.672308	6.265357	-1.791305	-35.805037	12.678060	31.170331	27.490864	-1.720069	-13.717583	-12.021305
