Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.067	839.65	1108.786	1351.828	852.219	1099.644	1121.414	660.339	1131.268	1277.631	668.965	1135.761	1181.243	761.943	1168.105	1397.005	780.582	1171.858	1075.231	738.163	816.26	1420.873	739.817	706.581	1418.41	679.77	819.141	1385.729	675.321	708.897	1382.616	701.311	285.441	1428.083	708.048	205.25	1415.673	658.388	286.723	1395.488	663.314	207.253	1383.185	645.147	92.152	1365.984	636.834	47.286	1366.38	671.04	64.444	1413.817	748.4	842.457	1042.794	750.815	732.251	1037.531	691.529	841.475	1080.404	687.792	731.628	1071.181	701.994	285.543	1028.542	707.639	205.388	1036.985	664.646	288.386	1066.675	669.646	203.55	1070.985	644.838	92.23	1084.616	634.587	46.975	1084.192	665.345	66.299	1040.361	746.823	996.39	1402.527	726.224	578.097	1406.937	734.313	563.382	1278.035	718.554	511.829	1410.827	779.069	488.661	1360.497	707.392	108.557	1409.645	727.22	120.935	1323.394	860.802	64.766	1324.259	833.669	59.249	1434.737	863.67	79.507	1374.008	767.831	1006.819	1061.97	750.114	576.529	1045.99	745.044	558.458	1173.538	747.911	506.459	1040.212	789.063	469.865	1101.561	709.992	106.695	1047.473	727.093	114.686	1134.472	858.36	62.866	1132.425	825.427	56.873	1021.855	862.96	73.529	1085.507
0.073	839.655	1108.778	1351.812	852.23	1099.652	1121.4	660.344	1131.258	1277.602	668.972	1135.76	1181.202	761.942	1168.093	1396.981	780.59	1171.852	1075.207	738.164	816.265	1420.858	739.823	706.589	1418.397	679.772	819.139	1385.7	675.328	708.898	1382.596	701.31	285.451	1428.077	708.054	205.253	1415.669	658.394	286.719	1395.483	663.323	207.252	1383.179	645.152	92.155	1366.006	636.833	47.287	1366.379	671.046	64.448	1413.815	748.412	842.452	1042.766	750.833	732.258	1037.508	691.54	841.482	1080.368	687.818	731.623	1071.167	702.005	285.534	1028.529	707.646	205.384	1036.983	664.648	288.393	1066.657	669.653	203.552	1070.985	644.853	92.214	1084.625	634.581	46.979	1084.187	665.348	66.297	1040.355	746.832	996.393	1402.502	726.225	578.098	1406.913	734.34	563.379	1278.014	718.56	511.832	1410.81	779.074	488.663	1360.474	707.39	108.55	1409.634	727.226	120.926	1323.403	860.796	64.765	1324.258	833.676	59.246	1434.74	863.671	79.509	1374.006	767.832	1006.825	1061.936	750.126	576.526	1045.979	745.059	558.456	1173.517	747.926	506.454	1040.201	789.066	469.859	1101.547	709.993	106.7	1047.463	727.092	114.685	1134.46	858.361	62.873	1132.425	825.422	56.866	1021.853	862.965	73.531	1085.507
0.08	839.655	1108.776	1351.797	852.256	1099.65	1121.382	660.347	1131.257	1277.573	668.984	1135.757	1181.166	761.941	1168.085	1396.951	780.608	1171.851	1075.179	738.168	816.26	1420.837	739.833	706.587	1418.375	679.778	819.139	1385.684	675.336	708.899	1382.569	701.317	285.451	1428.073	708.052	205.262	1415.668	658.402	286.72	1395.479	663.317	207.257	1383.166	645.15	92.151	1365.993	636.837	47.287	1366.377	671.052	64.444	1413.813	748.443	842.449	1042.74	750.864	732.252	1037.481	691.569	841.479	1080.329	687.846	731.619	1071.128	702.013	285.536	1028.508	707.648	205.382	1036.98	664.657	288.396	1066.647	669.66	203.552	1070.97	644.848	92.225	1084.613	634.585	46.979	1084.198	665.34	66.291	1040.348	746.841	996.387	1402.477	726.241	578.09	1406.892	734.346	563.376	1278.0	718.577	511.829	1410.789	779.086	488.663	1360.473	707.38	108.558	1409.647	727.243	120.918	1323.393	860.794	64.765	1324.257	833.68	59.251	1434.741	863.668	79.51	1374.022	767.874	1006.818	1061.916	750.139	576.523	1045.963	745.054	558.466	1173.505	747.933	506.444	1040.186	789.084	469.876	1101.52	709.994	106.704	1047.449	727.098	114.68	1134.457	858.364	62.869	1132.428	825.423	56.901	1021.863	862.961	73.522	1085.505
0.087	839.655	1108.773	1351.776	852.267	1099.651	1121.348	660.354	1131.264	1277.545	669.004	1135.765	1181.123	761.953	1168.09	1396.92	780.619	1171.849	1075.149	738.182	816.263	1420.812	739.849	706.589	1418.357	679.787	819.138	1385.652	675.352	708.894	1382.552	701.323	285.444	1428.074	708.063	205.244	1415.666	658.409	286.722	1395.467	663.329	207.257	1383.172	645.156	92.161	1365.997	636.843	47.286	1366.369	671.063	64.429	1413.797	748.474	842.458	1042.719	750.881	732.255	1037.458	691.577	841.475	1080.306	687.857	731.625	1071.103	702.024	285.535	1028.508	707.656	205.384	1036.971	664.669	288.391	1066.635	669.666	203.557	1070.953	644.847	92.225	1084.624	634.586	46.978	1084.188	665.345	66.294	1040.351	746.839	996.386	1402.443	726.244	578.097	1406.888	734.361	563.377	1277.989	718.593	511.831	1410.785	779.098	488.658	1360.469	707.39	108.547	1409.636	727.217	120.929	1323.393	860.809	64.753	1324.263	833.674	59.24	1434.743	863.678	79.495	1374.004	767.874	1006.825	1061.883	750.148	576.524	1045.944	745.063	558.463	1173.479	747.941	506.446	1040.172	789.099	469.855	1101.526	709.978	106.708	1047.442	727.1	114.68	1134.45	858.365	62.871	1132.432	825.436	56.864	1021.855	862.97	73.527	1085.508
0.093	839.666	1108.777	1351.756	852.276	1099.654	1121.338	660.36	1131.257	1277.514	669.022	1135.77	1181.092	761.953	1168.084	1396.892	780.624	1171.851	1075.123	738.186	816.255	1420.797	739.857	706.594	1418.333	679.796	819.138	1385.637	675.364	708.904	1382.53	701.324	285.454	1428.061	708.072	205.253	1415.663	658.408	286.734	1395.466	663.336	207.263	1383.166	645.16	92.154	1365.997	636.851	47.287	1366.373	671.049	64.445	1413.811	748.49	842.458	1042.684	750.901	732.255	1037.439	691.59	841.487	1080.278	687.899	731.621	1071.081	702.036	285.539	1028.495	707.659	205.386	1036.961	664.676	288.396	1066.619	669.667	203.566	1070.95	644.843	92.227	1084.612	634.585	46.976	1084.193	665.347	66.295	1040.35	746.841	996.395	1402.417	726.254	578.093	1406.875	734.374	563.381	1277.968	718.603	511.836	1410.77	779.108	488.658	1360.468	707.398	108.552	1409.638	727.228	120.921	1323.389	860.79	64.76	1324.263	833.686	59.245	1434.743	863.678	79.499	1374.026	767.916	1006.826	1061.862	750.173	576.522	1045.928	745.071	558.46	1173.474	747.958	506.439	1040.164	789.095	469.856	1101.516	709.993	106.71	1047.445	727.099	114.675	1134.446	858.363	62.871	1132.434	825.426	56.904	1021.857	862.963	73.522	1085.509
0.1	839.668	1108.788	1351.747	852.276	1099.653	1121.318	660.374	1131.267	1277.497	669.021	1135.771	1181.065	761.951	1168.096	1396.872	780.638	1171.856	1075.1	738.192	816.271	1420.773	739.869	706.599	1418.319	679.813	819.136	1385.605	675.372	708.901	1382.507	701.336	285.463	1428.064	708.082	205.255	1415.658	658.427	286.737	1395.472	663.339	207.267	1383.164	645.163	92.157	1365.988	636.846	47.288	1366.378	671.058	64.452	1413.813	748.511	842.463	1042.665	750.923	732.251	1037.414	691.609	841.489	1080.253	687.902	731.633	1071.063	702.04	285.545	1028.48	707.665	205.391	1036.955	664.684	288.4	1066.606	669.67	203.57	1070.954	644.843	92.237	1084.614	634.593	46.98	1084.19	665.349	66.295	1040.342	746.851	996.393	1402.397	726.267	578.094	1406.856	734.394	563.376	1277.958	718.619	511.838	1410.761	779.126	488.662	1360.449	707.396	108.556	1409.634	727.233	120.933	1323.395	860.81	64.754	1324.263	833.68	59.242	1434.742	863.684	79.492	1374.022	767.935	1006.829	1061.839	750.186	576.517	1045.92	745.065	558.454	1173.466	747.972	506.449	1040.145	789.105	469.874	1101.532	709.995	106.711	1047.44	727.103	114.685	1134.443	858.37	62.875	1132.425	825.418	56.904	1021.856	862.97	73.525	1085.5
0.107	839.672	1108.796	1351.721	852.284	1099.655	1121.295	660.378	1131.261	1277.47	669.028	1135.779	1181.039	761.952	1168.103	1396.849	780.639	1171.861	1075.067	738.204	816.267	1420.753	739.876	706.603	1418.296	679.817	819.138	1385.578	675.386	708.91	1382.496	701.35	285.463	1428.051	708.081	205.264	1415.65	658.431	286.741	1395.465	663.345	207.273	1383.166	645.158	92.154	1365.99	636.844	47.291	1366.376	671.062	64.441	1413.798	748.504	842.548	1042.542	750.934	732.247	1037.405	691.622	841.492	1080.233	687.924	731.629	1071.04	702.05	285.549	1028.471	707.671	205.39	1036.952	664.685	288.405	1066.609	669.68	203.561	1070.951	644.845	92.232	1084.62	634.592	46.982	1084.193	665.353	66.293	1040.354	746.85	996.398	1402.363	726.269	578.1	1406.848	734.393	563.364	1277.951	718.628	511.84	1410.744	779.132	488.661	1360.439	707.399	108.556	1409.631	727.239	120.937	1323.376	860.81	64.763	1324.254	833.684	59.246	1434.743	863.686	79.493	1374.013	767.941	1006.835	1061.82	750.202	576.519	1045.9	745.084	558.461	1173.451	747.996	506.445	1040.141	789.117	469.865	1101.5	710.001	106.697	1047.451	727.109	114.691	1134.449	858.364	62.876	1132.429	825.439	56.864	1021.865	862.974	73.519	1085.498
0.113	839.674	1108.802	1351.707	852.297	1099.67	1121.286	660.387	1131.265	1277.453	669.037	1135.781	1181.005	761.959	1168.111	1396.811	780.648	1171.861	1075.046	738.207	816.28	1420.726	739.879	706.604	1418.286	679.831	819.141	1385.559	675.39	708.91	1382.467	701.355	285.465	1428.055	708.091	205.27	1415.652	658.436	286.747	1395.464	663.356	207.269	1383.176	645.164	92.161	1366.004	636.849	47.294	1366.375	671.06	64.452	1413.821	748.511	842.542	1042.51	750.948	732.25	1037.378	691.64	841.491	1080.218	687.939	731.632	1071.02	702.058	285.544	1028.469	707.68	205.393	1036.952	664.699	288.403	1066.6	669.692	203.559	1070.95	644.847	92.231	1084.609	634.597	46.977	1084.191	665.35	66.294	1040.357	746.85	996.4	1402.343	726.284	578.1	1406.838	734.409	563.378	1277.945	718.636	511.846	1410.738	779.14	488.672	1360.427	707.402	108.558	1409.628	727.236	120.929	1323.395	860.813	64.76	1324.258	833.684	59.247	1434.744	863.676	79.494	1374.024	767.954	1006.843	1061.785	750.21	576.523	1045.903	745.1	558.478	1173.453	748.0	506.444	1040.128	789.129	469.89	1101.5	709.997	106.737	1047.419	727.107	114.687	1134.443	858.37	62.864	1132.431	825.43	56.9	1021.867	862.972	73.515	1085.503
0.12	839.684	1108.803	1351.68	852.305	1099.665	1121.261	660.392	1131.269	1277.43	669.046	1135.776	1180.991	761.966	1168.123	1396.782	780.666	1171.865	1075.026	738.217	816.274	1420.709	739.88	706.613	1418.274	679.835	819.14	1385.538	675.394	708.913	1382.448	701.355	285.473	1428.044	708.1	205.268	1415.655	658.45	286.75	1395.465	663.36	207.279	1383.166	645.167	92.161	1366.003	636.85	47.291	1366.373	671.057	64.458	1413.809	748.561	842.462	1042.599	750.951	732.25	1037.367	691.647	841.493	1080.202	687.949	731.624	1071.004	702.065	285.545	1028.461	707.681	205.391	1036.947	664.701	288.423	1066.55	669.69	203.563	1070.941	644.853	92.232	1084.609	634.597	46.985	1084.186	665.353	66.3	1040.343	746.865	996.401	1402.31	726.293	578.107	1406.823	734.435	563.361	1277.953	718.641	511.851	1410.726	779.147	488.678	1360.421	707.411	108.568	1409.638	727.244	120.93	1323.389	860.809	64.745	1324.264	833.683	59.248	1434.741	863.689	79.493	1374.013	767.982	1006.838	1061.771	750.215	576.519	1045.883	745.099	558.472	1173.443	748.018	506.448	1040.122	789.145	469.881	1101.482	709.997	106.712	1047.449	727.11	114.692	1134.443	858.37	62.865	1132.426	825.439	56.898	1021.865	862.975	73.525	1085.507
0.127	839.689	1108.811	1351.666	852.308	1099.672	1121.253	660.395	1131.269	1277.403	669.05	1135.777	1180.966	761.974	1168.12	1396.777	780.673	1171.862	1074.996	738.215	816.284	1420.702	739.889	706.622	1418.249	679.845	819.145	1385.518	675.405	708.922	1382.43	701.37	285.478	1428.045	708.096	205.269	1415.655	658.448	286.75	1395.465	663.368	207.28	1383.17	645.161	92.169	1365.999	636.847	47.305	1366.376	671.08	64.447	1413.792	748.542	842.544	1042.488	750.967	732.244	1037.353	691.667	841.498	1080.181	687.956	731.626	1070.977	702.077	285.541	1028.457	707.694	205.384	1036.944	664.713	288.422	1066.555	669.701	203.572	1070.945	644.857	92.237	1084.616	634.602	46.975	1084.186	665.346	66.305	1040.347	746.868	996.407	1402.3	726.297	578.105	1406.819	734.439	563.359	1277.939	718.641	511.854	1410.727	779.143	488.672	1360.41	707.411	108.562	1409.626	727.244	120.93	1323.387	860.814	64.749	1324.291	833.676	59.242	1434.744	863.683	79.484	1374.012	768.008	1006.839	1061.737	750.224	576.524	1045.865	745.105	558.474	1173.438	748.031	506.447	1040.116	789.152	469.891	1101.485	710.004	106.706	1047.453	727.118	114.693	1134.445	858.372	62.862	1132.436	825.433	56.902	1021.857	862.977	73.516	1085.508
0.133	839.683	1108.813	1351.652	852.307	1099.67	1121.227	660.407	1131.278	1277.38	669.06	1135.766	1180.949	761.981	1168.131	1396.73	780.665	1171.875	1074.949	738.214	816.294	1420.688	739.89	706.625	1418.235	679.85	819.15	1385.501	675.411	708.92	1382.419	701.371	285.478	1428.049	708.111	205.285	1415.654	658.456	286.746	1395.467	663.365	207.283	1383.184	645.172	92.172	1365.999	636.846	47.302	1366.374	671.075	64.447	1413.799	748.553	842.547	1042.468	750.978	732.251	1037.337	691.664	841.498	1080.159	687.978	731.63	1070.968	702.081	285.55	1028.455	707.694	205.388	1036.945	664.71	288.43	1066.568	669.702	203.571	1070.939	644.862	92.231	1084.603	634.601	46.98	1084.187	665.358	66.299	1040.349	746.872	996.414	1402.273	726.292	578.115	1406.809	734.443	563.359	1277.927	718.648	511.85	1410.713	779.15	488.673	1360.396	707.418	108.56	1409.63	727.243	120.937	1323.388	860.826	64.754	1324.26	833.676	59.242	1434.741	863.683	79.487	1374.017	767.994	1006.846	1061.714	750.228	576.525	1045.864	745.104	558.482	1173.436	748.03	506.452	1040.111	789.162	469.886	1101.467	709.993	106.719	1047.432	727.12	114.68	1134.457	858.365	62.865	1132.442	825.435	56.862	1021.856	862.985	73.523	1085.512
0.14	839.682	1108.818	1351.623	852.311	1099.682	1121.194	660.416	1131.268	1277.359	669.068	1135.777	1180.904	761.98	1168.135	1396.711	780.677	1171.867	1074.927	738.225	816.296	1420.68	739.893	706.628	1418.226	679.852	819.156	1385.488	675.417	708.935	1382.405	701.371	285.479	1428.037	708.102	205.29	1415.654	658.46	286.761	1395.457	663.373	207.298	1383.18	645.168	92.173	1366.002	636.858	47.301	1366.376	671.064	64.465	1413.819	748.571	842.552	1042.448	750.991	732.251	1037.331	691.673	841.498	1080.146	687.986	731.639	1070.954	702.076	285.549	1028.454	707.693	205.395	1036.947	664.72	288.426	1066.556	669.707	203.573	1070.93	644.865	92.233	1084.628	634.604	46.99	1084.19	665.351	66.305	1040.35	746.886	996.418	1402.246	726.297	578.12	1406.794	734.429	563.383	1277.91	718.653	511.864	1410.71	779.151	488.686	1360.391	707.415	108.568	1409.628	727.243	120.943	1323.381	860.821	64.756	1324.258	833.684	59.246	1434.746	863.678	79.489	1374.023	768.007	1006.848	1061.69	750.234	576.523	1045.852	745.099	558.488	1173.442	748.034	506.451	1040.104	789.153	469.887	1101.455	710.001	106.724	1047.442	727.126	114.693	1134.453	858.371	62.862	1132.443	825.436	56.905	1021.864	862.984	73.523	1085.507
0.147	839.678	1108.832	1351.601	852.318	1099.673	1121.183	660.419	1131.261	1277.314	669.073	1135.768	1180.879	761.979	1168.152	1396.689	780.681	1171.869	1074.898	738.224	816.299	1420.654	739.886	706.642	1418.205	679.854	819.154	1385.475	675.416	708.946	1382.381	701.375	285.487	1428.029	708.102	205.283	1415.651	658.455	286.761	1395.446	663.368	207.293	1383.16	645.163	92.183	1365.998	636.853	47.308	1366.369	671.073	64.455	1413.799	748.592	842.461	1042.526	750.996	732.245	1037.312	691.681	841.493	1080.133	687.997	731.643	1070.949	702.087	285.549	1028.455	707.703	205.393	1036.955	664.73	288.421	1066.572	669.708	203.571	1070.939	644.874	92.228	1084.627	634.599	46.981	1084.192	665.343	66.305	1040.354	746.881	996.416	1402.223	726.288	578.122	1406.782	734.422	563.379	1277.894	718.645	511.871	1410.695	779.135	488.685	1360.396	707.41	108.569	1409.621	727.241	120.949	1323.374	860.821	64.756	1324.265	833.675	59.246	1434.75	863.674	79.488	1374.023	768.013	1006.849	1061.676	750.246	576.521	1045.849	745.104	558.49	1173.424	748.037	506.458	1040.094	789.169	469.901	1101.465	709.998	106.718	1047.439	727.121	114.688	1134.444	858.377	62.868	1132.447	825.427	56.867	1021.857	862.979	73.522	1085.512
0.153	839.675	1108.824	1351.579	852.327	1099.684	1121.167	660.418	1131.265	1277.292	669.087	1135.759	1180.853	761.978	1168.153	1396.658	780.683	1171.855	1074.879	738.224	816.299	1420.63	739.893	706.634	1418.181	679.855	819.156	1385.456	675.411	708.944	1382.362	701.361	285.491	1428.025	708.101	205.29	1415.64	658.445	286.764	1395.445	663.369	207.296	1383.162	645.161	92.184	1366.002	636.839	47.304	1366.375	671.06	64.475	1413.805	748.59	842.544	1042.411	751.005	732.248	1037.304	691.69	841.493	1080.117	688.004	731.635	1070.936	702.083	285.552	1028.449	707.691	205.394	1036.945	664.725	288.432	1066.546	669.707	203.576	1070.932	644.86	92.237	1084.621	634.596	46.984	1084.188	665.354	66.304	1040.351	746.885	996.426	1402.201	726.292	578.13	1406.774	734.434	563.38	1277.88	718.64	511.871	1410.672	779.123	488.69	1360.391	707.408	108.574	1409.615	727.244	120.947	1323.385	860.813	64.748	1324.272	833.673	59.244	1434.746	863.677	79.487	1374.012	768.032	1006.843	1061.641	750.237	576.525	1045.837	745.112	558.499	1173.413	748.053	506.449	1040.1	789.162	469.886	1101.449	710.007	106.713	1047.452	727.125	114.685	1134.445	858.369	62.872	1132.446	825.426	56.911	1021.867	862.971	73.523	1085.509
0.16	839.669	1108.835	1351.566	852.333	1099.676	1121.149	660.417	1131.261	1277.272	669.08	1135.765	1180.839	761.971	1168.165	1396.644	780.682	1171.857	1074.85	738.216	816.305	1420.61	739.878	706.637	1418.175	679.846	819.159	1385.447	675.414	708.943	1382.354	701.357	285.49	1428.017	708.095	205.289	1415.638	658.442	286.768	1395.436	663.363	207.29	1383.146	645.169	92.178	1365.995	636.85	47.303	1366.374	671.067	64.458	1413.793	748.591	842.536	1042.388	751.021	732.241	1037.293	691.691	841.499	1080.096	688.017	731.629	1070.931	702.081	285.548	1028.445	707.696	205.386	1036.945	664.721	288.433	1066.549	669.709	203.583	1070.932	644.86	92.239	1084.612	634.594	46.992	1084.188	665.351	66.303	1040.357	746.878	996.419	1402.185	726.278	578.122	1406.756	734.436	563.376	1277.881	718.642	511.874	1410.659	779.117	488.688	1360.371	707.405	108.576	1409.606	727.235	120.947	1323.381	860.829	64.747	1324.301	833.681	59.243	1434.741	863.68	79.481	1374.014	768.045	1006.848	1061.626	750.258	576.521	1045.835	745.126	558.491	1173.408	748.052	506.45	1040.084	789.196	469.905	1101.458	710.004	106.719	1047.453	727.117	114.685	1134.437	858.377	62.876	1132.449	825.436	56.863	1021.864	862.977	73.524	1085.514
0.167	839.663	1108.834	1351.547	852.345	1099.679	1121.137	660.416	1131.256	1277.252	669.091	1135.743	1180.82	761.965	1168.162	1396.63	780.668	1171.845	1074.828	738.213	816.306	1420.599	739.885	706.638	1418.158	679.84	819.157	1385.43	675.414	708.94	1382.343	701.358	285.492	1428.01	708.096	205.301	1415.636	658.442	286.758	1395.434	663.368	207.297	1383.142	645.16	92.183	1365.986	636.843	47.308	1366.365	671.052	64.474	1413.8	748.601	842.542	1042.357	751.021	732.238	1037.269	691.697	841.491	1080.061	688.024	731.624	1070.906	702.086	285.54	1028.451	707.688	205.39	1036.948	664.722	288.429	1066.554	669.704	203.579	1070.939	644.852	92.233	1084.614	634.59	46.988	1084.188	665.36	66.305	1040.354	746.872	996.418	1402.172	726.281	578.127	1406.744	734.428	563.37	1277.861	718.633	511.872	1410.654	779.109	488.693	1360.38	707.399	108.577	1409.618	727.246	120.939	1323.372	860.804	64.79	1324.255	833.675	59.245	1434.744	863.684	79.483	1374.016	768.034	1006.842	1061.606	750.256	576.513	1045.835	745.124	558.491	1173.402	748.049	506.456	1040.067	789.177	469.904	1101.446	709.998	106.711	1047.449	727.112	114.685	1134.45	858.367	62.872	1132.451	825.437	56.863	1021.868	862.979	73.519	1085.515
0.173	839.664	1108.833	1351.519	852.347	1099.677	1121.125	660.412	1131.252	1277.224	669.084	1135.752	1180.795	761.952	1168.155	1396.596	780.675	1171.832	1074.809	738.21	816.3	1420.568	739.877	706.638	1418.143	679.839	819.159	1385.422	675.411	708.943	1382.328	701.357	285.491	1428.003	708.096	205.291	1415.631	658.433	286.76	1395.425	663.361	207.288	1383.134	645.16	92.182	1365.999	636.853	47.298	1366.371	671.051	64.467	1413.798	748.632	842.454	1042.414	751.026	732.229	1037.259	691.71	841.489	1080.052	688.039	731.63	1070.887	702.081	285.54	1028.44	707.695	205.385	1036.94	664.722	288.427	1066.562	669.701	203.572	1070.931	644.865	92.223	1084.624	634.591	46.993	1084.189	665.364	66.301	1040.355	746.867	996.426	1402.14	726.282	578.129	1406.726	734.45	563.369	1277.852	718.631	511.878	1410.638	779.121	488.69	1360.355	707.41	108.572	1409.602	727.25	120.941	1323.374	860.811	64.759	1324.258	833.68	59.238	1434.748	863.699	79.475	1374.014	768.061	1006.831	1061.591	750.276	576.517	1045.814	745.123	558.493	1173.395	748.05	506.45	1040.077	789.185	469.909	1101.443	709.998	106.713	1047.449	727.105	114.676	1134.441	858.362	62.869	1132.453	825.431	56.864	1021.864	862.976	73.519	1085.519
0.18	839.648	1108.826	1351.517	852.349	1099.68	1121.115	660.415	1131.251	1277.207	669.089	1135.746	1180.785	761.938	1168.158	1396.578	780.683	1171.82	1074.793	738.203	816.301	1420.56	739.873	706.642	1418.141	679.836	819.155	1385.402	675.403	708.95	1382.321	701.353	285.499	1427.998	708.094	205.285	1415.627	658.438	286.769	1395.415	663.357	207.297	1383.127	645.162	92.173	1365.991	636.848	47.305	1366.36	671.051	64.47	1413.806	748.619	842.53	1042.317	751.052	732.235	1037.244	691.714	841.484	1080.039	688.044	731.63	1070.871	702.08	285.54	1028.442	707.693	205.385	1036.942	664.726	288.424	1066.56	669.7	203.58	1070.938	644.856	92.241	1084.61	634.595	46.995	1084.188	665.37	66.293	1040.371	746.859	996.426	1402.118	726.293	578.126	1406.718	734.437	563.365	1277.828	718.634	511.88	1410.631	779.121	488.691	1360.349	707.404	108.579	1409.597	727.249	120.931	1323.363	860.814	64.76	1324.256	833.673	59.24	1434.745	863.688	79.477	1374.019	768.071	1006.831	1061.567	750.289	576.507	1045.804	745.14	558.51	1173.396	748.069	506.439	1040.069	789.2	469.897	1101.436	710.006	106.708	1047.451	727.118	114.679	1134.443	858.362	62.867	1132.459	825.426	56.912	1021.865	862.975	73.517	1085.514
0.187	839.643	1108.823	1351.492	852.346	1099.674	1121.107	660.398	1131.249	1277.183	669.075	1135.748	1180.757	761.93	1168.16	1396.553	780.686	1171.827	1074.769	738.188	816.308	1420.541	739.875	706.641	1418.131	679.823	819.149	1385.388	675.404	708.931	1382.298	701.352	285.488	1427.993	708.089	205.287	1415.628	658.429	286.767	1395.408	663.357	207.286	1383.124	645.166	92.176	1365.99	636.853	47.298	1366.366	671.064	64.449	1413.779	748.657	842.453	1042.38	751.057	732.225	1037.239	691.72	841.485	1080.024	688.051	731.621	1070.863	702.08	285.542	1028.433	707.691	205.377	1036.944	664.723	288.412	1066.548	669.699	203.58	1070.933	644.852	92.23	1084.606	634.599	46.989	1084.192	665.362	66.297	1040.36	746.852	996.418	1402.089	726.29	578.127	1406.698	734.445	563.353	1277.825	718.638	511.879	1410.617	779.133	488.687	1360.337	707.408	108.574	1409.595	727.252	120.928	1323.366	860.828	64.753	1324.262	833.679	59.241	1434.751	863.682	79.481	1374.013	768.069	1006.825	1061.558	750.283	576.509	1045.794	745.12	558.5	1173.389	748.076	506.434	1040.065	789.207	469.903	1101.423	709.99	106.72	1047.435	727.114	114.686	1134.44	858.368	62.856	1132.447	825.436	56.868	1021.869	862.975	73.518	1085.515
