PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
42	0.478215	-14.815272	-3.476808	-4.031868	-5.546077	4.340144	4.744547	12.811946	-19.718127	0.010241	0.001909	0.742573	-0.008735	0.023527	-0.00123	-0.007735	0.033507	0.049178	0.095217	0.357893	0.023278	-0.400662	-0.031638	0.187762	1.206181	-16.484824	-2.671418	-4.644124	-6.942002	6.562045	6.052855	11.292697	-22.854071	-0.132802	-0.063688	0.651811	-0.049857	-0.013016	-0.047651	0.001752	-0.006731	-0.005037				1.151006	-0.412064	0.007692	3.932336	-15.43385	20.432092	-3.703371	-7.151639	8.906068	7.781995	11.171367	-8.485547	-0.228745	-0.060032	-0.152098	0.040891	0.004562	-0.46523	0.003428	0.003082	0.006494				3.494157	-4.399861	-0.005407	-2.941187	-11.624425	-3.230488	-1.724971	-13.694452	11.242154	5.608544	12.839925	-10.272506	0.087206	-0.022788	0.681766	0.043259	0.000321	-0.021713	0.041658	0.038468	0.088022	0.25291	0.463996	-0.010331	-0.321867	0.068368	0.278377	-0.983163	-8.287261	13.955759	-1.057273	-16.854239	8.194569	6.683312	10.972487	-6.491015	-0.216291	-0.024403	0.046616	-0.045829	0.002289	-0.339545	0.00667	0.009241	0.017543	0.079055	0.280215	-0.004815	1.549145	-1.811117	0.005164	0.192357	-8.382069	22.101157	-1.8321	-14.502032	10.649971	6.510629	10.567131	-4.480483	-0.20559	-0.026823	-0.104548	-0.037681	0.00551	-0.474745	0.002273	-0.001164	-0.006298				3.485206	-4.677157	-0.02058
43	0.917566	-15.121717	-3.644853	-4.526533	-5.309912	4.903175	4.961991	12.687562	-21.10664	-0.000828	-0.030186	0.751223	-0.021594	0.001088	0.022857	-0.002308	0.004192	0.003128				-0.18046	-0.071288	0.012424	1.870344	-15.52863	-2.282865	-5.341028	-7.302448	9.334778	5.709632	11.457615	-22.245377	-0.10689	-0.057408	0.655306	-0.031402	-0.007499	-0.018896	0.000409	-0.004245	-0.006694				1.370786	-0.611642	0.011794	4.172333	-15.380246	20.530031	-3.863877	-7.052947	10.070959	7.654037	11.376678	-8.414145	-0.210507	-0.06002	-0.197036	0.056305	0.006908	-0.455427	0.003274	0.00516	0.006811				3.695583	-4.356108	-0.002181	-2.584886	-11.742829	-3.324154	-2.026171	-14.7325	12.575344	6.757662	12.822347	-12.208532	0.014021	-0.022764	0.766938	-0.005489	-0.004033	0.026725	0.015433	0.011792	0.023423	0.207266	0.383619	-0.005998	-0.031051	-0.123162	0.060403	-0.70199	-8.4697	14.02627	-1.229118	-17.263766	9.546197	6.776422	11.444817	-6.912962	-0.200108	-0.033302	0.064073	-0.036417	-0.00033	-0.316899	0.003468	0.002197	0.001548				1.731396	-1.834352	-0.056262	0.415924	-8.562916	22.176838	-1.879968	-14.660913	11.900085	6.373	11.220237	-4.517774	-0.168919	-0.030882	-0.100789	-0.011274	0.008399	-0.462233	0.001245	0.003089	-0.003592				3.609538	-4.611581	-0.008824
44	1.389341	-15.11408	-3.678636	-5.100187	-5.293365	5.976369	5.275734	12.449003	-22.155906	-0.005781	-0.039899	0.728433	-0.022441	-0.001932	0.027449	3.1e-05	-0.001397	-0.002407				0.076918	-0.116959	-0.005254	2.523526	-14.192956	-1.793851	-6.010001	-7.946157	12.568955	5.274858	11.600093	-21.551181	-0.060197	-0.048778	0.693786	-0.006308	-0.000757	0.014319	-0.001575	-0.001175	-0.010031				1.541232	-0.88574	0.01433	4.448788	-15.091048	20.690332	-4.075917	-7.020124	11.485466	7.538588	11.501557	-8.196822	-0.175368	-0.056096	-0.208011	0.074632	0.010964	-0.438167	0.002593	0.007451	0.005843				3.814014	-4.382502	-0.0041	-2.24287	-11.753564	-3.265286	-2.362344	-15.786318	14.373562	7.825555	12.82989	-13.94373	-0.039904	-0.020575	0.800126	-0.038619	-0.008282	0.043939	0.003141	-0.004233	-0.00539				0.291186	-0.258049	-0.019295	-0.428229	-8.526948	14.180337	-1.42966	-17.53977	11.173662	6.67295	11.920838	-6.99888	-0.161694	-0.036434	0.076053	-0.017661	0.00269	-0.304183	0.002576	0.00506	0.000743				1.899208	-1.843272	-0.041843	0.637336	-8.606995	22.308048	-1.975788	-14.637991	13.336629	6.094768	11.788074	-4.276297	-0.102059	-0.031751	-0.092081	0.020276	0.014246	-0.451961	-4.1e-05	0.007914	-0.000373				3.658842	-4.541842	-0.011752
45	1.840473	-14.76997	-3.578634	-5.703976	-5.630335	7.579344	5.58554	12.218305	-22.914636	-0.010677	-0.042011	0.707939	-0.020463	-0.000862	0.037988	6e-06	-0.002541	-0.004149				0.327646	-0.195788	-0.005502	3.106764	-12.5989	-1.21745	-6.539239	-8.866756	16.215202	4.801551	11.688425	-20.93338	0.00242	-0.039767	0.761619	0.022781	0.006317	0.047965	-0.004066	0.001905	-0.015488				1.713087	-1.222018	0.01412	4.747869	-14.593223	20.898137	-4.305559	-7.078867	13.101545	7.420152	11.53877	-7.936317	-0.12316	-0.050085	-0.178448	0.096054	0.016406	-0.414408	0.001502	0.01001	0.003678				3.888823	-4.488589	-0.005468	-1.945706	-11.68317	-3.05024	-2.70905	-16.848244	16.646455	8.686165	12.953222	-15.409084	-0.053614	-0.016551	0.801593	-0.04757	-0.009541	0.047248	0.000199	-0.008841	-0.014818				0.579868	-0.330692	-0.033699	-0.175112	-8.469358	14.406882	-1.650003	-17.705187	13.046012	6.41941	12.36104	-6.820584	-0.112701	-0.037171	0.089737	0.002902	0.006744	-0.292648	0.001278	0.007674	-0.000191				2.048956	-1.865053	-0.033813	0.846589	-8.521193	22.478202	-2.111863	-14.476876	14.918239	5.726858	12.224103	-3.885855	-0.009106	-0.03107	-0.068333	0.054804	0.022223	-0.440239	-0.001669	0.0125	0.002012				3.671703	-4.500262	-0.022697
46	2.222019	-14.108544	-3.343589	-6.275463	-6.388102	9.726976	5.807488	12.093069	-23.401285	-0.013701	-0.040602	0.694809	-0.015646	-0.000489	0.053303	-0.000457	-0.003534	-0.008294				0.56083	-0.320818	-0.005322	3.568094	-10.906446	-0.56601	-6.842246	-9.999674	20.210985	4.371424	11.691041	-20.501015	0.069996	-0.03135	0.846672	0.051291	0.012626	0.077895	-0.006664	0.004371	-0.02251				1.933574	-1.587787	0.008607	5.052025	-13.93543	21.142501	-4.514469	-7.248977	14.884329	7.294387	11.491289	-7.709848	-0.064073	-0.044031	-0.115232	0.118476	0.022418	-0.387208	3.3e-05	0.012504	0.000234				3.968812	-4.661387	-0.007284	-1.72135	-11.570503	-2.682623	-3.038853	-17.891595	19.385747	9.237669	13.221284	-16.525158	-0.032559	-0.012158	0.795238	-0.039275	-0.008636	0.049293	-0.000546	-0.008896	-0.019578				0.82704	-0.3848	-0.029412	0.045768	-8.322206	14.69611	-1.880637	-17.786324	15.130915	6.073116	12.72855	-6.472999	-0.058308	-0.035356	0.105038	0.022792	0.011347	-0.282943	-1.8e-05	0.010152	-0.000345				2.180777	-1.887362	-0.031634	1.034681	-8.33052	22.674747	-2.273682	-14.232437	16.614806	5.33119	12.504445	-3.478835	0.093662	-0.029973	-0.024151	0.086629	0.030722	-0.425169	-0.003569	0.015818	0.002607				3.705151	-4.514223	-0.034983
47	2.49334	-13.192551	-2.975858	-6.749083	-7.545305	12.414634	5.895333	12.119391	-23.619891	-0.016166	-0.034914	0.690502	-0.009565	-0.000474	0.069214	-0.001412	-0.003859	-0.013116				0.763762	-0.481721	-0.000723	3.869794	-9.296996	0.149331	-6.886128	-11.233582	24.479725	4.073926	11.585615	-20.308098	0.125901	-0.022926	0.934994	0.07346	0.017135	0.100853	-0.008766	0.00568	-0.029466				2.214436	-1.926154	-0.003417	5.342282	-13.181421	21.415125	-4.669387	-7.536936	16.808539	7.175904	11.367733	-7.563563	-0.012615	-0.039153	-0.033727	0.13835	0.027859	-0.360804	-0.001546	0.014447	-0.004003				4.09467	-4.871123	-0.011375	-1.591683	-11.465645	-2.173456	-3.335281	-18.870484	22.561984	9.429769	13.600315	-17.224603	0.010217	-0.008141	0.790432	-0.022469	-0.006045	0.054305	-0.002276	-0.007613	-0.024587				1.048923	-0.449501	-0.019015	0.225037	-8.12313	15.039877	-2.115199	-17.808803	17.3964	5.690742	12.997002	-6.058533	-0.002008	-0.032015	0.123595	0.040898	0.015921	-0.273329	-0.001301	0.012046	-0.000634				2.30464	-1.917379	-0.036515	1.194333	-8.075493	22.889441	-2.44647	-13.958001	18.40577	4.97612	12.630997	-3.165543	0.182862	-0.028027	0.036826	0.108872	0.037876	-0.40791	-0.00542	0.017105	0.001432				3.801435	-4.579395	-0.048494
48	2.626167	-12.122792	-2.48595	-7.074171	-8.990337	15.603434	5.84614	12.283824	-23.587154	-0.021552	-0.024776	0.69465	-0.005125	-0.000882	0.081751	-0.002551	-0.003844	-0.017444				0.926315	-0.647354	0.00697	3.989976	-7.951999	0.916996	-6.706017	-12.434346	28.939273	3.975728	11.36752	-20.366314	0.159386	-0.013598	1.013779	0.086018	0.019373	0.116581	-0.009944	0.005673	-0.034979				2.518547	-2.187234	-0.020273	5.600228	-12.402674	21.709728	-4.749363	-7.931147	18.853468	7.094082	11.178149	-7.515401	0.020396	-0.03551	0.048216	0.152528	0.031759	-0.338751	-0.002885	0.015407	-0.008225				4.274239	-5.078613	-0.018985	-1.569119	-11.426352	-1.538085	-3.605817	-19.729087	26.124497	9.271762	14.016539	-17.479578	0.060695	-0.005637	0.784146	-0.004075	-0.003114	0.060799	-0.004146	-0.005966	-0.028278				1.257518	-0.529109	-0.00175	0.356335	-7.918125	15.431801	-2.354434	-17.794979	19.81248	5.323305	13.15319	-5.670423	0.049762	-0.028375	0.145105	0.05572	0.019954	-0.262823	-0.0025	0.013249	-0.001451				2.440744	-1.968074	-0.0446	1.320428	-7.805658	23.118442	-2.620903	-13.695755	20.276916	4.723567	12.62911	-3.018616	0.240267	-0.023899	0.10321	0.117897	0.042423	-0.391124	-0.006827	0.016345	-0.000899				3.965102	-4.664161	-0.066786
49	2.608023	-11.027396	-1.89281	-7.235358	-10.544909	19.21644	5.69181	12.529221	-23.350985	-0.026748	-0.010708	0.709178	-0.003624	-0.001376	0.090452	-0.003671	-0.003836	-0.020659				1.051422	-0.791254	0.014439	3.921874	-7.03193	1.724053	-6.403321	-13.475055	33.514191	4.097066	11.053553	-20.655773	0.171045	-0.003447	1.072584	0.088729	0.019439	0.128244	-0.010208	0.004445	-0.039081				2.793399	-2.366716	-0.038977	5.809664	-11.670833	22.022043	-4.749656	-8.403152	20.999798	7.080179	10.932724	-7.563732	0.031978	-0.032332	0.115376	0.159575	0.033656	-0.322697	-0.003696	0.015198	-0.011699				4.479994	-5.247483	-0.02926	-1.654443	-11.509298	-0.792361	-3.886089	-20.420145	30.005943	8.821517	14.389039	-17.318482	0.101067	-0.004898	0.771629	0.009574	-0.000872	0.068095	-0.005878	-0.004875	-0.03058				1.443939	-0.620622	0.017291	0.436504	-7.756133	15.867178	-2.60803	-17.762347	22.352125	5.014458	13.195433	-5.378105	0.088133	-0.024841	0.165685	0.064806	0.02281	-0.251515	-0.003521	0.013545	-0.002954				2.59635	-2.044422	-0.053743	1.410255	-7.571523	23.362023	-2.796488	-13.471043	22.217922	4.612957	12.538052	-3.068126	0.261752	-0.017099	0.162233	0.115431	0.044216	-0.376577	-0.007573	0.0143	-0.003774				4.17394	-4.73881	-0.090468
50	2.443155	-10.045448	-1.220018	-7.264434	-12.010593	23.150283	5.478719	12.784367	-22.989304	-0.021485	0.005166	0.731812	-0.0033	-0.00147	0.096749	-0.004665	-0.003967	-0.022817				1.160346	-0.903763	0.018534	3.676712	-6.658645	2.55994	-6.13205	-14.266404	38.146125	4.408014	10.679795	-21.126131	0.166803	0.006716	1.101292	0.082446	0.017658	0.139714	-0.009844	0.002093	-0.042642				3.002585	-2.49668	-0.056113	5.958157	-11.051022	22.349961	-4.682647	-8.914657	23.228796	7.153254	10.643749	-7.695398	0.025213	-0.0285	0.159418	0.159602	0.033621	-0.311955	-0.003889	0.013848	-0.014185				4.673358	-5.359523	-0.040497	-1.836588	-11.75674	0.049655	-4.232829	-20.920844	34.130582	8.169229	14.650494	-16.820965	0.113471	-0.005017	0.746752	0.013981	-5.8e-05	0.075058	-0.007251	-0.004748	-0.031663				1.575253	-0.712519	0.032826	0.465249	-7.682268	16.34289	-2.892772	-17.72298	24.991166	4.797616	13.130401	-5.218747	0.107024	-0.021105	0.178722	0.066725	0.024099	-0.240235	-0.004259	0.012843	-0.005007				2.754527	-2.136578	-0.06341	1.463588	-7.417773	23.623617	-2.982295	-13.291406	24.221153	4.650421	12.397318	-3.304565	0.256575	-0.009088	0.205179	0.10714	0.044077	-0.363907	-0.007718	0.01207	-0.006908				4.402704	-4.799153	-0.116535
51	2.150789	-9.307627	-0.490365	-7.236928	-13.21916	27.29372	5.245046	12.988326	-22.594793	-0.000415	0.019323	0.755194	-0.001783	-0.000839	0.102501	-0.005587	-0.004183	-0.024591				1.279152	-0.992856	0.017892	3.286494	-6.901043	3.422327	-6.072199	-14.780106	42.796856	4.838772	10.294205	-21.69471	0.153968	0.015021	1.093854	0.06956	0.014539	0.15398	-0.009245	-0.001159	-0.046542				3.138997	-2.627073	-0.06685	6.038288	-10.597426	22.693607	-4.576753	-9.426843	25.523015	7.312052	10.329117	-7.890389	0.006843	-0.023257	0.179462	0.153997	0.03208	-0.304299	-0.003575	0.011569	-0.015938				4.829525	-5.419882	-0.051161	-2.094548	-12.184214	0.975221	-4.707902	-21.238038	38.422238	7.42143	14.751569	-16.09729	0.089983	-0.003671	0.707597	0.007391	-0.000982	0.080719	-0.008176	-0.005744	-0.031935				1.621296	-0.797005	0.041389	0.444384	-7.730396	16.857024	-3.227118	-17.685195	27.706465	4.692052	12.970483	-5.197233	0.10764	-0.017386	0.178542	0.06282	0.02396	-0.229769	-0.00465	0.011369	-0.007328				2.886698	-2.225377	-0.073085	1.482259	-7.378826	23.908395	-3.195359	-13.152028	26.281631	4.808762	12.235581	-3.685555	0.239998	-0.00283	0.227324	0.099361	0.043201	-0.351486	-0.007492	0.010541	-0.010181				4.629517	-4.860801	-0.140601
52	1.762405	-8.915261	0.279426	-7.256524	-14.070724	31.543481	5.012363	13.101135	-22.254088	0.031817	0.028199	0.772892	0.001915	0.000494	0.109739	-0.006627	-0.004418	-0.027038				1.417079	-1.076362	0.012989	2.798193	-7.765128	4.320034	-6.388408	-15.05669	47.44164	5.30034	9.946255	-22.251314	0.140616	0.018314	1.048394	0.054699	0.010828	0.170872	-0.008753	-0.004705	-0.050986				3.203143	-2.779687	-0.064427	6.048127	-10.351585	23.054891	-4.47343	-9.907728	27.866729	7.534343	10.013824	-8.123064	-0.014085	-0.01705	0.178846	0.145603	0.029658	-0.297382	-0.002962	0.008818	-0.017382				4.94576	-5.448008	-0.0596	-2.403082	-12.779266	1.970729	-5.359579	-21.399742	42.80787	6.684835	14.659826	-15.264814	0.041049	0.001326	0.661036	-0.00793	-0.003326	0.085218	-0.008684	-0.007805	-0.031901				1.591454	-0.878978	0.04221	0.376835	-7.917266	17.4083	-3.624364	-17.657339	30.474025	4.699406	12.732234	-5.294335	0.096251	-0.014759	0.163575	0.056336	0.022952	-0.220446	-0.004689	0.009623	-0.009567				2.972918	-2.292346	-0.081146	1.46902	-7.476247	24.221518	-3.456451	-13.046334	28.396471	5.038919	12.066913	-4.145916	0.223703	-0.000861	0.225985	0.095729	0.042488	-0.33804	-0.007149	0.010036	-0.013431				4.829465	-4.93699	-0.157659
53	1.31781	-8.924538	1.083131	-7.433628	-14.549402	35.81494	4.796676	13.103821	-22.026917	0.063088	0.030129	0.783128	0.006383	0.002079	0.119851	-0.007844	-0.004709	-0.030695				1.560233	-1.16757	0.005319	2.261561	-9.192457	5.271741	-7.185217	-15.192464	52.058277	5.71372	9.672925	-22.677012	0.130992	0.014259	0.968028	0.042031	0.007224	0.186668	-0.00846	-0.007805	-0.054995				3.183225	-2.920195	-0.04339	5.990829	-10.342274	23.436814	-4.422187	-10.336438	30.245595	7.782963	9.726682	-8.363452	-0.029855	-0.011489	0.16082	0.137703	0.026987	-0.289981	-0.002265	0.006206	-0.018725				5.032594	-5.460345	-0.063773	-2.74164	-13.514968	3.020143	-6.211102	-21.439508	47.218083	6.049354	14.362259	-14.429586	-0.008173	0.009053	0.616752	-0.025201	-0.006048	0.089423	-0.008838	-0.010406	-0.031917				1.527014	-0.961632	0.036582	0.265404	-8.240645	17.995243	-4.088001	-17.650131	33.2689	4.80497	12.434477	-5.477733	0.079388	-0.014075	0.136638	0.049859	0.02158	-0.212115	-0.004413	0.007993	-0.011398				3.013866	-2.330173	-0.08606	1.426417	-7.717348	24.566906	-3.7841	-12.976355	30.562987	5.287835	11.894086	-4.612157	0.212121	-0.003927	0.200602	0.096429	0.042254	-0.323701	-0.006847	0.010357	-0.016377				4.974423	-5.022222	-0.163138
54	0.857425	-9.341301	1.926241	-7.862035	-14.713036	40.049143	4.621972	12.992528	-21.931988	0.080916	0.026157	0.783724	0.008823	0.003255	0.131913	-0.00898	-0.005153	-0.034961				1.682564	-1.261591	-0.00292	1.716648	-11.070075	6.30242	-8.478131	-15.312826	56.623373	6.027761	9.488451	-22.874112	0.119717	0.00384	0.863598	0.03233	0.004082	0.196803	-0.008237	-0.01015	-0.057185				3.070116	-2.994293	-0.006533	5.873184	-10.585385	23.842735	-4.474462	-10.705152	32.645907	8.015672	9.493581	-8.580761	-0.037722	-0.008349	0.12735	0.132148	0.024488	-0.281624	-0.001653	0.004116	-0.01997				5.096681	-5.466717	-0.062042	-3.101786	-14.365284	4.105269	-7.258288	-21.390049	51.587497	5.571284	13.870233	-13.676639	-0.034488	0.01513	0.579502	-0.036746	-0.007985	0.093872	-0.008705	-0.012785	-0.032139				1.458341	-1.030667	0.026674	0.111746	-8.682404	18.616044	-4.611683	-17.676461	36.067416	4.98337	12.097603	-5.71061	0.060068	-0.014611	0.102657	0.043586	0.019994	-0.204478	-0.003895	0.006473	-0.012709				3.027672	-2.347282	-0.088134	1.356318	-8.094999	24.946655	-4.188418	-12.957111	32.775181	5.51366	11.713945	-5.017865	0.205112	-0.011559	0.153294	0.100209	0.042413	-0.30993	-0.006616	0.011193	-0.018712				5.041718	-5.090057	-0.155199
55	0.410343	-10.128111	2.823501	-8.598644	-14.66374	44.215871	4.515733	12.772416	-21.947939	0.078142	0.018761	0.77083	0.007392	0.0036	0.143448	-0.009725	-0.005843	-0.038949				1.765226	-1.346231	-0.00922	1.181459	-13.24889	7.438048	-10.190751	-15.54188	61.11804	6.217699	9.388003	-22.790198	0.095847	-0.00967	0.753907	0.023977	0.001402	0.200114	-0.008027	-0.012054	-0.057345				2.892564	-2.996026	0.035472	5.704088	-11.082367	24.276056	-4.677069	-11.021346	35.054794	8.196449	9.333195	-8.746988	-0.041251	-0.008286	0.080608	0.128402	0.022275	-0.271913	-0.001273	0.002477	-0.021249				5.132905	-5.476118	-0.053558	-3.490886	-15.308929	5.206331	-8.468754	-21.287022	55.855085	5.263295	13.220664	-13.06738	-0.036388	0.01654	0.552812	-0.040567	-0.008784	0.098605	-0.008355	-0.014596	-0.032618				1.396523	-1.07029	0.014239	-0.084293	-9.213551	19.269047	-5.181549	-17.749677	38.848932	5.203677	11.744858	-5.95768	0.038199	-0.014816	0.066434	0.036597	0.018131	-0.197421	-0.003256	0.004862	-0.013715				3.032216	-2.356454	-0.08892	1.26	-8.588311	25.361099	-4.665903	-13.013549	35.020205	5.690493	11.520032	-5.316036	0.201585	-0.022956	0.090729	0.105882	0.042688	-0.298133	-0.006392	0.012263	-0.020225				5.029567	-5.113241	-0.136185
56	-0.017182	-11.216844	3.793008	-9.65084	-14.515928	48.309375	4.493638	12.455999	-22.02242	0.056302	0.009469	0.744752	0.003133	0.003215	0.152871	-0.010037	-0.006731	-0.042461				1.806779	-1.417313	-0.010881	0.643315	-15.56022	8.700383	-12.172955	-15.974905	65.53544	6.282398	9.362147	-22.41832	0.051029	-0.02246	0.660287	0.014963	-0.000995	0.199261	-0.007947	-0.014075	-0.056635				2.721763	-2.971979	0.075146	5.493136	-11.817135	24.740175	-5.064764	-11.309014	37.46041	8.306253	9.257553	-8.83788	-0.045134	-0.010719	0.024479	0.12481	0.020256	-0.260849	-0.0012	0.000953	-0.022721				5.135966	-5.497085	-0.037374	-3.931678	-16.323541	6.302233	-9.783894	-21.166543	59.966521	5.100208	12.469043	-12.637398	-0.028899	0.014242	0.541173	-0.040322	-0.008987	0.104052	-0.007864	-0.016071	-0.033445				1.347898	-1.086268	0.00063	-0.324838	-9.797064	19.953181	-5.77646	-17.880582	41.593594	5.433025	11.401955	-6.187008	0.014629	-0.014291	0.032927	0.02907	0.016027	-0.190621	-0.002649	0.003092	-0.014807				3.034201	-2.36281	-0.088243	1.138251	-9.16373	25.808966	-5.196316	-13.173214	37.277792	5.805784	11.303815	-5.484413	0.199096	-0.03625	0.023469	0.111594	0.042647	-0.288344	-0.006093	0.013099	-0.020933				4.966102	-5.090777	-0.111719
57	-0.447722	-12.521128	4.849798	-10.974199	-14.370617	52.338421	4.553987	12.063298	-22.081056	0.018632	-0.000194	0.710162	-0.002831	0.002303	0.159123	-0.010015	-0.007845	-0.045551				1.809961	-1.470461	-0.004971	0.061721	-17.826756	10.103411	-14.23152	-16.659073	69.881588	6.248637	9.411063	-21.774475	-0.01255	-0.031132	0.598153	0.004488	-0.003262	0.197096	-0.008065	-0.016475	-0.056134				2.63391	-2.956714	0.113854	5.24984	-12.754088	25.238529	-5.652072	-11.605944	39.851748	8.348334	9.274799	-8.832678	-0.04969	-0.015124	-0.036834	0.120899	0.018362	-0.250157	-0.0014	-0.00054	-0.024189				5.105606	-5.514248	-0.012837	-4.453909	-17.377798	7.373345	-11.126706	-21.055882	63.880349	5.035411	11.677731	-12.38997	-0.026317	0.011251	0.543895	-0.040225	-0.00921	0.110171	-0.007288	-0.017513	-0.034602				1.310283	-1.088907	-0.012297	-0.613013	-10.389392	20.668252	-6.366795	-18.073723	44.284003	5.641287	11.093583	-6.368477	-0.008582	-0.013972	0.004188	0.022489	0.013935	-0.18403	-0.00217	0.001402	-0.016039				3.027725	-2.355826	-0.08332	0.991503	-9.77677	26.287513	-5.742848	-13.458474	39.523066	5.857177	11.059423	-5.522793	0.193782	-0.048048	-0.038638	0.114683	0.04177	-0.280016	-0.005653	0.013099	-0.020994				4.898056	-5.040503	-0.08798
58	-0.929583	-13.945689	6.000823	-12.480996	-14.297194	56.312407	4.681108	11.622782	-22.037436	-0.031905	-0.007451	0.673928	-0.010961	0.000877	0.161437	-0.009703	-0.009367	-0.047983				1.776958	-1.499817	0.0104	-0.615165	-19.876795	11.652139	-16.166256	-17.585579	74.162692	6.165135	9.550228	-20.87341	-0.078041	-0.03435	0.57115	-0.00564	-0.005279	0.19298	-0.008246	-0.018828	-0.055658				2.667188	-2.910697	0.154469	4.983299	-13.839607	25.774579	-6.425676	-11.955612	42.217669	8.34278	9.388525	-8.716305	-0.051216	-0.022077	-0.099039	0.118222	0.016659	-0.243158	-0.001753	-0.001637	-0.0251				5.043011	-5.47629	0.017996	-5.077323	-18.427339	8.409953	-12.414922	-20.971432	67.572522	5.016014	10.906452	-12.293069	-0.031258	0.009923	0.553224	-0.041805	-0.00958	0.116125	-0.006648	-0.018902	-0.035828				1.280649	-1.077619	-0.021935	-0.951014	-10.943567	21.414898	-6.915598	-18.324788	46.888368	5.807031	10.839366	-6.474715	-0.028708	-0.014594	-0.021689	0.018156	0.012109	-0.178625	-0.001803	7.2e-05	-0.017005				3.008196	-2.312344	-0.071813	0.819713	-10.375535	26.792911	-6.256356	-13.878866	41.732085	5.849874	10.790557	-5.446216	0.182871	-0.05476	-0.09058	0.113151	0.039683	-0.273608	-0.005016	0.01196	-0.020451				4.865092	-4.966589	-0.069327
59	-1.521339	-15.393025	7.243058	-14.058903	-14.324519	60.226764	4.847024	11.171737	-21.807598	-0.088123	-0.008851	0.644551	-0.022281	-0.001106	0.160277	-0.009132	-0.011479	-0.049514				1.723028	-1.504923	0.034755	-1.425488	-21.565366	13.342875	-17.803385	-18.694354	78.366315	6.075951	9.803728	-19.725136	-0.125968	-0.031502	0.572245	-0.013832	-0.006865	0.184647	-0.008284	-0.020499	-0.054275				2.829235	-2.769596	0.193696	4.701633	-15.007589	26.352027	-7.340479	-12.394961	44.546451	8.314039	9.592104	-8.483939	-0.048392	-0.03212	-0.157208	0.118488	0.015258	-0.242861	-0.002128	-0.001888	-0.025023				4.955577	-5.327207	0.049193	-5.794762	-19.417704	9.423506	-13.576004	-20.9266	71.034799	4.989733	10.207871	-12.287468	-0.037156	0.011298	0.562029	-0.044768	-0.009912	0.121065	-0.006005	-0.020084	-0.036901				1.280424	-1.048079	-0.025816	-1.338597	-11.41491	22.194414	-7.383912	-18.620565	49.420572	5.920436	10.653592	-6.486748	-0.044678	-0.015333	-0.046764	0.015687	0.010569	-0.176163	-0.001466	-0.00085	-0.01721				2.985379	-2.211415	-0.054804	0.621917	-10.907155	27.321257	-6.683931	-14.423905	43.881007	5.794721	10.512607	-5.277042	0.166677	-0.054625	-0.132462	0.107025	0.036378	-0.270535	-0.004165	0.009921	-0.019191				4.880053	-4.848094	-0.057492
