hip_X	hip_Y	hip_Z
	1.236627	-26.156952	-82.837706
	1.279693	-25.599731	-83.073353
	1.350622	-24.982701	-83.392238
	1.453514	-24.316804	-83.774587
	1.591483	-23.613843	-84.200593
	1.766114	-22.886188	-84.651317
	1.977076	-22.146114	-85.110098
	2.221501	-21.405314	-85.562728
	2.493340	-20.675090	-85.996108
	2.783479	-19.966913	-86.397004
	3.080666	-19.292513	-86.751706
	3.372632	-18.663386	-87.047514
	3.647331	-18.090319	-87.275924
	3.894215	-17.582857	-87.434425
	4.105091	-17.148607	-87.525543
	4.274802	-16.792824	-87.555082
	4.402044	-16.518436	-87.530761
	4.489905	-16.326274	-87.461410
	4.545362	-16.215341	-87.357336
	4.578038	-16.183191	-87.231615
	4.599265	-16.226477	-87.100949
	4.621618	-16.341730	-86.984508
	4.658678	-16.526185	-86.901005
	4.725249	-16.778037	-86.866447
	4.837645	-17.095813	-86.893490
	5.012526	-17.477403	-86.990821
	5.264201	-17.919045	-87.161432
	5.602861	-18.413676	-87.399850
	6.034479	-18.949053	-87.690056
	6.560423	-19.506905	-88.006980
	7.175789	-20.063482	-88.322030
	7.866780	-20.590884	-88.610176
	8.607919	-21.058739	-88.856221
	9.360850	-21.436113	-89.058455
	10.076594	-21.693506	-89.227981
	10.702100	-21.804935	-89.383940
	11.189788	-21.750689	-89.547695
	11.507152	-21.520262	-89.738300
	11.643673	-21.113339	-89.969514
	11.613048	-20.537705	-89.750827
	11.450044	-19.805716	-89.419840
	11.202785	-18.931608	-89.039849
	10.921935	-17.930499	-88.619315
	10.650375	-16.818204	-88.171488
	10.417230	-15.610842	-87.710814
	10.236440	-14.324319	-87.249827
	10.108559	-12.973933	-86.797428
	10.024787	-11.573810	-86.357688
	9.971442	-10.136044	-85.930172
	9.933232	-8.670221	-85.512546
	9.895502	-7.183757	-85.103642
	9.846310	-5.682648	-84.705421
	9.778018	-4.172348	-84.323644
	9.687260	-2.658551	-83.967466
	9.573312	-1.147459	-83.648325
	9.436311	0.354539	-83.378594
	9.276378	1.841095	-83.170164
	9.093020	3.305594	-83.032919
	8.884339	4.740723	-82.973390
	8.647094	6.138408	-82.993983
	8.377976	7.490130	-83.092673
	8.075057	8.787379	-83.263055
	7.738689	10.022083	-83.495171
	7.371944	11.186920	-83.776737
	6.980558	12.275500	-84.093551
	6.572392	13.282144	-84.429510
	6.156956	14.201427	-84.767116
	5.745136	15.027987	-85.088059
	5.348723	15.756528	-85.373927
	4.979515	16.381926	-85.607323
	4.648127	16.899509	-85.772572
	4.363094	17.305262	-85.856267
	4.130610	17.595775	-85.848717
	3.954568	17.768291	-85.745433
	3.836551	17.821053	-85.547618
	3.775715	17.753507	-85.262158
	3.768751	17.566228	-84.901244
	3.809915	17.261028	-84.480864
	3.891143	16.841302	-84.018964
	4.002710	16.312249	-83.534305
	4.134470	15.681044	-83.045141
	4.277097	14.956959	-82.568335
	4.423231	14.150924	-82.120461
	4.568276	13.274611	-81.719158
	4.710202	12.339871	-81.382033
	4.848558	11.358725	-81.123919
	4.984082	10.343394	-80.955082
	5.119174	9.306303	-80.880579
	5.257901	8.260155	-80.899549
	5.405279	7.217591	-81.005143
	5.566931	6.190024	-81.185887
	5.749380	5.186283	-81.427645
	5.960435	4.212217	-81.715264
	6.209031	3.270985	-82.033560
	6.503779	2.362518	-82.368581
	6.850222	1.481908	-82.709726
	7.247841	0.618078	-83.050655
	7.687197	-0.246204	-83.387486
	8.146977	-1.133152	-83.715231
	8.592741	-2.068111	-84.024268
	8.980457	-3.076884	-84.299880
	9.264527	-4.181736	-84.526078
	9.406385	-5.396848	-84.690854
	9.380929	-6.725174	-84.790061
	9.180432	-8.157881	-84.829686
	8.815549	-9.675969	-84.826196
	8.313003	-11.252896	-84.803867
	7.710623	-12.857839	-84.790623
	7.050769	-14.459630	-84.814923
	6.373701	-16.029928	-84.903168
	5.712968	-17.544524	-85.076498
	5.093539	-18.983718	-85.347974
	4.532062	-20.332344	-85.721152
	4.038299	-21.579410	-86.190817
	3.616108	-22.717947	-86.746360
	3.264070	-23.744845	-87.375058
	2.977328	-24.659621	-88.062577
	2.749708	-25.462837	-88.792860
	2.574445	-26.155628	-89.548491
	2.444001	-26.739821	-89.690363
	2.349989	-27.217640	-88.946554
	2.283583	-27.591147	-88.243202
	2.236120	-27.861911	-87.599676
	2.199252	-28.031134	-87.029190
	2.165199	-28.099914	-86.539267
	2.128080	-28.069131	-86.135056
	2.085155	-27.939699	-85.822503
	2.036406	-27.713781	-85.609151
	1.983927	-27.395602	-85.504122
	1.932512	-26.991316	-85.517754
	1.889402	-26.509079	-85.658888
	1.862553	-25.958874	-85.930057
	1.859507	-25.351346	-86.323660
	1.886785	-24.697080	-86.820735
	1.948673	-24.007106	-87.392543
	2.046440	-23.293375	-88.004596
	2.178872	-22.568390	-88.621111
	2.343460	-21.844302	-89.208430
	2.537014	-21.132152	-89.737615
	2.755329	-20.441781	-89.813998
	2.992409	-19.782259	-89.462366
	3.239882	-19.162373	-89.216862
	3.487300	-18.590934	-89.080578
	3.723289	-18.076699	-89.050468
	3.936961	-17.627485	-89.117712
	4.119807	-17.248881	-89.269114
	4.267612	-16.943915	-89.489231
	4.381247	-16.713740	-89.761768
	4.466096	-16.558254	-89.930151
	4.530794	-16.476409	-89.603981
	4.586045	-16.466814	-89.278096
	4.643696	-16.528621	-88.972191
	4.716348	-16.661942	-88.705760
	4.817787	-16.867600	-88.494888
	4.962848	-17.146788	-88.350628
	5.165507	-17.500439	-88.279526
	5.436544	-17.927781	-88.283723
	5.783233	-18.424102	-88.359716
	6.211006	-18.978303	-88.496893
	6.724088	-19.571255	-88.678032
	7.323341	-20.175756	-88.883220
	8.002537	-20.758057	-89.095420
	8.744859	-21.280347	-89.305245
	9.520242	-21.704095	-89.514017
	10.284325	-21.994412	-89.733383
	10.982241	-22.124168	-89.979939
	11.558682	-22.076468	-89.731676
	11.970098	-21.845599	-89.392024
	12.194125	-21.436266	-88.996855
	12.234228	-20.860672	-88.546986
	12.118430	-20.134447	-88.048185
	11.891991	-19.273462	-87.510714
	11.606638	-18.292478	-86.948764
	11.309822	-17.205033	-86.379020
	11.036548	-16.023879	-85.818474
	10.805817	-14.761541	-85.282716
	10.621836	-13.430617	-84.784673
	10.478099	-12.043290	-84.333017
	10.362500	-10.609937	-83.931123
	10.261567	-9.138297	-83.578125
	10.163087	-7.634213	-83.271544
	10.058079	-6.102957	-83.009751
	9.941914	-4.550355	-82.793365
	9.813594	-2.983484	-82.625316
	9.673808	-1.410714	-82.510173
	9.522970	0.158830	-82.453597
	9.359883	1.715922	-82.461711
	9.181652	3.251496	-82.540214
	8.984544	4.756389	-82.693635
	8.764662	6.221254	-82.924256
	8.518163	7.636988	-83.230239
	8.241316	8.994944	-83.604013
	7.930789	10.286667	-84.032342
	7.585043	11.503711	-84.498703
	7.206481	12.637810	-84.986387
	6.802092	13.681292	-85.479339
	6.381855	14.627414	-85.960717
	5.956659	15.470543	-86.411879
	5.537149	16.206009	-86.813315
	5.133540	16.829372	-87.146757
	4.755970	17.335855	-87.396597
	4.414593	17.720530	-87.550800
	4.119137	17.978922	-87.602423
	3.878071	18.107756	-87.550239
	3.697571	18.105530	-87.397503
	3.580664	17.972671	-87.150419
	3.526831	17.711348	-86.817479
	3.531928	17.325266	-86.409514
	3.588348	16.819773	-85.939827
	3.685798	16.202237	-85.424316
	3.812970	15.482344	-84.881439
	3.959437	14.671881	-84.331279
	4.116854	13.783883	-83.794058
	4.279345	12.831811	-83.289017
	4.443392	11.828937	-82.833375
	4.607501	10.787633	-82.441589
	4.771776	9.718784	-82.125345
	4.937592	8.631795	-81.893237
	5.107876	7.535243	-81.749664
	5.287749	6.437963	-81.693823
	5.484277	5.349404	-81.719630
	5.705065	4.278610	-81.816952
	5.957133	3.232928	-81.973646
	6.246992	2.217200	-82.177465
	6.580989	1.233348	-82.417322
	6.964428	0.280364	-82.684281
	7.398773	-0.646097	-82.972158
	7.877317	-1.555025	-83.276443
	8.381487	-2.461165	-83.591953
	8.880029	-3.384876	-83.911073
	9.330807	-4.350605	-84.223176
	9.685205	-5.383573	-84.515256
	9.895915	-6.504679	-84.774482
	9.925993	-7.725677	-84.992367
	9.755845	-9.047032	-85.168442
	9.387171	-10.458215	-85.311444
	8.843056	-11.939103	-85.437949
	8.163427	-13.462279	-85.569499
	7.397598	-14.996458	-85.729077
	6.595985	-16.510712	-85.938021
	5.802718	-17.978236	-86.214005
	5.051566	-19.378203	-86.569343
	4.365770	-20.695399	-87.008898
	3.759665	-21.919001	-87.529411
	3.240402	-23.041606	-88.122398
	2.810150	-24.058185	-88.778066
	2.468204	-24.965095	-89.486752
	2.210966	-25.760028	-89.761371
	2.030785	-26.442472	-88.977303
	1.916348	-27.013585	-88.175466
	1.854614	-27.475378	-87.375229
	1.832466	-27.829880	-86.600066
	1.837426	-28.078666	-85.875586
	1.857844	-28.222820	-85.226125
	1.883254	-28.263341	-84.670347
	1.905635	-28.201607	-84.220502
	1.920857	-28.039469	-83.886453
	1.929111	-27.779422	-83.679470
	1.934579	-27.425477	-83.612602
	1.944809	-26.984084	-83.698784
	1.969501	-26.464092	-83.948080
	2.018601	-25.875890	-84.363372
	2.100223	-25.230675	-84.935014
	2.219278	-24.540376	-85.638687
	2.377386	-23.817739	-86.438968
	2.573724	-23.075922	-87.295531
	2.806006	-22.327777	-88.167891
	3.070829	-21.585528	-89.018043
	3.363108	-20.861045	-89.812470
	3.675340	-20.166284	-89.476340
	3.997758	-19.513219	-88.869618
	4.319323	-18.913222	-88.382563
	4.628995	-18.376519	-88.024122
	4.916898	-17.911936	-87.797035
	5.175193	-17.526422	-87.698733
	5.398692	-17.224297	-87.722155
	5.585317	-17.007070	-87.855686
	5.736194	-16.874268	-88.083117
	5.855301	-16.824251	-88.384344
	5.948996	-16.854171	-88.736117
	6.025826	-16.959975	-89.112857
	6.096326	-17.137175	-89.488049
	6.172469	-17.381571	-89.836265
	6.267425	-17.689087	-89.863801
	6.395588	-18.055000	-89.626565
	6.571600	-18.473420	-89.458962
	6.808921	-18.936624	-89.360500
	7.119448	-19.433389	-89.322133
	7.513148	-19.947288	-89.325896
	7.996083	-20.456583	-89.348653
	8.567107	-20.935761	-89.369426
	9.213884	-21.357891	-89.375624
	9.909978	-21.696852	-89.365865
	10.615446	-21.928689	-89.350671
	11.280639	-22.032478	-89.350965
	11.852367	-21.991695	-89.392767
	12.283285	-21.796217	-89.500229
	12.542605	-21.443898	-89.690648
	12.622740	-20.940536	-89.971037
	12.539653	-20.297644	-89.663300
	12.328675	-19.528679	-89.225953
	12.036869	-18.646046	-88.735474
	11.712849	-17.660514	-88.213654
	11.397011	-16.581804	-87.683602
	11.115499	-15.418746	-87.165658
	10.879491	-14.179185	-86.673606
	10.688452	-12.870018	-86.213404
	10.534519	-11.497347	-85.784218
	10.406447	-10.066861	-85.381620
	10.292669	-8.584284	-85.001681
	10.183267	-7.055619	-84.643621
	10.070716	-5.487408	-84.310940
	9.949559	-3.887443	-84.012214
	9.815762	-2.265640	-83.761088
	9.666520	-0.634082	-83.574495
	9.500475	0.994194	-83.469364
	9.317468	2.606701	-83.458930
	9.117119	4.191994	-83.550276
	8.897570	5.739189	-83.744396
	8.655993	7.237597	-84.038024
	8.389985	8.676968	-84.424877
	8.098285	10.047967	-84.895481
	7.780919	11.342359	-85.437171
	7.439439	12.552646	-86.034838
	7.077435	13.671591	-86.671778
	6.700768	14.692173	-87.330039
	6.316813	15.607860	-87.989720
	5.933377	16.412854	-88.628789
	5.558516	17.101974	-89.225006
	5.201029	17.670144	-89.758239
	4.870914	18.112101	-89.788332
	4.579062	18.422971	-89.427918
	4.335584	18.599247	-89.170405
	4.147611	18.639459	-89.022690
	4.018145	18.544588	-88.988491
	3.946290	18.318165	-89.067917
	3.927848	17.965899	-89.257250
	3.955709	17.495562	-89.549124
	4.020654	16.917240	-89.932843
	4.113138	16.243128	-89.605878
	4.225099	15.486985	-89.085258
	4.350515	14.663730	-88.526345
	4.484741	13.788756	-87.951098
	4.623767	12.876849	-87.381389
	4.764207	11.941502	-86.838678
	4.904259	10.994944	-86.342765
	5.045092	10.048469	-85.909093
	5.191184	9.112518	-85.546628
	5.349606	8.196212	-85.258311
	5.529466	7.306811	-85.042911
	5.741242	6.449431	-84.896200
	5.995876	5.626611	-84.811251
	6.304366	4.837854	-84.778678
	6.676948	4.079500	-84.787808
	7.120352	3.344332	-84.828745
	7.633389	2.620366	-84.893605
	8.202704	1.889666	-84.975905
	8.800061	1.128353	-85.068743
	9.381958	0.308266	-85.163162
	9.893393	-0.599468	-85.248575
	10.276672	-1.618934	-85.315394
	10.482179	-2.763864	-85.358219
	10.477004	-4.034585	-85.378880
	10.250065	-5.417962	-85.388124
	9.813584	-6.889674	-85.404379
	9.200523	-8.418121	-85.450691
	8.458400	-9.968711	-85.551420
	7.641061	-11.507697	-85.729167
	6.800111	-13.005338	-86.002236
	5.978028	-14.437784	-86.382393
	5.205185	-15.787553	-86.873462
	4.501024	-17.043040	-87.471963
	3.876793	-18.197547	-88.169110
	3.337302	-19.248346	-88.952265
	2.881607	-20.195952	-89.805874
	2.503840	-21.043220	-89.286122
	2.194995	-21.793578	-88.338154
	1.945288	-22.449207	-87.364487
	1.745632	-23.010615	-86.381308
	1.587474	-23.477203	-85.406497
	1.462029	-23.847809	-84.459032
	1.360275	-24.121099	-83.559016
	1.274028	-24.295891	-82.727130
	1.197051	-24.371305	-81.983827
	1.125576	-24.346854	-81.348729
	1.058649	-24.223266	-80.838755
	0.998229	-24.003698	-80.465780
	0.948841	-23.693698	-80.236313
	0.917133	-23.300360	-80.151871
	0.911177	-22.832221	-80.208550
	0.939026	-22.299671	-80.396641
	1.007139	-21.715005	-80.700852
	1.119970	-21.091599	-81.101870
	1.280045	-20.442755	-81.578890
	1.487018	-19.781187	-82.110690
	1.736743	-19.118888	-82.675490
	2.021982	-18.466624	-83.251725
	2.334308	-17.833150	-83.819266
	2.665353	-17.225144	-84.359312
	3.006410	-16.648290	-84.853290
	3.347794	-16.108360	-85.283916
	3.679446	-15.611471	-85.639388
	3.992212	-15.164091	-85.916379
	4.278685	-14.772976	-86.118925
	4.533726	-14.444438	-86.255691
	4.754933	-14.183247	-86.337784
	4.942590	-13.992053	-86.376795
	5.099314	-13.871331	-86.383882
	5.230361	-13.819625	-86.370831
	5.344507	-13.834213	-86.351419
	5.454395	-13.912213	-86.340977
	5.575533	-14.051547	-86.354063
	5.724556	-14.251073	-86.401922
	5.917673	-14.510136	-86.491747
	6.169480	-14.827925	-86.627508
	6.492238	-15.202395	-86.809845
	6.895260	-15.628764	-87.034194
	7.383496	-16.098085	-87.289406
	7.955669	-16.595979	-87.559338
	8.602949	-17.101610	-87.826788
	9.307699	-17.588110	-88.076752
	10.041764	-18.025064	-88.298067
	10.765997	-18.381456	-88.485272
	11.432702	-18.627714	-88.641044
	11.991262	-18.737544	-88.776801
	12.397045	-18.690635	-88.910107
	12.621342	-18.475900	-89.060008
	12.657818	-18.093054	-89.241788
	12.523331	-17.550652	-89.463670
	12.254080	-16.861885	-89.727209
	11.898498	-16.041073	-89.970736
	11.508040	-15.102206	-89.636311
	11.127855	-14.058636	-89.276981
	10.790189	-12.922928	-88.900382
	10.512164	-11.706991	-88.513933
	10.297147	-10.422321	-88.124412
	10.138255	-9.079901	-87.737679
	10.022461	-7.690120	-87.359055
	9.934082	-6.262626	-86.993618
	9.857769	-4.806094	-86.646173
	9.781204	-3.328591	-86.321689
	9.696259	-1.838375	-86.025946
	9.597730	-0.344304	-85.765616
	9.481430	1.144542	-85.548077
	9.343508	2.619802	-85.381489
	9.180496	4.074716	-85.274783
	8.989528	5.504340	-85.237001
	8.768963	6.904653	-85.276445
	8.518599	8.271187	-85.400066
	8.239134	9.598443	-85.612605
	7.931911	10.880294	-85.915531
	7.598863	12.110667	-86.306671
	7.242363	13.283908	-86.780289
	6.865771	14.394702	-87.326656
	6.474663	15.438089	-87.931293
	6.077359	16.409373	-88.574969
	5.684068	17.303109	-89.235228
	5.305495	18.112103	-89.888357
	4.951619	18.827880	-89.489458
	4.630597	19.441916	-88.920950
	4.348275	19.946295	-88.426403
	4.108492	20.333825	-88.022882
	3.913173	20.598271	-87.723389
	3.762127	20.734684	-87.535817
	3.653087	20.739547	-87.462908
	3.581759	20.610801	-87.502603
	3.541665	20.348122	-87.647992
	3.524342	19.953771	-87.888356
	3.520532	19.433737	-88.211436
	3.522077	18.798107	-88.604591
	3.523217	18.060134	-89.054094
	3.520948	17.234812	-89.544019
	3.515108	16.337782	-89.943824
	3.508327	15.384688	-89.428216
	3.505647	14.390888	-88.925746
	3.514136	13.371241	-88.448996
	3.542665	12.339692	-88.006913
	3.601595	11.308826	-87.605563
	3.702509	10.289827	-87.247761
	3.858132	9.292400	-86.933357
	4.082089	8.324170	-86.660883
	4.387686	7.389850	-86.428980
	4.785142	6.490245	-86.237476
	5.278035	5.621304	-86.088282
	5.860383	4.773977	-85.984972
	6.514557	3.934749	-85.931106
	7.209690	3.085882	-85.928746
	7.901107	2.205686	-85.977485
	8.532172	1.270219	-86.073599
	9.040019	0.257009	-86.210207
	9.365355	-0.850127	-86.379184
	9.463452	-2.057473	-86.573776
	9.312249	-3.360690	-86.790590
	8.916085	-4.746546	-87.030600
	8.305093	-6.195748	-87.299202
	7.529512	-7.685863	-87.605010
	6.649867	-9.193828	-87.957312
	5.726581	-10.697791	-88.363005
	4.812329	-12.178342	-88.824291
	3.948152	-13.619328	-89.338042
	3.162671	-15.007792	-89.896685
	2.473278	-16.332945	-89.510257
	1.888201	-17.585272	-88.895318
	1.408507	-18.756437	-88.273722
	1.029786	-19.839270	-87.662425
	0.743992	-20.827008	-87.075234
	0.541233	-21.712853	-86.519153
	0.410511	-22.490881	-85.995704
	0.339814	-23.157053	-85.503652
	0.316582	-23.709391	-85.041110
	0.328390	-24.148156	-84.607868
	0.363472	-24.476103	-84.206491
	0.411487	-24.697921	-83.841451
	0.464252	-24.818951	-83.518418
	0.515995	-24.844088	-83.244677
	0.563575	-24.777437	-83.029018
	0.606473	-24.622773	-82.880787
	0.645986	-24.384491	-82.809343
	0.684437	-24.068396	-82.823569
	0.725261	-23.681805	-82.930340
	0.773276	-23.233166	-83.132321
	0.834263	-22.731721	-83.426351
	0.913995	-22.187318	-83.804064
	1.017064	-21.610227	-84.253688
	1.145850	-21.010959	-84.760119
	1.300243	-20.400029	-85.304321
	1.478127	-19.787774	-85.864484
	1.675746	-19.184577	-86.417513
	1.887554	-18.601363	-86.940041
	2.105950	-18.049804	-87.410279
	2.321684	-17.541958	-87.809314
	2.525201	-17.089330	-88.120000
	2.708055	-16.701902	-88.326131
	2.863778	-16.387679	-88.414677
	2.988658	-16.152563	-88.378907
	3.082561	-16.000214	-88.219756
	3.149030	-15.931910	-87.946036
	3.194218	-15.946509	-87.574740
	3.225927	-16.040806	-87.130924
	3.253930	-16.210502	-86.645938
	3.290691	-16.451288	-86.153940
	3.351277	-16.759495	-85.688099
	3.452675	-17.132178	-85.277781
	3.612809	-17.566345	-84.946385
	3.849105	-18.057522	-84.708983
	4.176923	-18.598289	-84.570534
	4.608012	-19.177007	-84.525697
	5.148417	-19.776750	-84.560252
	5.795542	-20.374751	-84.655287
	6.534828	-20.942772	-84.794354
	7.337143	-21.448501	-84.969271
	8.158299	-21.857884	-85.181228
	8.941712	-22.138540	-85.438475
	9.625420	-22.263748	-85.752456
	10.153888	-22.215606	-86.133141
	10.491022	-21.986563	-86.585046
	10.628816	-21.578786	-87.105829
	10.588571	-21.001273	-87.687863
	10.414756	-20.266236	-88.320600
	10.163773	-19.386846	-88.990394
	9.890904	-18.376745	-89.679022
	9.639466	-17.250204	-89.634859
	9.435342	-16.021986	-88.971847
	9.287207	-14.706875	-88.348774
	9.190448	-13.319216	-87.777279
	9.132244	-11.872812	-87.263428
	9.096047	-10.381058	-86.808712
	9.065070	-8.856727	-86.412347
	9.024787	-7.311493	-86.073513
	8.964394	-5.755823	-85.792642
	8.877201	-4.198996	-85.571529
	8.760054	-2.648630	-85.412556
	8.612368	-1.110424	-85.318300
	8.435378	0.410993	-85.291876
	8.231124	1.910658	-85.336741
	8.000882	3.382457	-85.455595
	7.744207	4.819246	-85.648812
	7.459541	6.213236	-85.913059
	7.145865	7.556159	-86.241017
	6.804227	8.839589	-86.622204
	6.438905	10.055660	-87.043788
	6.058002	11.197719	-87.490331
	5.672273	12.260490	-87.943024
	5.292385	13.239780	-88.379822
	4.926737	14.131954	-88.776534
	4.581050	14.933388	-89.108532
	4.259095	15.640395	-89.353059
	3.963754	16.249419	-89.491696
	3.698073	16.756821	-89.512768
	3.465745	17.158493	-89.412620
	3.270583	17.450090	-89.194766
	3.115642	17.627622	-88.868234
	3.002920	17.687717	-88.446517
	2.933390	17.627815	-87.946709
	2.906703	17.446826	-87.388338
	2.920724	17.145764	-86.792159
	2.971269	16.727758	-86.179150
	3.052372	16.197887	-85.569802
	3.157165	15.563394	-84.983830
	3.278988	14.834046	-84.439882
	3.412307	14.021982	-83.954554
	3.553193	13.140786	-83.541694
	3.699506	12.204347	-83.212619
	3.850857	11.226324	-82.975537
	4.007958	10.220137	-82.833773
	4.171656	9.199117	-82.784649
	4.342724	8.176436	-82.819814
	4.522418	7.164519	-82.926667
	4.713064	6.174080	-83.089941
	4.918628	5.213367	-83.293264
	5.145041	4.287679	-83.521432
	5.399845	3.398695	-83.762616
	5.691296	2.543937	-84.009232
	6.026620	1.716782	-84.257309
	6.408764	0.906417	-84.504210
	6.832060	0.097169	-84.745897
	7.278436	-0.732112	-84.975594
	7.716562	-1.607138	-85.183123
	8.105535	-2.555163	-85.354152
	8.401992	-3.600713	-85.471948
	8.567904	-4.761273	-85.522418
	8.576942	-6.043869	-85.499106
	8.418710	-7.443366	-85.406061
	8.100405	-8.942916	-85.258327
	7.645061	-10.516553	-85.080121
	7.086670	-12.133149	-84.901857
	6.463834	-13.760152	-84.756543
	5.813608	-15.366512	-84.675373
	5.167038	-16.925129	-84.683850
	4.547421	-18.414197	-84.799515
	3.970864	-19.817177	-85.030699
	3.447748	-21.122110	-85.376075
	2.984218	-22.320687	-85.825884
	2.582996	-23.407402	-86.365694
	2.243512	-24.379049	-86.980828
	1.962502	-25.234278	-87.658254
	1.734999	-25.972983	-88.386107
	1.554698	-26.595780	-89.152131
	1.414385	-27.103689	-89.940891
	1.307078	-27.497883	-89.267812
	1.226655	-27.779662	-88.497133
	1.167626	-27.950543	-87.770981
	1.125176	-28.012135	-87.113005
	1.095301	-27.966190	-86.544470
	1.074521	-27.815171	-86.080979
	1.060004	-27.562674	-85.730855
	1.050607	-27.213605	-85.497772
	1.047786	-26.774463	-85.385993
	1.055659	-26.253292	-85.402453
	1.080259	-25.659392	-85.553217
	1.128096	-25.003492	-85.836758
	1.204618	-24.297940	-86.238492
	1.313178	-23.556288	-86.731578
	1.454560	-22.792609	-87.283192
	1.627144	-22.020868	-87.859574
	1.827592	-21.254376	-88.427889
	2.051306	-20.505527	-88.957572
	2.292477	-19.785803	-89.422020
	2.544030	-19.105766	-89.800328
	2.797357	-18.475181	-89.921541
	3.042751	-17.902909	-89.750153
	3.271634	-17.395740	-89.683459
	3.478334	-16.957488	-89.710150
	3.659209	-16.589968	-89.811636
	3.811540	-16.294536	-89.965690
	3.934418	-16.072506	-89.850702
	4.030168	-15.924761	-89.659868
	4.104374	-15.851514	-89.482231
	4.164777	-15.852380	-89.334378
	4.220665	-15.926299	-89.227514
	4.283220	-16.071498	-89.167964
	4.365869	-16.285654	-89.159094
	4.483891	-16.565803	-89.202828
	4.653018	-16.907918	-89.299901
	4.887444	-17.306396	-89.448891
	5.198582	-17.753038	-89.644448
	5.595182	-18.235394	-89.875500
	6.083084	-18.735495	-89.875557
	6.662764	-19.230012	-89.631571
	7.325614	-19.691617	-89.415633
	8.051076	-20.090835	-89.243268
	8.805536	-20.398184	-89.116719
	9.543365	-20.586470	-89.024163
	10.211228	-20.632806	-88.942799
	10.756336	-20.520291	-88.844603
	11.136591	-20.240033	-88.703194
	11.329069	-19.793032	-88.499347
	11.334741	-19.189777	-88.223994
	11.178413	-18.446645	-87.878459
	10.903161	-17.581349	-87.472029
	10.560382	-16.610320	-87.018844
	10.198858	-15.548242	-86.535400
	9.856223	-14.408417	-86.038276
	9.554704	-13.203157	-85.542484
	9.301287	-11.943746	-85.060498
	9.090868	-10.640071	-84.601334
	8.910757	-9.300488	-84.170416
	8.745365	-7.931960	-83.771122
	8.580188	-6.540119	-83.406429
	8.404283	-5.129072	-83.078884
	8.211319	-3.701158	-82.790284
	7.999923	-2.257470	-82.542717
	7.772836	-0.799517	-82.340008
	7.534395	0.669098	-82.188462
	7.288232	2.142338	-82.096531
	7.036825	3.612735	-82.073066
	6.781533	5.072607	-82.124943
	6.521654	6.514443	-82.255564
	6.253990	7.930359	-82.464924
	5.974318	9.311742	-82.750291
	5.679409	10.649858	-83.105853
	5.368136	11.936653	-83.521527
	5.041612	13.164864	-83.982647
	4.702567	14.327602	-84.471154
	4.354491	15.418005	-84.967016
	4.001188	16.429197	-85.448587
	3.646728	17.354161	-85.892681
	3.295754	18.185346	-86.275756
	2.953774	18.914437	-86.576071
	2.627164	19.532475	-86.775732
	2.323332	20.030311	-86.862300
	2.050716	20.399370	-86.830078
	1.818150	20.632313	-86.680930
	1.634121	20.723216	-86.423847
	1.505839	20.667814	-86.072882
	1.437778	20.464406	-85.644871
	1.430300	20.114726	-85.158349
	1.478964	19.624095	-84.633356
	1.574690	19.001292	-84.091164
	1.705066	18.258334	-83.553228
	1.856691	17.409868	-83.039810
	2.017917	16.472497	-82.569332
	2.180870	15.464447	-82.158010
	2.341681	14.405205	-81.818883
	2.499375	13.314490	-81.561021
	2.655162	12.210658	-81.389571
	2.812656	11.109536	-81.305883
	2.977742	10.024162	-81.307616
	3.158027	8.965107	-81.389283
	3.363172	7.941115	-81.542348
	3.605187	6.959405	-81.754750
	3.896965	6.024917	-82.011361
	4.249933	5.139117	-82.295799
	4.672111	4.299117	-82.592818
	5.166166	3.497037	-82.890244
	5.726827	2.719566	-83.179214
	6.337731	1.947873	-83.452192
	6.968610	1.157787	-83.700391
	7.575196	0.320808	-83.912916
	8.104098	-0.592636	-84.077885
	8.501879	-1.607825	-84.185569
	8.725037	-2.740751	-84.233085
	8.747985	-3.995250	-84.227575
	8.567541	-5.362400	-84.185788
	8.202980	-6.822300	-84.131359
	7.691728	-8.347403	-84.091300
	7.081913	-9.906099	-84.092162
	6.423222	-11.466503	-84.156495
	5.758714	-12.999769	-84.300268
	5.120528	-14.481950	-84.531320
	4.529829	-15.894457	-84.848843
	3.999245	-17.223507	-85.244112
	3.535506	-18.459331	-85.702204
	3.141300	-19.595438	-86.203943
	2.816505	-20.627687	-86.729678
	2.558337	-21.553594	-87.265344
	2.360958	-22.372006	-87.805258
	2.216102	-23.082524	-88.348854
	2.114645	-23.684779	-88.895557
	2.048155	-24.178018	-89.441801
	2.009807	-24.561153	-89.981508
	1.994109	-24.833204	-89.491591
	1.995670	-24.993812	-88.982656
	2.008847	-25.043652	-88.496934
	2.028716	-24.984856	-88.042302
	2.051602	-24.821470	-87.630776
	2.075196	-24.559461	-87.278373
	2.099472	-24.206339	-87.003864
	2.127227	-23.770859	-86.826246
	2.163114	-23.262526	-86.760708
	2.212439	-22.690846	-86.814252
	2.280544	-22.065316	-86.983098
	2.372157	-21.396228	-87.253249
	2.490528	-20.695261	-87.603728
	2.636938	-19.975128	-88.010423
	2.810765	-19.248575	-88.448842
	3.009680	-18.527587	-88.895869
	3.229870	-17.823212	-89.331133
	3.465921	-17.146265	-89.737487
	3.710183	-16.508321	-89.899463
	3.952969	-15.921765	-89.591712
