Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21	Hip_Z_22	Hip_X_22	Hip_Y_22	Knee_Z_22	Knee_X_22	Knee_Y_22	Ankle_Z_22	Ankle_X_22	Ankle_Y_22	Hip_Z_23	Hip_X_23	Hip_Y_23	Knee_Z_23	Knee_X_23	Knee_Y_23	Ankle_Z_23	Ankle_X_23	Ankle_Y_23	Hip_Z_24	Hip_X_24	Hip_Y_24	Knee_Z_24	Knee_X_24	Knee_Y_24	Ankle_Z_24	Ankle_X_24	Ankle_Y_24
76	-28.151871	9.265037	0.893942	90.499267	15.370174	9.873693	-8.730587	3.518227	7.971222	-24.751476	9.983292	1.417517	91.074899	15.066308	8.39783	-10.867113	3.870662	8.281696	-31.020714	8.847741	-2.89215	90.151066	12.308399	13.124519	-7.977616	2.763422	6.565336	-29.943447	10.277886	1.121722	91.888407	16.050097	11.435317	-8.938327	2.454373	6.216287	-31.941307	10.404859	-0.570796	93.023986	12.250796	11.204049	-10.038035	3.835017	7.723827	-31.626825	9.302921	-0.429502	90.137361	16.36781	11.54847	-9.217727	3.968313	8.607967	-32.14241	9.695213	-2.306077	92.761393	14.135278	10.552632	-10.17208	3.174752	7.862945	-27.257206	9.244509	-0.520468	87.886812	13.088638	11.71211	-8.292265	3.131204	7.368243	-28.28966	8.656812	-0.316623	87.925372	12.195363	13.729458	-10.974404	2.423307	7.106816	-30.9735	7.220602	-0.126421	93.722266	10.781312	9.872397	-12.409524	3.480588	8.011273	-30.387967	9.475959	-1.111667	89.345201	15.257146	13.546845	-10.113828	5.704155	8.487979	-29.376511	9.159029	1.345149	88.87048	14.089107	8.918872	-9.009701	2.410294	6.560864	-30.380025	11.391509	2.036695	91.067375	16.180932	12.474594	-7.755725	2.751045	6.263364	-30.341036	10.682539	2.501474	90.329783	17.191582	9.687914	-7.195165	2.893453	6.466795	-28.198823	9.96561	0.036394	87.195983	14.918308	12.467606	-6.860149	3.736378	7.972352	-29.138241	9.232112	1.63925	90.07905	15.336343	13.318232	-7.790948	4.643422	8.096917	-26.815767	9.117076	2.985275	89.761147	16.466384	11.177366	-6.986437	4.171755	8.473386	-31.239766	10.438036	4.099107	95.232637	14.449933	10.34185	-8.119735	3.746095	7.699371	-30.60567	9.903856	2.83566	88.605215	14.915641	12.535802	-8.90244	3.972522	7.786496	-26.679168	10.1086	2.177251	90.149422	16.818745	11.887431	-6.969997	4.578918	8.182639	-26.467889	9.871251	0.787775	82.896501	17.015708	14.278206	-1.921696	1.673493	5.164987	-27.290176	9.189095	4.215092	83.588396	16.204792	7.045966	-5.573643	2.482393	6.637212	-29.11892	9.521556	0.906194	87.068081	15.177546	12.876397	-6.59433	0.244156	6.011553	-27.664348	9.785526	1.428051	88.468012	17.018861	11.095011	-4.753793	2.32851	5.606888
77	-29.68654	8.827668	-0.2149	87.723845	14.824265	11.183361	-9.147805	3.3835	7.771831	-26.318673	9.604108	0.46693	88.575522	14.611684	9.886492	-11.239178	3.768244	7.981217	-32.212786	8.671089	-3.519961	87.168157	11.995228	14.110376	-8.389577	2.527677	6.945004	-31.403942	9.865397	0.631326	89.392125	15.305433	12.669948	-9.615347	2.294232	6.615756	-33.308857	10.258263	-1.143432	90.510037	11.463016	12.401969	-10.622241	3.751555	8.235325	-33.056738	9.02196	-1.178845	87.309831	15.848298	12.523061	-9.754297	3.718855	9.006913	-33.335958	9.534741	-3.195236	89.960088	14.134047	12.158257	-10.70972	2.993669	7.785073	-28.477177	9.065966	-1.461573	85.109386	13.036392	13.114115	-8.848446	2.960912	7.209313	-29.644511	8.551394	-1.139421	85.338209	11.66035	15.039698	-11.579864	2.145137	7.46566	-32.116347	6.98409	-1.017996	90.704756	10.581329	11.15693	-12.787031	3.270301	8.245591	-31.640173	9.312065	-2.032737	86.530333	15.052214	14.855658	-10.630631	5.476551	8.803255	-30.783125	9.038925	0.813168	86.106117	13.522694	10.109748	-9.643006	2.094099	6.679766	-31.505871	11.36986	1.473357	88.477238	16.010218	14.014355	-8.167363	2.530519	6.33622	-31.513376	10.422566	2.091932	87.45684	16.807504	11.120063	-7.497719	2.441481	6.112194	-29.507818	9.825029	-0.741049	84.592024	14.410636	13.935596	-7.657981	3.458988	8.193277	-30.612222	8.97251	0.936251	87.661936	14.69845	14.560102	-8.404898	4.402721	8.292683	-28.343652	8.838677	2.697562	87.529349	15.735897	12.204806	-7.739302	3.975336	8.695666	-32.422702	10.289558	3.20503	92.516943	14.078381	12.026506	-8.864608	3.271196	7.747354	-31.936517	9.647313	2.239601	85.851992	14.463383	13.693069	-9.490807	3.743174	7.985462	-28.260647	9.754745	1.588943	87.860499	16.285558	13.15286	-7.598298	4.121359	8.173395	-27.916892	9.760692	0.458819	80.751593	16.335942	15.518774	-3.136551	1.575629	5.295286	-28.667082	8.681678	4.070709	80.407123	15.942268	8.127298	-5.858707	1.990641	6.776535	-30.62343	9.220374	0.264604	84.833712	14.481916	14.165551	-7.82679	0.334597	6.399027	-29.12049	9.522735	0.913691	86.158015	16.321955	12.425375	-5.421556	1.997613	5.563319
78	-31.028942	8.385018	-1.397134	84.57566	14.221892	12.464221	-9.48627	3.215757	7.512043	-27.735254	9.253345	-0.557225	85.737171	14.203552	11.404899	-11.613072	3.566276	7.676684	-33.210812	8.392396	-4.076772	83.780373	11.808828	15.065378	-8.869494	2.227772	7.437748	-32.688265	9.380181	0.090809	86.537813	14.543709	13.872453	-10.211156	2.111867	7.064706	-34.469323	10.041074	-1.697689	87.649431	10.693385	13.514518	-11.129796	3.602705	8.410378	-34.256828	8.66602	-1.896694	84.10205	15.281623	13.46487	-10.191191	3.492172	9.282001	-34.32243	9.363299	-4.102273	86.835726	14.123419	13.782068	-11.177676	2.774594	7.658209	-29.566583	8.870228	-2.388141	82.010073	12.921062	14.51522	-9.309208	2.68243	7.023821	-30.889861	8.388098	-1.975195	82.432972	11.169129	16.245234	-12.1469	1.889938	7.797998	-33.081651	6.77612	-1.987095	87.340345	10.512388	12.46377	-13.184411	3.076535	8.56645	-32.736324	9.115138	-2.884027	83.386194	14.842607	16.165794	-11.081794	5.233887	9.092809	-32.026313	8.904553	0.233711	82.995191	13.020639	11.290314	-10.252993	1.806866	6.941273	-32.484881	11.257691	0.902375	85.565135	15.837828	15.523139	-8.674418	2.319843	6.631248	-32.528773	10.134403	1.630439	84.239396	16.464738	12.569736	-7.823458	1.967245	5.835386	-30.650244	9.619907	-1.533737	81.607734	14.058787	15.371285	-8.41095	3.208059	8.389781	-31.935683	8.688901	0.1842	84.883633	14.054487	15.74411	-8.955412	4.155294	8.388525	-29.752735	8.525003	2.28579	84.936313	14.979791	13.266927	-8.388663	3.798269	8.816059	-33.412297	10.176554	2.207684	89.477951	13.72437	13.704926	-9.59938	2.770562	7.720215	-33.126544	9.341433	1.584691	82.759975	14.015994	14.798007	-9.928094	3.552843	8.044366	-29.694592	9.389987	0.933647	85.242151	15.734915	14.400687	-8.199209	3.647232	8.076973	-29.250171	9.583739	0.122	78.262932	15.552145	16.6945	-4.263949	1.488167	5.613964	-29.729149	8.149824	3.781953	76.74805	15.746085	9.435421	-6.044089	1.474783	6.904667	-31.928157	8.900844	-0.463319	82.219798	13.755249	15.427353	-8.858473	0.374777	6.707135	-30.418042	9.243847	0.30545	83.514569	15.528332	13.719925	-6.088053	1.702246	5.600852
79	-32.165737	7.931372	-2.592365	81.079987	13.566156	13.665144	-9.756365	3.027475	7.176747	-28.983368	8.932352	-1.624628	82.574759	13.813861	12.925138	-12.003654	3.309075	7.410738	-34.017889	8.022618	-4.545437	80.03352	11.711052	16.004728	-9.352057	1.904988	7.913633	-33.779087	8.842864	-0.476055	83.345488	13.762084	15.013477	-10.727863	1.92657	7.542914	-35.416956	9.757525	-2.196483	84.459224	9.976188	14.496899	-11.554475	3.369726	8.134915	-35.224644	8.245876	-2.53684	80.548986	14.675249	14.340987	-10.537047	3.324188	9.382731	-35.10972	9.165853	-4.934854	83.410441	14.046361	15.372699	-11.563763	2.562841	7.494001	-30.497484	8.648703	-3.262181	78.610851	12.723289	15.890077	-9.698084	2.332161	6.83494	-31.998903	8.16229	-2.792368	79.246506	10.718708	17.331957	-12.660475	1.67189	8.081805	-33.855134	6.597246	-2.978019	83.668735	10.547363	13.776728	-13.672035	2.902746	8.993289	-33.654763	8.873882	-3.613503	79.930277	14.589137	17.42151	-11.55233	4.971841	9.461608	-33.097319	8.750586	-0.357863	79.586815	12.572099	12.435894	-10.811149	1.572175	7.233442	-33.325964	11.064724	0.365336	82.378453	15.625136	16.966379	-9.243681	2.144092	7.071945	-33.395331	9.833387	1.159085	80.732261	16.133146	14.015039	-8.216261	1.501199	5.796512	-31.62829	9.35369	-2.282948	78.302835	13.800709	16.741147	-9.10891	2.999037	8.59738	-33.111779	8.395448	-0.594339	81.798621	13.409644	16.839947	-9.428098	3.906001	8.361256	-31.02478	8.184455	1.751183	81.989388	14.209433	14.337819	-8.916999	3.645008	8.828213	-34.21192	10.096242	1.136301	86.129492	13.37798	15.32769	-10.291747	2.298964	7.572507	-34.137387	8.982106	0.912338	79.349929	13.552081	15.816924	-10.241089	3.402117	8.019257	-30.963189	9.022024	0.229914	82.324395	15.147455	15.601008	-8.782403	3.187256	7.944751	-30.428634	9.332164	-0.219897	75.406199	14.676728	17.749931	-5.285815	1.401634	6.100843	-30.438376	7.629377	3.327099	72.607781	15.574255	11.013506	-6.119826	0.984071	6.980582	-33.024249	8.5737	-1.253717	79.242941	13.029956	16.618458	-9.716783	0.376857	6.925754	-31.52683	8.954232	-0.384952	80.546684	14.651407	14.927786	-6.757187	1.44449	5.707329
80	-33.070238	7.451952	-3.721654	77.238285	12.847038	14.726647	-9.984718	2.825264	6.820118	-30.055844	8.629651	-2.673483	79.105889	13.368835	14.397922	-12.399279	3.053549	7.213601	-34.613441	7.560117	-4.912435	75.937722	11.659232	16.94327	-9.770786	1.596636	8.240908	-34.675395	8.281082	-1.026275	79.846586	12.955013	16.063719	-11.160063	1.760824	7.984856	-36.129931	9.403462	-2.60456	80.92994	9.334628	15.313953	-11.876842	3.041224	7.343163	-35.961606	7.781377	-3.082617	76.681318	14.022813	15.151188	-10.807366	3.223429	9.289933	-35.687833	8.924387	-5.599278	79.677147	13.832669	16.874228	-11.845612	2.403973	7.28805	-31.240528	8.384489	-4.028895	74.910404	12.400023	17.192443	-10.034792	1.957773	6.655613	-32.939076	7.863486	-3.571849	75.790432	10.296202	18.286748	-13.107615	1.502969	8.302251	-34.423581	6.433708	-3.95384	79.723066	10.643359	15.089456	-14.222593	2.75646	9.46945	-34.375856	8.582163	-4.211625	76.198854	14.241682	18.590598	-12.151267	4.681238	10.058678	-33.982706	8.578624	-0.922313	75.901791	12.155399	13.526337	-11.285089	1.408139	7.425745	-34.022653	10.801092	-0.102407	78.935813	15.33577	18.318461	-9.820627	2.024622	7.532642	-34.104967	9.523512	0.710745	76.957722	15.762727	15.438282	-8.670173	1.080433	6.04295	-32.425532	9.026031	-2.944186	74.704784	13.570595	18.023483	-9.732826	2.845297	8.815577	-34.132743	8.091649	-1.35992	78.431587	12.757598	17.811306	-9.808898	3.655678	8.188337	-32.135446	7.82269	1.100657	78.707688	13.425816	15.394086	-9.342027	3.508622	8.764485	-34.854837	10.013804	0.069134	82.512643	13.010676	16.833341	-10.89498	1.911185	7.242588	-34.929195	8.555314	0.258396	75.622241	13.048847	16.71244	-10.484067	3.289186	7.998413	-32.040497	8.657394	-0.505868	79.115037	14.486882	16.726195	-9.348573	2.780373	7.84396	-31.435883	9.008526	-0.556701	72.218133	13.726622	18.651826	-6.17859	1.317971	6.624741	-30.834374	7.157918	2.722351	68.063023	15.342484	12.849078	-6.111887	0.5756	7.002153	-33.918081	8.248024	-2.071802	75.946532	12.305332	17.718423	-10.461565	0.365232	7.061405	-32.427829	8.651345	-1.127623	77.272871	13.703434	15.995468	-7.407346	1.225296	5.809544
81	-33.740734	6.935193	-4.709057	73.081563	12.049874	15.60767	-10.239727	2.598971	6.599876	-30.956299	8.319783	-3.640576	75.355556	12.796875	15.762988	-12.763773	2.833112	7.072605	-34.942191	6.987706	-5.157022	71.455808	11.603575	17.895501	-10.073159	1.326994	8.295004	-35.382899	7.714425	-1.526787	76.08064	12.131767	17.00781	-11.505308	1.624276	8.291293	-36.61229	8.982827	-2.90766	77.080951	8.768063	15.976714	-12.092255	2.653356	6.195281	-36.439899	7.290972	-3.52927	72.495483	13.306122	15.901763	-11.026796	3.169169	8.984917	-36.060203	8.624882	-6.068275	75.653416	13.446803	18.245013	-12.032505	2.30436	7.058239	-31.794673	8.061304	-4.647817	70.926426	11.917069	18.367876	-10.343462	1.601793	6.492744	-33.667539	7.4692	-4.29643	72.046698	9.873227	19.081614	-13.476154	1.395985	8.438654	-34.765048	6.261343	-4.879583	75.500149	10.744983	16.387719	-14.780905	2.643691	9.910061	-34.861059	8.235068	-4.675552	72.186332	13.761053	19.649852	-12.899597	4.354536	10.865024	-34.666376	8.396466	-1.415853	71.949329	11.737186	14.542865	-11.641135	1.31801	7.37666	-34.552196	10.468737	-0.467732	75.224948	14.923039	19.543455	-10.371886	1.969445	7.939623	-34.616942	9.196185	0.313013	72.89543	15.280425	16.811658	-9.11348	0.75336	6.464668	-33.013149	8.635398	-3.481529	70.830743	13.293836	19.20015	-10.256988	2.757811	9.008917	-34.9618	7.771487	-2.067557	74.774413	12.09827	18.61911	-10.099166	3.390824	7.838948	-33.077773	7.440295	0.366635	75.124281	12.62333	16.410436	-9.697911	3.369228	8.654645	-35.360817	9.880427	-0.901532	78.634408	12.579282	18.144163	-11.370635	1.641434	6.71091	-35.501454	8.061596	-0.353923	71.599051	12.489024	17.472853	-10.735829	3.194382	8.071461	-32.921298	8.298201	-1.253636	75.64104	13.732077	17.762095	-9.881688	2.449024	7.80302	-32.247945	8.610326	-0.885808	68.702754	12.70259	19.375246	-6.934007	1.239887	7.114997	-30.954396	6.758244	1.992179	63.180538	14.951234	14.899206	-6.056161	0.286082	6.985025	-34.595833	7.924761	-2.884188	72.336319	11.55787	18.697767	-11.128326	0.358461	7.10585	-33.125883	8.325178	-1.877596	73.718181	12.693632	16.887712	-8.024714	1.05018	5.85863
82	-34.173299	6.380017	-5.504811	68.621604	11.156425	16.28142	-10.595584	2.330136	6.688466	-31.675041	7.97318	-4.478166	71.324911	12.047033	16.953746	-13.062918	2.656281	6.974706	-35.0071	6.316778	-5.28618	66.62443	11.487818	18.860245	-10.247508	1.077155	8.033795	-35.879174	7.149767	-1.962076	72.055005	11.301324	17.834707	-11.770817	1.516125	8.394204	-36.866961	8.497156	-3.109406	72.917216	8.277135	16.517369	-12.179413	2.281237	5.027721	-36.627888	6.797079	-3.88585	67.986119	12.509426	16.60172	-11.235413	3.092911	8.431671	-36.225085	8.261876	-6.358095	71.349726	12.878398	19.45346	-12.171522	2.234398	6.855597	-32.148914	7.666434	-5.110775	66.655183	11.263439	19.378736	-10.63093	1.27371	6.324799	-34.206508	6.986465	-4.964135	68.045779	9.412173	19.720171	-13.782913	1.333115	8.490804	-34.871119	6.049813	-5.720377	70.982955	10.771742	17.643725	-15.278882	2.560104	10.191367	-35.067383	7.826501	-4.98916	67.856076	13.109493	20.563935	-13.694855	3.990016	11.627442	-35.121566	8.211042	-1.786418	67.71667	11.26817	15.458997	-11.848756	1.277676	6.975951	-34.912771	10.07071	-0.745317	71.27066	14.37384	20.628204	-10.887377	1.948597	8.306269	-34.924325	8.84635	-0.023104	68.563478	14.646583	18.106946	-9.481754	0.527135	6.897132	-33.361598	8.17438	-3.873951	66.679539	12.889324	20.241849	-10.664053	2.727611	9.14271	-35.596634	7.433576	-2.716641	70.860536	11.447077	19.284759	-10.344179	3.096174	7.315721	-33.842119	7.025415	-0.407185	71.239871	11.798859	17.350188	-9.999028	3.204914	8.483761	-35.728191	9.647095	-1.697491	74.473213	12.038355	19.183066	-11.679599	1.491583	5.979885	-35.85156	7.514099	-0.919117	67.282456	11.861825	18.106448	-11.007507	3.09469	8.186669	-33.606986	7.927797	-1.971781	71.91399	12.882095	18.671696	-10.35637	2.199377	7.760017	-32.820054	8.125208	-1.204338	64.818786	11.602762	19.885205	-7.547943	1.16342	7.514731	-30.832158	6.434937	1.180776	58.034103	14.294456	17.060727	-6.000283	0.117996	6.928691	-35.030729	7.596418	-3.661309	68.391643	10.759531	19.510837	-11.731802	0.362703	7.025991	-33.621651	7.959065	-2.594165	69.876979	11.622407	17.569049	-8.601787	0.922074	5.846877
83	-34.351096	5.793921	-6.08418	63.837328	10.151359	16.724703	-11.060994	2.002481	7.136159	-32.175016	7.555444	-5.148894	66.981922	11.078187	17.881613	-13.258001	2.51352	6.907597	-34.803502	5.564093	-5.306313	61.461285	11.257315	19.823911	-10.281572	0.807668	7.396822	-36.105389	6.588303	-2.328658	67.731061	10.467025	18.528872	-11.968861	1.423316	8.239849	-36.875337	7.944711	-3.224561	68.410797	7.864876	16.979107	-12.096074	2.000122	4.206067	-36.532558	6.315686	-4.166438	63.174003	11.637015	17.255356	-11.436512	2.918541	7.574721	-36.170109	7.841093	-6.48361	66.750861	12.118265	20.465529	-12.300178	2.155334	6.678209	-32.280721	7.186879	-5.423713	62.067526	10.44348	20.191848	-10.882115	0.95538	6.081719	-34.562568	6.425053	-5.568499	63.783127	8.879667	20.19032	-14.039201	1.281158	8.431212	-34.760306	5.777358	-6.456717	66.174791	10.648478	18.818806	-15.649669	2.483703	10.186996	-34.983981	7.353794	-5.135731	63.179865	12.256658	21.28524	-14.312852	3.607336	11.922362	-35.351533	8.022157	-2.00315	63.20969	10.693703	16.24767	-11.901583	1.242294	6.234104	-35.083667	9.600807	-0.94812	67.060052	13.669291	21.544305	-11.349973	1.93324	8.627451	-35.012906	8.475524	-0.286271	63.952525	13.825428	19.284484	-9.737881	0.389786	7.21797	-33.491918	7.648495	-4.142316	62.265346	12.314843	21.130471	-10.966563	2.707516	9.20142	-36.021466	7.075748	-3.311429	66.678932	10.801638	19.816951	-10.571096	2.764559	6.589782	-34.395535	6.56211	-1.19434	67.006574	10.960804	18.182302	-10.224106	2.983913	8.145824	-35.933719	9.299137	-2.326016	70.003707	11.389564	19.944175	-11.813282	1.405651	5.077318	-35.960663	6.934929	-1.452069	62.648408	11.151216	18.62771	-11.256247	2.960269	8.197404	-34.093153	7.516455	-2.61389	67.919961	11.94527	19.39514	-10.730259	2.027722	7.576638	-33.151187	7.555464	-1.499456	60.567753	10.450513	20.186949	-8.053476	1.061547	7.770317	-30.515087	6.166643	0.357653	52.724683	13.317268	19.150369	-5.986493	-0.005599	6.749173	-35.204431	7.25126	-4.386245	64.090025	9.902065	20.125205	-12.26091	0.353746	6.753707	-33.900105	7.533407	-3.243415	65.702174	10.487198	17.992282	-9.116735	0.829101	5.788175
84	-34.257276	5.195005	-6.446421	58.68871	9.05214	16.92689	-11.479845	1.610795	7.59255	-32.456171	7.055727	-5.669925	62.32966	9.919941	18.5122	-13.336207	2.371723	6.835803	-34.329847	4.760161	-5.23131	55.993833	10.847833	20.753608	-10.189737	0.460418	6.35306	-36.040458	6.038452	-2.643285	63.091918	9.614631	19.098418	-12.068721	1.324207	7.721713	-36.610341	7.332402	-3.288819	63.517811	7.508618	17.423098	-11.852523	1.780336	3.699944	-36.151335	5.857916	-4.380313	58.053325	10.696114	17.859588	-11.596828	2.582134	6.388239	-35.882798	7.376969	-6.459393	61.820762	11.166104	21.242746	-12.403949	2.016714	6.40227	-32.1771	6.61727	-5.609652	57.129767	9.482548	20.773905	-11.05971	0.600557	5.646808	-34.719893	5.795472	-6.097549	59.231129	8.248661	20.466821	-14.222037	1.185329	8.136126	-34.44021	5.427224	-7.065637	61.058839	10.308252	19.855738	-15.818661	2.37068	9.724445	-34.634321	6.825982	-5.119546	58.165032	11.203624	21.777248	-14.53132	3.231704	11.358225	-35.354073	7.835259	-2.044374	58.41859	9.961824	16.877469	-11.813622	1.158121	5.228718	-35.042319	9.053158	-1.079336	62.560006	12.777909	22.239097	-11.719241	1.890282	8.832622	-34.866664	8.087831	-0.46731	59.046391	12.779755	20.278355	-9.836351	0.298203	7.212684	-33.418526	7.066224	-4.315258	57.578462	11.552378	21.846154	-11.144626	2.642145	9.071552	-36.197891	6.693664	-3.839848	62.180252	10.123764	20.196529	-10.767759	2.401113	5.59281	-34.721486	6.049272	-1.989672	62.407164	10.124071	18.911406	-10.322417	2.672139	7.466791	-35.956385	8.855039	-2.848813	65.208391	10.680775	20.482507	-11.819502	1.298268	4.063081	-35.824595	6.35577	-1.971591	57.673118	10.331243	19.034864	-11.430869	2.74096	7.935099	-34.366827	7.039323	-3.158916	63.619851	10.937602	19.875272	-10.968441	1.899888	7.133779	-33.247596	6.910493	-1.75397	55.948732	9.275076	20.294113	-8.471072	0.889667	7.811135	-30.047695	5.92879	-0.419749	47.346846	12.028066	20.979865	-6.010262	-0.210676	6.297911	-35.117234	6.881072	-5.049492	59.416068	8.998298	20.534056	-12.699382	0.288328	6.244585	-33.975757	7.048621	-3.816857	61.187205	9.309432	18.163352	-9.545926	0.740236	5.652708
85	-33.919039	4.609829	-6.620114	53.194869	7.937735	16.93816	-11.660758	1.148615	7.513199	-32.524343	6.479068	-6.054776	57.352824	8.624763	18.828209	-13.291086	2.191955	6.667803	-33.632805	3.957535	-5.090504	50.314838	10.224122	21.601658	-10.035008	-0.001383	5.014935	-35.671146	5.51698	-2.922323	58.116078	8.718116	19.54361	-12.006496	1.193866	6.674999	-36.104724	6.690942	-3.34794	58.268915	7.158171	17.90576	-11.523415	1.514252	3.164195	-35.488327	5.438896	-4.536517	52.613481	9.693993	18.40527	-11.664968	2.031204	4.975399	-35.380892	6.885122	-6.321521	56.573484	10.06146	21.782192	-12.449101	1.771337	5.896846	-31.868855	5.983498	-5.712896	51.87199	8.442056	21.13947	-11.120495	0.17011	4.933897	-34.671978	5.125484	-6.54311	54.396461	7.517718	20.552159	-14.293316	0.977762	7.454207	-33.923942	4.993647	-7.518738	55.614726	9.69792	20.668331	-15.710202	2.137663	8.576859	-34.04865	6.266543	-4.971299	52.838177	9.989244	22.030399	-14.281438	2.829027	9.818293	-35.13016	7.669178	-1.902214	53.334167	9.03498	17.323166	-11.64387	0.951606	4.090236	-34.796484	8.443191	-1.145458	57.773447	11.702239	22.683461	-11.944783	1.779754	8.792133	-34.510296	7.688797	-0.572467	53.885186	11.526671	21.028399	-9.784098	0.159033	6.707958	-33.137677	6.44272	-4.421109	52.603069	10.598745	22.370991	-11.136849	2.462879	8.516041	-36.110454	6.283704	-4.284563	57.341642	9.364461	20.391607	-10.889552	2.025339	4.365224	-34.796938	5.484641	-2.775222	57.420708	9.282124	19.526512	-10.258558	2.234724	6.319535	-35.77648	8.335894	-3.311222	60.063177	9.961781	20.8517	-11.768324	1.0888	3.026499	-35.488643	5.795853	-2.463296	52.400021	9.400102	19.305368	-11.510588	2.393576	7.272403	-34.438006	6.503329	-3.616338	59.005873	9.886757	20.112521	-11.092432	1.754801	6.458327	-33.093906	6.201928	-1.950742	50.941713	8.108489	20.216408	-8.787561	0.582443	7.498776	-29.46181	5.711038	-1.108782	41.971719	10.45934	22.379022	-6.035534	-0.612697	5.429722	-34.774443	6.479382	-5.638405	54.353542	8.070237	20.731487	-13.050014	0.109214	5.522683	-33.854556	6.510931	-4.307987	56.318864	8.119366	18.087895	-9.867175	0.620492	5.336964
