knee_X	knee_Y	knee_Z
	55.880795	0.685732	-21.773054
	53.413322	0.136106	-21.753109
	50.793457	-0.347350	-21.719589
	48.031669	-0.756660	-21.675178
	45.141378	-1.088666	-21.627849
	42.140401	-1.343132	-21.592586
	39.051138	-1.523235	-21.591838
	35.899824	-1.637340	-21.654694
	32.715738	-1.700017	-21.812132
	29.530380	-1.731405	-22.087957
	26.376655	-1.754774	-22.491890
	23.288169	-1.792782	-23.019425
	20.298531	-1.863782	-23.654128
	17.440743	-1.978887	-24.368426
	14.746395	-2.140157	-25.125345
	12.244421	-2.340495	-25.882595
	9.960075	-2.564857	-26.596775
	7.914830	-2.792576	-27.227215
	6.126882	-3.001197	-27.740833
	4.611366	-3.170779	-28.116420
	3.380052	-3.286918	-28.345122
	2.441062	-3.341860	-28.427327
	1.798712	-3.334072	-28.368930
	1.453184	-3.267319	-28.179125
	1.400077	-3.149686	-27.869759
	1.630659	-2.992101	-27.455373
	2.133143	-2.806273	-26.953241
	2.894066	-2.602522	-26.382306
	3.899235	-2.388437	-25.761829
	5.134592	-2.169084	-25.112434
	6.586345	-1.948043	-24.458172
	8.239018	-1.727860	-23.826086
	10.072319	-1.509978	-23.243453
	12.059202	-1.294985	-22.734102
	14.165181	-1.083236	-22.314108
	16.348207	-0.875771	-21.987237
	18.560102	-0.675811	-21.742257
	20.749741	-0.489957	-21.554837
	22.866546	-0.327349	-21.393029
	24.863593	-0.196614	-21.223128
	26.700626	-0.102238	-21.015648
	28.346540	-0.042338	-20.752100
	29.780725	-0.008946	-20.431065
	30.993302	0.009708	-20.071578
	31.984230	0.026087	-19.710949
	32.761045	0.049960	-19.395001
	33.335804	0.086042	-19.165089
	33.722194	0.134029	-19.048991
	33.933611	0.189914	-19.057281
	33.982525	0.246902	-19.182984
	33.880638	0.296181	-19.404350
	33.639624	0.328099	-19.691187
	33.272440	0.333723	-20.011311
	32.793741	0.306542	-20.333756
	32.218669	0.243587	-20.630610
	31.561485	0.145847	-20.879581
	30.834992	0.018466	-21.066338
	30.050593	-0.129996	-21.186391
	29.218587	-0.289840	-21.245707
	28.348231	-0.452712	-21.257574
	27.447774	-0.612751	-21.236828
	26.524843	-0.766511	-21.194796
	25.586828	-0.912611	-21.136480
	24.640958	-1.051518	-21.061769
	23.694342	-1.185106	-20.970396
	22.754109	-1.315647	-20.864986
	21.827578	-1.444589	-20.749595
	20.922426	-1.571973	-20.627887
	20.046880	-1.696686	-20.502933
	19.210150	-1.816998	-20.376777
	18.422937	-1.930830	-20.250017
	17.697532	-2.035868	-20.122317
	17.047580	-2.129842	-19.992819
	16.487762	-2.210850	-19.860742
	16.033505	-2.277495	-19.726933
	15.700847	-2.328846	-19.594449
	15.506150	-2.364460	-19.468133
	15.465199	-2.384579	-19.354746
	15.591710	-2.390071	-19.262041
	15.896218	-2.381934	-19.197316
	16.386080	-2.360802	-19.167482
	17.065822	-2.326703	-19.178275
	17.937431	-2.278916	-19.232097
	19.000835	-2.215964	-19.327592
	20.253947	-2.135820	-19.460715
	21.692040	-2.036341	-19.626057
	23.307089	-1.915914	-19.817965
	25.087179	-1.774010	-20.030252
	27.016015	-1.611477	-20.255903
	29.072909	-1.430671	-20.488719
	31.233558	-1.235505	-20.725277
	33.471737	-1.031276	-20.965394
	35.761230	-0.824309	-21.211255
	38.077348	-0.621354	-21.466056
	40.398055	-0.428672	-21.732934
	42.704771	-0.251101	-22.014065
	44.982682	-0.091563	-22.309595
	47.220633	0.049050	-22.616666
	49.410684	0.171764	-22.928599
	51.547305	0.279123	-23.234805
	53.626628	0.374964	-23.522683
	55.646009	0.464727	-23.780623
	57.603563	0.555627	-24.000017
	59.497697	0.656187	-24.176631
	61.326844	0.775626	-24.312095
	63.088940	0.923615	-24.414680
	64.780540	1.110015	-24.498039
	66.395943	1.343961	-24.577076
	67.926638	1.632164	-24.662094
	69.361743	1.976411	-24.754454
	70.689434	2.370999	-24.846101
	71.898003	2.801941	-24.922584
	72.975539	3.248444	-24.967609
	73.908860	3.685338	-24.966698
	74.683048	4.085903	-24.908683
	75.282234	4.425405	-24.786425
	75.691031	4.684311	-24.598022
	75.895870	4.849877	-24.347174
	75.885934	4.916249	-24.041634
	75.653462	4.883888	-23.690821
	75.193599	4.758747	-23.304098
	74.504198	4.550846	-22.890863
	73.585710	4.271940	-22.462494
	72.440973	3.933438	-22.033553
	71.074557	3.545433	-21.620343
	69.491955	3.115989	-21.238044
	67.699288	2.650870	-20.897125
	65.703396	2.155352	-20.600645
	63.511726	1.637509	-20.346167
	61.131977	1.109854	-20.131220
	58.571992	0.588314	-19.956949
	55.840223	0.089985	-19.827531
	52.946656	-0.369223	-19.747273
	49.903729	-0.776049	-19.719046
	46.727224	-1.120394	-19.745945
	43.437127	-1.396255	-19.834466
	40.057909	-1.603032	-19.995878
	36.618083	-1.746026	-20.244716
	33.149506	-1.836230	-20.596327
	29.686684	-1.889758	-21.064331
	26.265602	-1.926391	-21.656822
	22.921845	-1.967273	-22.371831
	19.689293	-2.031895	-23.194011
	16.600148	-2.134575	-24.093857
	13.684929	-2.281621	-25.030127
	10.971686	-2.470358	-25.954915
	8.485609	-2.689872	-26.819694
	6.249509	-2.922982	-27.581486
	4.283810	-3.149287	-28.207580
	2.605293	-3.348495	-28.676535
	1.225731	-3.502888	-28.976513
	0.151619	-3.599192	-29.104925
	-0.615230	-3.630457	-29.069643
	-1.077424	-3.596748	-28.887422
	-1.242069	-3.503970	-28.579014
	-1.120483	-3.362069	-28.165208
	-0.727882	-3.183171	-27.665255
	-0.083075	-2.979306	-27.095977
	0.792721	-2.760501	-26.471485
	1.877959	-2.534176	-25.804807
	3.153000	-2.305475	-25.110597
	4.601609	-2.077699	-24.406994
	6.211080	-1.852672	-23.716721
	7.971154	-1.631122	-23.067131
	9.871825	-1.413094	-22.487436
	11.900020	-1.198495	-22.003520
	14.036125	-0.987693	-21.632385
	16.251519	-0.782075	-21.377217
	18.508046	-0.584837	-21.224421
	20.759995	-0.401589	-21.143699
	22.957828	-0.239880	-21.091682
	25.052422	-0.107395	-21.020758
	26.999430	-0.009401	-20.890943
	28.763438	0.053453	-20.679319
	30.320493	0.085803	-20.385622
	31.657806	0.096624	-20.033565
	32.771531	0.097203	-19.664699
	33.663827	0.098305	-19.326123
	34.339921	0.107690	-19.059065
	34.806592	0.129045	-18.891973
	35.072409	0.161845	-18.837294
	35.148301	0.201697	-18.891651
	35.047819	0.241415	-19.038725
	34.787249	0.272573	-19.253513
	34.385272	0.287081	-19.507896
	33.861756	0.278806	-19.776839
	33.235821	0.244977	-20.042540
	32.524086	0.186454	-20.294869
	31.740535	0.106888	-20.529112
	30.897709	0.011503	-20.743587
	30.007332	-0.094445	-20.938676
	29.080186	-0.207190	-21.115358
	28.126136	-0.325131	-21.272422
	27.154377	-0.448670	-21.405668
	26.173601	-0.579557	-21.509571
	25.191907	-0.719909	-21.578384
	24.216461	-0.871008	-21.606203
	23.253493	-1.032321	-21.587583
	22.308988	-1.201408	-21.519412
	21.389678	-1.374681	-21.402951
	20.503770	-1.548140	-21.244249
	19.661218	-1.717640	-21.052819
	18.873801	-1.879046	-20.840118
	18.155056	-2.028528	-20.619109
	17.519904	-2.162827	-20.404235
	16.984067	-2.279425	-20.210495
	16.563552	-2.376883	-20.052117
	16.274185	-2.455082	-19.941279
	16.131059	-2.514842	-19.886318
	16.147536	-2.557232	-19.890507
	16.334037	-2.583251	-19.952100
	16.697410	-2.593683	-20.064213
	17.241004	-2.588784	-20.215224
	17.965088	-2.568217	-20.391831
	18.867282	-2.531135	-20.582785
	19.942789	-2.475939	-20.779674
	21.184428	-2.400142	-20.975496
	22.582288	-2.300818	-21.163753
	24.123050	-2.175380	-21.338235
	25.789955	-2.022563	-21.492999
	27.563717	-1.843221	-21.623173
	29.423519	-1.640509	-21.726115
	31.347839	-1.419657	-21.802274
	33.315341	-1.187563	-21.856196
	35.305819	-0.951799	-21.897070
	37.301089	-0.719169	-21.937550
	39.285683	-0.494677	-21.991033
	41.247186	-0.281144	-22.068433
	43.176479	-0.079506	-22.175134
	45.067828	0.110324	-22.308876
	46.918310	0.288916	-22.459787
	48.726863	0.457464	-22.613324
	50.493706	0.618107	-22.754525
	52.219889	0.774196	-22.871370
	53.906716	0.930538	-22.957526
	55.555258	1.093370	-23.014512
	57.165834	1.269864	-23.051752
	58.737560	1.467712	-23.084672
	60.268147	1.694872	-23.131874
	61.753499	1.958506	-23.211138
	63.187109	2.263118	-23.334662
	64.559834	2.609038	-23.505727
	65.860106	2.991741	-23.718287
	67.074368	3.401891	-23.958701
	68.187494	3.825698	-24.208306
	69.183201	4.245750	-24.446363
	70.044713	4.642866	-24.653093
	70.755570	4.998437	-24.811656
	71.300607	5.296210	-24.908906
	71.667195	5.523402	-24.936140
	71.846175	5.671115	-24.889544
	71.832000	5.734080	-24.769503
	71.622137	5.710417	-24.579496
	71.216219	5.601974	-24.325558
	70.615495	5.414573	-24.016386
	69.822380	5.157596	-23.663728
	68.839894	4.842525	-23.282324
	67.671434	4.479929	-22.888750
	66.320774	4.077093	-22.499320
	64.791710	3.638941	-22.128093
	63.087631	3.170953	-21.786211
	61.211777	2.681803	-21.482880
	59.168095	2.184125	-21.226014
	56.961656	1.692667	-21.021409
	54.598209	1.221768	-20.872840
	52.083962	0.783904	-20.783355
	49.426448	0.389069	-20.755291
	46.635723	0.044404	-20.789883
	43.725418	-0.246305	-20.888540
	40.713885	-0.483513	-21.054916
	37.624557	-0.672983	-21.295152
	34.484948	-0.825878	-21.615094
	31.325468	-0.957122	-22.016343
	28.178855	-1.082650	-22.493805
	25.079440	-1.216726	-23.035938
	22.061831	-1.370277	-23.627105
	19.159753	-1.550103	-24.249583
	16.405010	-1.758109	-24.882694
	13.826127	-1.990686	-25.500233
	11.447744	-2.239031	-26.071030
	9.291685	-2.490248	-26.564244
	7.378472	-2.728548	-26.955082
	5.727609	-2.937162	-27.227787
	4.356482	-3.101286	-27.376520
	3.278723	-3.210460	-27.404761
	2.502601	-3.259418	-27.322911
	2.029960	-3.247719	-27.144521
	1.856482	-3.178772	-26.882850
	1.973228	-3.058881	-26.549355
	2.368183	-2.896419	-26.154501
	3.027189	-2.700753	-25.709807
	3.934670	-2.481121	-25.229255
	5.074526	-2.245902	-24.729970
	6.430934	-2.002194	-24.232328
	7.988350	-1.755288	-23.757716
	9.730199	-1.508628	-23.324604
	11.636359	-1.264751	-22.945820
	13.680583	-1.026536	-22.627721
	15.829186	-0.797965	-22.369529
	18.040975	-0.584538	-22.161451
	20.268166	-0.393719	-21.983110
	22.458813	-0.234797	-21.805191
	24.560640	-0.116951	-21.594573
	26.525127	-0.045797	-21.321417
	28.311151	-0.020367	-20.967430
	29.888349	-0.032213	-20.533492
	31.239247	-0.066917	-20.043003
	32.358721	-0.106907	-19.538894
	33.251264	-0.134953	-19.075060
	33.927428	-0.138293	-18.704079
	34.400123	-0.111232	-18.464923
	34.681849	-0.054798	-18.375503
	34.784016	0.024177	-18.431989
	34.717713	0.113621	-18.612921
	34.494241	0.198110	-18.885773
	34.125205	0.262149	-19.214419
	33.622657	0.293188	-19.565715
	32.998874	0.283363	-19.913470
	32.265937	0.230249	-20.238965
	31.435713	0.136768	-20.529907
	30.519789	0.009911	-20.780688
	29.529213	-0.141317	-20.992659
	28.474752	-0.308012	-21.171725
	27.367776	-0.483280	-21.324249
	26.220974	-0.663240	-21.453952
	25.048187	-0.846478	-21.561332
	23.863709	-1.032611	-21.645454
	22.681994	-1.221086	-21.706127
	21.517726	-1.410530	-21.743979
	20.385497	-1.598377	-21.758965
	19.299348	-1.780843	-21.750347
	18.272833	-1.953275	-21.718524
	17.319519	-2.110793	-21.666681
	16.453782	-2.249090	-21.601752
	15.691319	-2.365159	-21.534711
	15.048550	-2.457703	-21.478640
	14.541507	-2.527159	-21.444685
	14.185206	-2.575441	-21.439366
	13.992982	-2.605539	-21.464897
	13.975349	-2.620973	-21.520332
	14.139283	-2.625061	-21.602193
	14.488315	-2.620283	-21.705115
	15.022816	-2.608221	-21.822435
	15.740098	-2.589764	-21.946307
	16.634582	-2.565006	-22.067990
	17.698254	-2.533113	-22.179337
	18.920939	-2.492630	-22.274437
	20.290019	-2.441864	-22.349008
	21.790299	-2.378970	-22.398573
	23.404394	-2.302118	-22.419478
	25.113201	-2.209817	-22.412206
	26.896264	-2.101198	-22.382428
	28.732353	-1.976431	-22.339047
	30.600400	-1.837087	-22.291685
	32.480448	-1.685906	-22.249598
	34.354412	-1.525826	-22.222416
	36.206746	-1.358521	-22.220253
	38.024900	-1.183369	-22.251864
	39.799435	-0.997601	-22.322512
	41.524085	-0.797333	-22.432279
	43.195934	-0.578858	-22.575275
	44.815363	-0.339764	-22.740675
	46.385637	-0.079525	-22.915125
	47.912463	0.200636	-23.085434
	49.403310	0.498538	-23.240946
	50.866025	0.812110	-23.375021
	52.307399	1.139953	-23.485687
	53.732407	1.481401	-23.576364
	55.143770	1.836922	-23.656405
	56.541413	2.208622	-23.739930
	57.921858	2.600073	-23.842676
	59.277911	3.015157	-23.977569
	60.598824	3.456107	-24.150547
	61.870999	3.921371	-24.358636
	63.079201	4.404026	-24.590476
	64.207511	4.891350	-24.828054
	65.239539	5.365838	-25.049425
	66.158579	5.807084	-25.232774
	66.948209	6.193967	-25.360707
	67.593051	6.506654	-25.422476
	68.079847	6.728210	-25.413674
	68.398621	6.846035	-25.334663
	68.542980	6.852755	-25.189138
	68.509407	6.746074	-24.984018
	68.296195	6.528097	-24.729900
	67.902565	6.204973	-24.440324
	67.328186	5.786827	-24.130075
	66.572859	5.286569	-23.813511
	65.636152	4.716953	-23.503271
	64.517288	4.088869	-23.209056
	63.215526	3.413143	-22.936453
	61.730420	2.703380	-22.687071
	60.061972	1.977532	-22.460304
	58.211478	1.257710	-22.254604
	56.182579	0.568225	-22.067537
	53.981623	-0.066813	-21.896950
	51.617430	-0.625235	-21.744109
	49.101096	-1.088257	-21.616239
	46.446398	-1.442431	-21.527239
	43.670393	-1.682257	-21.496615
	40.793426	-1.812127	-21.545721
	37.838807	-1.846393	-21.692565
	34.832553	-1.807647	-21.947743
	31.803340	-1.723844	-22.312872
	28.782754	-1.624926	-22.781901
	25.805042	-1.539308	-23.343112
	22.905626	-1.490484	-23.979862
	20.119121	-1.494461	-24.670504
	17.477876	-1.558421	-25.388001
	15.010923	-1.680377	-26.100264
	12.743417	-1.850076	-26.772387
	10.696933	-2.051198	-27.370166
	8.889853	-2.263863	-27.863487
	7.337170	-2.466974	-28.229390
	6.050349	-2.641038	-28.455601
	5.037449	-2.771299	-28.543275
	4.302871	-2.849507	-28.505371
	3.846830	-2.873206	-28.360107
	3.665493	-2.844000	-28.124391
	3.751731	-2.766631	-27.811184
	4.095579	-2.648223	-27.429356
	4.684514	-2.497067	-26.984773
	5.504374	-2.321731	-26.483898
	6.540661	-2.130432	-25.938790
	7.779228	-1.930043	-25.369718
	9.205985	-1.725201	-24.803503
	10.805526	-1.518099	-24.269306
	12.558849	-1.308698	-23.794151
	14.441037	-1.095384	-23.397713
	16.419881	-0.876510	-23.086369
	18.456090	-0.652620	-22.850435
	20.504998	-0.428075	-22.666661
	22.518906	-0.211005	-22.502632
	24.449886	-0.011876	-22.322008
	26.253633	0.158691	-22.092639
	27.893715	0.292588	-21.795881
	29.344419	0.386759	-21.432280
	30.591318	0.444450	-21.020371
	31.630015	0.474365	-20.590477
	32.463842	0.487951	-20.178591
	33.101014	0.495981	-19.820344
	33.551842	0.506124	-19.542494
	33.827376	0.521936	-19.356209
	33.939610	0.542538	-19.257206
	33.900480	0.563044	-19.230666
	33.719752	0.576009	-19.257625
	33.405754	0.573345	-19.321137
	32.968162	0.548279	-19.409144
	32.418910	0.496780	-19.513641
	31.771065	0.417846	-19.629939
	31.037541	0.313172	-19.756761
	30.230566	0.186783	-19.895244
	29.361992	0.044219	-20.047420
	28.443718	-0.109007	-20.214941
	27.487670	-0.268958	-20.397673
	26.505573	-0.433781	-20.592780
	25.508723	-0.603055	-20.794352
	24.507680	-0.776798	-20.993196
	23.512152	-0.954651	-21.177533
	22.531454	-1.135263	-21.335034
	21.575043	-1.315894	-21.455030
	20.652389	-1.492445	-21.530484
	19.772825	-1.660115	-21.560259
	18.946167	-1.814334	-21.550899
	18.183302	-1.951452	-21.515726
	17.496258	-2.069102	-21.470530
	16.898438	-2.166277	-21.428676
	16.404767	-2.243115	-21.398802
	16.030932	-2.300739	-21.385371
	15.792090	-2.341321	-21.390573
	15.702084	-2.367859	-21.416393
	15.773133	-2.383539	-21.465626
	16.015244	-2.391034	-21.540537
	16.435542	-2.391955	-21.641081
	17.038222	-2.386634	-21.765439
	17.825006	-2.374113	-21.911744
	18.795431	-2.352207	-22.079242
	19.946880	-2.317571	-22.268321
	21.274553	-2.265630	-22.478952
	22.771170	-2.190590	-22.708880
	24.426411	-2.086147	-22.953518
	26.226604	-1.946674	-23.207163
	28.154644	-1.768193	-23.463968
	30.190077	-1.548928	-23.718460
	32.309756	-1.289707	-23.966329
	34.489165	-0.994309	-24.204996
	36.704005	-0.669602	-24.432880
	38.931789	-0.325100	-24.648008
	41.153233	0.028329	-24.847392
	43.353198	0.379711	-25.027453
	45.521027	0.718598	-25.184816
	47.650041	1.035856	-25.316888
	49.736610	1.324779	-25.421834
	51.779382	1.581525	-25.497762
	53.778482	1.805045	-25.542241
	55.734393	1.997216	-25.553236
	57.646835	2.163054	-25.530976
	59.514171	2.310570	-25.479649
	61.333464	2.450142	-25.407797
	63.100679	2.593627	-25.327282
	64.810554	2.753535	-25.251636
	66.456328	2.941662	-25.193746
	68.029376	3.166895	-25.162738
	69.518682	3.433018	-25.161038
	70.910787	3.737402	-25.183337
	72.190591	4.070643	-25.217977
	73.342330	4.416759	-25.249567
	74.350068	4.754633	-25.261843
	75.197882	5.061225	-25.240305
	75.870314	5.315051	-25.174391
	76.353406	5.498676	-25.059037
	76.635832	5.600249	-24.894602
	76.709275	5.613950	-24.684953
	76.568066	5.539303	-24.435547
	76.208607	5.379672	-24.152432
	75.629148	5.140053	-23.841601
	74.830186	4.825043	-23.508601
	73.814611	4.438957	-23.158982
	72.586970	3.987870	-22.799318
	71.152566	3.480634	-22.437216
	69.516870	2.928495	-22.080488
	67.685064	2.345151	-21.736686
	65.661906	1.746958	-21.412857
	63.452264	1.152281	-21.115792
	61.062037	0.580434	-20.852889
	58.498865	0.050435	-20.632288
	55.772399	-0.420749	-20.462372
	52.894499	-0.820102	-20.351658
	49.879423	-1.139905	-20.308161
	46.744266	-1.378449	-20.339062
	43.509869	-1.539993	-20.452000
	40.200892	-1.634061	-20.654983
	36.844661	-1.674940	-20.954585
	33.470626	-1.681574	-21.356082
	30.110847	-1.676626	-21.863261
	26.800090	-1.683847	-22.474382
	23.574993	-1.724383	-23.178291
	20.472531	-1.813013	-23.954579
	17.528172	-1.955283	-24.775476
	14.774671	-2.146653	-25.607140
	12.241848	-2.373867	-26.411591
	9.956487	-2.617751	-27.150125
	7.941748	-2.856420	-27.787269
	6.216518	-3.068216	-28.294154
	4.795189	-3.234187	-28.650576
	3.687689	-3.340181	-28.846039
	2.899523	-3.378351	-28.879707
	2.431983	-3.347792	-28.758762
	2.282479	-3.254202	-28.496170
	2.444825	-3.108552	-28.109004
	2.909310	-2.924878	-27.617214
	3.662841	-2.717704	-27.043230
	4.689777	-2.499872	-26.413250
	5.972645	-2.281098	-25.758579
	7.491654	-2.067188	-25.114288
	9.223305	-1.859929	-24.515668
	11.138765	-1.657646	-23.994404
	13.202573	-1.456421	-23.574044
	15.372439	-1.252098	-23.264133
	17.600108	-1.042886	-23.055415
	19.833025	-0.831430	-22.919916
	22.016901	-0.625150	-22.816742
	24.099158	-0.434817	-22.700720
	26.032458	-0.272047	-22.532118
	27.777803	-0.145915	-22.286069
	29.307584	-0.059578	-21.957498
	30.607871	-0.008820	-21.559898
	31.677895	0.016824	-21.121947
	32.526768	0.031059	-20.684249
	33.169547	0.047042	-20.292260
	33.623809	0.074564	-19.984693
	33.907329	0.118774	-19.785408
	34.036861	0.179469	-19.702236
	34.026322	0.251251	-19.728667
	33.885486	0.325054	-19.847194
	33.622088	0.390070	-20.034769
	33.244845	0.435615	-20.267953
	32.764009	0.453186	-20.525200
	32.190609	0.438073	-20.787290
	31.535857	0.389826	-21.038339
	30.810782	0.311794	-21.266788
	30.026087	0.209749	-21.465480
	29.192082	0.089900	-21.631989
	28.318279	-0.042718	-21.768595
	27.412760	-0.184977	-21.879665
	26.482023	-0.335666	-21.967931
	25.531589	-0.494978	-22.032519
	24.566789	-0.663621	-22.068737
	23.593253	-0.841864	-22.070354
	22.617264	-1.028712	-22.034172
	21.646140	-1.221301	-21.962182
	20.688313	-1.414919	-21.859521
	19.753061	-1.603852	-21.732141
	18.850445	-1.782558	-21.586193
	17.991815	-1.946485	-21.428003
	17.190592	-2.092417	-21.264251
	16.462567	-2.218558	-21.101619
	15.825382	-2.324499	-20.945677
	15.297805	-2.410975	-20.800842
	14.899025	-2.479341	-20.671657
	14.647797	-2.531214	-20.563020
	14.561397	-2.568400	-20.478916
	14.654598	-2.592781	-20.422015
	14.939057	-2.606101	-20.394420
	15.422912	-2.609647	-20.397861
	16.110513	-2.603774	-20.433777
	17.002559	-2.587482	-20.503819
	18.096365	-2.558196	-20.609705
	19.385806	-2.511698	-20.751892
	20.861204	-2.442603	-20.927814
	22.509614	-2.345659	-21.131124
	24.315282	-2.217175	-21.352781
	26.259778	-2.055676	-21.583057
	28.321990	-1.862057	-21.813169
	30.478460	-1.639939	-22.036396
	32.704519	-1.396036	-22.249182
	34.976013	-1.139676	-22.451920
	37.270595	-0.881437	-22.648086
	39.568123	-0.631763	-22.841764
	41.850792	-0.399802	-23.036064
	44.103553	-0.192411	-23.232685
	46.314681	-0.013954	-23.430820
	48.476054	0.133584	-23.626709
	50.582953	0.251264	-23.815000
	52.633424	0.343884	-23.990256
	54.627075	0.420036	-24.147960
	56.563680	0.492052	-24.285788
	58.442355	0.575533	-24.405060
	60.261308	0.687748	-24.511384
	62.017794	0.845302	-24.613782
	63.708098	1.062061	-24.722361
	65.327218	1.347461	-24.844840
	66.868057	1.704674	-24.982941
	68.320817	2.128858	-25.130826
	69.673385	2.606633	-25.276359
	70.912439	3.117146	-25.403229
	72.024277	3.634167	-25.492665
	72.994883	4.128870	-25.525644
	73.809853	4.573035	-25.486191
	74.454860	4.942069	-25.364713
	74.916813	5.217108	-25.159949
	75.185291	5.386079	-24.878579
	75.253275	5.443873	-24.532793
	75.116790	5.391756	-24.137489
	74.773983	5.236374	-23.707966
	74.224371	4.988367	-23.258539
	73.468602	4.660524	-22.802683
	72.508437	4.266053	-22.353507
	71.346460	3.817696	-21.923032
	69.985562	3.327602	-21.520926
	68.428589	2.807589	-21.153942
	66.678441	2.269842	-20.826452
	64.738540	1.727812	-20.541663
	62.613314	1.196493	-20.302859
	60.308281	0.691434	-20.113825
	57.829740	0.227017	-19.978342
	55.184900	-0.184838	-19.899420
	52.382790	-0.535545	-19.878802
	49.435098	-0.820284	-19.917291
	46.356727	-1.037702	-20.016327
	43.166454	-1.189781	-20.180294
	39.887260	-1.282384	-20.417430
	36.545770	-1.325779	-20.737516
	33.171048	-1.334572	-21.148260
	29.793755	-1.326883	-21.653705
	26.446351	-1.323104	-22.253939
	23.163698	-1.344218	-22.942786
	19.982544	-1.408831	-23.704577
	16.939511	-1.529302	-24.514032
	14.069113	-1.708894	-25.338524
	11.402876	-1.940864	-26.140422
	8.969355	-2.209785	-26.881035
	6.794155	-2.494702	-27.526304
	4.899208	-2.772432	-28.050229
	3.301866	-3.020150	-28.434926
	2.014640	-3.218177	-28.671057
	1.045456	-3.352946	-28.759120
	0.398198	-3.418405	-28.707572
	0.072921	-3.415132	-28.527916
	0.065128	-3.348250	-28.230990
	0.364927	-3.225254	-27.825721
	0.957407	-3.054831	-27.320256
	1.824389	-2.847089	-26.725474
	2.946477	-2.613426	-26.057605
	4.304147	-2.365008	-25.338277
	5.877620	-2.111376	-24.594306
	7.646325	-1.860110	-23.856750
	9.588023	-1.616931	-23.157602
	11.676809	-1.385917	-22.526039
	13.880745	-1.169922	-21.985114
	16.160888	-0.971033	-21.546714
	18.472200	-0.791026	-21.205773
	20.765491	-0.631988	-20.939156
	22.989944	-0.496944	-20.711153
	25.096678	-0.389712	-20.483169
	27.042972	-0.313366	-20.224274
	28.795399	-0.267883	-19.918855
	30.331098	-0.248700	-19.570086
	31.637625	-0.247184	-19.199714
	32.711810	-0.252302	-18.843919
	33.558022	-0.252554	-18.545057
	34.186117	-0.237943	-18.340371
	34.609228	-0.201925	-18.252770
	34.841899	-0.142880	-18.288354
	34.898828	-0.064695	-18.438652
	34.794465	0.023907	-18.684132
	34.543750	0.111280	-18.998436
	34.162703	0.185337	-19.353016
	33.667635	0.235848	-19.721861
	33.073841	0.256138	-20.085762
	32.394816	0.243822	-20.434240
	31.642277	0.200499	-20.763946
	30.826986	0.130760	-21.074555
	29.959314	0.040778	-21.365054
	29.048875	-0.063478	-21.633171
	28.104020	-0.177808	-21.877069
	27.131948	-0.300279	-22.096076
	26.139270	-0.430702	-22.289314
	25.132483	-0.569808	-22.454128
	24.118164	-0.718573	-22.586042
	23.103090	-0.877509	-22.679546
	22.094096	-1.045833	-22.729174
	21.097526	-1.221048	-22.731429
	20.119335	-1.399341	-22.686576
	19.166346	-1.576378	-22.598727
	18.247470	-1.747895	-22.474869
	17.373926	-1.910017	-22.323968
	16.558953	-2.059653	-22.156112
	15.817768	-2.195003	-21.981684
	15.167552	-2.315736	-21.810928
	14.626973	-2.422613	-21.653008
	14.215401	-2.516752	-21.513709
	13.952058	-2.599003	-21.394457
	13.855042	-2.669809	-21.295037
	13.940377	-2.729263	-21.216163
	14.221319	-2.776792	-21.158976
	14.707970	-2.810751	-21.124951
	15.407327	-2.828413	-21.117796
	16.323201	-2.826187	-21.143565
	17.455436	-2.799790	-21.207922
	18.799149	-2.744497	-21.313893
	20.344621	-2.655627	-21.461566
	22.077351	-2.529234	-21.648183
	23.978143	-2.363052	-21.867861
	26.023797	-2.157428	-22.111940
	28.188300	-1.915927	-22.370544
	30.443942	-1.645505	-22.634413
	32.762358	-1.355930	-22.896230
	35.115745	-1.058634	-23.151040
	37.478462	-0.765676	-23.395827
	39.828612	-0.488553	-23.629270
	42.148682	-0.236659	-23.851474
	44.425425	-0.016075	-24.062575
	46.649718	0.171102	-24.261154
	48.816202	0.326975	-24.444214
	50.922329	0.457657	-24.608496
	52.967191	0.572871	-24.751609
	54.950631	0.685416	-24.872913
	56.872480	0.810447	-24.974891
	58.731771	0.964202	-25.063886
	60.526249	1.161925	-25.148778
	62.252287	1.415557	-25.238053
	63.904619	1.731758	-25.336269
	65.475675	2.110408	-25.441327
	66.955071	2.543597	-25.544041
	68.329926	3.015456	-25.630054
	69.585800	3.503331	-25.682749
	70.707370	3.980414	-25.686427
	71.678757	4.419078	-25.629606
	72.483956	4.793615	-25.507405
	73.107288	5.082118	-25.321891
	73.534143	5.268163	-25.080533
	73.752531	5.341945	-24.793753
	73.754426	5.300150	-24.472714
	73.535717	5.144994	-24.127881
	73.095243	4.883184	-23.768228
	72.433751	4.525179	-23.401453
	71.553085	4.084394	-23.035009
	70.456031	3.575370	-22.676061
	69.146556	3.012175	-22.330495
	67.629496	2.409106	-22.002912
	65.909862	1.782473	-21.697637
	63.992647	1.151100	-21.419586
	61.883429	0.535630	-21.174157
	59.589504	-0.042578	-20.966879
	57.120585	-0.563101	-20.803798
	54.487928	-1.009102	-20.691004
	51.702603	-1.370219	-20.632450
	48.775380	-1.643179	-20.629785
	45.718966	-1.829666	-20.685823
	42.550414	-1.934688	-20.806991
	39.292399	-1.967289	-21.003527
