PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
32	-0.162451	-0.127833	4.004036	5.380979	-9.672106	15.900696	2.309954	2.449395	-1.008814	0.109762	0.005043	-0.015868	0.090433	0.050703	-0.248909	0.03141	0.152642	0.446889	0.963907	2.481044	0.0031	0.250971	-1.113336	3.393822	-2.504114	-1.678583	-1.595615	5.926065	-12.081569	9.915562	3.399614	3.323986	-12.20255	-0.13628	-0.043293	0.275457	-0.027155	-0.017148	-0.19308	0.043864	0.037102	0.11496	0.532823	0.647433	0.014496	-1.537238	-0.992395	1.04945	-4.023936	-2.398897	-6.6875	5.632993	-12.126731	7.252503	4.885656	4.16706	-17.870171	-0.398779	-0.023944	0.664496	-0.149138	-0.010071	-0.082744	0.003446	-0.01048	-0.011957	0.49966	0.52142	0.0022	-3.588165	-0.386477	-0.07424	-3.653468	0.775576	3.215782	2.209237	-9.971266	17.98139	5.045362	9.106142	-0.863214	0.071192	0.014454	-0.027867	0.070491	0.043232	-0.224706	0.050185	0.143658	0.44129	0.998721	2.415827	-0.038718	0.319051	-0.786883	2.979043	-7.474543	-2.803569	-4.249997	2.111229	-12.223024	10.402353	7.782939	11.666633	-13.743248	-0.300486	0.007958	0.385388	-0.096575	0.00674	-0.103773	-0.009733	0.01712	0.059607	0.562487	0.65508	-0.032414	-1.838122	-0.445478	0.55567	-8.57231	-4.117827	-8.464486	1.77835	-12.56738	8.005449	8.962557	12.338267	-18.136543	-0.438006	-0.01524	0.708302	-0.155457	-0.018107	-0.042577	-0.004041	-0.024687	-0.022029				-3.270701	-0.276106	-0.17514
33	-0.765796	-1.103358	2.363048	5.232698	-9.844503	13.977006	2.52304	3.42691	-4.406073	0.037955	-0.003122	0.025292	0.062798	0.037562	-0.23557	0.027013	0.118156	0.326227	0.753219	1.668268	0.029866	-0.044274	-0.982721	2.436171	-2.808476	-3.057338	-3.340878	5.842641	-12.170673	8.283638	3.571465	3.561449	-15.416967	-0.216137	-0.022805	0.466804	-0.081092	-0.003545	-0.081638	0.003262	0.000795	-0.00186	0.52899	0.54578	0.06308	-2.000924	-0.275467	0.003133	-4.200519	-3.879659	-8.239257	5.453747	-11.95169	6.285528	5.238305	4.320408	-20.643955	-0.4358	-0.035981	0.695581	-0.164364	-0.008628	-0.085878	0.000388	-0.013496	-0.01624				-2.684165	-0.194378	-0.089693	-4.513284	-0.291189	1.590907	2.169222	-10.534021	16.460577	5.296654	10.260563	-4.045248	-0.006584	0.019196	-0.003305	0.038995	0.038077	-0.216126	0.032781	0.114712	0.320598	0.790984	1.615029	-0.011428	0.06835	-0.680186	2.183742	-7.799373	-4.360302	-5.735509	1.915434	-12.345192	9.27082	7.890342	12.310176	-17.238526	-0.325329	-0.024829	0.465602	-0.101508	-0.012733	-0.048041	-0.002626	-0.012102	-0.007419	0.41187	0.33549	-0.035	-1.741985	-0.150855	-0.043364	-8.611735	-5.833981	-9.772272	1.399732	-12.377355	7.145989	8.805161	13.063781	-21.261155	-0.456085	-0.038743	0.638129	-0.163071	-0.018711	-0.070975	-0.001946	-0.022453	-0.015233				-1.932917	-0.248798	-0.088425
34	-1.232702	-2.122803	0.874631	5.081039	-9.861694	12.269473	2.657387	4.158628	-7.651275	-0.015587	-0.011158	0.086048	0.038408	0.027336	-0.214818	0.02218	0.090358	0.233825	0.556471	1.055589	0.046843	-0.313537	-0.77795	1.657054	-2.923021	-4.350709	-4.729739	5.784014	-12.152869	7.356253	3.776162	3.494876	-17.875462	-0.267464	-0.032119	0.47666	-0.098668	-0.00248	-0.087093	-0.000397	-0.003583	-0.009954				-1.561748	-0.113288	-0.051165	-4.156849	-5.222228	-9.322709	5.277498	-11.732639	6.184467	5.516655	4.309084	-22.46389	-0.433653	-0.048701	0.703013	-0.161394	-0.007789	-0.081713	0.000594	-0.012572	-0.014866				-1.66769	0.000921	-0.061664	-5.198534	-1.397006	0.144732	2.054648	-10.947274	15.131554	5.512769	11.221535	-7.231913	-0.078516	0.020315	0.041408	0.007611	0.033003	-0.199664	0.016819	0.089159	0.228436	0.60527	1.022056	0.009275	-0.165928	-0.544662	1.547251	-7.879986	-5.752499	-6.834626	1.670569	-12.344681	8.726822	7.993302	12.669034	-20.112273	-0.351212	-0.044604	0.416091	-0.108944	-0.014561	-0.065771	-0.000414	-0.013759	-0.008106				-1.073757	-0.096675	-0.042633	-8.402502	-7.387051	-10.620208	1.030028	-12.092979	6.978392	8.576816	13.4915	-23.510522	-0.464099	-0.064616	0.547412	-0.162237	-0.018716	-0.084248	-0.000777	-0.02075	-0.012091				-0.830508	-0.102786	-0.054138
35	-1.550365	-3.118119	-0.426166	4.939441	-9.757916	10.885421	2.768864	4.58936	-10.608828	-0.049427	-0.019098	0.169049	0.017894	0.019615	-0.18673	0.018271	0.068015	0.163863	0.396421	0.668332	0.056892	-0.52684	-0.526755	1.051918	-2.877936	-5.450783	-5.750808	5.722759	-12.137182	7.212884	3.961766	3.230745	-19.491427	-0.293783	-0.043811	0.462325	-0.102172	-0.003101	-0.095205	0.001082	-0.003627	-0.006515				-1.013314	0.047769	-0.023057	-3.934374	-6.319299	-9.977202	5.074464	-11.590539	6.938668	5.632055	4.216742	-23.374699	-0.394832	-0.059	0.691864	-0.144988	-0.008058	-0.067251	0.001935	-0.010668	-0.011368				-0.751779	0.108998	-0.020266	-5.694057	-2.48977	-1.091455	1.871218	-11.181873	14.053393	5.705548	11.934609	-10.329285	-0.135215	0.016416	0.106451	-0.019163	0.028614	-0.174162	0.003674	0.066652	0.157894	0.459565	0.647459	0.01868	-0.344031	-0.389718	1.038163	-7.766545	-6.828067	-7.571678	1.394808	-12.364661	8.811289	8.067226	12.798967	-22.239314	-0.371	-0.061723	0.353885	-0.112826	-0.015113	-0.07918	0.001206	-0.01323	-0.006137				-0.478401	0.002184	-0.024994	-8.013553	-8.604944	-11.073837	0.69123	-11.879883	7.502047	8.303585	13.646088	-24.8686	-0.467388	-0.087502	0.46279	-0.154845	-0.018247	-0.081736	-9.6e-05	-0.018466	-0.009945				-0.043955	0.051246	-0.031496
36	-1.719571	-4.015608	-1.506968	4.818337	-9.612519	9.940422	2.903766	4.712153	-13.150138	-0.091627	-0.023084	0.325857	-0.018646	0.010772	-0.104492	0.006763	0.030684	0.065105	0.293798	0.463448	0.068564	-0.768535	-0.211835	0.383533	-2.701668	-6.256335	-6.425249	5.628426	-12.243819	7.854027	4.052883	2.886474	-20.302395	-0.291317	-0.0512	0.453941	-0.096763	-0.003862	-0.087678	0.002032	-0.003708	-0.00405				-0.516428	0.184153	-0.007385	-3.577588	-7.084437	-10.285454	4.82726	-11.631679	8.461211	5.536874	4.089075	-23.552824	-0.323243	-0.063169	0.677965	-0.120332	-0.008171	-0.041224	0.001904	-0.008922	-0.009291				-0.100597	0.099451	-0.003954	-5.999594	-3.49352	-2.099941	1.635921	-11.2718	13.293014	5.891462	12.362098	-13.219326	-0.18468	-0.003625	0.267777	-0.04804	0.010118	-0.083239	-0.002836	0.024254	0.058198	0.375538	0.475748	0.019027	-0.625573	-0.174466	0.373066	-7.51228	-7.453377	-8.003495	1.115757	-12.542404	9.514442	8.064916	12.763957	-23.55716	-0.379789	-0.072199	0.30881	-0.112839	-0.015636	-0.079524	0.002012	-0.012691	-0.005721				-0.020316	0.105776	-0.016325	-7.515677	-9.334551	-11.236352	0.400369	-11.894309	8.66192	8.014041	13.56133	-25.433413	-0.45418	-0.101282	0.418237	-0.141968	-0.017355	-0.062752	1.3e-05	-0.016127	-0.008786				0.456801	0.122694	-0.019164
37	-1.754817	-4.74028	-2.34395	4.72607	-9.54262	9.535084	3.071817	4.574062	-15.178866	-0.128428	-0.028058	0.431687	-0.047851	0.00406	-0.050698	-0.000251	0.003195	0.00246				-0.748975	-0.024359	0.022083	-2.418899	-6.695488	-6.800681	5.486853	-12.565066	9.21215	4.001264	2.548313	-20.462112	-0.259323	-0.052789	0.45914	-0.085085	-0.005081	-0.066213	0.00221	-0.004203	-0.002994				-0.121873	0.225665	-0.002946	-3.128461	-7.471625	-10.351705	4.544948	-11.912567	10.619015	5.251641	3.921731	-23.258815	-0.235031	-0.06151	0.670516	-0.094467	-0.009169	-0.010353	0.001283	-0.00807	-0.008078				0.274165	-0.033017	0.002575	-6.128917	-4.310143	-2.876168	1.375636	-11.321094	12.917318	6.082177	12.495737	-15.790384	-0.206475	-0.024142	0.367271	-0.061478	-0.003721	-0.027484	-0.001803	-0.002914	0.000212	0.30973	0.43189	0.00188	-0.637909	-0.048145	0.006007	-7.162575	-7.549369	-8.20318	0.866087	-12.957943	10.784607	7.946092	12.608531	-24.088233	-0.363742	-0.072406	0.302299	-0.106518	-0.0155	-0.065766	0.00199	-0.011778	-0.006296				0.291875	0.157508	-0.010561	-6.967954	-9.480562	-11.222754	0.174278	-12.237049	10.366339	7.733102	13.271132	-25.399152	-0.406516	-0.101596	0.436289	-0.123641	-0.015909	-0.03051	-0.000206	-0.013986	-0.008248				0.729682	0.060301	-0.01186
38	-1.679939	-5.223715	-2.926084	4.671045	-9.676604	9.73551	3.235357	4.266635	-16.646488	-0.148039	-0.032684	0.449386	-0.05611	0.003152	-0.052781	6.4e-05	-0.000726	-0.002158				-0.47241	0.068161	-0.008419	-2.052293	-6.745266	-6.938732	5.312023	-13.131157	11.179893	3.815373	2.245872	-20.196275	-0.208495	-0.048446	0.480786	-0.072101	-0.007029	-0.036963	0.001794	-0.005308	-0.00306				0.161199	0.151069	-0.001872	-2.622785	-7.486783	-10.276768	4.260575	-12.41562	13.267544	4.857379	3.6705	-22.766443	-0.151333	-0.054044	0.681403	-0.074892	-0.011324	0.021144	0.00019	-0.009	-0.009082				0.433983	-0.249594	0.00116	-6.105651	-4.840628	-3.426867	1.122502	-11.475182	12.984668	6.271524	12.367608	-17.953058	-0.206114	-0.031668	0.365416	-0.061637	-0.003242	-0.035679	-0.000507	-0.004942	-0.002323				-0.375602	-0.002819	-0.011518	-6.74932	-7.115225	-8.242576	0.676061	-13.613302	12.546108	7.700506	12.349585	-23.948518	-0.313436	-0.06175	0.343518	-0.09267	-0.014218	-0.040692	0.001261	-0.010516	-0.007114				0.458547	0.123004	-0.003953	-6.408818	-9.032527	-11.133172	0.031402	-12.929302	12.514535	7.475806	12.809045	-25.006269	-0.319409	-0.087383	0.52097	-0.100821	-0.013801	0.008974	-0.000764	-0.012418	-0.008522				0.793752	-0.128249	-0.007823
39	-1.52199	-5.416139	-3.255506	4.661841	-10.11097	10.565711	3.332065	3.896438	-17.55479	-0.16955	-0.034486	0.455644	-0.060782	0.001983	-0.052144	0.000817	-0.001852	-0.001148				-0.157957	0.145723	-0.00255	-1.624211	-6.440288	-6.900402	5.141753	-13.892187	13.641455	3.553684	1.95419	-19.738025	-0.156816	-0.038612	0.522359	-0.063322	-0.009775	-0.005443	0.001046	-0.007363	-0.004712				0.354562	-0.014968	-0.00206	-2.088219	-7.187139	-10.137837	4.014222	-13.047834	16.27689	4.4632	3.276726	-22.29717	-0.083852	-0.041527	0.722046	-0.06425	-0.014369	0.051859	-0.001024	-0.011841	-0.013343				0.467707	-0.516961	-0.004357	-5.958125	-5.016819	-3.766443	0.90864	-11.865176	13.536973	6.431117	12.049177	-19.636576	-0.207865	-0.032952	0.357171	-0.063446	-0.002628	-0.044803	0.000398	-0.005682	-0.001875				-0.116909	0.062671	-0.010175	-6.291691	-6.230777	-8.179485	0.566428	-14.441884	14.719104	7.354083	11.984253	-23.328254	-0.234199	-0.042794	0.426946	-0.072642	-0.011743	-0.00937	4.4e-05	-0.009172	-0.007919				0.496579	0.002055	0.002615	-5.854638	-8.072618	-11.034217	-0.015376	-13.909614	15.022231	7.250732	12.211464	-24.481835	-0.208821	-0.061423	0.655496	-0.076221	-0.011332	0.048315	-0.001646	-0.011758	-0.009996				0.667804	-0.393722	-0.006048
40	-1.306635	-5.300363	-3.344896	4.70581	-10.870514	12.010561	3.319648	3.544212	-17.954025	-0.18524	-0.032396	0.46749	-0.062772	-0.000481	-0.03952	0.001026	-0.003417	-0.002547				0.141535	0.168563	-0.003343	-1.157769	-5.867776	-6.734507	5.018752	-14.724688	16.494503	3.294475	1.618768	-19.272737	-0.115048	-0.024183	0.586202	-0.060743	-0.012867	0.025185	0.00026	-0.010352	-0.00825				0.49814	-0.234153	-0.002924	-1.544525	-6.668237	-9.978417	3.834446	-13.666642	19.544632	4.166217	2.693263	-21.980528	-0.027038	-0.026239	0.800323	-0.05779	-0.016993	0.083349	-0.00213	-0.015523	-0.021257				0.446987	-0.820096	-0.014246	-5.715799	-4.824461	-3.91232	0.761274	-12.554528	14.593939	6.522436	11.63054	-20.784014	-0.213423	-0.028629	0.356988	-0.067067	-0.003388	-0.046707	0.000834	-0.00696	-0.002736				0.109804	0.124642	-0.010982	-5.80167	-5.03912	-8.051027	0.542612	-15.334186	17.235607	6.961802	11.504684	-22.448647	-0.146264	-0.01997	0.534974	-0.050625	-0.008576	0.022955	-0.001419	-0.008263	-0.008998				0.458418	-0.182022	0.007509	-5.306663	-6.760782	-10.953554	0.031324	-15.048365	17.8333	7.068256	11.517107	-23.995828	-0.101152	-0.02938	0.809511	-0.053017	-0.00895	0.081818	-0.002771	-0.012094	-0.012792				0.42888	-0.680348	-0.00672
41	-1.056286	-4.902371	-3.214064	4.808136	-11.895241	14.024182	3.203001	3.237923	-17.943654	-0.183557	-0.025986	0.48755	-0.060306	-0.003454	-0.018973	0.00084	-0.004818	-0.004609				0.407881	0.106602	-0.001323	-0.676753	-5.150883	-6.471875	4.96901	-15.466131	19.659397	3.101985	1.189595	-18.912996	-0.081497	-0.007078	0.671755	-0.062005	-0.015353	0.054399	-0.000405	-0.013811	-0.013621				0.632906	-0.478751	-0.006213	-1.006423	-6.042484	-9.809519	3.729582	-14.124356	22.99914	4.021667	1.898377	-21.846942	0.034135	-0.012538	0.913623	-0.046722	-0.017445	0.116947	-0.002933	-0.018187	-0.031799				0.429763	-1.15592	-0.02661	-5.408525	-4.30848	-3.88132	0.697813	-13.514526	16.151263	6.515533	11.190566	-21.363914	-0.218583	-0.020077	0.373085	-0.0698	-0.005287	-0.038516	0.000853	-0.008451	-0.005028				0.298078	0.146168	-0.010977	-5.291763	-3.715179	-7.873267	0.591802	-16.168534	20.046183	6.593523	10.91214	-21.515368	-0.071213	0.002298	0.647018	-0.031132	-0.00537	0.05266	-0.002874	-0.008173	-0.010661				0.422182	-0.399803	0.009974	-4.763554	-5.299366	-10.88628	0.150242	-16.179245	20.915679	6.943407	10.761848	-23.648348	-0.016204	0.002024	0.952638	-0.032971	-0.006841	0.107992	-0.004013	-0.013191	-0.016741				0.212026	-0.955894	-0.010704
42	-0.79055	-4.292908	-2.887836	4.970282	-13.057437	16.540853	3.025938	2.955262	-17.663372	-0.165964	-0.015738	0.51983	-0.055559	-0.00647	0.005288	0.000422	-0.006234	-0.006928				0.6379	-0.032295	0.001189	-0.204908	-4.424271	-6.127033	4.989541	-15.965523	23.078919	3.008273	0.646753	-18.702256	-0.04715	0.009273	0.772641	-0.061913	-0.016156	0.083207	-0.000959	-0.016946	-0.02051				0.794328	-0.744614	-0.012464	-0.487889	-5.416416	-9.619489	3.690383	-14.312991	26.597098	4.032786	0.896031	-21.851897	0.107983	-0.004907	1.04677	-0.025968	-0.014767	0.151678	-0.00328	-0.018632	-0.042637				0.474066	-1.520703	-0.035276	-5.067353	-3.561483	-3.688446	0.720892	-14.636391	18.182538	6.403255	10.776363	-21.395217	-0.217947	-0.00922	0.406949	-0.068753	-0.00738	-0.021764	0.000547	-0.009391	-0.007362				0.45833	0.101128	-0.005108	-4.78048	-2.432808	-7.645969	0.683811	-16.839506	23.117283	6.316783	10.22648	-20.687665	-0.020828	0.020768	0.745937	-0.016834	-0.002559	0.078102	-0.004105	-0.00892	-0.012947				0.456671	-0.626338	0.009502	-4.232436	-3.889537	-10.807882	0.306165	-17.141305	24.247949	6.891723	9.974221	-23.481962	0.041234	0.027067	1.067256	-0.01603	-0.004795	0.129219	-0.005234	-0.014622	-0.021481				0.143099	-1.220272	-0.018248
43	-0.52681	-3.578992	-2.394756	5.182796	-14.192648	19.4882	2.844401	2.647364	-17.2658	-0.143582	-0.002879	0.567	-0.051935	-0.009164	0.029949	-2.6e-05	-0.007764	-0.009393				0.851604	-0.221659	0.0025	0.235221	-3.806593	-5.704203	5.050641	-16.130543	26.714313	3.019354	0.006248	-18.631867	-0.004833	0.020771	0.877628	-0.055788	-0.014626	0.112547	-0.001486	-0.018995	-0.028318				1.003175	-1.042371	-0.019353	-0.005454	-4.874752	-9.387479	3.698624	-14.192358	30.317771	4.160734	-0.286927	-21.920913	0.18423	-0.004224	1.17812	-7.7e-05	-0.009732	0.185385	-0.00311	-0.01758	-0.051278				0.630773	-1.906625	-0.036197	-4.725028	-2.703325	-3.347692	0.814517	-15.768172	20.645005	6.206438	10.398861	-20.96448	-0.207924	0.00187	0.455427	-0.062661	-0.008878	0.000372	-1e-06	-0.009592	-0.009082				0.607255	-0.013489	0.003634	-4.29189	-1.33942	-7.358867	0.774365	-17.279417	26.423782	6.181586	9.488132	-20.0699	0.005147	0.033517	0.822261	-0.008054	-0.000286	0.09949	-0.004986	-0.010255	-0.01567				0.59158	-0.848368	0.005795	-3.732199	-2.695894	-10.687686	0.456535	-17.818046	27.806781	6.921483	9.176812	-23.504892	0.076858	0.042623	1.149857	-0.001752	-0.002547	0.149166	-0.006336	-0.016136	-0.026655				0.273587	-1.491413	-0.029363
44	-0.279976	-2.885662	-1.766325	5.416318	-15.133269	22.798982	2.704494	2.264823	-16.881598	-0.122146	0.010643	0.625842	-0.050278	-0.011115	0.053088	-0.000385	-0.009363	-0.012247				1.065541	-0.434013	0.001345	0.623046	-3.3789	-5.205262	5.11031	-15.95231	30.538843	3.132902	-0.690763	-18.661692	0.046143	0.024456	0.970716	-0.041785	-0.010874	0.141506	-0.001991	-0.019474	-0.035988				1.24757	-1.368006	-0.023269	0.420551	-4.474988	-9.09453	3.734582	-13.793357	34.156449	4.349593	-1.596276	-21.99302	0.23667	-0.005279	1.29023	0.017638	-0.00468	0.217364	-0.002513	-0.017662	-0.056567				0.921223	-2.309247	-0.035012	-4.413873	-1.860111	-2.873747	0.94332	-16.757712	23.487186	5.97181	10.042648	-20.217573	-0.189409	0.011608	0.510427	-0.052849	-0.009437	0.024014	-0.000726	-0.009348	-0.010186				0.760091	-0.179666	0.011029	-3.850845	-0.539964	-6.997603	0.811734	-17.471095	29.941787	6.210858	8.753637	-19.718876	0.015085	0.039752	0.873253	-0.003346	0.00146	0.117591	-0.005515	-0.011812	-0.01861				0.812262	-1.059431	-0.001132	-3.289394	-1.828634	-10.498312	0.557165	-18.159731	31.561739	7.028917	8.391911	-23.709268	0.099565	0.048406	1.206713	0.010014	-5e-05	0.170878	-0.007284	-0.017762	-0.032092				0.576186	-1.789154	-0.044086
45	-0.062091	-2.33207	-1.036409	5.62152	-15.745176	26.415185	2.630631	1.778666	-16.596754	-0.096343	0.022085	0.68411	-0.048224	-0.011853	0.073116	-0.00064	-0.010898	-0.015666				1.26554	-0.644889	-0.002561	0.939976	-3.177781	-4.636168	5.131404	-15.4985	34.529371	3.34702	-1.395839	-18.743631	0.101322	0.019871	1.035761	-0.021377	-0.005702	0.167165	-0.00237	-0.018255	-0.042183				1.484306	-1.685663	-0.0227	0.766517	-4.25172	-8.729199	3.779016	-13.198491	38.118387	4.554666	-2.939677	-22.041207	0.243298	0.000285	1.374063	0.014921	-0.001982	0.248606	-0.00171	-0.021385	-0.059149				1.319905	-2.730637	-0.040183	-4.161325	-1.146466	-2.283417	1.055353	-17.486617	26.654788	5.761971	9.682615	-19.328719	-0.164691	0.019036	0.563732	-0.041748	-0.00913	0.04598	-0.001539	-0.009131	-0.011137				0.920387	-0.368223	0.015251	-3.479335	-0.09085	-6.548443	0.747117	-17.447282	33.644092	6.397161	8.085126	-19.65678	0.019251	0.039715	0.901419	-0.000659	0.002725	0.132552	-0.005766	-0.013194	-0.021587				1.0792	-1.249819	-0.011045	-2.931636	-1.342745	-10.219882	0.566994	-18.184643	35.47808	7.19831	7.647186	-24.078899	0.116348	0.046214	1.245549	0.019073	0.002492	0.195053	-0.008078	-0.019571	-0.037667				0.98569	-2.114611	-0.06165
46	0.117241	-2.008346	-0.239908	5.742402	-15.962627	30.282484	2.622971	1.19482	-16.450551	-0.059878	0.028606	0.726873	-0.043032	-0.011129	0.088947	-0.000879	-0.012262	-0.01981				1.415604	-0.833463	-0.008594	1.169204	-3.205533	-4.008151	5.090555	-14.878828	38.660971	3.653151	-2.070557	-18.84417	0.153471	0.009321	1.063923	0.000997	-0.000352	0.186547	-0.002517	-0.015816	-0.046006				1.669925	-1.946445	-0.019877	1.007451	-4.22471	-8.288198	3.8098	-12.511038	42.213038	4.758942	-4.186061	-22.065144	0.208916	0.015492	1.422521	-0.006781	-0.002029	0.278017	-0.000968	-0.02825	-0.060485				1.755254	-3.154934	-0.047091	-3.985488	-0.653038	-1.596298	1.089677	-17.889943	30.092205	5.63715	9.300116	-18.46532	-0.134809	0.023686	0.609381	-0.031292	-0.008215	0.064186	-0.002356	-0.009304	-0.012492				1.079025	-0.548646	0.016539	-3.19626	-0.004957	-6.001356	0.544526	-17.273335	37.499648	6.706316	7.5347	-19.882186	0.024203	0.03456	0.91321	0.001215	0.003503	0.144328	-0.005881	-0.014282	-0.024664				1.354211	-1.409457	-0.023839	-2.682838	-1.248677	-9.840915	0.451281	-17.96234	39.522064	7.407886	6.976282	-24.589506	0.130619	0.038961	1.269606	0.024649	0.00465	0.21952	-0.008703	-0.021564	-0.043042				1.435057	-2.439791	-0.079676
47	0.24978	-1.960272	0.590541	5.734832	-15.803905	34.342603	2.668826	0.554462	-16.444917	-0.013667	0.02858	0.748477	-0.033941	-0.009113	0.10165	-0.001232	-0.013411	-0.024887				1.495083	-0.996302	-0.01521	1.296215	-3.447695	-3.33412	4.97579	-14.204206	42.907613	4.027149	-2.694234	-18.954638	0.194501	-0.003162	1.056286	0.019587	0.003975	0.198155	-0.002412	-0.013168	-0.047373				1.788707	-2.117678	-0.018117	1.120901	-4.403017	-7.774117	3.797695	-11.82808	46.448013	4.970504	-5.195124	-22.071531	0.167387	0.032515	1.42773	-0.030579	-0.002887	0.30038	-0.000486	-0.034374	-0.061545				2.137587	-3.525246	-0.041304	-3.89373	-0.439903	-0.833805	0.988336	-17.961227	33.741122	5.637196	8.893161	-17.760153	-0.100163	0.025297	0.644651	-0.022485	-0.006912	0.077778	-0.0031	-0.009963	-0.014484				1.222238	-0.69763	0.014983	-3.018926	-0.262828	-5.351753	0.18616	-17.023597	41.476699	7.086577	7.132889	-20.373647	0.032697	0.02587	0.918609	0.002683	0.003793	0.153833	-0.006035	-0.015304	-0.028208				1.617467	-1.541326	-0.039333	-2.560454	-1.526737	-9.358252	0.182423	-17.5889	43.664097	7.637276	6.414497	-25.208204	0.141849	0.029955	1.278618	0.025394	0.005897	0.240651	-0.009121	-0.023751	-0.047756				1.870701	-2.721984	-0.094576
48	0.328073	-2.187377	1.430007	5.579186	-15.355882	38.535389	2.764187	-0.081767	-16.549197	0.035868	0.022076	0.74872	-0.021907	-0.006269	0.112528	-0.001729	-0.014198	-0.03061				1.505153	-1.134199	-0.019806	1.310343	-3.883754	-2.624204	4.779865	-13.561538	47.247115	4.434479	-3.25973	-19.084218	0.219548	-0.013902	1.022163	0.030371	0.0066	0.202817	-0.002124	-0.011342	-0.046947				1.853466	-2.20332	-0.018764	1.09331	-4.78352	-7.19231	3.70589	-11.226659	50.822855	5.209414	-5.87	-22.05944	0.151995	0.039779	1.389698	-0.040119	-0.002608	0.310712	-0.000315	-0.036247	-0.062619				2.414385	-3.769852	-0.019455	-3.884694	-0.533935	-0.01705	0.709092	-17.746832	37.540976	5.773376	8.47955	-17.298385	-0.061801	0.0235	0.666855	-0.015403	-0.00535	0.086611	-0.003717	-0.010941	-0.016935				1.333918	-0.800971	0.010119	-2.962778	-0.822869	-4.601369	-0.327305	-16.765863	45.548001	7.482367	6.887676	-21.083316	0.044169	0.015383	0.926301	0.00369	0.003676	0.162175	-0.00635	-0.016499	-0.032455				1.866504	-1.655925	-0.056194	-2.573448	-2.138994	-8.775689	-0.260961	-17.163886	47.879016	7.870764	5.993255	-25.895201	0.149606	0.021546	1.274907	0.021287	0.005974	0.256064	-0.00937	-0.026066	-0.051663				2.261181	-2.934722	-0.102826
