hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-1.119224	-2.567368	-22.144710	-1.926006	11.713854	30.310564	4.480018	1.797093	-5.788739	-3.422101	-3.488208	-23.515350	-0.731415	15.520038	31.294640	5.580844	8.351895	-7.146956	-2.851017	-2.470226	-27.916652	-2.064653	10.893003	38.252226	6.726977	3.307342	-6.546797	-2.728083	-4.670833	-22.552405	-0.896508	11.295102	32.524502	5.078718	4.657508	-8.441519	-2.074617	-3.091653	-21.607842	-1.043522	9.019879	28.461982	2.286059	2.194242	-2.917101	-2.607601	-5.762596	-21.642853	-1.018554	12.580122	30.776538	6.502171	4.667071	-8.327925	-1.039350	-1.203565	-23.234732	-1.602846	11.415190	32.108549	4.626063	3.854752	-5.043269	-2.701204	-4.429491	-23.313729	-1.132996	11.534173	32.504077	5.469121	3.830514	-7.095369	-2.841525	-2.346331	-23.550724	-1.198743	12.526056	33.803420	6.155387	4.168885	-7.309824	-3.081650	-5.797366	-27.409001	-1.413996	9.734866	34.593000	4.646634	2.251957	-5.979173	-3.012221	-2.850197	-23.779460	-0.913828	11.872468	32.222375	6.692089	2.720128	-6.960046	-0.957316	-1.765649	-20.961175	-1.169387	11.580654	29.626040	4.427192	2.200745	-5.843274	-0.008691	-3.897760	-25.962240	-1.283819	7.811186	36.043603	0.972875	5.056578	-6.547076	-2.331613	-1.907246	-22.844584	-1.733749	9.169075	37.202461	3.337350	4.294513	-10.507594	-1.549595	-3.856752	-22.923256	-1.117870	9.217478	33.424384	2.375189	4.367715	-6.142560	-3.974447	-2.313689	-21.428810	-1.824073	9.526289	29.812650	6.037984	2.017364	-4.883210	-2.320817	-3.635332	-23.661510	-1.821956	10.900098	28.547437	4.393173	2.767386	-4.453423	-3.993538	-6.550932	-24.028728	-1.906435	10.927578	29.439620	7.760886	3.929926	-3.786744	-2.871129	-4.998734	-23.558678	-1.594308	9.404115	34.036412	2.972712	2.686455	-8.019353	-2.405088	-1.465857	-24.703316	-2.003106	9.957792	33.620563	5.820278	4.274739	-7.547453	-2.645011	-4.185103	-24.632114	-1.545252	8.870209	32.169737	4.064963	3.429913	-4.568967	-2.143846	-4.292654	-23.684925	-1.088896	10.554488	31.328211	5.264918	2.888676	-5.855587	-1.608908	-5.173196	-22.011068	-0.062103	9.605128	31.189967	4.339799	4.396777	-5.524068	-2.392981	-4.923028	-21.963907	-1.232258	11.150370	28.819090	3.391943	3.817602	-3.765257
	-1.600225	-1.783672	-22.476894	-2.158218	11.348878	33.674057	4.782202	2.208873	-7.934798	-3.933839	-2.947854	-23.646673	-0.591963	15.295897	34.471297	5.620040	8.534163	-9.142749	-3.171427	-2.051876	-27.635411	-2.093334	11.122860	40.155710	6.905031	3.364139	-8.392218	-3.283773	-4.002851	-22.742673	-1.097003	10.769469	35.495622	5.306524	5.103990	-10.483354	-2.556024	-3.147211	-22.034842	-1.169989	9.319171	31.905665	2.427616	2.484171	-5.037082	-3.133203	-5.131703	-21.863169	-1.165783	12.119182	33.752508	6.622807	5.276955	-10.354406	-1.493673	-0.682050	-23.316087	-1.952523	11.219203	34.913673	4.855124	4.182193	-6.832914	-3.256905	-3.964784	-23.392071	-1.371831	11.043878	35.279904	5.709745	4.524584	-8.974226	-3.419971	-1.480017	-23.525117	-1.222950	12.059571	36.510178	6.102602	4.233047	-9.169012	-3.535395	-5.533322	-27.511811	-1.493328	9.640387	37.214184	4.834528	2.596649	-7.672947	-3.531077	-2.560752	-23.870712	-1.218227	11.412877	34.997832	6.849293	3.203566	-8.612295	-1.625076	-0.937466	-21.143826	-1.370447	11.300360	32.828714	4.753395	2.470474	-8.020519	-0.411209	-3.393849	-25.998749	-1.296835	8.072501	38.624665	1.477481	4.791683	-8.184867	-2.740770	-1.601497	-22.602149	-1.805167	9.423518	39.163215	3.737417	4.490747	-12.214269	-2.097371	-3.223573	-23.148963	-1.094988	9.332690	36.269840	2.662359	4.211939	-8.230043	-4.425475	-1.944819	-21.627593	-2.109568	9.495221	32.652364	6.212126	2.472514	-6.969567	-2.857871	-3.358503	-24.017479	-2.060443	10.880108	31.874003	4.634865	3.203867	-6.694658	-4.508439	-6.336784	-24.333439	-1.992895	10.721699	32.507299	8.124619	4.636258	-5.808441	-3.262543	-4.671270	-23.565980	-1.851415	9.284774	36.480167	3.317485	2.905456	-9.776976	-2.883891	-1.062251	-24.548622	-2.295380	9.862025	35.990685	6.050681	4.752049	-9.289151	-3.069357	-3.902336	-24.732687	-1.684238	9.216107	34.712541	4.261768	3.329268	-6.665486	-2.588867	-3.869839	-23.978604	-1.229203	10.708690	34.722984	5.545706	3.169916	-8.055109	-2.180235	-4.881575	-22.424729	-0.204943	9.315811	34.339310	4.518753	4.908523	-7.558064	-2.929726	-4.970140	-22.413725	-1.263064	11.483606	32.090886	3.468423	4.046768	-6.018280
	-2.071876	-0.722048	-22.567674	-2.427164	10.757044	36.506964	5.166917	2.634254	-10.055577	-4.409347	-2.212982	-23.533491	-0.479352	14.920522	37.013169	5.738789	8.623033	-11.083601	-3.394512	-1.836982	-27.171953	-1.947683	11.641016	41.606086	7.092232	3.252508	-10.092209	-3.704027	-3.318184	-22.663307	-1.323546	10.415099	37.856056	5.636532	5.313148	-12.314795	-2.897349	-3.104523	-22.282338	-1.414075	9.442916	34.817482	2.622648	2.891365	-7.146040	-3.630528	-4.304829	-21.858723	-1.372517	11.512347	36.209323	6.793757	5.814290	-12.265613	-1.859449	-0.147087	-23.167789	-2.190712	11.114053	37.151850	5.149711	4.337396	-8.556308	-3.670175	-3.474698	-23.228340	-1.608995	10.666076	37.459599	6.025149	5.097615	-10.756683	-3.859714	-0.839832	-23.314730	-1.268223	11.812502	38.600979	6.126984	4.390588	-10.918781	-3.881863	-5.373035	-27.425953	-1.563468	9.657359	39.288578	5.099039	2.952216	-9.263011	-3.920305	-2.378715	-23.749206	-1.574521	11.078670	37.146143	7.057041	3.664541	-10.178863	-2.207416	0.064799	-21.103528	-1.656920	10.848567	35.451064	5.097299	2.683661	-10.081659	-0.688529	-2.921722	-25.812999	-1.147415	8.425754	40.653111	2.039681	4.452241	-9.691031	-3.047416	-1.487091	-22.205103	-1.808380	9.759301	40.627568	4.182579	4.661137	-13.732787	-2.473283	-2.670320	-23.134954	-0.987842	9.499462	38.540775	3.000436	3.941068	-10.154959	-4.696584	-1.651572	-21.649801	-2.395965	9.620933	35.004538	6.425348	2.709069	-8.891521	-3.344076	-2.834839	-24.138340	-2.269853	10.749206	34.652152	4.935742	3.467468	-8.832660	-4.899479	-5.971668	-24.401076	-2.047892	10.565823	34.985487	8.411800	5.109486	-7.760658	-3.558561	-4.357038	-23.310783	-2.037244	9.262828	38.387963	3.763626	3.083383	-11.406464	-3.258460	-0.766852	-24.187374	-2.474252	9.941611	37.781522	6.355537	5.002184	-10.858843	-3.370550	-3.659323	-24.602554	-1.752492	9.665514	36.679633	4.547456	3.196228	-8.558819	-2.971322	-3.297645	-24.044262	-1.427787	10.747584	37.489214	5.891389	3.529115	-10.198931	-2.660067	-4.503802	-22.545304	-0.435421	9.013777	36.795066	4.731670	5.340450	-9.444335	-3.358202	-4.690652	-22.634714	-1.383178	11.573360	34.776758	3.621010	4.258626	-8.196541
	-2.468923	0.333451	-22.395246	-2.717371	10.112164	38.773865	5.624191	3.039531	-12.005195	-4.779745	-1.561354	-23.205252	-0.432657	14.563381	38.981190	5.945134	8.692011	-12.892368	-3.542478	-1.815645	-26.557290	-1.710443	12.331143	42.707479	7.271788	3.099947	-11.668271	-3.954431	-2.763996	-22.332538	-1.564346	10.249182	39.681213	6.052255	5.398994	-13.940671	-3.087562	-3.080619	-22.310413	-1.725803	9.488913	37.168396	2.887389	3.336195	-9.092963	-4.038706	-3.500035	-21.617331	-1.605715	10.912035	38.129576	7.026356	6.293980	-13.996922	-2.117764	0.252456	-22.788693	-2.304166	11.163821	38.885059	5.477012	4.345033	-10.192796	-3.926241	-3.117597	-22.841877	-1.795666	10.504546	39.110241	6.397769	5.460005	-12.377993	-4.132228	-0.562798	-22.943243	-1.343831	11.836300	40.151398	6.232413	4.659351	-12.532031	-4.105130	-5.390404	-27.155068	-1.595860	9.834809	40.870644	5.414750	3.325566	-10.726937	-4.174120	-2.394780	-23.425668	-1.866406	10.990602	38.779176	7.304323	3.992408	-11.609691	-2.620122	0.963532	-20.809478	-2.000453	10.402140	37.448595	5.505775	2.884459	-11.903858	-0.839764	-2.606175	-25.423978	-0.883413	8.870546	42.203827	2.603850	4.129209	-11.083698	-3.265133	-1.569992	-21.673123	-1.787525	10.117585	41.681936	4.653291	4.824958	-15.059465	-2.650533	-2.371298	-22.873244	-0.880267	9.719472	40.296152	3.385186	3.711028	-11.861335	-4.781149	-1.524258	-21.471063	-2.659735	9.911525	36.897407	6.701549	2.768044	-10.594302	-3.730934	-2.273258	-24.010160	-2.426975	10.619419	36.887773	5.297863	3.616826	-10.744817	-5.133676	-5.635957	-24.243066	-2.065428	10.518388	36.942155	8.679902	5.474280	-9.577393	-3.747749	-4.150599	-22.831489	-2.144481	9.377306	39.871720	4.264360	3.247273	-12.920678	-3.519872	-0.684677	-23.656668	-2.524500	10.212463	39.094414	6.696017	5.068943	-12.252048	-3.535679	-3.551945	-24.246040	-1.778884	10.182434	38.123739	4.899943	3.139012	-10.211607	-3.246936	-2.771845	-23.851035	-1.678112	10.757431	39.653411	6.308841	3.967896	-12.161201	-2.999121	-4.213210	-22.387074	-0.701729	8.825647	38.646873	4.992803	5.697045	-11.139183	-3.640369	-4.259927	-22.580085	-1.562019	11.522948	36.928056	3.876728	4.423306	-10.168632
	-2.740113	1.137862	-21.960491	-2.998373	9.578709	40.471865	6.112935	3.408655	-13.720995	-5.007290	-1.155849	-22.691546	-0.484992	14.327522	40.451450	6.213130	8.798756	-14.554278	-3.650109	-1.919366	-25.817980	-1.521028	13.015340	43.530555	7.442567	3.048610	-13.131386	-4.032306	-2.400078	-21.778840	-1.802312	10.253770	41.056013	6.509389	5.432805	-15.400233	-3.127034	-3.156214	-22.098695	-2.024843	9.552257	38.980661	3.187924	3.716365	-10.824532	-4.299933	-2.928159	-21.149219	-1.822461	10.467755	39.533133	7.296655	6.700081	-15.533785	-2.267188	0.434646	-22.186592	-2.332594	11.379614	40.175206	5.803446	4.290817	-11.751512	-4.037371	-2.966509	-22.252548	-1.910495	10.590470	40.306731	6.792356	5.574234	-13.821279	-4.241745	-0.695279	-22.422243	-1.453903	12.115235	41.253145	6.398019	4.985261	-14.003531	-4.219766	-5.593519	-26.691210	-1.554842	10.182528	42.017895	5.723721	3.673579	-12.085933	-4.314357	-2.611402	-22.922617	-2.033436	11.156286	40.008827	7.570670	4.146666	-12.930506	-2.838650	1.572445	-20.283729	-2.339564	10.100279	38.897307	5.956759	3.055128	-13.486760	-0.898157	-2.504507	-24.836277	-0.588494	9.372064	43.335456	3.130526	3.905451	-12.405082	-3.418626	-1.805677	-21.016320	-1.803090	10.418204	42.399947	5.130258	5.013836	-16.221427	-2.666893	-2.346231	-22.392186	-0.855800	9.939191	41.644144	3.788828	3.653484	-13.381005	-4.703953	-1.591486	-21.069665	-2.872066	10.326249	38.361441	7.031255	2.712186	-12.079776	-3.990529	-1.830308	-23.642077	-2.510630	10.572243	38.620162	5.687097	3.691632	-12.405935	-5.216334	-5.412873	-23.873183	-2.050920	10.580439	38.464850	8.929745	5.775541	-11.261082	-3.839654	-4.077113	-22.166493	-2.186892	9.608843	40.992120	4.763023	3.401006	-14.317816	-3.682880	-0.835602	-22.992424	-2.483883	10.619157	40.016246	7.032664	5.065492	-13.502530	-3.601434	-3.606269	-23.703287	-1.815540	10.669704	39.159210	5.267875	3.227647	-11.659181	-3.396209	-2.408271	-23.400859	-1.958727	10.782791	41.290174	6.752401	4.470654	-13.925305	-3.181080	-4.095678	-21.982615	-0.952504	8.817260	40.002764	5.271737	5.960155	-12.671871	-3.757668	-3.819280	-22.249627	-1.761538	11.418130	38.605224	4.221085	4.539999	-11.907316
	-2.860676	1.507453	-21.285655	-3.229477	9.312362	41.627068	6.575723	3.745339	-15.190331	-5.082187	-1.058339	-22.017935	-0.675381	14.255526	41.500395	6.516097	8.952539	-16.054942	-3.753325	-2.044280	-24.982918	-1.498796	13.526931	44.143558	7.609829	3.205893	-14.487135	-3.959359	-2.208518	-21.024089	-2.031185	10.379437	42.061542	6.970140	5.453181	-16.732879	-3.043593	-3.341288	-21.641366	-2.232108	9.689415	40.299159	3.468863	3.975893	-12.355125	-4.423309	-2.640795	-20.515805	-2.018330	10.213883	40.552389	7.570968	7.025118	-16.925486	-2.332820	0.376077	-21.394936	-2.360102	11.720745	41.081276	6.095845	4.317676	-13.235933	-4.051468	-3.007957	-21.477809	-1.985155	10.865679	41.116512	7.169646	5.519909	-15.110069	-4.253020	-1.105028	-21.772280	-1.600925	12.521690	42.038528	6.600728	5.278453	-15.344607	-4.281434	-5.897574	-26.058243	-1.471843	10.615526	42.846071	5.978860	3.988764	-13.399671	-4.381368	-2.968848	-22.263909	-2.095153	11.491782	40.924214	7.845621	4.186918	-14.181863	-2.876897	1.821790	-19.556578	-2.634765	10.009137	39.878146	6.416650	3.152480	-14.849664	-0.935464	-2.577546	-24.071250	-0.387315	9.845042	44.143745	3.609051	3.896385	-13.725985	-3.547002	-2.112475	-20.251814	-1.885408	10.618553	42.875359	5.587709	5.271354	-17.305128	-2.583617	-2.534695	-21.718908	-0.967285	10.102508	42.653790	4.187236	3.833096	-14.758971	-4.546399	-1.776291	-20.468642	-3.021682	10.767911	39.471627	7.372261	2.615144	-13.406063	-4.117230	-1.623482	-23.048788	-2.525454	10.653288	39.888028	6.064785	3.730856	-13.827638	-5.184110	-5.308291	-23.306029	-2.025666	10.715011	39.627532	9.156384	6.024300	-12.829303	-3.872881	-4.095491	-21.347150	-2.223157	9.876089	41.796518	5.223463	3.580086	-15.614535	-3.791765	-1.156634	-22.225852	-2.451558	11.029999	40.619527	7.334133	5.187700	-14.683763	-3.627625	-3.767414	-23.019107	-1.910697	11.034606	39.895003	5.621362	3.463051	-12.959222	-3.431323	-2.247748	-22.716287	-2.227110	10.840812	42.481534	7.166370	4.957354	-15.489276	-3.221171	-4.152350	-21.366689	-1.163593	8.987021	40.964349	5.536723	6.125158	-14.078700	-3.719693	-3.478178	-21.665924	-1.948384	11.322056	39.849752	4.613569	4.630736	-13.419842
	-2.869750	1.447390	-20.435372	-3.397721	9.349684	42.360624	6.973328	4.079038	-16.482909	-5.052326	-1.191670	-21.228684	-1.009214	14.298930	42.237104	6.833220	9.160969	-17.415698	-3.868678	-2.129422	-24.063627	-1.667637	13.802456	44.564999	7.763981	3.563925	-15.722849	-3.799742	-2.089812	-20.107007	-2.266385	10.539691	42.810349	7.406609	5.555404	-18.020324	-2.905989	-3.580018	-20.986327	-2.328109	9.896283	41.237696	3.708418	4.145985	-13.744405	-4.436162	-2.618252	-19.747690	-2.216167	10.131939	41.259028	7.834632	7.279480	-18.207182	-2.367307	0.130982	-20.478220	-2.443737	12.115168	41.694231	6.336495	4.491058	-14.654340	-4.043091	-3.156618	-20.558835	-2.095750	11.188715	41.621358	7.504352	5.504468	-16.324024	-4.233959	-1.636649	-21.009774	-1.787097	12.927902	42.585430	6.822887	5.496938	-16.578341	-4.331522	-6.229922	-25.267273	-1.407828	11.042467	43.402873	6.158082	4.287058	-14.698463	-4.429836	-3.366855	-21.463995	-2.137010	11.849425	41.574920	8.115754	4.273036	-15.400112	-2.783442	1.727614	-18.669761	-2.878385	10.129996	40.476620	6.859679	3.185799	-16.027578	-1.002935	-2.763028	-23.154805	-0.359226	10.211271	44.683785	4.032827	4.170849	-15.068816	-3.676477	-2.436582	-19.388194	-2.023223	10.713122	43.149527	5.995227	5.620149	-18.367699	-2.480923	-2.847218	-20.878461	-1.219391	10.176234	43.353669	4.556594	4.254422	-16.042204	-4.385889	-1.992204	-19.708970	-3.124646	11.152538	40.281669	7.690324	2.551479	-14.628771	-4.153587	-1.664809	-22.284302	-2.526634	10.841689	40.791664	6.421009	3.771564	-15.067043	-5.102018	-5.278088	-22.554966	-2.037207	10.855353	40.471195	9.364748	6.254276	-14.287988	-3.899795	-4.131115	-20.410913	-2.314282	10.089730	42.357632	5.635416	3.853227	-16.870021	-3.900992	-1.552468	-21.384488	-2.495725	11.335196	40.982385	7.576476	5.551611	-15.867883	-3.666789	-3.965957	-22.217404	-2.098410	11.209866	40.382865	5.948687	3.845286	-14.163379	-3.396283	-2.254891	-21.835317	-2.446952	10.921756	43.305348	7.524017	5.346210	-16.866372	-3.171896	-4.311248	-20.578156	-1.339015	9.282145	41.609673	5.778536	6.208626	-15.391286	-3.597612	-3.271150	-20.889653	-2.107410	11.272001	40.742843	5.002509	4.737228	-14.772341
	-2.818114	1.015771	-19.446477	-3.521808	9.655458	42.745968	7.282560	4.465624	-17.670657	-4.978117	-1.453021	-20.352130	-1.459318	14.372789	42.718464	7.139408	9.437746	-18.676169	-3.998460	-2.148008	-23.054633	-1.995888	13.840859	44.769723	7.886200	4.078139	-16.824486	-3.613915	-1.972514	-19.054568	-2.516529	10.670418	43.359288	7.785836	5.833377	-19.330748	-2.778001	-3.828461	-20.171215	-2.330155	10.147274	41.862580	3.909896	4.267545	-15.020497	-4.384880	-2.809462	-18.856892	-2.435063	10.179076	41.688870	8.072410	7.486389	-19.405559	-2.412209	-0.248099	-19.470820	-2.596199	12.501894	42.051785	6.516574	4.803696	-16.003662	-4.064891	-3.353327	-19.519204	-2.292060	11.447840	41.845748	7.771302	5.678960	-17.509217	-4.235473	-2.165745	-20.146068	-2.010782	13.225290	42.925164	7.034282	5.631961	-17.730340	-4.410519	-6.516078	-24.324706	-1.437572	11.348249	43.698171	6.248053	4.608742	-15.996299	-4.507076	-3.725026	-20.549265	-2.231795	12.100311	42.001968	8.346321	4.561606	-16.624479	-2.648656	1.394719	-17.677990	-3.083656	10.370250	40.795674	7.254030	3.280389	-17.117836	-1.130670	-3.014139	-22.106641	-0.531589	10.405310	44.954501	4.391127	4.711648	-16.387564	-3.818363	-2.740619	-18.421120	-2.187061	10.693857	43.207827	6.321743	6.029497	-19.401071	-2.437222	-3.198168	-19.911048	-1.549967	10.154621	43.765909	4.878711	4.806413	-17.253670	-4.284340	-2.179513	-18.827745	-3.203514	11.416762	40.813711	7.952690	2.616475	-15.798907	-4.151193	-1.910825	-21.396269	-2.566434	11.088746	41.407062	6.753546	3.848174	-16.179721	-5.040083	-5.272203	-21.656076	-2.117237	10.939570	41.042490	9.554653	6.495163	-15.633223	-3.953161	-4.136201	-19.373025	-2.476981	10.193361	42.692416	5.979477	4.242870	-18.104807	-4.041157	-1.966917	-20.467573	-2.619596	11.484640	41.119729	7.731878	6.132361	-17.067551	-3.760621	-4.135513	-21.315815	-2.367562	11.178786	40.647584	6.235194	4.358971	-15.328395	-3.350330	-2.342331	-20.824935	-2.614710	11.001496	43.867240	7.834896	5.675725	-18.118703	-3.111323	-4.470003	-19.667273	-1.496190	9.611383	42.011757	6.003309	6.258875	-16.633585	-3.467983	-3.185877	-19.959254	-2.239888	11.275752	41.335148	5.354052	4.892716	-16.038824
	-2.765956	0.317111	-18.336359	-3.632011	10.131222	42.818546	7.480753	4.932883	-18.791362	-4.912799	-1.750929	-19.393880	-1.971260	14.385992	42.957481	7.407096	9.753961	-19.853214	-4.132355	-2.103287	-21.937812	-2.395145	13.704825	44.723202	7.960353	4.672097	-17.798228	-3.448369	-1.821324	-17.881087	-2.779483	10.724822	43.708108	8.080881	6.276547	-20.657182	-2.723370	-4.050257	-19.221181	-2.276839	10.395586	42.201172	4.071301	4.387024	-16.209352	-4.330067	-3.110268	-17.860260	-2.663342	10.272343	41.884588	8.265866	7.671774	-20.544821	-2.501643	-0.705151	-18.386063	-2.797625	12.815337	42.152383	6.623679	5.211178	-17.259162	-4.151900	-3.564649	-18.368943	-2.581237	11.555277	41.772509	7.938496	6.062968	-18.641563	-4.282882	-2.590986	-19.189164	-2.257611	13.322656	43.060849	7.190253	5.716809	-18.813072	-4.535173	-6.711532	-23.258273	-1.575630	11.473409	43.761190	6.268720	4.946738	-17.252553	-4.633229	-4.004695	-19.531760	-2.394564	12.178739	42.201832	8.494481	5.099942	-17.876241	-2.544155	0.929371	-16.608410	-3.250949	10.616339	40.880449	7.558007	3.537550	-18.184425	-1.320297	-3.297726	-20.941386	-0.850413	10.405031	44.929640	4.684881	5.379003	-17.589653	-3.963847	-3.000973	-17.339296	-2.320007	10.562998	43.018153	6.544094	6.404015	-20.348191	-2.487290	-3.541201	-18.845852	-1.871937	10.051194	43.894376	5.141931	5.331996	-18.371406	-4.278406	-2.316528	-17.856702	-3.278864	11.522505	41.069935	8.121869	2.902669	-16.958497	-4.158286	-2.295268	-20.414920	-2.676277	11.326981	41.772514	7.044851	4.013814	-17.228191	-5.039092	-5.267937	-20.629790	-2.272084	10.918993	41.340059	9.716183	6.741754	-16.844705	-4.049824	-4.087256	-18.235249	-2.684462	10.149636	42.769293	6.230770	4.693800	-19.286036	-4.221131	-2.353918	-19.450200	-2.777040	11.454741	41.006101	7.776679	6.758221	-18.224235	-3.915956	-4.246622	-20.314222	-2.657749	10.981479	40.692462	6.463339	4.935838	-16.451948	-3.332681	-2.452570	-19.724140	-2.724252	11.058402	44.208576	8.091446	6.023544	-19.302832	-3.094595	-4.559145	-18.653558	-1.643840	9.890130	42.178642	6.203452	6.340198	-17.797533	-3.392299	-3.199441	-18.895196	-2.359319	11.308404	41.640849	5.647588	5.109135	-17.259287
	-2.758767	-0.479162	-17.130547	-3.729241	10.633159	42.632142	7.576396	5.410053	-19.833511	-4.893074	-2.005731	-18.337698	-2.456806	14.250615	42.930848	7.611252	10.045724	-20.922630	-4.252901	-2.014743	-20.698692	-2.758279	13.494119	44.428517	7.984061	5.210987	-18.665259	-3.330425	-1.629654	-16.591567	-3.038731	10.671565	43.801146	8.283117	6.763189	-21.903483	-2.767425	-4.230624	-18.166891	-2.219427	10.579624	42.279128	4.187062	4.543697	-17.324512	-4.304810	-3.450124	-16.765408	-2.876949	10.349073	41.838387	8.403112	7.822466	-21.600261	-2.645837	-1.186766	-17.225247	-2.989287	13.024110	42.003830	6.650289	5.645756	-18.408267	-4.300580	-3.776091	-17.118377	-2.907465	11.487229	41.398945	8.008365	6.526607	-19.658544	-4.363908	-2.874998	-18.142717	-2.503213	13.198270	42.982729	7.264829	5.796741	-19.821976	-4.694721	-6.801697	-22.072804	-1.800547	11.412034	43.579931	6.242748	5.257391	-18.402078	-4.803258	-4.194028	-18.414402	-2.589245	12.076532	42.147135	8.527799	5.791041	-19.119227	-2.504574	0.412764	-15.471183	-3.368289	10.777653	40.730121	7.738705	3.954716	-19.207146	-1.539933	-3.596675	-19.677724	-1.200175	10.266387	44.615520	4.926803	6.007241	-18.639867	-4.088994	-3.209026	-16.136177	-2.373371	10.338575	42.584416	6.667599	6.666399	-21.181183	-2.629909	-3.847105	-17.687774	-2.102059	9.889114	43.726331	5.337315	5.721584	-19.378199	-4.361323	-2.420232	-16.815660	-3.363349	11.472050	41.052575	8.190432	3.395214	-18.088884	-4.218680	-2.730629	-19.350926	-2.853432	11.469335	41.885294	7.266124	4.307285	-18.260315	-5.114802	-5.255995	-19.487662	-2.488467	10.747787	41.336813	9.840730	6.957360	-17.886775	-4.174576	-3.994703	-17.000515	-2.876742	9.974082	42.570303	6.394452	5.111351	-20.362127	-4.414922	-2.693293	-18.311007	-2.893036	11.279387	40.647354	7.726601	7.209917	-19.263808	-4.119485	-4.289255	-19.196533	-2.901045	10.654463	40.486398	6.619396	5.487395	-17.488546	-3.361970	-2.546559	-18.545800	-2.769274	11.066693	44.320724	8.266081	6.451284	-20.453179	-3.157932	-4.538104	-17.540633	-1.780645	10.041617	42.085806	6.366448	6.470576	-18.849584	-3.411535	-3.294507	-17.712344	-2.481171	11.319005	41.633028	5.872131	5.406593	-18.409660
