Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21
77	-35.556073	6.295369	-10.726431	77.441557	21.046407	16.449096	-17.457997	1.237502	-15.003772	-33.397549	7.068945	-9.826967	74.246607	21.338855	20.113749	-16.61523	-0.229571	-15.840277	-29.301371	5.112532	-7.805169	74.824074	20.695208	15.579487	-17.247936	-0.349957	-15.847456	-35.771392	7.958667	-9.989153	75.343164	21.378423	18.957739	-15.874318	-0.855782	-16.057623	-36.85023	8.621993	-9.342778	82.134884	21.567638	15.56971	-17.526165	0.559028	-15.276892	-37.346604	7.539302	-7.66377	79.434204	22.513869	16.375958	-16.320513	-0.624595	-16.310073	-35.112943	7.866621	-7.870144	79.903704	21.525071	14.926154	-16.110433	-0.371074	-16.582498	-37.896624	8.418405	-8.965643	80.847092	20.803423	15.93661	-15.358151	0.144534	-15.316003	-37.440135	8.626477	-8.039669	81.84414	22.028638	15.452566	-17.874022	-0.071437	-15.13461	-38.19127	6.70158	-6.747084	79.024083	23.811799	13.074691	-17.076498	-0.373863	-15.860892	-34.959077	7.672693	-7.220367	79.926486	21.468658	12.039755	-17.158313	0.432615	-15.309639	-32.307391	6.78655	-7.764149	75.342307	21.912649	18.5944	-16.480563	-1.434419	-16.019109	-36.423605	8.536997	-10.501988	77.743722	20.013803	18.528383	-17.221755	-0.519433	-16.391046	-35.517518	7.893237	-9.903935	80.361656	21.220312	16.544586	-16.843396	0.193897	-15.664927	-34.660366	7.010253	-8.691571	79.580257	21.864438	15.068152	-15.133488	-0.353259	-15.155453	-32.850282	5.195113	-6.568504	78.70819	22.035265	13.998406	-15.394604	-0.026875	-15.302037	-34.315967	7.577731	-9.671487	77.478244	21.214936	18.130454	-17.220279	-0.95044	-16.362216	-35.1112	7.387507	-9.451612	79.093232	21.289302	17.903163	-16.342566	-0.326445	-15.106934	-36.062439	7.411808	-9.455222	77.088261	20.580964	17.929817	-18.657187	-0.631151	-15.593379	-35.839395	9.103834	-11.218353	80.138701	20.470352	16.924132	-22.251669	0.349884	-14.86619	-32.00472	8.0401	-11.857062	73.899534	21.650124	19.964825	-20.083264	-1.048786	-15.843158
78	-36.031845	6.276688	-11.413517	74.488637	20.683648	17.848157	-17.793744	1.182788	-15.014783	-33.466896	7.156388	-10.42847	71.060571	20.797885	21.760459	-16.947841	-0.307041	-15.882311	-29.68283	5.299679	-8.648735	72.055224	20.070996	17.28227	-17.689538	-0.341911	-15.852279	-36.287886	8.151557	-10.82996	72.3181	20.780186	20.634034	-16.216277	-0.761967	-16.05031	-37.807247	8.791013	-10.116953	79.362946	21.269007	17.109781	-17.906633	0.651909	-15.194418	-37.940623	7.673085	-8.641821	76.375073	21.934689	18.034298	-16.796816	-0.487839	-16.056406	-35.716462	7.982098	-8.738204	77.040125	20.926552	16.454785	-16.470592	-0.387339	-16.385881	-38.306395	8.326859	-9.623729	77.614835	20.445699	17.360074	-15.648451	0.008134	-15.269484	-38.238163	8.777788	-8.955664	78.925064	21.768141	16.930139	-18.30544	-0.0514	-15.077677	-38.764441	7.009942	-8.028134	75.825463	23.456027	15.241944	-17.539203	-0.368433	-15.810057	-35.583629	7.893047	-8.412201	77.118068	21.055937	14.014837	-17.604194	0.513037	-15.078193	-32.668422	6.826446	-8.857984	72.057963	21.634041	20.640863	-16.770933	-1.455328	-16.280731	-36.77353	8.652988	-11.345748	74.694719	19.600887	20.138606	-17.675909	-0.440384	-16.283132	-36.144622	8.010686	-10.853909	77.275167	20.877346	18.30105	-17.306981	0.248998	-15.538459	-35.013679	7.077067	-9.704222	76.42796	21.682362	16.914808	-15.523126	-0.295165	-15.313368	-33.41948	5.380432	-7.533466	75.800156	21.67674	15.883717	-15.769539	-0.117014	-15.324765	-35.038661	7.741057	-10.594567	74.793756	21.026224	19.70778	-17.733643	-0.829496	-16.389989	-35.641789	7.392222	-10.147603	75.974456	20.913883	19.365768	-16.698402	-0.438714	-15.18471	-36.487161	7.416914	-10.116111	73.911329	20.280519	19.42563	-19.116694	-0.677937	-15.730026	-36.290568	9.061534	-11.689172	77.228336	20.060806	18.308748	-22.620803	0.31278	-14.783575	-32.300778	8.163997	-12.704561	70.626115	21.334275	21.70949	-20.419406	-1.1133	-15.947596
79	-36.218779	6.150094	-11.980044	71.222247	20.22881	19.174481	-18.105678	1.066188	-15.077731	-33.304827	7.075041	-10.887197	67.613243	20.176546	23.196268	-17.280521	-0.480504	-15.986411	-29.8291	5.403022	-9.424386	68.985585	19.416268	18.909622	-18.077969	-0.420359	-15.922421	-36.487934	8.14627	-11.526345	68.964446	20.103301	22.109247	-16.533629	-0.762903	-16.103557	-38.438514	8.8102	-10.828562	76.228575	20.924804	18.571091	-18.247348	0.643454	-15.197487	-38.21569	7.698075	-9.584297	72.998709	21.299887	19.593698	-17.208295	-0.426762	-15.894054	-36.004419	7.987595	-9.57533	73.854783	20.330497	17.927797	-16.792747	-0.478196	-16.248642	-38.324854	8.074618	-10.171771	73.994576	20.06671	18.717792	-15.925139	-0.214663	-15.352713	-38.726265	8.825578	-9.798537	75.675909	21.497322	18.374363	-18.648801	-0.099207	-15.143563	-38.974668	7.254004	-9.225625	72.270305	23.001294	17.395375	-17.94285	-0.453366	-15.863075	-35.894996	7.996674	-9.510627	73.950361	20.621293	15.895992	-17.974284	0.506773	-14.994527	-32.775188	6.745174	-9.858416	68.469799	21.196329	22.533148	-17.043264	-1.54501	-16.554235	-36.897447	8.603376	-12.062554	71.357955	19.188671	21.572518	-18.083076	-0.458992	-16.274736	-36.498575	7.961536	-11.699995	73.837826	20.48039	19.915814	-17.741253	0.193158	-15.494234	-35.072543	7.043482	-10.636726	72.958023	21.42483	18.710384	-15.859737	-0.333363	-15.572692	-33.700662	5.487478	-8.461683	72.562647	21.305946	17.76494	-16.093893	-0.293973	-15.454147	-35.465028	7.758585	-11.421782	71.770792	20.731002	21.155607	-18.218485	-0.804896	-16.495456	-35.902378	7.238588	-10.734283	72.553274	20.539898	20.702365	-17.023727	-0.638335	-15.34159	-36.623985	7.270857	-10.687529	70.414152	19.968118	20.815768	-19.535658	-0.813548	-15.926471	-36.467601	8.857791	-12.024089	74.014609	19.658181	19.558965	-22.927378	0.207157	-14.764567	-32.380726	8.080996	-13.338672	67.069819	20.967144	23.219169	-20.703075	-1.284302	-16.155359
80	-36.107917	5.924332	-12.417748	67.635066	19.677779	20.420425	-18.410262	0.867618	-15.191221	-32.885362	6.79129	-11.146308	63.862953	19.458909	24.346077	-17.619787	-0.769786	-16.172316	-29.748613	5.413723	-10.114864	65.604699	18.753123	20.44327	-18.429869	-0.607124	-16.059083	-36.422506	7.963148	-12.077298	65.341861	19.372618	23.392826	-16.83646	-0.861611	-16.203951	-38.726186	8.678376	-11.467478	72.737509	20.533346	19.953747	-18.557979	0.517585	-15.276397	-38.100224	7.570042	-10.429162	69.23293	20.603655	21.000997	-17.555133	-0.490808	-15.843441	-35.908008	7.861165	-10.348199	70.266248	19.736769	19.334534	-17.075917	-0.665827	-16.184504	-38.027509	7.697051	-10.61703	70.057923	19.646179	20.024467	-16.204717	-0.516809	-15.529633	-38.870077	8.754686	-10.536861	72.069883	21.188269	19.775717	-18.92734	-0.238004	-15.327531	-38.782597	7.396725	-10.276819	68.316539	22.408163	19.474591	-18.268883	-0.654734	-16.017535	-35.931819	7.996453	-10.507911	70.480315	20.142186	17.684385	-18.293737	0.414724	-15.01281	-32.606225	6.510108	-10.68235	64.558891	20.55897	24.172362	-17.302791	-1.715435	-16.829888	-36.806973	8.38552	-12.629026	67.741337	18.780577	22.816207	-18.458237	-0.591636	-16.36971	-36.616775	7.769679	-12.440994	70.107596	20.038828	21.398731	-18.159412	0.031666	-15.520191	-34.797647	6.876201	-11.420718	69.114992	21.028672	20.387983	-16.149975	-0.506565	-15.916664	-33.630573	5.492763	-9.312551	68.913385	20.866503	19.616582	-16.362332	-0.581238	-15.675215	-35.636552	7.646786	-12.148604	68.468164	20.337056	22.476857	-18.680323	-0.876867	-16.650369	-35.840027	6.892717	-11.163157	68.772704	20.13155	21.873635	-17.327173	-0.937743	-15.563396	-36.447488	6.953478	-11.116358	66.562538	19.609512	22.065405	-19.907103	-1.036458	-16.158378	-36.349953	8.48717	-12.202473	70.462556	19.250588	20.656461	-23.182257	0.018721	-14.814281	-32.210607	7.741673	-13.658413	63.193739	20.503196	24.405955	-20.925604	-1.570113	-16.44746
81	-35.679751	5.610663	-12.714903	63.699289	19.024814	21.581547	-18.697174	0.571016	-15.355954	-32.254608	6.345053	-11.210679	59.856411	18.660763	25.24104	-17.951995	-1.151073	-16.433165	-29.431354	5.320045	-10.692252	61.876152	18.101415	21.872246	-18.741589	-0.919476	-16.271218	-36.02331	7.554817	-12.411381	61.381309	18.584878	24.420945	-17.096496	-1.085209	-16.350045	-38.629587	8.379749	-12.003797	68.850686	20.074766	21.246234	-18.830198	0.260327	-15.426316	-37.646592	7.297944	-11.132747	65.118931	19.856174	22.256709	-17.846821	-0.685717	-15.889465	-35.479495	7.621989	-11.033076	66.307436	19.134056	20.685311	-17.325643	-0.942314	-16.179676	-37.360355	7.180536	-10.923539	65.733144	19.14148	21.267806	-16.480148	-0.914837	-15.805344	-38.660343	8.564441	-11.140386	68.094121	20.801786	21.129447	-19.158264	-0.48116	-15.609282	-38.247278	7.433481	-11.152991	64.013936	21.676098	21.443322	-18.516217	-0.962377	-16.252748	-35.60999	7.855339	-11.34	66.619144	19.574826	19.337862	-18.557618	0.202261	-15.131899	-32.205499	6.132992	-11.298891	60.377487	19.742899	25.53413	-17.538126	-1.952475	-17.110101	-36.493606	7.999592	-13.015814	63.827261	18.363849	23.8638	-18.796582	-0.847496	-16.562624	-36.425731	7.398471	-13.016457	65.995973	19.532228	22.707338	-18.546579	-0.263657	-15.646623	-34.252255	6.588621	-12.023021	64.956978	20.480351	21.913558	-16.40981	-0.804939	-16.317043	-33.253432	5.405002	-10.060602	64.894984	20.327588	21.417917	-16.591804	-0.971798	-15.954157	-35.484057	7.365511	-12.712025	64.809599	19.809956	23.613679	-19.092868	-1.075507	-16.850702	-35.498931	6.390428	-11.429017	64.679775	19.659128	22.898435	-17.610658	-1.305015	-15.830872	-36.010524	6.496968	-11.385619	62.404286	19.179381	23.180354	-20.218505	-1.315156	-16.402613	-35.985351	7.98691	-12.233241	66.611404	18.816475	21.621493	-23.400531	-0.240206	-14.921379	-31.826213	7.196267	-13.670885	59.057539	19.922147	25.301849	-21.081336	-1.928449	-16.77309
82	-34.959826	5.232022	-12.878104	59.43025	18.284372	22.667362	-18.933277	0.182697	-15.564976	-31.39499	5.753655	-11.048036	55.570924	17.779249	25.876477	-18.232819	-1.613069	-16.757134	-28.889988	5.125729	-11.137079	57.797294	17.473453	23.209665	-18.98963	-1.34653	-16.555168	-35.3664	6.983549	-12.556386	57.155395	17.761714	25.256443	-17.28927	-1.395797	-16.514805	-38.165512	7.927719	-12.415468	64.573597	19.534787	22.449927	-19.035448	-0.113656	-15.629098	-36.837849	6.872366	-11.62716	60.619483	19.057589	23.343608	-18.061247	-1.031539	-16.036385	-34.703634	7.265495	-11.587721	61.927266	18.507061	21.976942	-17.524226	-1.316524	-16.23185	-36.430898	6.577112	-11.117141	61.117876	18.550215	22.461537	-16.723624	-1.375541	-16.144381	-38.134215	8.275886	-11.602482	63.781766	20.315581	22.438689	-19.341004	-0.820533	-15.95907	-37.36208	7.349125	-11.794216	59.338392	20.784496	23.248083	-18.659216	-1.381097	-16.570725	-35.00364	7.595571	-12.012688	62.442561	18.922144	20.871182	-18.77064	-0.104408	-15.315274	-31.566984	5.612187	-11.650061	55.918291	18.749772	26.557216	-17.702058	-2.249195	-17.405371	-35.965515	7.477279	-13.223622	59.624873	17.919919	24.747304	-19.072969	-1.209082	-16.827086	-35.981438	6.895257	-13.438172	61.571165	18.965327	23.88488	-18.873815	-0.650981	-15.864039	-33.429789	6.181479	-12.382168	60.466791	19.748529	23.238936	-16.633528	-1.237879	-16.778584	-32.536456	5.209882	-10.64772	60.458689	19.648984	23.1301	-16.785032	-1.485553	-16.296288	-35.082526	6.952817	-13.117166	60.867055	19.177883	24.590878	-19.433423	-1.366975	-17.070116	-34.855239	5.749093	-11.50119	60.244383	19.081823	23.778967	-17.847477	-1.716236	-16.153565	-35.309281	5.919354	-11.45472	57.922738	18.637198	24.151566	-20.423425	-1.627342	-16.637791	-35.366674	7.374396	-12.09531	62.433011	18.322876	22.454649	-23.573538	-0.563784	-15.087747	-31.205861	6.475641	-13.351446	54.655653	19.185403	25.913004	-21.131533	-2.325751	-17.087256
83	-33.966302	4.81036	-12.908047	54.82909	17.477866	23.691215	-19.060218	-0.282309	-15.807194	-30.343357	5.086035	-10.704861	51.05543	16.837692	26.342009	-18.407295	-2.108785	-17.095059	-28.119945	4.832188	-11.419974	53.345339	16.872243	24.469209	-19.127563	-1.871715	-16.899833	-34.420748	6.260728	-12.478484	52.621597	16.908582	25.904877	-17.37533	-1.790841	-16.691674	-37.365639	7.350165	-12.694602	59.921475	18.910418	23.578249	-19.136386	-0.580994	-15.861407	-35.756345	6.339073	-11.912139	55.801198	18.226468	24.310241	-18.184428	-1.495894	-16.265254	-33.665321	6.822695	-12.009612	57.18909	17.853623	23.226093	-17.654644	-1.771154	-16.331962	-35.229556	5.908047	-11.174325	56.190304	17.845746	23.600868	-16.867766	-1.886546	-16.538164	-37.289343	7.907389	-11.904209	59.128555	19.704644	23.702612	-19.454797	-1.259117	-16.353189	-36.23185	7.176967	-12.236304	54.387124	19.778781	24.902964	-18.70811	-1.881848	-16.955687	-34.070113	7.191354	-12.468983	57.885575	18.16639	22.24914	-18.898349	-0.50864	-15.567815	-30.752703	5.005561	-11.792555	51.258563	17.649306	27.323492	-17.762317	-2.587124	-17.717112	-35.212604	6.859272	-13.256287	55.121234	17.427272	25.508938	-19.240299	-1.654335	-17.13321	-35.232341	6.262083	-13.658011	56.761686	18.319681	24.934042	-19.064217	-1.128777	-16.191532	-32.390729	5.702116	-12.516297	55.712195	18.863702	24.388585	-16.806821	-1.776528	-17.298068	-31.539924	4.923677	-11.0593	55.672921	18.841762	24.73671	-16.94055	-2.103087	-16.710374	-34.399082	6.401329	-13.307168	56.581098	18.431506	25.380396	-19.615745	-1.739035	-17.280196	-33.96379	5.042229	-11.417761	55.525675	18.395359	24.576346	-18.003962	-2.138711	-16.536554	-34.41956	5.285745	-11.370593	53.205012	17.989777	25.034877	-20.508123	-1.949095	-16.850066	-34.560988	6.705687	-11.832875	58.003663	17.764013	23.209779	-23.691128	-0.919602	-15.300406	-30.383678	5.680801	-12.801768	50.049272	18.307515	26.361239	-21.055792	-2.717709	-17.35404
84	-32.758221	4.375009	-12.832505	49.954801	16.636943	24.687832	-19.047527	-0.790515	-16.07145	-29.106599	4.408871	-10.224992	46.32671	15.857088	26.731394	-18.40763	-2.594309	-17.409745	-27.155469	4.463133	-11.542288	48.570553	16.285195	25.685594	-19.126243	-2.449357	-17.282498	-33.285164	5.474256	-12.25711	47.878576	16.041109	26.467783	-17.377515	-2.233053	-16.890394	-36.271663	6.691349	-12.845352	54.919125	18.203921	24.658811	-19.104377	-1.114298	-16.109168	-34.440152	5.737648	-11.989255	50.68792	17.374151	25.208718	-18.193541	-2.056219	-16.586336	-32.409409	6.31532	-12.291989	52.113167	17.174467	24.453369	-17.688458	-2.293524	-16.498268	-33.862404	5.226364	-11.135559	51.07118	17.060185	24.713409	-16.890822	-2.414534	-16.956452	-36.209668	7.502598	-12.083092	54.231278	18.993836	24.936864	-19.498009	-1.765848	-16.768353	-34.872533	6.928231	-12.469316	49.172263	18.681573	26.389017	-18.635184	-2.459826	-17.426419	-32.919227	6.688511	-12.757254	53.053839	17.345121	23.510645	-18.938925	-0.967172	-15.875069	-29.755772	4.355255	-11.745443	46.409353	16.483614	27.873309	-17.662143	-2.980121	-18.045765	-34.261133	6.206789	-13.157903	50.355702	16.874456	26.217245	-19.281656	-2.146905	-17.455646	-34.262391	5.566682	-13.723825	51.670576	17.611457	25.925361	-19.109349	-1.664781	-16.588329	-31.155099	5.192579	-12.436384	50.716933	17.850789	25.388711	-16.8861	-2.406849	-17.873318	-30.285311	4.555384	-11.263594	50.565782	17.913397	26.215492	-17.035366	-2.810296	-17.231241	-33.51965	5.774547	-13.332399	52.041538	17.614723	26.055389	-19.627885	-2.139465	-17.459534	-32.84176	4.338428	-11.216206	50.543517	17.599558	25.356922	-18.0274	-2.557475	-16.990166	-33.348438	4.653197	-11.159893	48.264329	17.215513	25.883344	-20.434698	-2.273517	-17.039503	-33.564917	6.028367	-11.473651	53.319343	17.121291	23.938841	-23.713586	-1.289346	-15.576852	-29.362079	4.899344	-12.116713	45.266272	17.297295	26.76401	-20.828664	-3.082169	-17.572137
85	-31.372533	3.956385	-12.675629	44.858916	15.778196	25.698058	-18.882401	-1.317483	-16.368262	-27.728771	3.781832	-9.688848	41.45062	14.862964	27.157782	-18.238475	-3.049155	-17.705091	-26.010186	4.039726	-11.502102	43.510808	15.682637	26.889079	-18.965732	-3.034523	-17.699724	-31.970465	4.685859	-11.919797	42.94796	15.160159	27.018524	-17.282807	-2.707661	-17.153177	-34.967995	6.007914	-12.900196	49.65703	17.428247	25.726815	-18.955159	-1.682782	-16.388116	-32.974503	5.130463	-11.925416	45.377897	16.504596	26.118485	-18.094101	-2.667401	-17.003912	-31.020921	5.784316	-12.463039	46.805019	16.469774	25.694819	-17.620491	-2.846606	-16.757594	-32.35342	4.576286	-11.008305	45.807118	16.194475	25.827173	-16.757611	-2.946333	-17.401473	-34.908998	7.097382	-12.151888	49.130576	18.183411	26.1528	-19.450296	-2.320325	-17.210365	-33.374566	6.644347	-12.569496	43.81128	17.546013	27.764259	-18.453685	-3.076981	-17.969774	-31.571298	6.102599	-12.867721	47.948434	16.469202	24.654765	-18.854382	-1.463424	-16.25937	-28.634667	3.716952	-11.606216	41.459841	15.309792	28.345066	-17.438059	-3.426402	-18.386939	-33.117587	5.581999	-12.97422	45.359361	16.242522	26.943928	-19.184824	-2.654901	-17.78872	-33.059856	4.857377	-13.628166	46.30064	16.819878	26.913295	-18.957258	-2.245706	-17.043498	-29.779583	4.703901	-12.214687	45.55844	16.766092	26.318655	-16.827753	-3.086326	-18.461266	-28.843759	4.136586	-11.285119	45.241362	16.899869	27.587101	-17.044822	-3.566623	-17.861383	-32.437353	5.113518	-13.193712	47.237259	16.736547	26.663964	-19.44042	-2.544324	-17.605992	-31.551852	3.705281	-10.97411	45.383104	16.724612	26.202931	-17.884357	-2.969489	-17.490127	-32.164059	4.07274	-10.907851	43.206069	16.340667	26.765814	-20.243599	-2.607269	-17.233553	-32.439394	5.391894	-11.096607	48.477152	16.411939	24.712464	-23.639604	-1.667238	-15.921787	-28.185809	4.213007	-11.435236	40.380143	16.191754	27.260641	-20.466597	-3.426509	-17.785554
86	-29.871408	3.572324	-12.468641	39.647864	14.903244	26.744658	-18.602237	-1.84679	-16.713167	-26.24106	3.2501	-9.167214	36.49786	13.861703	27.715879	-17.923576	-3.469255	-18.006063	-24.733392	3.59852	-11.338445	38.290441	15.016393	28.096627	-18.679767	-3.582468	-18.149745	-30.558413	3.950993	-11.541629	37.945606	14.263749	27.629599	-17.115445	-3.190752	-17.49527	-33.51281	5.356469	-12.880071	44.221835	16.578834	26.812064	-18.696193	-2.264685	-16.747503	-31.413446	4.568724	-11.772928	39.959367	15.602449	27.101694	-17.885047	-3.29712	-17.527208	-29.549846	5.265015	-12.538159	41.359265	15.722085	26.980051	-17.447974	-3.399742	-17.147549	-30.778224	3.981649	-10.837721	40.515364	15.277973	26.967905	-16.523773	-3.474192	-17.879803	-33.469994	6.726228	-12.157047	43.949053	17.29775	27.363079	-19.322731	-2.888768	-17.684446	-31.760078	6.348841	-12.547462	38.373791	16.384878	29.040722	-18.139928	-3.712225	-18.583528	-30.125317	5.488948	-12.873209	42.70183	15.56412	25.738039	-18.664881	-1.972133	-16.709844	-27.395173	3.134971	-11.423043	36.471817	14.154255	28.836088	-17.108075	-3.92239	-18.746901	-31.819273	5.027232	-12.759165	40.221801	15.524289	27.738033	-18.97445	-3.153215	-18.133558	-31.714712	4.186024	-13.43761	40.798488	15.950396	27.946279	-18.662774	-2.835538	-17.534822	-28.29863	4.273611	-11.906676	40.30303	15.639359	27.243856	-16.600056	-3.770108	-18.999398	-27.268786	3.698996	-11.147245	39.806029	15.822079	28.87267	-16.917618	-4.315951	-18.566864	-31.228322	4.474599	-12.971118	42.285677	15.821123	27.288217	-19.13809	-2.94039	-17.754136	-30.132261	3.188843	-10.747436	40.126311	15.782489	27.169236	-17.553628	-3.377292	-17.994146	-30.884244	3.597839	-10.668965	38.106064	15.35254	27.740347	-19.93431	-2.97106	-17.474255	-31.19156	4.84678	-10.767421	43.524661	15.623084	25.601729	-23.43261	-2.070505	-16.358836	-26.887592	3.678512	-10.86082	35.464271	15.009455	27.952923	-19.976764	-3.774593	-18.045727
87	-28.294931	3.234425	-12.217529	34.439455	13.990948	27.825703	-18.236147	-2.367216	-17.12485	-24.684254	2.825333	-8.700807	31.564599	12.839274	28.432242	-17.511508	-3.861367	-18.330034	-23.354478	3.169543	-11.068903	33.037587	14.223981	29.285089	-18.296724	-4.059921	-18.633168	-29.079963	3.326476	-11.159202	32.977907	13.331755	28.36212	-16.872394	-3.673086	-17.940491	-31.986735	4.768892	-12.811956	38.752873	15.66177	27.91908	-18.364704	-2.847384	-17.203967	-29.81504	4.086754	-11.579632	34.559989	14.641185	28.182469	-17.579787	-3.918464	-18.137036	-28.044241	4.786661	-12.534678	35.916418	14.899663	28.308232	-17.1905	-3.931388	-17.673189	-29.169754	3.477947	-10.633769	35.312214	14.298524	28.148274	-16.211222	-3.991952	-18.414358	-31.93334	6.413899	-12.103361	38.79365	16.328297	28.549042	-19.112126	-3.450708	-18.189051	-30.084799	6.062781	-12.428594	32.974857	15.196158	30.238854	-17.726137	-4.334159	-19.224058	-28.621341	4.886028	-12.795043	37.404095	14.62458	26.784569	-18.351291	-2.484312	-17.230991	-26.079786	2.621915	-11.238579	31.538309	13.013224	29.414488	-16.73464	-4.433496	-19.141131	-30.385592	4.575436	-12.537046	35.05089	14.691392	28.613743	-18.661949	-3.621846	-18.490201	-30.250742	3.604742	-13.168621	35.283973	14.96184	29.055379	-18.238419	-3.412257	-18.074241	-26.755514	3.917863	-11.563821	35.050617	14.485919	28.206966	-16.240147	-4.406938	-19.442115	-25.62485	3.271469	-10.894106	34.38926	14.694428	30.092015	-16.635366	-4.992876	-19.275541	-29.904634	3.911207	-12.69734	37.264054	14.854314	27.99313	-18.753773	-3.32293	-17.95504	-28.635499	2.798945	-10.55921	34.899793	14.775799	28.246579	-17.089637	-3.78123	-18.460898	-29.55731	3.23074	-10.466146	33.077049	14.274434	28.799444	-19.545125	-3.377184	-17.78736	-29.871519	4.398608	-10.517398	38.566149	14.761182	26.6101	-23.105163	-2.509883	-16.863114	-25.523564	3.303007	-10.439189	30.627036	13.771171	28.858675	-19.387053	-4.152314	-18.388428
