hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-5.228091	-3.234341	-27.421175	1.045582	2.242909	50.565106	4.362900	-0.878410	-19.394568	-3.717334	-1.768180	-28.968534	1.162082	1.890840	52.684198	2.801289	-0.619324	-20.042661	-3.176386	0.019701	-26.728417	0.993473	-0.101529	51.784941	3.600083	0.580372	-20.325633	-1.042628	-2.429630	-26.139303	1.239406	0.781078	52.159574	-0.181067	-1.215667	-19.967364	-1.899326	-6.039293	-28.174297	1.445079	1.789342	52.265302	0.863564	-1.091128	-19.979737	-5.034776	-1.421191	-27.095723	1.461577	1.491550	52.625012	4.047685	-0.062814	-21.132796	-3.664049	-2.932654	-27.297410	1.022912	1.343785	51.180867	3.729371	-1.337350	-19.255059	-3.558494	-0.190779	-28.295757	1.656555	0.315671	51.016587	3.747308	-0.684158	-17.724376	-4.176992	-1.978573	-29.324115	1.073668	0.753062	54.296138	3.745822	-0.924131	-21.127325	-5.303335	-1.924608	-27.296371	1.970252	2.342840	51.320323	5.787258	0.865558	-18.884044	-3.585801	-0.673004	-28.500806	1.271480	1.023516	53.019215	2.677438	-0.255358	-20.750583	-2.414496	-2.253088	-27.873787	1.545213	1.081869	50.901282	1.447673	-0.985987	-18.390385	-3.041384	-1.115314	-27.761767	1.313147	0.548582	52.117273	2.180791	-0.627450	-19.548305	-4.779167	-2.107115	-27.824508	0.341912	1.768334	52.071070	5.680509	-0.494788	-20.382721	-5.559497	-0.296792	-27.453486	0.580919	0.940707	51.992604	5.763980	0.473847	-19.146936	-3.666871	-0.142397	-27.059758	0.813901	0.223113	51.689321	2.217947	-0.062142	-21.252504	-3.471805	-3.661059	-26.512664	0.309752	1.485057	51.373646	2.983043	-1.267500	-20.230752	-4.951784	-0.961381	-26.799239	0.768096	0.805055	51.543408	5.377814	0.258968	-19.965245	-4.497213	-2.090597	-27.764436	1.133816	1.628677	50.864089	5.256721	0.752476	-19.616761	-2.438435	-0.951488	-27.288735	0.964520	-0.431857	52.348254	2.168356	-0.913042	-19.866557	-4.027517	-2.351497	-29.378285	1.004489	0.339683	54.433683	3.450042	-0.031115	-20.556448	-4.613680	-2.675690	-26.427788	1.162192	1.567959	51.250296	5.053415	0.784758	-19.351359
	-5.138362	-3.248554	-26.565964	0.921935	2.581255	51.383158	4.426769	-0.349987	-21.021906	-3.724995	-1.629766	-28.109281	1.043102	2.095794	53.567265	2.802893	-0.159622	-21.702172	-3.084942	0.263753	-25.768816	0.880793	0.112155	52.507508	3.441221	0.921717	-21.993201	-0.975238	-2.472308	-25.089432	1.201413	1.251950	52.891778	-0.140261	-0.650411	-21.615180	-1.801141	-6.108659	-27.251765	1.324198	2.325597	52.979064	0.986095	-0.568285	-21.627677	-4.913931	-1.379270	-26.079936	1.407296	1.904011	53.222916	3.950892	0.295021	-22.710776	-3.652104	-2.655561	-26.518091	0.909221	1.391337	52.205891	3.704568	-0.769300	-21.002034	-3.666536	0.344658	-27.640264	1.565014	0.088857	52.297725	3.719349	-0.170470	-19.528680	-4.091401	-2.042764	-28.294820	0.810234	1.263425	54.801537	3.791265	-0.480684	-22.646500	-5.330487	-1.688743	-26.421994	1.769648	2.390093	52.279844	5.666194	1.385542	-20.624297	-3.420441	-0.822533	-27.549036	1.195468	1.621234	53.638197	2.630184	0.136138	-22.322652	-2.518211	-1.989243	-26.937750	1.507558	1.203886	51.769971	1.477678	-0.574966	-20.082799	-3.054914	-0.980042	-26.815848	1.268516	0.815784	52.872227	2.161556	-0.208943	-21.204423	-4.663601	-2.190363	-26.972551	0.088744	2.178464	52.771355	5.632544	0.140698	-22.001741	-5.639915	0.153185	-26.631338	0.347862	0.816166	53.019589	5.695853	1.109788	-20.872436	-3.638278	-0.060758	-26.023190	0.716922	0.514000	52.207020	2.171501	0.377293	-22.801329	-3.303703	-3.809141	-25.469676	0.150938	2.117826	51.862538	3.002613	-0.763927	-21.778547	-4.997630	-0.608906	-25.829823	0.592496	0.822557	52.265451	5.283802	0.856382	-21.595299	-4.361893	-2.099939	-26.736645	0.899331	2.002032	51.533417	5.172314	1.318695	-21.301410	-2.512670	-0.583510	-26.427239	0.878657	-0.318355	53.212160	2.207559	-0.424796	-21.522225	-3.864664	-2.252675	-28.468697	0.777739	0.691672	55.257667	3.364094	0.401754	-22.277317	-4.469987	-2.611775	-25.489694	0.820827	1.792684	52.008146	4.989715	1.546436	-21.026395
	-4.931890	-3.556700	-25.552313	0.910337	3.340600	51.779915	4.457134	0.053543	-22.460968	-3.597390	-1.786805	-27.061986	1.048744	2.703291	54.013464	2.754410	0.167715	-23.177937	-2.858189	0.182623	-24.543843	0.863415	0.802955	52.744298	3.271027	1.110761	-23.444851	-0.835703	-2.677720	-23.861969	1.242218	1.986393	53.251853	-0.140393	-0.205011	-23.093492	-1.687567	-6.208706	-26.163528	1.252866	2.966106	53.329687	1.072043	-0.130110	-23.108635	-4.684571	-1.622479	-24.873874	1.427707	2.675413	53.389818	3.835622	0.541184	-24.088969	-3.494694	-2.705288	-25.489376	0.893603	1.900832	52.740240	3.628122	-0.332457	-22.558323	-3.582334	0.522324	-26.725201	1.550954	0.365902	53.073351	3.614650	0.231042	-21.146876	-3.882622	-2.346450	-27.100942	0.656600	2.113506	54.918224	3.828918	-0.163839	-23.988757	-5.211150	-1.791987	-25.375147	1.641227	2.874331	52.792062	5.523605	1.789452	-22.181728	-3.134170	-1.233405	-26.403011	1.202796	2.595304	53.817310	2.576869	0.397285	-23.700391	-2.465211	-1.996227	-25.803196	1.504382	1.692379	52.199277	1.469520	-0.245798	-21.593383	-2.912996	-1.145391	-25.664992	1.293399	1.467463	53.185143	2.094923	0.105737	-22.672740	-4.447330	-2.531170	-25.929334	-0.030459	2.969764	53.028997	5.546720	0.581298	-23.422359	-5.603033	0.342641	-25.633230	0.250099	1.102878	53.624842	5.589785	1.558783	-22.427277	-3.439005	-0.295367	-24.813588	0.716720	1.227241	52.314173	2.102707	0.656658	-24.146851	-3.074876	-4.147509	-24.236492	0.120692	3.045825	51.932665	2.990236	-0.408049	-23.127973	-4.899744	-0.580858	-24.701096	0.554194	1.299603	52.561512	5.155087	1.267643	-23.035396	-4.092887	-2.413481	-25.508538	0.774999	2.800687	51.721993	5.067642	1.722356	-22.766972	-2.426733	-0.584411	-25.372716	0.910927	0.252780	53.635333	2.181666	-0.060420	-22.990537	-3.567666	-2.370018	-27.385059	0.653665	1.386871	55.667096	3.256998	0.699526	-23.816427	-4.209062	-2.831341	-24.396118	0.616852	2.436127	52.342158	4.893227	2.126039	-22.508457
	-4.680968	-4.029660	-24.406552	0.963647	4.338333	51.817800	4.472711	0.344288	-23.713977	-3.392988	-2.137150	-25.864523	1.133683	3.570122	54.104937	2.685570	0.381319	-24.481570	-2.558593	-0.142761	-23.113791	0.894970	1.810463	52.589153	3.109245	1.193735	-24.691532	-0.664462	-2.961474	-22.493677	1.320499	2.846901	53.287837	-0.147413	0.123138	-24.397203	-1.595314	-6.280975	-24.933942	1.206969	3.611418	53.346379	1.143869	0.220763	-24.417259	-4.415273	-2.009496	-23.545504	1.474803	3.611954	53.253481	3.725146	0.705736	-25.296547	-3.264002	-2.979014	-24.280876	0.932696	2.716381	52.914888	3.542390	-0.000419	-23.954395	-3.368664	0.421561	-25.633415	1.583619	1.016675	53.472407	3.479126	0.523267	-22.604229	-3.615917	-2.795971	-25.761386	0.587413	3.163748	54.675954	3.865176	0.037288	-25.152044	-4.990471	-2.174544	-24.166645	1.569533	3.722850	52.865327	5.393060	2.059965	-23.531529	-2.808902	-1.765374	-25.123594	1.238569	3.733679	53.673762	2.533062	0.571579	-24.913881	-2.305544	-2.191168	-24.504181	1.509901	2.441488	52.236300	1.457122	-0.008337	-22.914778	-2.686347	-1.494548	-24.360500	1.344891	2.349206	53.141273	2.023096	0.328946	-23.960560	-4.190437	-3.017381	-24.740380	-0.069548	3.966538	52.935478	5.454786	0.869360	-24.653671	-5.474303	0.299679	-24.485378	0.250850	1.723274	53.847655	5.474670	1.838012	-23.799797	-3.144707	-0.722717	-23.470318	0.761891	2.184653	52.096297	2.029495	0.806155	-25.301340	-2.845747	-4.558107	-22.874072	0.153652	4.076857	51.703495	2.968953	-0.147697	-24.313963	-4.702059	-0.807753	-23.451384	0.600994	2.103284	52.512664	5.016017	1.532876	-24.294911	-3.776982	-2.897078	-24.135430	0.711244	3.823882	51.561364	4.965152	2.007864	-24.049823	-2.231741	-0.851016	-24.169037	1.011056	1.138911	53.697598	2.128214	0.191290	-24.279485	-3.199585	-2.627012	-26.144471	0.606534	2.302656	55.692512	3.151770	0.879912	-25.164200	-3.896551	-3.228628	-23.167647	0.532254	3.352729	52.300066	4.787984	2.519770	-23.790967
	-4.441642	-4.543476	-23.149577	1.029326	5.389220	51.550884	4.485846	0.550227	-24.783130	-3.161297	-2.584649	-24.524697	1.250670	4.558476	53.855194	2.611780	0.497179	-25.591740	-2.234062	-0.659626	-21.511173	0.941983	3.005340	52.059820	2.961263	1.196022	-25.699713	-0.497184	-3.252883	-21.011515	1.397489	3.702242	53.043582	-0.138028	0.352522	-25.527008	-1.535986	-6.300278	-23.580413	1.166788	4.197369	53.047949	1.218185	0.492301	-25.546438	-4.144605	-2.463210	-22.103597	1.508839	4.590531	52.802479	3.634089	0.797252	-26.284140	-3.005841	-3.437748	-22.890422	0.987680	3.756817	52.703183	3.475528	0.242799	-25.148976	-3.053752	0.052627	-24.363936	1.634302	2.000638	53.461120	3.333106	0.694185	-23.865139	-3.353754	-3.283543	-24.300334	0.562015	4.252683	54.116292	3.896513	0.148659	-26.138173	-4.735731	-2.700042	-22.839662	1.513077	4.746895	52.601272	5.287708	2.236311	-24.694561	-2.498648	-2.329341	-23.725901	1.261203	4.885328	53.217192	2.503560	0.687234	-25.938785	-2.091361	-2.486322	-23.068926	1.499995	3.323242	51.927900	1.456559	0.145526	-24.045698	-2.426028	-1.939240	-22.918196	1.385067	3.333937	52.748367	1.969035	0.473060	-25.041799	-3.943815	-3.548802	-23.422441	-0.071894	5.009924	52.513155	5.372596	1.032908	-25.672578	-5.283425	0.075396	-23.211016	0.296329	2.561002	53.728673	5.365132	1.995613	-24.987297	-2.812779	-1.240976	-22.003974	0.813208	3.237818	51.567548	1.954626	0.840184	-26.236764	-2.658117	-4.967722	-21.390376	0.220762	5.079772	51.160543	2.948053	0.027091	-25.293146	-4.437989	-1.243660	-22.086389	0.689282	3.131018	52.125230	4.875866	1.675421	-25.350076	-3.477291	-3.473769	-22.616998	0.676245	4.936143	51.034786	4.872486	2.186189	-25.109210	-1.969579	-1.294219	-22.824813	1.131576	2.211480	53.405409	2.067440	0.339370	-25.366592	-2.823653	-2.934155	-24.768005	0.599358	3.292633	55.374264	3.056552	0.975782	-26.318565	-3.589966	-3.689418	-21.826112	0.518134	4.367061	51.934121	4.687663	2.762792	-24.879099
	-4.245065	-5.011658	-21.799766	1.070820	6.354208	51.025182	4.503032	0.698172	-25.666176	-2.945822	-3.019694	-23.086519	1.355466	5.515200	53.358012	2.540945	0.552908	-26.530714	-1.930052	-1.257145	-19.812240	0.984312	4.219226	51.265138	2.818372	1.145779	-26.490969	-0.359527	-3.515880	-19.437382	1.451721	4.457095	52.554496	-0.102806	0.501815	-26.478421	-1.508725	-6.256417	-22.119248	1.127979	4.686245	52.454095	1.302742	0.685708	-26.488161	-3.897553	-2.905651	-20.592511	1.511929	5.503549	52.132278	3.560034	0.845327	-27.076117	-2.768535	-3.962127	-21.385197	1.021372	4.845818	52.218022	3.434781	0.445434	-26.170550	-2.708413	-0.445889	-22.975479	1.668566	3.123897	53.154251	3.189148	0.785611	-24.964566	-3.143303	-3.711014	-22.747031	0.546894	5.236413	53.290625	3.913221	0.194322	-26.947362	-4.500749	-3.255010	-21.408282	1.436048	5.775631	52.025738	5.207522	2.344306	-25.648265	-2.237175	-2.851057	-22.243651	1.252382	5.928753	52.508850	2.481482	0.771836	-26.778960	-1.868131	-2.807669	-21.526215	1.461250	4.215475	51.322656	1.469338	0.227891	-24.983355	-2.176919	-2.384088	-21.384405	1.395298	4.290512	52.092750	1.935956	0.565865	-25.937928	-3.741258	-4.028001	-22.021783	-0.070292	5.955305	51.860484	5.299391	1.120814	-26.507787	-5.058219	-0.266084	-21.833052	0.339132	3.490599	53.312799	5.263635	2.078332	-25.989633	-2.494036	-1.743352	-20.456892	0.849008	4.244877	50.812003	1.874172	0.792779	-26.971541	-2.521209	-5.324887	-19.836407	0.296604	5.971466	50.398664	2.931917	0.148670	-26.091861	-4.159715	-1.768714	-20.640795	0.777372	4.213343	51.491768	4.736649	1.739264	-26.228644	-3.231691	-4.043643	-21.009696	0.638757	5.989317	50.256465	4.787635	2.301784	-25.979527	-1.696476	-1.781316	-21.382971	1.231056	3.295905	52.851665	2.010887	0.420760	-26.278510	-2.487601	-3.219821	-23.281392	0.608780	4.234129	54.758288	2.969927	1.009796	-27.275619	-3.328893	-4.115041	-20.396213	0.526834	5.317029	51.299943	4.593414	2.902041	-25.782161
	-4.102511	-5.388428	-20.369109	1.078109	7.155133	50.262562	4.524663	0.796213	-26.340562	-2.771949	-3.367310	-21.561642	1.428081	6.330193	52.615383	2.473172	0.550222	-27.250963	-1.679863	-1.860446	-18.051078	1.020369	5.333773	50.217476	2.662200	1.032142	-27.011684	-0.264543	-3.727011	-17.797202	1.477666	5.052915	51.833736	-0.044039	0.578763	-27.227680	-1.508403	-6.144980	-20.562378	1.099628	5.058323	51.572205	1.398215	0.789277	-27.220398	-3.689969	-3.287789	-19.024407	1.482300	6.271878	51.245570	3.492423	0.842649	-27.617405	-2.587018	-4.473592	-19.782180	1.018607	5.861340	51.457390	3.420265	0.615271	-26.971640	-2.378733	-0.981322	-21.475037	1.665548	4.257616	52.545744	3.045039	0.797059	-25.868764	-3.006926	-4.012687	-21.124308	0.529440	6.023891	52.231800	3.904027	0.179171	-27.559260	-4.313015	-3.753997	-19.901010	1.327720	6.683597	51.212473	5.135366	2.406815	-26.405858	-2.042057	-3.279644	-20.697013	1.216705	6.785292	51.579351	2.457381	0.827908	-27.413266	-1.665122	-3.105695	-19.899978	1.392682	5.028755	50.448756	1.487795	0.240790	-25.709236	-1.967886	-2.765752	-19.770501	1.372789	5.124876	51.163854	1.917884	0.602111	-26.601858	-3.605392	-4.382289	-20.548286	-0.068278	6.693103	50.983664	5.230680	1.134195	-27.115725	-4.817293	-0.676228	-20.365452	0.355493	4.420754	52.623084	5.167807	2.104580	-26.785798	-2.217546	-2.158179	-18.845201	0.865260	5.107843	49.830324	1.775043	0.653029	-27.446836	-2.443667	-5.588628	-18.229728	0.373914	6.683361	49.418973	2.924647	0.216076	-26.660023	-3.902037	-2.298444	-19.125351	0.847138	5.227136	50.619822	4.594732	1.721657	-26.890533	-3.065147	-4.541062	-19.331813	0.591824	6.878626	49.232614	4.709538	2.355269	-26.611404	-1.449415	-2.230247	-19.852143	1.286355	4.268790	52.033979	1.960742	0.438288	-26.976167	-2.218528	-3.441158	-21.703795	0.629350	5.049212	53.871798	2.885601	0.985060	-28.016215	-3.132318	-4.445532	-18.894495	0.536542	6.095633	50.429703	4.499120	2.963754	-26.491637
	-4.008761	-5.657696	-18.879213	1.063871	7.770002	49.306465	4.544387	0.842705	-26.794375	-2.636524	-3.616889	-19.988290	1.479119	6.987978	51.703996	2.399885	0.498783	-27.770248	-1.481611	-2.412059	-16.273675	1.058158	6.306807	49.007708	2.474869	0.857686	-27.298731	-0.201037	-3.849820	-16.150988	1.477563	5.469098	50.918928	0.026370	0.592766	-27.762886	-1.522285	-5.972672	-18.936121	1.090207	5.316586	50.447236	1.501797	0.799263	-27.733257	-3.515240	-3.595495	-17.424961	1.436583	6.888396	50.201982	3.413192	0.784223	-27.916416	-2.464157	-4.916820	-18.121721	0.994899	6.739356	50.489405	3.418193	0.749323	-27.555244	-2.092737	-1.469954	-19.898919	1.633440	5.298468	51.707745	2.890491	0.734951	-26.590284	-2.936938	-4.168964	-19.458301	0.511066	6.595066	50.990127	3.861392	0.102788	-27.959130	-4.183308	-4.147373	-18.331771	1.197576	7.391330	50.182254	5.048797	2.413803	-26.932770	-1.914791	-3.584911	-19.103587	1.172794	7.419816	50.458735	2.421085	0.843002	-27.815660	-1.497198	-3.346266	-18.223502	1.308009	5.709438	49.360231	1.499354	0.182468	-26.217449	-1.799989	-3.068900	-18.113251	1.337485	5.820824	50.040447	1.894836	0.586288	-27.060808	-3.518998	-4.617788	-19.030420	-0.060001	7.237714	49.953318	5.160395	1.089172	-27.520489	-4.574911	-1.115092	-18.831709	0.346088	5.291436	51.705917	5.071631	2.079331	-27.361793	-1.981855	-2.470467	-17.204882	0.875002	5.815773	48.696447	1.646618	0.431124	-27.688513	-2.408659	-5.761339	-16.597469	0.451169	7.227341	48.277509	2.924816	0.236607	-27.003421	-3.675350	-2.775489	-17.573886	0.899626	6.116672	49.590635	4.443158	1.637223	-27.359741	-2.963638	-4.944409	-17.616613	0.545332	7.586623	48.030521	4.629952	2.351011	-27.015598	-1.243355	-2.607184	-18.267606	1.308199	5.092312	51.031805	1.908766	0.402436	-27.486837	-2.021911	-3.578835	-20.061719	0.657707	5.697641	52.769050	2.793256	0.906420	-28.537591	-2.995196	-4.663148	-17.342578	0.546170	6.665865	49.372797	4.396521	2.962676	-27.004498
	-3.956698	-5.811310	-17.343001	1.045982	8.190260	48.174999	4.549561	0.820516	-26.984334	-2.542285	-3.751835	-18.378134	1.521776	7.453629	50.617763	2.301529	0.379019	-28.007282	-1.338620	-2.850838	-14.510617	1.105781	7.073173	47.649708	2.225967	0.599370	-27.280409	-0.148957	-3.845065	-14.566712	1.455663	5.688327	49.827401	0.093291	0.536960	-28.041594	-1.536242	-5.740565	-17.261322	1.105503	5.458597	49.103031	1.610053	0.701047	-27.982565	-3.364548	-3.816424	-15.810761	1.385969	7.343207	49.025714	3.303018	0.653016	-27.929528	-2.397997	-5.247828	-16.429242	0.972799	7.434541	49.336285	3.413332	0.821545	-27.873509	-1.869356	-1.858054	-18.265483	1.589955	6.172078	50.660819	2.708721	0.578603	-27.093117	-2.917394	-4.181744	-17.761002	0.501118	6.954898	49.583428	3.773748	-0.047831	-28.097717	-4.097915	-4.433535	-16.724733	1.072748	7.905534	48.983695	4.930184	2.346052	-27.222161	-1.839248	-3.764413	-17.483833	1.140903	7.848139	49.194199	2.361931	0.805293	-27.980894	-1.370851	-3.501323	-16.520981	1.226081	6.221019	48.082698	1.488270	0.033888	-26.466918	-1.677118	-3.267167	-16.432545	1.303613	6.332863	48.718681	1.841830	0.495897	-27.242719	-3.473548	-4.723315	-17.474164	-0.032255	7.569785	48.762592	5.081914	0.970858	-27.645286	-4.338930	-1.561748	-17.248793	0.323545	6.067515	50.577272	4.961599	1.988007	-27.671654	-1.789505	-2.643355	-15.556151	0.894816	6.325043	47.416253	1.465535	0.093524	-27.616471	-2.403606	-5.839626	-14.954988	0.531676	7.603407	46.994613	2.922587	0.202919	-27.078351	-3.486359	-3.156970	-15.999507	0.936817	6.820077	48.409066	4.263697	1.467168	-27.562054	-2.916839	-5.238086	-15.880456	0.515362	8.099341	46.673559	4.534016	2.273808	-27.153024	-1.096728	-2.882400	-16.638895	1.303494	5.708069	49.837570	1.836805	0.292318	-27.744248	-1.896288	-3.625814	-18.369810	0.692730	6.149405	51.473590	2.677203	0.769665	-28.805730	-2.906665	-4.763489	-15.753541	0.565001	7.012665	48.149018	4.279875	2.892599	-27.279411
	-3.928685	-5.871568	-15.778476	1.039203	8.456931	46.916842	4.526317	0.724867	-26.910312	-2.472705	-3.813057	-16.754582	1.568940	7.785797	49.416470	2.168398	0.200219	-27.988520	-1.224881	-3.172091	-12.778725	1.162953	7.668490	46.208409	1.917140	0.273788	-26.999354	-0.091687	-3.719599	-13.072266	1.425185	5.744288	48.606513	0.138641	0.410037	-28.061895	-1.535025	-5.465443	-15.568451	1.144247	5.512497	47.605808	1.714039	0.498055	-27.963272	-3.222368	-3.958531	-14.199054	1.336413	7.661511	47.755746	3.151213	0.448898	-27.657125	-2.371212	-5.458117	-14.730253	0.974188	7.956431	48.043460	3.388994	0.810469	-27.913185	-1.705664	-2.132231	-16.599195	1.554161	6.859789	49.452323	2.484896	0.320176	-27.364148	-2.920066	-4.095557	-16.044423	0.507734	7.165635	48.054393	3.635489	-0.270932	-27.969435	-4.044136	-4.609903	-15.096564	0.986407	8.238672	47.638975	4.760600	2.166455	-27.227613	-1.802741	-3.806960	-15.852173	1.138232	8.067869	47.802573	2.262991	0.696849	-27.856781	-1.278083	-3.563941	-14.818713	1.164566	6.573776	46.673451	1.439556	-0.206755	-26.454768	-1.577921	-3.386726	-14.755505	1.279676	6.706990	47.271202	1.750239	0.338703	-27.178128	-3.442764	-4.748803	-15.898157	0.020129	7.772124	47.463091	4.991009	0.791625	-27.522195	-4.113668	-1.994201	-15.643593	0.305335	6.740162	49.291140	4.820203	1.823663	-27.713218	-1.621450	-2.706856	-13.918765	0.932856	6.684699	46.051693	1.235091	-0.342109	-27.275762	-2.410793	-5.837407	-13.316188	0.618149	7.843489	45.610249	2.902869	0.113726	-26.880554	-3.320818	-3.458727	-14.418917	0.968570	7.374661	47.133995	4.049126	1.225126	-27.520682	-2.905857	-5.434560	-14.135751	0.513514	8.450073	45.203072	4.410369	2.118455	-27.018328	-0.993217	-3.079403	-14.992703	1.288464	6.158052	48.517150	1.733911	0.116672	-27.774896	-1.816500	-3.604907	-16.651467	0.735757	6.432786	50.039687	2.522370	0.573545	-28.824137	-2.843078	-4.775340	-14.145600	0.601665	7.183561	46.802824	4.149791	2.755729	-27.304986
	-3.911490	-5.843386	-14.194167	1.050498	8.585614	45.554276	4.458158	0.543361	-26.527344	-2.421189	-3.809662	-15.132499	1.624977	7.992252	48.111825	1.983960	-0.044366	-27.643064	-1.124195	-3.342095	-11.093688	1.226974	8.075987	44.702865	1.542120	-0.120065	-26.390350	-0.021627	-3.472051	-11.655575	1.397352	5.650602	47.270301	0.143317	0.196422	-27.775157	-1.504085	-5.162604	-13.882741	1.206443	5.498415	45.992252	1.797607	0.177907	-27.621305	-3.072850	-4.028959	-12.603575	1.290236	7.868499	46.420873	2.953048	0.174371	-27.094597	-2.364485	-5.552696	-13.042212	1.006706	8.323058	46.646639	3.328415	0.705624	-27.655184	-1.587703	-2.293003	-14.925109	1.535312	7.360537	48.119938	2.205842	-0.043474	-27.378037	-2.926140	-3.930405	-14.316831	0.537145	7.255389	46.424786	3.433451	-0.572391	-27.530543	-4.008669	-4.692800	-13.459759	0.953606	8.432385	46.185335	4.537718	1.871142	-26.945381	-1.782570	-3.750295	-14.221843	1.165995	8.144877	46.329432	2.123234	0.525903	-27.474548	-1.210438	-3.520269	-13.135425	1.137265	6.765476	45.158056	1.332011	-0.549415	-26.130914	-1.487895	-3.429916	-13.099963	1.271957	6.949982	45.712098	1.601994	0.100896	-26.799545	-3.411958	-4.702430	-14.309698	0.101895	7.867451	46.062600	4.879623	0.546394	-27.092094	-3.902379	-2.385460	-14.034962	0.304721	7.287050	47.870377	4.625927	1.570860	-27.438647	-1.467666	-2.654181	-12.309219	0.994380	6.888938	44.625342	0.951747	-0.885095	-26.609322	-2.415246	-5.764087	-11.693054	0.710674	7.974556	44.159075	2.852604	-0.033820	-26.400798	-3.171120	-3.676649	-12.841260	1.000994	7.777599	45.779713	3.786170	0.897161	-27.165239	-2.912909	-5.546887	-12.391737	0.544916	8.675404	43.653155	4.251529	1.882168	-26.597171	-0.920960	-3.192830	-13.345893	1.270854	6.433104	47.081118	1.583085	-0.142624	-27.512848	-1.758809	-3.535510	-14.922355	0.790923	6.567589	48.488305	2.309515	0.300717	-28.544690	-2.786931	-4.711892	-12.532593	0.664578	7.202878	45.351754	4.004821	2.539291	-27.021002
