Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21
77	-32.470993	4.205058	-14.94221	78.292404	26.554205	17.895347	-9.867175	-4.284062	-11.922948	-34.828606	5.363677	-16.638753	76.87113	27.323114	19.320773	-8.681148	-4.71934	-12.264731	-34.734717	5.248743	-15.748934	78.729125	26.350283	17.617655	-9.070819	-5.03168	-12.464754	-33.272213	4.223935	-14.363426	77.571054	26.540962	16.366495	-10.402868	-5.178546	-11.979333	-33.240808	4.626918	-16.542786	79.810255	27.866003	16.530605	-9.580965	-3.368622	-11.239347	-32.291964	3.284037	-12.012761	79.214718	26.919666	15.634086	-9.818322	-4.577286	-12.086355	-31.858654	3.774102	-13.1299	79.290365	26.962654	14.95813	-9.500973	-4.61641	-12.022217	-27.873458	2.60753	-12.582119	75.704716	27.130714	16.676808	-10.277886	-4.283011	-10.836833	-31.003301	3.459734	-11.995213	77.454166	25.771399	14.116442	-10.772551	-4.250133	-10.758545	-31.902389	3.363425	-13.228712	77.522649	26.617117	15.547096	-10.734666	-3.578149	-10.350638	-34.010484	3.526462	-14.99147	78.576223	27.024311	17.910903	-9.789915	-4.880522	-12.1909	-34.592371	4.00046	-16.810929	79.800956	26.321631	16.525129	-9.24556	-4.745259	-11.853304	-35.575276	5.380431	-17.244911	78.563255	27.689126	19.697093	-9.65248	-4.224097	-11.285311	-33.0869	4.933858	-16.133914	80.578411	28.180816	16.854875	-9.760209	-4.009771	-11.163888	-32.744859	3.773761	-16.421972	79.6015	27.038647	17.866899	-9.340559	-4.120445	-10.886023	-31.665945	4.390333	-13.165898	79.364493	25.942912	15.026965	-12.059583	-2.81445	-10.147016	-34.118108	4.658383	-16.906952	80.648074	26.965483	17.067525	-8.506208	-4.266225	-11.692168	-34.399079	5.149042	-14.603397	82.883158	27.76085	15.539732	-6.938371	-4.562135	-12.226451	-36.803401	7.006764	-15.770362	79.562166	26.428444	17.924735	-6.692565	-5.277495	-11.94341	-34.597821	4.816903	-17.193534	78.708232	27.540892	17.88868	-7.413345	-5.089892	-11.99223	-32.758373	4.513564	-14.139794	79.875674	27.774241	16.703916	-9.651777	-3.806754	-10.508118
78	-33.58519	4.522946	-15.452824	75.768339	25.940815	19.705112	-10.371343	-4.077946	-11.475221	-35.998997	5.817394	-17.177878	74.222706	26.884203	21.215444	-9.108078	-4.650465	-11.78242	-35.938809	5.588096	-16.382288	76.107548	25.926204	19.484781	-9.611329	-5.060242	-12.203827	-34.374659	4.577264	-15.169408	75.0277	26.082798	18.10863	-10.851421	-5.054465	-11.631682	-34.533716	5.065689	-17.113883	77.415412	27.525704	18.417811	-10.211374	-3.318353	-10.83292	-33.476363	3.69869	-12.875951	76.701699	26.509274	17.720903	-10.402998	-4.508808	-11.590597	-33.040101	4.140249	-13.959977	76.661733	26.653087	17.014547	-9.898424	-4.422404	-11.627007	-28.818033	2.971411	-13.472572	73.099501	26.686069	18.725011	-10.654073	-4.217105	-10.722144	-32.061471	3.70056	-12.743926	74.846409	25.507194	15.788235	-11.155042	-4.191724	-10.657575	-33.003841	3.758755	-13.964579	74.910642	26.063647	17.519853	-11.188066	-3.487668	-10.156895	-35.086709	3.891901	-15.786543	75.749379	26.915331	19.977398	-10.194538	-4.771139	-11.891916	-35.775804	4.378188	-17.576279	77.316403	25.891795	18.288897	-9.741715	-4.769898	-11.623465	-36.772377	5.656307	-17.663095	75.843977	27.156937	21.383055	-10.074215	-4.189816	-10.946505	-34.383484	5.284038	-16.577006	78.061274	27.720257	18.644307	-10.211035	-3.915115	-10.914563	-33.932874	4.16651	-17.031293	76.987484	26.695908	19.849441	-9.794519	-4.075304	-10.653495	-32.914609	4.786336	-13.975667	76.941313	25.280397	16.853946	-12.584075	-2.744965	-9.898809	-35.514347	5.043521	-17.372997	78.264606	26.519037	18.725047	-8.949036	-4.199266	-11.398434	-35.767394	5.60011	-15.269153	80.440319	27.633938	17.416655	-7.515833	-4.479974	-11.864613	-38.040956	7.192181	-16.054308	76.908701	25.928335	19.244102	-7.335257	-5.095859	-11.509018	-35.71335	5.237306	-17.688325	76.097709	26.999282	19.635257	-8.025218	-4.89965	-11.467622	-33.975832	4.767449	-14.651893	77.476194	27.310439	18.311442	-10.149633	-3.553615	-10.160637
79	-34.554294	4.795641	-15.870476	72.969012	25.259622	21.438455	-10.801657	-3.905884	-11.097947	-36.985737	6.188384	-17.564855	71.275833	26.271941	22.968361	-9.480708	-4.584965	-11.351462	-36.961848	5.892962	-16.933224	73.191558	25.435418	21.306567	-10.117382	-5.111187	-11.988733	-35.328401	4.882994	-15.869975	72.190796	25.558143	19.779839	-11.24635	-4.912252	-11.310773	-35.688858	5.434188	-17.551108	74.703901	27.093914	20.256777	-10.799521	-3.303332	-10.448263	-34.516065	4.095163	-13.6941	73.869584	26.031072	19.830779	-10.917408	-4.449082	-11.124814	-34.048525	4.511609	-14.713987	73.729452	26.189003	19.083146	-10.271784	-4.214278	-11.233747	-29.61528	3.316207	-14.295202	70.214076	26.14495	20.752151	-10.99358	-4.146502	-10.607059	-32.9656	3.924866	-13.453994	71.934118	25.188194	17.470057	-11.474723	-4.134079	-10.579281	-33.942381	4.12344	-14.600249	71.999899	25.40149	19.411312	-11.572267	-3.444774	-10.015264	-35.995726	4.193361	-16.493404	72.594665	26.680569	21.987373	-10.547475	-4.654753	-11.615782	-36.742027	4.722276	-18.235597	74.49032	25.411243	20.03086	-10.167646	-4.813583	-11.445142	-37.773458	5.834165	-18.000698	72.789572	26.576878	22.971294	-10.469898	-4.226834	-10.729467	-35.517172	5.560543	-16.924919	75.236467	27.185401	20.366986	-10.614424	-3.874614	-10.745644	-34.931677	4.482456	-17.490964	74.044634	26.262176	21.762841	-10.181927	-4.020062	-10.484803	-34.007996	5.146033	-14.707906	74.172193	24.608264	18.652589	-13.021549	-2.714526	-9.766171	-36.719177	5.358633	-17.713662	75.574969	25.992945	20.309747	-9.37422	-4.148759	-11.133977	-36.967673	5.987651	-15.862297	77.625057	27.416069	19.315438	-8.04485	-4.413443	-11.493662	-39.107014	7.318782	-16.324874	73.979472	25.355533	20.493629	-7.902656	-4.959929	-11.123604	-36.626079	5.583548	-18.06744	73.146471	26.337029	21.292757	-8.570428	-4.774032	-11.054123	-35.061285	4.996843	-15.102419	74.791852	26.788422	19.90083	-10.612126	-3.340496	-9.927158
80	-35.362511	5.014045	-16.214872	69.894056	24.52576	23.073303	-11.178091	-3.803363	-10.843872	-37.804858	6.477329	-17.840214	68.086394	25.517798	24.571723	-9.831333	-4.556648	-11.028284	-37.762897	6.147994	-17.418868	69.942086	24.876535	23.047938	-10.608363	-5.216189	-11.869965	-36.105736	5.12235	-16.459395	69.020594	24.965233	21.346045	-11.602933	-4.791943	-11.055353	-36.689944	5.728458	-17.893086	71.681511	26.563831	22.028843	-11.365839	-3.351368	-10.143905	-35.373317	4.454107	-14.459612	70.682115	25.467996	21.918347	-11.374843	-4.419014	-10.762375	-34.872283	4.871807	-15.398122	70.500444	25.564615	21.120599	-10.640598	-4.033966	-10.8862	-30.272968	3.618834	-15.064281	67.058598	25.502642	22.721586	-11.313755	-4.104811	-10.513356	-33.694046	4.129489	-14.134137	68.696802	24.785374	19.150577	-11.729104	-4.094513	-10.533407	-34.735176	4.445137	-15.16172	68.838882	24.655336	21.205657	-11.921603	-3.468134	-9.934213	-36.749162	4.421281	-17.128097	69.171391	26.312591	23.910148	-10.866155	-4.557528	-11.380602	-37.502857	5.029901	-18.823452	71.363197	24.884215	21.744414	-10.550276	-4.891127	-11.342662	-38.587383	5.931053	-18.300131	69.441302	25.952506	24.480591	-10.848804	-4.347469	-10.630809	-36.458374	5.757689	-17.211002	72.09165	26.571579	22.016071	-10.992428	-3.924059	-10.671864	-35.743376	4.723353	-17.852983	70.806886	25.741352	23.605449	-10.520538	-3.993673	-10.400237	-34.949928	5.463572	-15.383746	71.102329	23.929964	20.421859	-13.386067	-2.725884	-9.741699	-37.694281	5.596855	-17.967327	72.531215	25.392549	21.809992	-9.796787	-4.158323	-10.945821	-38.001673	6.311309	-16.396275	74.479801	27.094073	21.206886	-8.542431	-4.38251	-11.172127	-39.946786	7.380869	-16.614193	70.724692	24.710596	21.673959	-8.399324	-4.900643	-10.852684	-37.363579	5.85979	-18.369658	69.907992	25.594438	22.861146	-9.0705	-4.736622	-10.784335	-35.995579	5.20783	-15.520905	71.80793	26.205774	21.48089	-11.051629	-3.219452	-9.831252
81	-35.991518	5.167016	-16.515224	66.537768	23.758946	24.599839	-11.518724	-3.813937	-10.751203	-38.439464	6.668727	-18.01737	64.638897	24.627409	25.998407	-10.170718	-4.615564	-10.871287	-38.360409	6.350824	-17.878642	66.405097	24.267674	24.704389	-11.089248	-5.388346	-11.857107	-36.724713	5.299926	-16.971257	65.567975	24.321052	22.81714	-11.941251	-4.734847	-10.881082	-37.527452	5.95566	-18.185846	68.373115	25.942003	23.735427	-11.910894	-3.47383	-9.95754	-36.059259	4.766789	-15.189086	67.19906	24.831234	23.952568	-11.789432	-4.438514	-10.543066	-35.492816	5.197272	-16.029254	66.97967	24.793906	23.079864	-11.008432	-3.9317	-10.634308	-30.788617	3.856298	-15.804101	63.633818	24.768394	24.608937	-11.595733	-4.115445	-10.470181	-34.248311	4.308183	-14.79283	65.16851	24.290152	20.819959	-11.928806	-4.091342	-10.522411	-35.359718	4.708369	-15.660506	65.406073	23.831416	22.884066	-12.236744	-3.567582	-9.929697	-37.290673	4.541156	-17.689326	65.435579	25.763863	25.688429	-11.141444	-4.520337	-11.220618	-38.037141	5.291024	-19.362029	67.919818	24.305722	23.422445	-10.900644	-5.030668	-11.33417	-39.146071	5.937632	-18.588071	65.726301	25.265691	25.910747	-11.192029	-4.578371	-10.675814	-37.174135	5.869013	-17.476992	68.612889	25.874635	23.591648	-11.353319	-4.093107	-10.701655	-36.337921	4.887627	-18.151671	67.252821	25.127542	25.37556	-10.805986	-4.03093	-10.428243	-35.685927	5.713736	-16.006649	67.659456	23.251804	22.158205	-13.655784	-2.812243	-9.849248	-38.466508	5.775579	-18.199256	69.180213	24.745604	23.246957	-10.213126	-4.249449	-10.847812	-38.844847	6.558472	-16.871545	70.991781	26.648482	23.060714	-9.008637	-4.414528	-10.956201	-40.573088	7.391826	-16.943414	67.178209	24.016093	22.815179	-8.844151	-4.921086	-10.709893	-37.909654	6.059042	-18.618047	66.357348	24.788031	24.33603	-9.524964	-4.820392	-10.701609	-36.751069	5.401416	-15.941291	68.504389	25.559898	23.063563	-11.469583	-3.245071	-9.875019
82	-36.441044	5.250645	-16.800316	62.910333	22.974839	26.028819	-11.837548	-3.961303	-10.816309	-38.883769	6.753239	-18.125754	60.924243	23.623348	27.245989	-10.498041	-4.811878	-10.910378	-38.722167	6.487391	-18.332485	62.547052	23.601913	26.254076	-11.544883	-5.638547	-11.960727	-37.152575	5.407567	-17.423833	61.801514	23.621618	24.193715	-12.26032	-4.775996	-10.807025	-38.136097	6.107917	-18.472451	64.715832	25.209083	25.371352	-12.406681	-3.693352	-9.943107	-36.538675	5.013177	-15.888146	63.392294	24.114701	25.900954	-12.146858	-4.540534	-10.516725	-35.906438	5.467666	-16.628138	63.182959	23.90838	24.935341	-11.36618	-3.939697	-10.504798	-31.16142	4.016583	-16.536883	59.947434	23.962148	26.409124	-11.817617	-4.191299	-10.491668	-34.57267	4.440205	-15.422538	61.299399	23.666902	22.460109	-12.070981	-4.151691	-10.560372	-35.800061	4.901062	-16.120167	61.690528	22.943455	24.446222	-12.507266	-3.736131	-10.008225	-37.632333	4.561991	-18.203459	61.443344	25.058552	27.322991	-11.368015	-4.558388	-11.140376	-38.342994	5.49852	-19.880283	64.165773	23.670698	25.060101	-11.223269	-5.24902	-11.416905	-39.467248	5.872384	-18.886061	61.692656	24.51677	27.289834	-11.476264	-4.889728	-10.832038	-37.652956	5.894623	-17.754453	64.808349	25.09762	25.103418	-11.684797	-4.378733	-10.828725	-36.702936	4.98292	-18.431153	63.379068	24.42181	27.084734	-11.026643	-4.15495	-10.577587	-36.234098	5.893551	-16.594098	63.896409	22.577372	23.872092	-13.841928	-2.989249	-10.058086	-39.004826	5.894706	-18.456474	65.47804	24.058139	24.632919	-10.601362	-4.443442	-10.856682	-39.477906	6.715703	-17.292772	67.173028	26.069998	24.845568	-9.434292	-4.53205	-10.881398	-40.948622	7.35078	-17.332472	63.292368	23.275107	23.940187	-9.234656	-5.033786	-10.718471	-38.263007	6.18041	-18.850584	62.486265	23.934826	25.729816	-9.928991	-5.039124	-10.813367	-37.312556	5.572022	-16.389352	64.884482	24.85001	24.655711	-11.850132	-3.422486	-10.035254
83	-36.676482	5.247647	-17.094839	58.966114	22.176618	27.357663	-12.123982	-4.262484	-11.03647	-39.137323	6.732964	-18.195644	56.942965	22.530526	28.334492	-10.797001	-5.154293	-11.132953	-38.847761	6.550084	-18.792117	58.374614	22.867867	27.682508	-11.952964	-5.949569	-12.159358	-37.368674	5.444078	-17.852427	57.722985	22.86283	25.498123	-12.547594	-4.917333	-10.825772	-38.519892	6.199858	-18.7922	60.745303	24.373532	26.951643	-12.830917	-3.993026	-10.078921	-36.798959	5.175769	-16.564919	59.268624	23.321854	27.738498	-12.430052	-4.747666	-10.68429	-36.07137	5.644866	-17.208591	59.062062	22.923887	26.648009	-11.690722	-4.098123	-10.535457	-31.35699	4.075594	-17.273664	55.946517	23.086208	28.101622	-11.958898	-4.365071	-10.596954	-34.68735	4.518988	-16.02201	57.141872	22.919823	24.057317	-12.160733	-4.2671	-10.647047	-36.053128	5.018735	-16.564813	57.694948	22.002583	25.904731	-12.724362	-3.96629	-10.163257	-37.723466	4.464361	-18.677165	57.155647	24.173873	28.772619	-11.519445	-4.699533	-11.167012	-38.419926	5.642938	-20.397402	60.101037	22.967885	26.644352	-11.510874	-5.540875	-11.578719	-39.491467	5.719006	-19.202373	57.279582	23.679807	28.614444	-11.656382	-5.268561	-11.098645	-37.837547	5.818672	-18.066724	60.625357	24.226338	26.543645	-11.952799	-4.779922	-11.057647	-36.829599	5.009573	-18.724579	59.177161	23.622483	28.738357	-11.172794	-4.380192	-10.842021	-36.549408	5.974825	-17.141636	59.754041	21.899247	25.561729	-13.926659	-3.291666	-10.367023	-39.301708	5.957857	-18.777089	61.414065	23.336323	25.991598	-10.935363	-4.739304	-10.966021	-39.873483	6.768852	-17.664807	63.026596	25.346152	26.536006	-9.805214	-4.746818	-10.958851	-41.069497	7.263175	-17.783885	59.058621	22.490073	25.076732	-9.572729	-5.23437	-10.8664	-38.429388	6.225388	-19.095769	58.306003	23.040509	27.058764	-10.272152	-5.375	-11.086131	-37.629124	5.701149	-16.892712	60.892833	24.059925	26.254016	-12.151182	-3.744084	-10.296721
84	-36.717184	5.164075	-17.409733	54.739944	21.360255	28.605343	-12.361069	-4.666299	-11.358065	-39.146507	6.595392	-18.256755	52.632343	21.355308	29.263077	-11.021859	-5.650553	-11.536175	-38.733276	6.528957	-19.258185	53.891069	22.050065	28.973062	-12.287927	-6.295888	-12.42721	-37.354607	5.406127	-18.282572	53.33264	22.038374	26.746769	-12.786111	-5.146781	-10.92917	-38.629795	6.224158	-19.172044	56.415707	23.415071	28.460447	-13.143676	-4.371763	-10.369984	-36.828807	5.23663	-17.222535	54.831986	22.450655	29.440576	-12.623319	-5.065489	-11.02574	-36.013133	5.716723	-17.779386	54.647124	21.875713	28.221484	-11.963247	-4.385143	-10.707659	-31.387656	4.040211	-18.004643	51.663442	22.147296	29.688042	-12.030362	-4.635384	-10.77951	-34.549002	4.520164	-16.578526	52.646504	22.011219	25.57349	-12.176638	-4.443855	-10.801151	-36.069734	5.039664	-17.01522	53.357684	21.006472	27.251522	-12.860455	-4.265286	-10.400858	-37.577092	4.257895	-19.118813	52.60684	23.133579	30.039272	-11.587931	-4.939026	-11.299173	-38.261865	5.70551	-20.9205	55.716114	22.176432	28.138839	-11.744782	-5.886444	-11.800863	-39.240979	5.476148	-19.524921	52.534823	22.743871	29.873547	-11.719433	-5.683487	-11.439885	-37.755223	5.651739	-18.413084	56.118686	23.269213	27.907509	-12.142331	-5.260789	-11.362817	-36.69534	4.952667	-19.051218	54.624603	22.72013	30.324527	-11.232506	-4.715599	-11.20973	-36.644528	5.949891	-17.643912	55.270357	21.198	27.221572	-13.914537	-3.70601	-10.748418	-39.349195	5.962228	-19.171374	56.977386	22.576414	27.333308	-11.192934	-5.126074	-11.165833	-39.989521	6.701605	-17.992823	58.541609	24.457224	28.099692	-10.102262	-5.06574	-11.189099	-40.935209	7.132794	-18.28749	54.474687	21.653364	26.241551	-9.854334	-5.514756	-11.132798	-38.365806	6.176063	-19.37644	53.763696	22.091315	28.320734	-10.520239	-5.811257	-11.495477	-37.722413	5.776865	-17.450027	56.577985	23.195642	27.83722	-12.35144	-4.147154	-10.620967
85	-36.520643	4.981058	-17.749278	50.183108	20.503121	29.754899	-12.510867	-5.142072	-11.754009	-38.925188	6.366257	-18.338047	48.030277	20.123358	30.07672	-11.138999	-6.243312	-12.050598	-38.352911	6.401035	-19.718246	49.080226	21.120852	30.083919	-12.505239	-6.643708	-12.734214	-37.075402	5.281684	-18.728392	48.610752	21.133725	27.944292	-12.945553	-5.449392	-11.12405	-38.469468	6.177393	-19.608498	51.755143	22.335164	29.870401	-13.318133	-4.80985	-10.788668	-36.592244	5.165843	-17.854954	50.065146	21.48293	30.957215	-12.696747	-5.483574	-11.513419	-35.685843	5.639763	-18.327919	49.879702	20.765541	29.610141	-12.149183	-4.803084	-11.031425	-31.21672	3.885869	-18.692783	47.060723	21.115998	31.116105	-12.016267	-5.007504	-11.056759	-34.216241	4.45073	-17.09247	47.897461	20.969548	26.99739	-12.125037	-4.671438	-11.01602	-35.868149	4.968383	-17.477634	48.718895	19.96867	28.503656	-12.901817	-4.614537	-10.710677	-37.173012	3.937421	-19.517607	47.796117	21.937573	31.094933	-11.566714	-5.288546	-11.545605	-37.890586	5.676688	-21.43843	51.047295	21.290375	29.50821	-11.908704	-6.258404	-12.056452	-38.705282	5.130397	-19.826105	47.478644	21.682116	31.027269	-11.652145	-6.116275	-11.834514	-37.363405	5.376711	-18.79022	51.261593	22.208605	29.143442	-12.215219	-5.802987	-11.740285	-36.318742	4.805279	-19.405862	49.757454	21.713173	31.822688	-11.203046	-5.141647	-11.65437	-36.502463	5.797615	-18.081578	50.437899	20.445576	28.8309	-13.799369	-4.22568	-11.190641	-39.118013	5.893456	-19.630789	52.139045	21.754889	28.647372	-11.340297	-5.579757	-11.446972	-39.83024	6.518793	-18.284775	53.756196	23.40965	29.519616	-10.315507	-5.470437	-11.545362	-40.528813	6.959008	-18.822334	49.527597	20.737819	27.442238	-10.057035	-5.86143	-11.494074	-38.092855	6.04131	-19.690125	48.919115	21.081899	29.520722	-10.667933	-6.300982	-11.981658	-37.550575	5.766469	-18.057893	51.900811	22.236552	29.357838	-12.404883	-4.589583	-10.998649
86	-36.123827	4.712721	-18.099158	45.368131	19.58536	30.803455	-12.557857	-5.630703	-12.173983	-38.440012	6.047081	-18.456908	43.127454	18.841181	30.778121	-11.108465	-6.897997	-12.632694	-37.7488	6.169492	-20.149203	44.014202	20.080112	31.001914	-12.591027	-6.964176	-13.043265	-36.562423	5.07794	-19.183145	43.619959	20.146825	29.093693	-13.006581	-5.790149	-11.399536	-38.045063	6.051598	-20.078599	46.797211	21.133532	31.138481	-13.331502	-5.292768	-11.314241	-36.114109	4.96795	-18.452733	45.033648	20.415229	32.270213	-12.648305	-5.955128	-12.081679	-35.128557	5.422798	-18.83017	44.828589	19.59959	30.816484	-12.238731	-5.300208	-11.459977	-30.875351	3.625433	-19.300447	42.22419	19.983076	32.365605	-11.917933	-5.43106	-11.413591	-33.675925	4.294115	-17.538893	42.900078	19.779621	28.282672	-11.987	-4.962311	-11.308721	-35.421336	4.78744	-17.941391	43.765577	18.8868	29.641018	-12.813005	-5.004656	-11.103827	-36.521545	3.516153	-19.854715	42.769351	20.607544	31.928972	-11.465995	-5.746699	-11.900519	-37.292287	5.531108	-21.918866	46.099658	20.292748	30.677941	-11.968434	-6.632005	-12.326677	-37.914769	4.684297	-20.06532	42.205415	20.480592	32.025433	-11.467265	-6.543828	-12.258446	-36.73148	5.014049	-19.173246	46.164235	21.061132	30.223812	-12.171352	-6.359819	-12.166823	-35.696527	4.546379	-19.768944	44.594999	20.5748	33.164093	-11.068583	-5.64358	-12.155428	-36.131802	5.511488	-18.434784	45.302744	19.610933	30.359055	-13.583819	-4.81788	-11.674337	-38.646311	5.75118	-20.115606	46.98481	20.852175	29.908129	-11.372567	-6.05263	-11.782077	-39.359578	6.209316	-18.537956	48.675664	22.186254	30.744383	-10.418047	-5.94859	-12.015979	-39.897897	6.746643	-19.352856	44.304914	19.729588	28.659303	-10.174055	-6.245923	-11.906069	-37.587431	5.809511	-20.024984	43.78239	19.99004	30.630626	-10.695877	-6.820076	-12.520034	-37.160233	5.665753	-18.680546	46.953281	21.185224	30.770355	-12.327557	-5.031319	-11.410542
87	-35.525843	4.359068	-18.437769	40.336024	18.576103	31.706211	-12.471818	-6.084926	-12.585714	-37.717435	5.652449	-18.604068	38.011887	17.525671	31.372875	-10.942822	-7.574209	-13.237004	-36.917982	5.81856	-20.503481	38.740301	18.896584	31.640924	-12.511933	-7.229831	-13.31228	-35.796431	4.781026	-19.621334	38.385933	19.041284	30.160189	-12.923128	-6.14126	-11.753312	-37.362489	5.832825	-20.532357	41.598497	19.806986	32.185975	-13.171268	-5.809249	-11.913739	-35.362525	4.620824	-18.978069	39.769787	19.211371	33.279051	-12.461769	-6.446508	-12.672509	-34.332027	5.055038	-19.243413	39.523908	18.362428	31.795933	-12.202306	-5.83722	-11.967879	-30.362084	3.255626	-19.777333	37.210746	18.721914	33.374712	-11.73037	-5.875849	-11.852774	-32.98609	4.065387	-17.905274	37.767223	18.483197	29.430238	-11.771041	-5.304725	-11.674421	-34.759917	4.499614	-18.370468	38.585866	17.758856	30.637623	-12.595351	-5.419227	-11.569733	-35.646475	3.014757	-20.109919	37.597023	19.170926	32.538061	-11.292847	-6.29029	-12.353482	-36.514922	5.280319	-22.33208	40.968084	19.201978	31.625901	-11.931255	-6.990151	-12.599765	-36.916906	4.152551	-20.210825	36.835582	19.141191	32.823006	-11.188391	-6.944331	-12.699328	-35.873738	4.566246	-19.526371	40.902579	19.824964	31.085606	-11.995754	-6.889384	-12.636872	-34.895473	4.188786	-20.104588	39.262745	19.312673	34.302055	-10.854056	-6.186272	-12.678644	-35.546029	5.094598	-18.684441	39.934473	18.668397	31.770336	-13.26371	-5.432152	-12.182942	-37.92108	5.513704	-20.570099	41.568064	19.81745	31.042636	-11.265927	-6.491409	-12.155579	-38.627214	5.799023	-18.754756	43.395125	20.819589	31.773056	-10.421023	-6.474723	-12.557572	-39.035406	6.482157	-19.824673	38.864208	18.587917	29.848696	-10.187232	-6.652053	-12.340653	-36.878475	5.484567	-20.343066	38.460873	18.807841	31.61242	-10.61949	-7.342658	-13.079991	-36.552656	5.456637	-19.27426	41.784273	20.021019	31.995833	-12.128149	-5.457322	-11.849353
