Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20
87	-37.690142	5.723246	-8.170647	35.995437	9.215083	20.084896	-2.093958	-5.445976	-8.439107	-36.091097	5.262191	-10.054646	37.427073	10.250997	20.928754	-1.71588	-4.768367	-8.035117	-35.54141	4.567727	-9.230492	35.228536	9.743033	20.796883	-0.554748	-5.366295	-7.530487	-38.686706	5.089282	-10.186917	35.866255	9.973219	23.205615	-0.595331	-4.211855	-6.983909	-39.193268	6.075023	-8.893105	40.28019	9.108396	17.951355	-1.64441	-2.39293	-5.24539	-38.115544	4.724136	-8.230354	36.708932	8.506263	21.387178	1.201211	-4.718414	-6.692414	-38.51607	4.70025	-7.109473	36.591669	8.87066	19.258946	-0.622936	-6.749744	-8.918952	-37.420161	6.985976	-10.378775	36.54826	8.971959	18.908683	0.052722	-5.107694	-7.213557	-37.647266	3.891237	-8.687451	41.239543	10.824914	19.957208	0.51256	-5.058505	-7.450791	-34.925791	3.657058	-8.852019	32.898193	9.750866	22.524859	0.004305	-6.14446	-8.158086	-37.333302	4.542692	-8.113005	34.306223	9.091982	20.900648	-0.499418	-5.533026	-8.581091	-37.813288	5.037498	-10.461861	37.061241	10.100448	21.412925	-2.501179	-2.305618	-5.792539	-38.657176	4.695478	-8.343028	38.536199	10.167508	20.986196	-0.01235	-5.908925	-7.853683	-34.381167	3.722476	-8.662109	29.885544	8.822118	21.963453	0.693097	-6.938716	-8.989835	-37.936524	4.389464	-9.570878	39.258877	9.908024	17.643975	-1.437225	-2.816147	-5.613765	-34.44919	2.786742	-10.39699	32.623249	9.13267	21.708956	0.003559	-5.407542	-7.731659	-38.171957	5.441646	-10.483458	38.529519	10.962322	22.236983	-0.128757	-4.538877	-7.684972	-39.890847	5.821523	-9.891802	38.43781	10.98408	21.121697	-1.167574	-3.842379	-7.130521	-38.792027	4.818236	-9.731086	43.696805	10.030663	18.100791	-1.794583	-2.17975	-5.507117	-34.588333	4.284961	-10.858271	34.876404	10.36121	22.971439	0.132768	-4.381552	-7.570263
88	-36.760356	5.653377	-7.750349	31.344303	8.235829	19.504592	-2.28857	-5.906014	-9.118132	-35.385272	5.41869	-10.036163	32.753219	9.177531	20.790918	-2.103737	-5.64552	-9.001929	-34.927926	4.578939	-9.245797	30.62744	8.82933	20.376101	-0.959443	-5.819829	-8.409503	-37.818354	4.868043	-9.916428	31.262466	8.838291	22.53247	-1.038279	-4.888592	-7.951932	-38.229418	6.388067	-9.291594	35.600531	8.383873	18.552224	-2.058067	-2.890092	-6.099687	-37.033094	4.607419	-7.960983	31.960954	7.627864	21.144507	0.537474	-5.630489	-7.920762	-37.697696	4.647637	-7.119535	32.099787	8.065847	18.897702	-1.160414	-7.215123	-9.716012	-36.47907	7.189993	-10.372954	32.001512	8.08569	18.657751	-0.487225	-5.723181	-8.142689	-36.945157	4.069308	-9.086061	36.519249	9.660543	20.093855	0.022205	-5.54671	-8.153483	-34.141089	3.660863	-8.907922	28.297346	8.904863	22.556163	-0.381175	-6.670001	-9.148476	-36.576434	4.460095	-8.064132	29.849406	8.185834	20.167042	-0.91025	-5.979857	-9.141619	-36.919862	5.003087	-10.530377	32.236737	9.060732	21.150352	-2.740275	-2.550579	-6.303478	-37.805518	4.686512	-8.636631	33.793731	9.215617	21.145094	-0.511078	-6.505388	-8.878361	-33.570685	3.731076	-8.469563	25.866121	7.909218	21.429324	0.302873	-7.318874	-9.829279	-36.918155	4.63129	-10.179832	34.655146	8.987777	17.912758	-1.823209	-3.090199	-6.355483	-33.488875	2.684525	-10.624421	27.41655	8.354802	21.916778	-0.203783	-5.535749	-8.18769	-37.121548	5.407978	-10.312183	33.804681	9.756641	21.818747	-0.557708	-5.164084	-8.516595	-38.891902	5.885629	-9.925168	33.937933	9.948641	20.922661	-1.615752	-4.383811	-7.970197	-38.024706	5.123896	-10.573758	38.679567	9.383075	19.059087	-2.064909	-2.794236	-6.42688	-33.659263	4.288909	-11.009601	29.813308	9.18477	22.625461	-0.257733	-4.73282	-8.207556
89	-35.728538	5.528138	-7.091909	26.951873	7.358777	18.676803	-2.54246	-6.235468	-9.699476	-34.598829	5.40669	-9.570801	28.292161	8.240104	20.216183	-2.531744	-6.472433	-9.923019	-34.24454	4.553709	-8.994132	26.261887	7.959866	19.646661	-1.395578	-6.172807	-9.203436	-36.871427	4.514903	-9.253083	26.944069	7.806871	21.348433	-1.598207	-5.594069	-8.910963	-37.233395	6.528191	-9.335528	31.192376	7.682696	18.877863	-2.53475	-3.461322	-7.055924	-35.885649	4.437579	-7.359246	27.522176	6.851835	20.618226	-0.179538	-6.550833	-9.244186	-36.77496	4.546048	-6.858199	27.859029	7.363628	18.347513	-1.74784	-7.600458	-10.437225	-35.500842	7.285731	-10.031153	27.701203	7.283431	18.173446	-1.070371	-6.22735	-9.005555	-36.143354	4.194125	-9.243014	31.974616	8.614258	19.914183	-0.548704	-6.105933	-8.939813	-33.300931	3.592899	-8.641802	24.025141	8.076162	22.239325	-0.813351	-7.125074	-10.069383	-35.734336	4.348069	-7.757566	25.633816	7.347206	19.198361	-1.358382	-6.292011	-9.619074	-35.930801	4.849797	-10.244151	27.626926	8.027545	20.449061	-3.006779	-2.869725	-6.889599	-36.868661	4.549144	-8.601203	29.310435	8.33457	20.877206	-1.039201	-7.050528	-9.846157	-32.719968	3.724502	-8.098001	22.166111	7.098977	20.69769	-0.177179	-7.698277	-10.593466	-35.797969	4.777841	-10.550835	30.23111	8.112329	17.917919	-2.258966	-3.444154	-7.104839	-32.481261	2.48202	-10.370846	22.592747	7.543194	21.620004	-0.478031	-5.614902	-8.650628	-36.011182	5.29435	-9.812746	29.34472	8.604467	21.016107	-1.056735	-5.739609	-9.296311	-37.813165	5.823254	-9.587885	29.705584	8.960347	20.295554	-2.111411	-4.961987	-8.78789	-37.144536	5.279632	-11.024804	33.810341	8.74697	19.646508	-2.371683	-3.459795	-7.443724	-32.704207	4.156175	-10.758057	25.02324	8.102174	21.785726	-0.681581	-5.072639	-8.859865
90	-34.646232	5.349748	-6.244007	22.882013	6.563589	17.645481	-2.868341	-6.452154	-10.123649	-33.765787	5.250883	-8.741347	24.135833	7.406878	19.285074	-3.021105	-7.180006	-10.727023	-33.508377	4.483916	-8.51586	22.231146	7.139712	18.624672	-1.888312	-6.407564	-9.82132	-35.869004	4.088564	-8.330551	22.944403	6.879393	19.82586	-2.254918	-6.268527	-9.762268	-36.244992	6.512193	-9.081473	27.107223	7.003788	18.945441	-3.084066	-4.089717	-8.025224	-34.703422	4.230077	-6.504084	23.433882	6.144527	19.867397	-0.930044	-7.419181	-10.523674	-35.782491	4.398213	-6.375354	23.926072	6.731814	17.66242	-2.373091	-7.89339	-11.025674	-34.505581	7.272905	-9.407859	23.703581	6.55616	17.511574	-1.684694	-6.595601	-9.745547	-35.292174	4.252657	-9.16073	27.692374	7.690349	19.479199	-1.193844	-6.689164	-9.733501	-32.422295	3.448219	-8.062179	20.158522	7.268975	21.588203	-1.302582	-7.513582	-10.836757	-34.833922	4.212887	-7.226525	21.759157	6.587764	18.038119	-1.851109	-6.47298	-9.977498	-34.892318	4.603183	-9.669241	23.301662	7.042446	19.430343	-3.318821	-3.26332	-7.513504	-35.878223	4.313859	-8.280467	25.126468	7.519404	20.277599	-1.595368	-7.532481	-10.685686	-31.833574	3.697973	-7.58126	18.854715	6.391146	19.796566	-0.760381	-8.045483	-11.196629	-34.630383	4.811477	-10.681036	26.054431	7.302764	17.679413	-2.767546	-3.871008	-7.802631	-31.457932	2.205473	-9.737529	18.208241	6.723371	20.892258	-0.830147	-5.669096	-9.053037	-34.854678	5.121064	-9.040272	25.216777	7.546745	19.923918	-1.646438	-6.238148	-9.985105	-36.692746	5.669935	-8.95092	25.782939	8.040187	19.34162	-2.662889	-5.538117	-9.519574	-36.206872	5.275566	-11.098364	29.216229	8.104684	19.834342	-2.746097	-4.147295	-8.453975	-31.74453	3.895212	-10.117598	20.643313	7.13627	20.489758	-1.161734	-5.37774	-9.459939
91	-33.550623	5.11665	-5.250042	19.258593	5.856563	16.425184	-3.274218	-6.537916	-10.313859	-32.893432	4.958878	-7.590463	20.425344	6.681301	18.038772	-3.594163	-7.693187	-11.332816	-32.724787	4.363269	-7.888739	18.644202	6.387999	17.352337	-2.451895	-6.513754	-10.164249	-34.815345	3.635436	-7.258852	19.359199	6.084592	18.089315	-2.9941	-6.848756	-10.408539	-35.286813	6.336957	-8.55509	23.454069	6.35567	18.733955	-3.718628	-4.756973	-8.913483	-33.501275	3.998088	-5.453675	19.803872	5.504203	18.91806	-1.696105	-8.169739	-11.60944	-34.731967	4.209751	-5.703773	20.389012	6.158179	16.871074	-3.026629	-8.067656	-11.420925	-33.495064	7.140428	-8.54816	20.130354	5.911509	16.724087	-2.325207	-6.797668	-10.269564	-34.415402	4.228448	-8.827654	23.783726	6.905603	18.815446	-1.911144	-7.249606	-10.468621	-31.528582	3.233396	-7.2199	16.788685	6.498632	20.64599	-1.857356	-7.829583	-11.360201	-33.893928	4.0676	-6.545777	18.33777	5.928745	16.765048	-2.395055	-6.535411	-10.188063	-33.831558	4.279378	-8.844744	19.391962	6.147486	18.16558	-3.693876	-3.727309	-8.129932	-34.839663	3.994941	-7.689542	21.319982	6.780286	19.393885	-2.186485	-7.922691	-11.332394	-30.909846	3.651425	-7.008022	15.954363	5.769873	18.781913	-1.439469	-8.316689	-11.573977	-33.464608	4.700194	-10.547033	22.263538	6.594325	17.193207	-3.379018	-4.349126	-8.374676	-30.425375	1.884223	-8.800388	14.384551	5.91965	19.758967	-1.273716	-5.707104	-9.310377	-33.662763	4.914708	-8.081093	21.505478	6.622536	18.668254	-2.335113	-6.631606	-10.52981	-35.556898	5.451241	-8.066251	22.282228	7.22808	18.143213	-3.279747	-6.058151	-10.087939	-35.234116	5.099723	-10.785461	25.040739	7.460524	19.567715	-3.217159	-4.837899	-9.359657	-30.778699	3.553556	-9.205715	16.753041	6.287329	18.902185	-1.70214	-5.62257	-9.943819
92	-32.469761	4.854207	-4.235762	16.087194	5.239275	15.125976	-3.728384	-6.505947	-10.28114	-31.990411	4.591943	-6.288612	17.183272	6.045889	16.641698	-4.229821	-8.007117	-11.713709	-31.903768	4.208999	-7.233613	15.48855	5.716216	15.969795	-3.065841	-6.523631	-10.246576	-33.730737	3.213362	-6.218634	16.187598	5.422201	16.352541	-3.765248	-7.299806	-10.829281	-34.361993	6.049445	-7.88949	20.231447	5.748129	18.319349	-4.413979	-5.420651	-9.650055	-32.299154	3.769742	-4.355712	16.629108	4.925372	17.875194	-2.451578	-8.759637	-12.397442	-33.641916	4.003787	-4.938281	17.290775	5.631716	16.032344	-3.685096	-8.110773	-11.590568	-32.470853	6.924954	-7.601509	16.957725	5.334997	15.915614	-2.978053	-6.875162	-10.561182	-33.533576	4.12402	-8.296746	20.318782	6.251383	17.997398	-2.675203	-7.731945	-11.073995	-30.641811	2.982198	-6.260293	13.887334	5.777082	19.54112	-2.469509	-8.069555	-11.629177	-32.931402	3.933236	-5.839829	15.359052	5.366123	15.503762	-2.973375	-6.51503	-10.273338	-32.775248	3.927891	-7.926066	15.928083	5.361745	16.830694	-4.105712	-4.224323	-8.691152	-33.764709	3.63059	-6.911025	17.936241	6.111372	18.326573	-2.813942	-8.195989	-11.736301	-29.956137	3.590971	-6.470026	13.442558	5.223245	17.721293	-2.195985	-8.49057	-11.722429	-32.339884	4.4753	-10.244656	18.866593	5.985188	16.571703	-4.066627	-4.823506	-8.809382	-29.382549	1.579496	-7.763226	11.09196	5.155479	18.408794	-1.782927	-5.738162	-9.398631	-32.44797	4.70308	-7.067126	18.195678	5.826178	17.398365	-3.088548	-6.915264	-10.913386	-34.42651	5.210614	-7.090366	19.17378	6.522695	16.880042	-3.93478	-6.485351	-10.48454	-34.240941	4.789326	-10.180697	21.371869	6.835875	18.911738	-3.78212	-5.502075	-10.067371	-29.792616	3.191587	-8.186558	13.348338	5.538989	17.222105	-2.279831	-5.803556	-10.281161
93	-31.411953	4.591285	-3.328228	13.379756	4.724898	13.873944	-4.196055	-6.375522	-10.057113	-31.062863	4.209448	-5.001376	14.430994	5.499068	15.254772	-4.891386	-8.140129	-11.858048	-31.054312	4.043311	-6.678746	12.824427	5.151401	14.640353	-3.706047	-6.467943	-10.08325	-32.638171	2.864124	-5.363635	13.449888	4.896691	14.7986	-4.521862	-7.60811	-11.027244	-33.467564	5.687278	-7.209954	17.449234	5.200738	17.784285	-5.130672	-6.032166	-10.196439	-31.116774	3.569892	-3.351518	13.925612	4.420322	16.847234	-3.172006	-9.153276	-12.830554	-32.532638	3.805594	-4.192913	14.62317	5.155453	15.220818	-4.323488	-8.035722	-11.548857	-31.437891	6.643979	-6.691134	14.238617	4.836056	15.176604	-3.62716	-6.851357	-10.592766	-32.656026	3.962134	-7.657347	17.306412	5.704982	17.108555	-3.44899	-8.096096	-11.50674	-29.782212	2.729023	-5.344109	11.507409	5.135593	18.405635	-3.131857	-8.206706	-11.625024	-31.962743	3.837551	-5.250331	12.882796	4.912286	14.401299	-3.557229	-6.42995	-10.236304	-31.740151	3.591487	-7.070865	12.943565	4.703544	15.594021	-4.507487	-4.723977	-9.162631	-32.676688	3.266414	-6.05653	14.979401	5.504544	17.190501	-3.46831	-8.344565	-11.892269	-29.000891	3.524926	-6.084024	11.368783	4.77225	16.722469	-3.015564	-8.552318	-11.650687	-31.288411	4.157252	-9.851692	15.934572	5.487455	15.922162	-4.801985	-5.252576	-9.097302	-28.332866	1.346032	-6.806801	8.325725	4.454368	17.029165	-2.327305	-5.771005	-9.337614	-31.21539	4.505261	-6.133216	15.344701	5.171519	16.253037	-3.875854	-7.071915	-11.101748	-33.313694	4.976678	-6.154059	16.499276	5.938035	15.704009	-4.597916	-6.787027	-10.692311	-33.232818	4.405791	-9.428323	18.215577	6.251903	18.015966	-4.398467	-6.111983	-10.55206	-28.76789	2.877665	-7.263716	10.498452	4.896499	15.681127	-2.8469	-5.926497	-10.427126
94	-30.387292	4.366393	-2.686857	11.157717	4.331964	12.849581	-4.630587	-6.188396	-9.708552	-30.126806	3.879903	-3.9425	12.18952	5.05655	14.099151	-5.52485	-8.147755	-11.782729	-30.201373	3.89506	-6.354308	10.62637	4.702718	13.557316	-4.324931	-6.405321	-9.776511	-31.571141	2.622606	-4.870621	11.186314	4.512399	13.636562	-5.20992	-7.787611	-11.028884	-32.597026	5.292471	-6.678556	15.123877	4.746998	17.250013	-5.786868	-6.519174	-10.528199	-29.985043	3.41889	-2.619107	11.726233	4.021503	15.989512	-3.830723	-9.330888	-12.906974	-31.438065	3.644251	-3.629532	12.445227	4.76257	14.562705	-4.91252	-7.86766	-11.314583	-30.414097	6.325804	-5.964308	11.98612	4.429541	14.622534	-4.246355	-6.787682	-10.41703	-31.787791	3.774459	-7.026256	14.817242	5.265007	16.250644	-4.182939	-8.290917	-11.713202	-28.966814	2.509397	-4.655082	9.603255	4.608167	17.434168	-3.811211	-8.240384	-11.443406	-31.009133	3.799079	-4.926036	10.875126	4.566788	13.598666	-4.098147	-6.313648	-10.10157	-30.743054	3.312642	-6.480179	10.482559	4.191737	14.660257	-4.82077	-5.189263	-9.5046	-31.607488	2.95425	-5.279168	12.52047	4.979638	16.146179	-4.129556	-8.359281	-11.802702	-28.090964	3.462143	-5.9264	9.684259	4.429391	15.914322	-3.859292	-8.546519	-11.471307	-30.331371	3.790472	-9.501316	13.486017	5.099563	15.405877	-5.52087	-5.614371	-9.265069	-27.297553	1.231402	-6.145849	6.104734	3.85599	15.857689	-2.863917	-5.822217	-9.188776	-29.982326	4.330677	-5.420907	12.9366	4.651587	15.348231	-4.656823	-7.123851	-11.111408	-32.230827	4.776769	-5.411213	14.25523	5.475952	14.796437	-5.21894	-6.970793	-10.743476	-32.213894	4.017061	-8.708377	15.637932	5.738381	17.074798	-4.985411	-6.620193	-10.800124	-27.711422	2.651491	-6.619599	8.139988	4.353275	14.475623	-3.343827	-6.027999	-10.41004
95	-29.406946	4.197828	-2.388306	9.368979	4.056506	12.166039	-5.002093	-5.99538	-9.32843	-29.208797	3.636115	-3.239474	10.392741	4.725776	13.31939	-6.08776	-8.11046	-11.564172	-29.369284	3.780003	-6.356932	8.883109	4.380356	12.870035	-4.875437	-6.377352	-9.425065	-30.556878	2.483582	-4.806427	9.359682	4.249411	12.95225	-5.800975	-7.888588	-10.910281	-31.741868	4.898292	-6.40077	13.19515	4.403853	16.82598	-6.301246	-6.841386	-10.678231	-28.923081	3.311791	-2.250107	9.980488	3.744755	15.415671	-4.422108	-9.339202	-12.743899	-30.395369	3.528541	-3.349914	10.692252	4.472547	14.148729	-5.440119	-7.664755	-10.979537	-29.41856	5.993112	-5.510692	10.169513	4.127492	14.340632	-4.816781	-6.745278	-10.136175	-30.932381	3.596738	-6.52122	12.779537	4.917286	15.521609	-4.837676	-8.336497	-11.728426	-28.209496	2.34085	-4.315727	8.14586	4.222533	16.783427	-4.47554	-8.18899	-11.193451	-30.086399	3.822361	-4.969194	9.314651	4.335566	13.200149	-4.548709	-6.184861	-9.898833	-29.792631	3.103198	-6.25925	8.501332	3.815388	14.128964	-4.982891	-5.583524	-9.717982	-30.581242	2.715211	-4.712432	10.498392	4.547201	15.33399	-4.764115	-8.281056	-11.56528	-27.260266	3.406023	-6.066237	8.39955	4.216087	15.420039	-4.68671	-8.515297	-11.272046	-29.471627	3.414311	-9.306341	11.484966	4.810542	15.140252	-6.154201	-5.911549	-9.355306	-26.305358	1.226319	-5.881747	4.374538	3.384948	15.039838	-3.349841	-5.895834	-9.03332	-28.77303	4.176396	-5.034459	10.970448	4.270511	14.762383	-5.395211	-7.100522	-10.971028	-31.185752	4.620165	-4.951971	12.404496	5.127835	14.263693	-5.755318	-7.077522	-10.692779	-31.198765	3.675078	-8.18503	13.545305	5.304301	16.290841	-5.455829	-7.001452	-10.884457	-26.647804	2.52647	-6.392387	6.291337	3.928837	13.76919	-3.718454	-6.13276	-10.25931
96	-28.501462	4.099169	-2.569216	8.091438	3.924295	11.991775	-5.268676	-5.832051	-9.00613	-28.351958	3.507219	-3.069566	9.102198	4.54537	13.1158	-6.520706	-8.07667	-11.265265	-28.589064	3.703594	-6.814375	7.65767	4.2131	12.767586	-5.283076	-6.398049	-9.141276	-29.638972	2.451494	-5.301772	8.052356	4.119179	12.915332	-6.245622	-7.935491	-10.736153	-30.905292	4.526874	-6.521755	11.714018	4.214976	16.644919	-6.54692	-6.920437	-10.646074	-27.965264	3.239374	-2.397071	8.759301	3.632502	15.300401	-4.91805	-9.194976	-12.441228	-29.450629	3.465305	-3.501282	9.421808	4.328054	14.116742	-5.871001	-7.456993	-10.613673	-28.481288	5.65636	-5.471491	8.859882	3.971931	14.489694	-5.311872	-6.775346	-9.862685	-30.103046	3.454065	-6.284464	11.247287	4.688782	15.062729	-5.348583	-8.241742	-11.565643	-27.528585	2.237155	-4.464866	7.170263	4.016182	16.633802	-5.080908	-8.078586	-10.981717	-29.222856	3.906275	-5.498087	8.249833	4.239672	13.343264	-4.831405	-6.038995	-9.673045	-28.91734	2.972759	-6.558686	7.099008	3.600573	14.157802	-4.882605	-5.820815	-9.79923	-29.632588	2.5705	-4.519808	8.979864	4.242219	14.930526	-5.312804	-8.117538	-11.242	-26.524433	3.353312	-6.563239	7.543099	4.151215	15.357417	-5.425273	-8.494116	-11.132389	-28.734588	3.064128	-9.418561	10.001777	4.633537	15.2868	-6.586766	-6.116615	-9.39717	-25.406003	1.31417	-6.158199	3.231002	3.09753	14.759342	-3.71024	-5.96827	-8.940473	-27.630664	4.030297	-5.107721	9.512535	4.056475	14.611865	-6.033756	-7.029712	-10.711368	-30.198214	4.513741	-4.917732	11.011662	4.912529	14.275426	-6.12546	-7.128033	-10.579848	-30.20917	3.414072	-8.045651	11.987251	4.984461	15.871585	-5.698613	-7.19237	-10.840186	-25.629628	2.492397	-6.696045	5.009029	3.655594	13.713526	-3.897015	-6.233866	-10.030872
97	-27.68282	4.049485	-3.204499	7.277836	3.920659	12.306464	-5.401788	-5.695211	-8.795803	-27.577576	3.469772	-3.414207	8.25663	4.504522	13.464054	-6.790734	-8.045522	-10.968304	-27.869146	3.648676	-7.690185	6.897494	4.182874	13.214982	-5.493409	-6.414749	-8.984639	-28.827418	2.49203	-6.279443	7.212925	4.094777	13.466719	-6.521125	-7.931999	-10.577974	-30.096929	4.184171	-7.04181	10.630453	4.168772	16.740896	-6.472716	-6.731301	-10.47224	-27.114541	3.174568	-3.027955	7.996792	3.670825	15.646	-5.297049	-8.9377	-12.132537	-28.615332	3.440734	-4.104685	8.584804	4.327013	14.486548	-6.162649	-7.246566	-10.285277	-27.61269	5.314677	-5.820838	7.973643	3.952508	15.050565	-5.721395	-6.861025	-9.685027	-29.31348	3.352058	-6.384875	10.164132	4.584756	14.962522	-5.671093	-8.057215	-11.301343	-26.915971	2.18413	-5.060948	6.603103	3.967752	16.959295	-5.588885	-7.932024	-10.853645	-28.429558	4.024606	-6.45	7.622012	4.259435	13.958512	-4.898193	-5.844088	-9.459611	-28.129896	2.892232	-7.333318	6.244061	3.531722	14.681606	-4.471912	-5.825302	-9.781385	-28.783266	2.505416	-4.747619	7.92914	4.066831	14.988084	-5.708749	-7.866521	-10.911791	-25.865141	3.297182	-7.370647	7.067691	4.209693	15.693334	-6.003643	-8.471825	-11.069086	-28.105153	2.755604	-9.854411	8.956989	4.550695	15.818464	-6.763011	-6.200377	-9.41651	-24.625106	1.435641	-6.917587	2.633009	2.987986	14.974556	-3.887715	-5.973137	-8.912403	-26.585518	3.877237	-5.606576	8.507326	3.990704	14.876441	-6.531819	-6.926874	-10.398796	-29.27219	4.435541	-5.282083	10.010026	4.807492	14.774939	-6.279722	-7.114334	-10.44846	-29.268185	3.224193	-8.355168	10.913416	4.791466	15.896835	-5.657362	-7.155902	-10.726212	-24.703933	2.506675	-7.472497	4.255319	3.531356	14.245651	-3.827488	-6.277224	-9.788837
98	-26.97155	4.032274	-4.298481	6.950729	4.047176	13.097916	-5.331823	-5.546445	-8.708998	-26.898479	3.502206	-4.274176	7.869803	4.600405	14.334009	-6.823078	-7.963868	-10.708792	-27.223789	3.599961	-8.97469	6.64901	4.287449	14.190573	-5.396727	-6.333173	-8.969546	-28.130614	2.5796	-7.687134	6.862786	4.162906	14.561081	-6.554642	-7.817007	-10.460185	-29.335905	3.869382	-7.972515	9.977479	4.256423	17.125125	-5.99929	-6.186943	-10.149592	-26.386456	3.095403	-4.129928	7.700915	3.853929	16.442755	-5.498856	-8.539869	-11.881971	-27.89179	3.442586	-5.165332	8.174784	4.459471	15.244501	-6.230106	-6.994378	-10.015345	-26.835655	4.959611	-6.567735	7.522564	4.074918	16.02109	-5.984705	-6.948388	-9.652167	-28.578297	3.289839	-6.867976	9.522555	4.609237	15.285181	-5.746877	-7.791359	-10.984472	-26.37644	2.16854	-6.096894	6.462653	4.075555	17.739932	-5.920081	-7.722859	-10.809515	-27.723641	4.153954	-7.79821	7.471384	4.390056	14.988311	-4.643422	-5.529204	-9.250939	-27.455095	2.834734	-8.557599	6.000504	3.611948	15.626746	-3.678829	-5.488429	-9.653525	-28.059203	2.503407	-5.417878	7.359998	4.025637	15.523803	-5.862003	-7.47587	-10.609203	-25.281923	3.230729	-8.462681	7.002091	4.372067	16.39359	-6.289992	-8.380147	-11.055254	-27.586109	2.496456	-10.643234	8.379686	4.566338	16.71417	-6.585548	-6.081045	-9.400982	-23.994183	1.547778	-8.130768	2.627236	3.057235	15.635968	-3.798106	-5.810305	-8.901689	-25.679166	3.705931	-6.530121	7.99047	4.074657	15.576226	-6.802129	-6.760449	-10.082707	-28.42779	4.362053	-6.061334	9.428439	4.810895	15.744433	-6.10782	-6.962481	-10.304811	-28.407938	3.082117	-9.131552	10.342289	4.734168	16.374867	-5.27001	-6.823654	-10.556084	-23.929824	2.528922	-8.691372	4.097928	3.571681	15.307273	-3.39465	-6.153402	-9.554163
