Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
7.231	873.983	1049.962	1348.764	892.006	1041.2	1075.261	695.686	1064.477	1248.705	701.895	1060.742	1159.676	795.118	1113.861	1377.779	796.7	1110.619	1032.345	754.615	770.363	1416.444	754.878	660.1	1415.767	705.211	770.322	1369.298	706.547	660.528	1363.134	703.915	293.34	1430.164	709.956	212.596	1422.098	671.865	295.18	1386.977	674.938	215.485	1379.137	651.263	95.451	1370.438	640.326	48.97	1372.124	674.013	66.332	1415.467	786.716	775.513	1003.537	787.184	665.049	1009.928	726.463	777.443	1035.642	720.296	668.583	1039.08	703.727	257.559	1018.803	713.008	177.803	1029.393	670.16	261.026	1060.118	677.392	176.77	1066.315	657.882	89.574	1080.289	647.82	45.502	1079.126	680.718	56.948	1036.68	785.557	941.272	1406.133	772.426	555.17	1413.758	763.899	537.406	1270.352	769.436	498.78	1419.948	821.757	463.825	1367.108	717.004	110.424	1411.201	739.827	123.87	1328.088	866.663	65.985	1330.546	834.748	62.028	1436.256	874.016	70.25	1378.491	802.152	946.506	1022.717	765.107	542.506	1025.442	754.876	532.061	1165.215	751.523	483.746	1021.77	807.662	453.972	1073.228	724.731	107.792	1033.983	743.842	120.851	1118.983	873.708	60.368	1124.448	842.582	50.818	1010.36	888.796	65.173	1075.73
7.238	873.988	1049.964	1348.768	892.023	1041.199	1075.258	695.708	1064.475	1248.693	701.914	1060.727	1159.691	795.144	1113.858	1377.77	796.697	1110.609	1032.345	754.619	770.363	1416.432	754.884	660.115	1415.777	705.213	770.323	1369.292	706.551	660.532	1363.126	703.92	293.338	1430.171	709.953	212.599	1422.101	671.869	295.183	1386.982	674.946	215.485	1379.131	651.258	95.446	1370.442	640.326	48.971	1372.123	674.009	66.339	1415.458	786.726	775.514	1003.525	787.198	665.05	1009.921	726.483	777.441	1035.639	720.309	668.59	1039.077	703.742	257.554	1018.807	713.007	177.8	1029.399	670.163	261.027	1060.117	677.399	176.773	1066.31	657.88	89.575	1080.303	647.813	45.498	1079.121	680.72	56.949	1036.679	785.564	941.269	1406.124	772.44	555.173	1413.758	763.929	537.402	1270.36	769.443	498.787	1419.946	821.777	463.826	1367.112	717.006	110.428	1411.207	739.827	123.872	1328.098	866.663	65.986	1330.545	834.753	62.035	1436.251	874.008	70.247	1378.482	802.175	946.502	1022.715	765.111	542.504	1025.436	754.891	532.054	1165.212	751.535	483.745	1021.778	807.665	453.976	1073.236	724.728	107.797	1033.985	743.837	120.858	1118.981	873.708	60.364	1124.442	842.581	50.82	1010.362	888.782	65.181	1075.737
7.245	874.011	1049.959	1348.762	892.031	1041.196	1075.265	695.712	1064.478	1248.692	701.923	1060.733	1159.675	795.162	1113.86	1377.77	796.69	1110.597	1032.351	754.63	770.365	1416.453	754.882	660.121	1415.779	705.23	770.328	1369.303	706.558	660.542	1363.134	703.927	293.339	1430.165	709.951	212.603	1422.092	671.876	295.185	1386.984	674.937	215.491	1379.137	651.265	95.451	1370.449	640.33	48.969	1372.121	674.001	66.342	1415.467	786.746	775.51	1003.526	787.209	665.039	1009.934	726.491	777.448	1035.636	720.321	668.581	1039.077	703.752	257.55	1018.8	713.026	177.804	1029.4	670.169	261.023	1060.126	677.401	176.781	1066.311	657.897	89.571	1080.305	647.815	45.504	1079.126	680.712	56.963	1036.678	785.572	941.271	1406.124	772.443	555.174	1413.762	763.939	537.406	1270.364	769.44	498.787	1419.956	821.782	463.83	1367.114	717.007	110.427	1411.206	739.829	123.871	1328.099	866.662	65.988	1330.545	834.753	62.038	1436.254	874.021	70.244	1378.479	802.177	946.486	1022.713	765.119	542.498	1025.442	754.897	532.054	1165.212	751.521	483.74	1021.768	807.673	453.973	1073.229	724.729	107.798	1033.975	743.832	120.867	1118.987	873.703	60.362	1124.448	842.587	50.844	1010.409	888.705	65.101	1075.586
7.252	874.024	1049.962	1348.761	892.041	1041.186	1075.245	695.723	1064.479	1248.69	701.934	1060.726	1159.688	795.181	1113.856	1377.763	796.687	1110.578	1032.347	754.647	770.383	1416.444	754.89	660.124	1415.785	705.235	770.332	1369.3	706.549	660.547	1363.12	703.924	293.339	1430.168	709.957	212.605	1422.099	671.883	295.183	1386.985	674.933	215.497	1379.14	651.262	95.459	1370.443	640.324	48.97	1372.128	673.996	66.336	1415.457	786.76	775.526	1003.536	787.227	665.041	1009.933	726.493	777.449	1035.622	720.338	668.574	1039.072	703.75	257.565	1018.803	713.015	177.808	1029.398	670.171	261.029	1060.126	677.402	176.781	1066.313	657.887	89.58	1080.294	647.808	45.517	1079.124	680.724	56.949	1036.683	785.585	941.27	1406.135	772.441	555.174	1413.773	763.95	537.411	1270.372	769.447	498.784	1419.95	821.779	463.837	1367.109	717.01	110.431	1411.21	739.823	123.874	1328.08	866.66	65.988	1330.539	834.749	62.025	1436.255	874.019	70.24	1378.477	802.196	946.489	1022.697	765.133	542.502	1025.44	754.9	532.055	1165.214	751.527	483.76	1021.764	807.683	453.974	1073.233	724.727	107.808	1033.993	743.841	120.855	1118.982	873.71	60.366	1124.437	842.582	50.819	1010.369	888.79	65.183	1075.733
7.258	874.045	1049.958	1348.763	892.075	1041.181	1075.246	695.745	1064.484	1248.685	701.954	1060.738	1159.677	795.19	1113.855	1377.765	796.709	1110.567	1032.343	754.656	770.382	1416.444	754.89	660.126	1415.777	705.243	770.34	1369.297	706.559	660.558	1363.119	703.937	293.348	1430.17	709.961	212.604	1422.098	671.879	295.194	1386.983	674.943	215.495	1379.138	651.263	95.459	1370.44	640.319	48.969	1372.125	674.008	66.332	1415.47	786.775	775.509	1003.525	787.233	665.042	1009.931	726.511	777.447	1035.634	720.35	668.576	1039.093	703.749	257.562	1018.807	713.015	177.804	1029.398	670.173	261.034	1060.126	677.404	176.789	1066.31	657.887	89.577	1080.297	647.809	45.506	1079.119	680.713	56.962	1036.684	785.615	941.269	1406.123	772.445	555.186	1413.764	763.943	537.407	1270.375	769.438	498.791	1419.959	821.774	463.829	1367.108	717.013	110.432	1411.211	739.827	123.875	1328.091	866.664	65.992	1330.538	834.755	62.038	1436.263	874.018	70.24	1378.482	802.228	946.483	1022.702	765.133	542.505	1025.44	754.895	532.059	1165.218	751.56	483.761	1021.775	807.679	453.97	1073.227	724.737	107.801	1033.994	743.841	120.859	1118.98	873.716	60.363	1124.432	842.576	50.82	1010.362	888.793	65.18	1075.724
7.265	874.064	1049.963	1348.758	892.09	1041.177	1075.249	695.759	1064.486	1248.688	701.969	1060.737	1159.674	795.21	1113.861	1377.751	796.712	1110.55	1032.342	754.669	770.379	1416.425	754.897	660.137	1415.782	705.254	770.349	1369.301	706.566	660.558	1363.153	703.937	293.346	1430.167	709.962	212.604	1422.097	671.885	295.191	1386.989	674.944	215.503	1379.137	651.268	95.458	1370.436	640.327	48.976	1372.126	674.002	66.338	1415.458	786.776	775.516	1003.526	787.235	665.042	1009.929	726.538	777.426	1035.636	720.366	668.592	1039.08	703.751	257.56	1018.809	713.013	177.811	1029.4	670.176	261.039	1060.124	677.4	176.788	1066.307	657.895	89.573	1080.3	647.818	45.507	1079.13	680.719	56.959	1036.685	785.621	941.279	1406.123	772.448	555.188	1413.767	763.931	537.414	1270.375	769.44	498.785	1419.955	821.782	463.836	1367.111	717.013	110.432	1411.21	739.836	123.876	1328.111	866.666	65.991	1330.542	834.755	62.031	1436.254	874.025	70.25	1378.466	802.236	946.474	1022.698	765.136	542.509	1025.444	754.897	532.059	1165.22	751.53	483.748	1021.775	807.686	453.99	1073.217	724.737	107.795	1033.989	743.846	120.864	1118.982	873.714	60.37	1124.44	842.588	50.826	1010.361	888.789	65.177	1075.723
7.272	874.088	1049.957	1348.745	892.096	1041.167	1075.231	695.775	1064.494	1248.68	701.99	1060.744	1159.675	795.23	1113.865	1377.749	796.737	1110.544	1032.321	754.681	770.4	1416.431	754.908	660.143	1415.787	705.262	770.355	1369.289	706.565	660.573	1363.141	703.939	293.355	1430.176	709.959	212.609	1422.105	671.881	295.194	1386.984	674.942	215.504	1379.143	651.279	95.455	1370.436	640.336	48.969	1372.125	674.006	66.343	1415.46	786.789	775.519	1003.534	787.258	665.04	1009.944	726.545	777.447	1035.627	720.372	668.58	1039.089	703.76	257.565	1018.8	713.027	177.81	1029.4	670.185	261.045	1060.127	677.402	176.794	1066.302	657.891	89.582	1080.304	647.826	45.504	1079.125	680.718	56.962	1036.678	785.643	941.279	1406.113	772.447	555.188	1413.769	763.938	537.413	1270.375	769.43	498.789	1419.964	821.793	463.834	1367.098	717.023	110.426	1411.199	739.828	123.873	1328.089	866.673	65.991	1330.531	834.754	62.033	1436.251	874.029	70.242	1378.464	802.235	946.474	1022.697	765.137	542.508	1025.437	754.897	532.063	1165.212	751.551	483.753	1021.768	807.686	453.985	1073.214	724.734	107.818	1033.983	743.851	120.856	1118.978	873.719	60.365	1124.429	842.587	50.82	1010.352	888.794	65.183	1075.726
7.278	874.108	1049.972	1348.751	892.124	1041.166	1075.234	695.797	1064.494	1248.683	702.006	1060.746	1159.669	795.246	1113.867	1377.74	796.733	1110.54	1032.315	754.693	770.403	1416.435	754.907	660.146	1415.773	705.271	770.364	1369.292	706.571	660.583	1363.161	703.945	293.352	1430.172	709.958	212.614	1422.092	671.891	295.198	1386.984	674.94	215.515	1379.139	651.268	95.455	1370.437	640.318	48.977	1372.115	674.008	66.338	1415.461	786.793	775.518	1003.529	787.243	665.046	1009.948	726.552	777.452	1035.635	720.37	668.597	1039.084	703.766	257.565	1018.808	713.018	177.819	1029.397	670.183	261.047	1060.135	677.403	176.794	1066.321	657.897	89.578	1080.313	647.818	45.513	1079.123	680.718	56.97	1036.688	785.651	941.283	1406.112	772.442	555.185	1413.771	763.924	537.417	1270.378	769.443	498.795	1419.948	821.8	463.841	1367.107	717.014	110.426	1411.195	739.82	123.878	1328.094	866.682	65.995	1330.535	834.758	62.03	1436.246	874.03	70.245	1378.474	802.247	946.482	1022.696	765.127	542.527	1025.441	754.904	532.063	1165.209	751.531	483.692	1021.732	807.686	453.991	1073.212	724.738	107.794	1034.001	743.853	120.867	1118.978	873.727	60.371	1124.428	842.593	50.828	1010.36	888.786	65.176	1075.713
7.285	874.129	1049.965	1348.751	892.128	1041.165	1075.232	695.814	1064.507	1248.673	702.023	1060.75	1159.672	795.26	1113.862	1377.748	796.768	1110.531	1032.309	754.702	770.407	1416.436	754.914	660.144	1415.794	705.283	770.37	1369.288	706.584	660.576	1363.161	703.944	293.348	1430.171	709.96	212.607	1422.099	671.891	295.196	1386.989	674.942	215.51	1379.131	651.267	95.457	1370.441	640.331	48.974	1372.129	674.012	66.341	1415.449	786.813	775.516	1003.536	787.256	665.045	1009.949	726.552	777.452	1035.637	720.378	668.6	1039.09	703.76	257.573	1018.799	713.021	177.816	1029.394	670.192	261.049	1060.132	677.41	176.796	1066.313	657.9	89.579	1080.299	647.82	45.515	1079.115	680.725	56.967	1036.687	785.675	941.288	1406.115	772.458	555.193	1413.762	763.921	537.409	1270.38	769.445	498.783	1419.95	821.78	463.847	1367.107	717.025	110.43	1411.201	739.829	123.881	1328.093	866.681	65.994	1330.537	834.761	62.033	1436.25	874.035	70.238	1378.473	802.272	946.471	1022.708	765.12	542.514	1025.44	754.898	532.073	1165.219	751.527	483.701	1021.732	807.687	453.995	1073.212	724.752	107.806	1033.984	743.846	120.866	1118.975	873.734	60.367	1124.426	842.595	50.819	1010.364	888.796	65.181	1075.723
7.292	874.144	1049.969	1348.738	892.171	1041.167	1075.243	695.834	1064.509	1248.679	702.043	1060.753	1159.673	795.287	1113.867	1377.753	796.799	1110.545	1032.306	754.712	770.4	1416.428	754.92	660.163	1415.791	705.284	770.373	1369.286	706.583	660.581	1363.159	703.95	293.353	1430.18	709.969	212.604	1422.101	671.886	295.202	1386.995	674.934	215.517	1379.141	651.267	95.462	1370.438	640.332	48.974	1372.121	674.013	66.343	1415.452	786.814	775.515	1003.534	787.259	665.049	1009.943	726.563	777.461	1035.627	720.381	668.608	1039.1	703.766	257.57	1018.806	713.018	177.821	1029.4	670.192	261.057	1060.136	677.403	176.803	1066.302	657.892	89.581	1080.308	647.82	45.52	1079.128	680.723	56.962	1036.685	785.685	941.288	1406.109	772.45	555.199	1413.771	763.931	537.408	1270.378	769.443	498.805	1419.957	821.794	463.847	1367.105	717.023	110.431	1411.203	739.834	123.872	1328.112	866.68	65.997	1330.53	834.763	62.032	1436.258	874.035	70.237	1378.471	802.282	946.488	1022.699	765.119	542.521	1025.435	754.913	532.078	1165.209	751.529	483.77	1021.773	807.682	453.996	1073.215	724.749	107.801	1033.989	743.864	120.861	1118.974	873.736	60.373	1124.433	842.588	50.818	1010.36	888.804	65.192	1075.72
7.298	874.168	1049.966	1348.731	892.181	1041.166	1075.243	695.853	1064.521	1248.684	702.064	1060.765	1159.665	795.31	1113.872	1377.753	796.818	1110.555	1032.302	754.727	770.405	1416.443	754.922	660.155	1415.785	705.3	770.372	1369.294	706.584	660.588	1363.137	703.944	293.352	1430.173	709.971	212.609	1422.104	671.893	295.203	1386.993	674.946	215.516	1379.145	651.268	95.463	1370.447	640.334	48.976	1372.112	674.016	66.338	1415.459	786.82	775.528	1003.527	787.255	665.049	1009.942	726.577	777.456	1035.635	720.38	668.612	1039.092	703.765	257.578	1018.808	713.018	177.826	1029.392	670.195	261.056	1060.127	677.409	176.808	1066.311	657.906	89.588	1080.31	647.824	45.522	1079.129	680.727	56.967	1036.69	785.71	941.294	1406.113	772.475	555.194	1413.777	763.946	537.415	1270.385	769.452	498.794	1419.96	821.805	463.842	1367.115	717.03	110.431	1411.197	739.822	123.883	1328.099	866.678	65.995	1330.525	834.77	62.033	1436.259	874.037	70.239	1378.465	802.287	946.483	1022.702	765.114	542.535	1025.441	754.898	532.078	1165.206	751.526	483.764	1021.773	807.691	453.996	1073.226	724.753	107.807	1033.991	743.847	120.869	1118.979	873.747	60.365	1124.434	842.598	50.825	1010.376	888.791	65.173	1075.719
7.305	874.193	1049.97	1348.724	892.207	1041.163	1075.248	695.871	1064.531	1248.689	702.075	1060.771	1159.673	795.333	1113.874	1377.752	796.866	1110.571	1032.305	754.736	770.399	1416.435	754.935	660.153	1415.796	705.305	770.375	1369.296	706.592	660.593	1363.151	703.953	293.359	1430.18	709.969	212.607	1422.096	671.884	295.206	1386.995	674.945	215.513	1379.144	651.27	95.455	1370.446	640.332	48.976	1372.121	674.012	66.34	1415.46	786.828	775.518	1003.521	787.254	665.057	1009.936	726.578	777.46	1035.613	720.378	668.613	1039.088	703.764	257.576	1018.808	713.021	177.822	1029.393	670.197	261.06	1060.135	677.404	176.81	1066.31	657.907	89.584	1080.306	647.824	45.521	1079.132	680.724	56.971	1036.686	785.726	941.288	1406.116	772.472	555.2	1413.773	763.954	537.408	1270.382	769.469	498.796	1419.94	821.805	463.845	1367.117	717.027	110.431	1411.199	739.826	123.879	1328.1	866.686	65.998	1330.537	834.767	62.031	1436.248	874.037	70.238	1378.47	802.307	946.476	1022.7	765.123	542.523	1025.442	754.89	532.082	1165.208	751.528	483.772	1021.778	807.679	454.002	1073.211	724.76	107.812	1033.988	743.866	120.867	1118.977	873.742	60.366	1124.438	842.591	50.827	1010.359	888.796	65.166	1075.717
7.312	874.215	1049.961	1348.717	892.222	1041.166	1075.25	695.89	1064.532	1248.693	702.093	1060.775	1159.677	795.367	1113.881	1377.765	796.888	1110.586	1032.294	754.746	770.399	1416.446	754.942	660.159	1415.798	705.311	770.371	1369.298	706.609	660.582	1363.146	703.954	293.353	1430.178	709.974	212.611	1422.104	671.883	295.2	1386.999	674.95	215.513	1379.143	651.276	95.454	1370.428	640.339	48.974	1372.117	674.014	66.333	1415.465	786.827	775.511	1003.536	787.246	665.053	1009.935	726.576	777.458	1035.623	720.376	668.618	1039.081	703.765	257.59	1018.799	713.014	177.831	1029.402	670.195	261.064	1060.135	677.405	176.807	1066.313	657.898	89.587	1080.289	647.821	45.525	1079.132	680.729	56.971	1036.688	785.736	941.289	1406.108	772.504	555.194	1413.781	763.948	537.422	1270.378	769.476	498.801	1419.951	821.818	463.843	1367.112	717.017	110.423	1411.205	739.829	123.872	1328.083	866.682	65.995	1330.539	834.768	62.039	1436.254	874.037	70.231	1378.478	802.304	946.495	1022.704	765.13	542.53	1025.444	754.895	532.091	1165.199	751.536	483.776	1021.771	807.683	454.001	1073.217	724.757	107.817	1033.997	743.865	120.864	1118.973	873.751	60.373	1124.436	842.599	50.825	1010.371	888.794	65.169	1075.722
7.318	874.232	1049.957	1348.705	892.224	1041.169	1075.249	695.909	1064.543	1248.699	702.113	1060.783	1159.67	795.408	1113.887	1377.763	796.923	1110.612	1032.294	754.757	770.401	1416.434	754.948	660.157	1415.797	705.321	770.375	1369.307	706.616	660.59	1363.148	703.961	293.355	1430.184	709.981	212.611	1422.098	671.889	295.202	1386.999	674.947	215.516	1379.151	651.274	95.456	1370.437	640.331	48.977	1372.111	674.019	66.336	1415.462	786.832	775.526	1003.528	787.258	665.046	1009.925	726.581	777.479	1035.617	720.377	668.618	1039.089	703.77	257.581	1018.798	713.02	177.836	1029.386	670.203	261.065	1060.135	677.409	176.813	1066.306	657.901	89.59	1080.298	647.816	45.529	1079.116	680.73	56.965	1036.692	785.76	941.284	1406.109	772.523	555.189	1413.777	763.966	537.405	1270.381	769.5	498.798	1419.954	821.822	463.84	1367.105	717.029	110.427	1411.2	739.836	123.884	1328.111	866.688	65.995	1330.538	834.773	62.034	1436.254	874.04	70.247	1378.476	802.343	946.477	1022.702	765.115	542.537	1025.438	754.89	532.084	1165.198	751.521	483.787	1021.779	807.676	454.007	1073.216	724.75	107.799	1033.998	743.862	120.872	1118.967	873.738	60.366	1124.44	842.607	50.822	1010.368	888.702	65.086	1075.572
7.325	874.244	1049.951	1348.707	892.251	1041.17	1075.259	695.931	1064.545	1248.704	702.134	1060.792	1159.677	795.433	1113.897	1377.772	796.957	1110.629	1032.297	754.775	770.397	1416.446	754.976	660.149	1415.801	705.331	770.374	1369.317	706.637	660.584	1363.185	703.955	293.365	1430.18	709.978	212.612	1422.095	671.892	295.201	1387.005	674.952	215.515	1379.154	651.268	95.47	1370.44	640.335	48.979	1372.119	674.009	66.341	1415.462	786.825	775.519	1003.524	787.246	665.054	1009.927	726.586	777.471	1035.612	720.37	668.629	1039.075	703.77	257.589	1018.801	713.016	177.837	1029.394	670.201	261.063	1060.134	677.411	176.81	1066.295	657.899	89.589	1080.296	647.827	45.52	1079.129	680.726	56.966	1036.686	785.767	941.292	1406.11	772.527	555.184	1413.777	763.965	537.416	1270.374	769.507	498.791	1419.959	821.825	463.824	1367.104	717.029	110.432	1411.196	739.827	123.877	1328.096	866.676	65.994	1330.544	834.759	62.025	1436.256	874.032	70.239	1378.486	802.338	946.486	1022.709	765.125	542.537	1025.432	754.891	532.092	1165.2	751.533	483.784	1021.776	807.68	454.005	1073.219	724.753	107.81	1033.983	743.852	120.871	1118.976	873.731	60.373	1124.45	842.589	50.819	1010.361	888.808	65.178	1075.727
7.332	874.262	1049.951	1348.708	892.26	1041.161	1075.249	695.956	1064.544	1248.708	702.138	1060.793	1159.68	795.461	1113.895	1377.768	796.969	1110.635	1032.293	754.781	770.379	1416.451	754.987	660.141	1415.803	705.345	770.363	1369.328	706.652	660.581	1363.164	703.967	293.356	1430.175	709.984	212.614	1422.092	671.893	295.206	1387.005	674.956	215.518	1379.143	651.276	95.46	1370.432	640.333	48.976	1372.122	674.011	66.339	1415.457	786.826	775.523	1003.502	787.262	665.05	1009.915	726.581	777.459	1035.614	720.375	668.622	1039.076	703.767	257.591	1018.802	713.018	177.83	1029.391	670.202	261.066	1060.131	677.406	176.81	1066.304	657.898	89.59	1080.292	647.829	45.52	1079.123	680.728	56.971	1036.684	785.776	941.282	1406.118	772.548	555.179	1413.76	763.994	537.422	1270.364	769.524	498.795	1419.954	821.854	463.831	1367.108	717.029	110.428	1411.207	739.828	123.88	1328.068	866.686	65.997	1330.536	834.757	62.036	1436.26	874.033	70.248	1378.472	802.352	946.488	1022.699	765.115	542.538	1025.428	754.894	532.096	1165.194	751.527	483.788	1021.769	807.673	454.008	1073.212	724.735	107.818	1033.993	743.855	120.867	1118.973	873.735	60.368	1124.443	842.6	50.82	1010.361	888.797	65.166	1075.732
7.338	874.276	1049.946	1348.694	892.278	1041.165	1075.259	695.952	1064.552	1248.704	702.167	1060.789	1159.674	795.487	1113.89	1377.766	796.991	1110.647	1032.297	754.803	770.381	1416.458	755.01	660.138	1415.793	705.354	770.361	1369.339	706.667	660.58	1363.165	703.971	293.358	1430.16	709.987	212.611	1422.095	671.898	295.199	1386.998	674.953	215.52	1379.148	651.272	95.463	1370.432	640.326	48.981	1372.121	674.02	66.336	1415.463	786.829	775.526	1003.513	787.247	665.059	1009.915	726.585	777.466	1035.596	720.377	668.623	1039.064	703.768	257.588	1018.798	713.016	177.834	1029.387	670.199	261.066	1060.135	677.404	176.805	1066.296	657.9	89.594	1080.287	647.813	45.526	1079.116	680.729	56.964	1036.683	785.793	941.282	1406.122	772.563	555.174	1413.763	764.016	537.412	1270.363	769.538	498.786	1419.932	821.858	463.819	1367.1	717.027	110.426	1411.201	739.838	123.889	1328.091	866.676	65.989	1330.534	834.767	62.024	1436.252	874.028	70.234	1378.478	802.362	946.495	1022.704	765.128	542.537	1025.429	754.895	532.094	1165.184	751.517	483.792	1021.763	807.678	454.002	1073.213	724.744	107.807	1033.988	743.85	120.875	1118.985	873.729	60.366	1124.448	842.591	50.821	1010.359	888.801	65.161	1075.725
7.345	874.292	1049.944	1348.691	892.289	1041.155	1075.247	695.981	1064.548	1248.716	702.184	1060.791	1159.675	795.51	1113.886	1377.771	797.017	1110.653	1032.302	754.822	770.371	1416.467	755.038	660.124	1415.796	705.371	770.346	1369.348	706.695	660.558	1363.158	703.973	293.363	1430.162	709.988	212.613	1422.091	671.904	295.202	1386.993	674.954	215.516	1379.152	651.27	95.46	1370.432	640.329	48.969	1372.113	674.008	66.336	1415.456	786.832	775.529	1003.498	787.248	665.05	1009.909	726.582	777.474	1035.591	720.375	668.621	1039.059	703.764	257.587	1018.803	713.012	177.837	1029.39	670.195	261.067	1060.128	677.405	176.811	1066.303	657.9	89.596	1080.296	647.822	45.525	1079.12	680.727	56.969	1036.684	785.839	941.263	1406.121	772.591	555.167	1413.756	764.031	537.413	1270.363	769.566	498.786	1419.937	821.867	463.808	1367.09	717.023	110.428	1411.201	739.838	123.872	1328.08	866.672	65.996	1330.533	834.756	62.028	1436.262	874.019	70.232	1378.479	802.365	946.501	1022.7	765.121	542.534	1025.422	754.899	532.091	1165.185	751.512	483.78	1021.768	807.678	453.998	1073.213	724.757	107.809	1033.984	743.864	120.871	1118.973	873.724	60.367	1124.444	842.597	50.814	1010.361	888.79	65.18	1075.726
7.352	874.303	1049.935	1348.691	892.311	1041.162	1075.261	695.988	1064.549	1248.709	702.186	1060.793	1159.676	795.526	1113.889	1377.764	797.037	1110.655	1032.3	754.839	770.368	1416.484	755.063	660.112	1415.784	705.384	770.347	1369.355	706.71	660.566	1363.178	703.985	293.362	1430.163	709.995	212.617	1422.085	671.909	295.206	1386.989	674.969	215.514	1379.135	651.271	95.464	1370.432	640.331	48.982	1372.114	674.012	66.341	1415.451	786.823	775.528	1003.492	787.235	665.055	1009.889	726.586	777.462	1035.601	720.379	668.621	1039.054	703.757	257.586	1018.8	713.014	177.827	1029.381	670.194	261.065	1060.131	677.405	176.811	1066.29	657.904	89.588	1080.287	647.826	45.528	1079.114	680.72	56.969	1036.679	785.853	941.255	1406.119	772.607	555.163	1413.748	764.049	537.416	1270.352	769.587	498.777	1419.926	821.883	463.813	1367.079	717.024	110.427	1411.195	739.827	123.869	1328.075	866.672	65.989	1330.533	834.76	62.025	1436.246	874.03	70.244	1378.475	802.364	946.501	1022.699	765.118	542.539	1025.427	754.907	532.095	1165.182	751.535	483.787	1021.764	807.686	454.001	1073.213	724.741	107.812	1033.984	743.855	120.872	1118.973	873.734	60.363	1124.445	842.594	50.822	1010.363	888.805	65.169	1075.739
