Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z	R.ASYX	R.ASYY	R.ASYZ
27.119	2226.009	1032.164	1537.438	2216.221	1047.221	1311.798	2044.815	1081.613	1484.798	2042.495	1093.521	1388.413	2169.377	1109.425	1586.959	2159.183	1112.091	1268.438	2215.666	742.706	1592.301	2264.059	644.525	1583.164	2162.192	721.886	1555.222	2208.294	622.528	1541.909	2051.498	424.077	1573.697	1982.702	381.466	1563.768	2034.41	460.209	1538.004	1966.117	419.635	1527.459	1855.295	384.267	1508.189	1811.407	374.367	1504.548	1836.26	349.556	1554.346	2123.156	791.852	1243.739	2142.86	683.306	1247.295	2069.06	785.61	1284.998	2081.65	675.948	1282.902	2036.512	267.538	1294.571	2016.581	191.01	1314.582	2005.751	287.25	1333.487	1981.654	207.511	1348.417	1921.44	91.34	1384.196	1907.285	46.935	1385.301	1931.946	64.363	1337.031																			1914.554	175.332	1470.368	1890.434	198.259	1575.655																									2137.353	45.156	1401.481	2085.418	48.42	1298.829				1935.69	227.554	1519.556
27.126	2226.044	1037.097	1536.976	2215.906	1049.66	1311.569	2044.805	1086.154	1485.04	2042.456	1096.999	1388.285	2168.965	1114.775	1586.425	2161.283	1116.686	1268.69	2220.81	748.612	1592.573	2270.716	652.05	1583.256	2166.559	726.878	1557.334	2214.656	628.322	1543.074	2062.934	421.088	1571.605	1995.964	375.705	1561.244	2044.291	456.828	1536.267	1977.806	413.519	1525.315	1867.981	373.165	1505.492	1824.482	360.963	1501.634	1850.405	337.675	1551.816	2117.318	794.596	1244.514	2134.355	685.519	1248.666	2062.966	789.839	1285.484	2072.895	679.781	1284.448	2021.164	270.049	1294.803	2000.895	193.554	1314.563	1990.315	289.838	1333.845	1965.93	210.151	1348.315	1905.141	93.771	1382.996	1890.528	49.568	1383.806	1915.91	66.868	1335.825																			1938.125	167.654	1467.364	1912.457	189.062	1572.663																									2120.543	44.968	1401.137	2069.61	48.743	1298.749				1956.104	220.6	1516.488
27.133	2226.159	1042.356	1536.649	2215.743	1052.334	1311.419	2044.896	1090.996	1485.302	2042.622	1100.778	1388.114	2168.64	1120.242	1585.872	2163.515	1122.043	1269.184	2225.976	755.132	1593.261	2277.271	659.61	1583.227	2171.851	731.993	1558.94	2220.738	634.573	1544.353	2074.287	417.677	1569.389	2009.305	369.527	1558.89	2054.024	452.907	1534.515	1989.437	406.849	1523.168	1880.887	361.143	1502.538	1838.309	346.642	1498.705	1865.296	324.634	1548.767	2111.566	797.162	1245.58	2125.77	687.875	1250.5	2056.975	794.309	1286.457	2064.267	684.026	1286.275	2005.951	272.884	1295.062	1985.379	196.363	1314.399	1975.304	292.596	1334.091	1950.157	212.713	1348.02	1889.271	96.856	1382.085	1874.102	53.052	1383.454	1899.635	69.543	1335.332																			1962.177	159.963	1464.288	1935.345	179.74	1569.611																									2103.814	45.079	1400.973	2052.892	48.929	1298.653				1978.345	214.201	1513.856
27.139	2226.379	1047.885	1536.373	2215.747	1055.114	1311.298	2045.188	1096.07	1485.487	2042.921	1104.867	1387.843	2168.319	1125.868	1585.423	2165.977	1127.581	1270.056	2230.778	762.014	1593.914	2283.341	667.479	1583.469	2176.249	737.725	1560.824	2226.679	641.094	1545.653	2085.629	413.825	1567.078	2022.988	362.824	1556.035	2063.707	448.499	1532.617	2001.323	399.58	1520.83	1894.431	348.419	1499.446	1852.724	331.429	1495.448	1880.882	311.118	1545.606	2105.765	800.379	1246.806	2117.139	690.597	1252.436	2051.208	799.063	1287.766	2055.68	688.671	1288.454	1991.084	275.98	1295.452	1970.303	199.524	1314.382	1960.231	295.656	1334.431	1935.363	215.889	1348.053	1873.647	100.948	1381.312	1857.767	57.432	1382.609	1883.657	72.985	1334.652																			1986.812	152.293	1461.244	1958.726	170.79	1566.743																									2086.818	45.149	1400.906	2036.445	49.296	1298.891				1999.96	207.157	1510.743
27.146	2226.693	1053.602	1536.163	2215.917	1057.978	1311.304	2045.576	1101.363	1485.607	2043.594	1109.222	1387.37	2168.094	1131.586	1585.089	2168.504	1133.094	1271.043	2235.301	769.119	1594.625	2289.088	675.447	1583.789	2180.613	743.765	1562.678	2232.23	647.865	1547.018	2096.969	409.644	1564.781	2036.789	355.775	1553.245	2073.32	443.566	1530.59	2013.337	391.837	1518.467	1908.682	334.971	1496.128	1868.049	315.603	1492.11	1897.286	296.737	1542.241	2100.33	803.885	1248.032	2108.674	693.748	1254.466	2045.815	804.163	1289.161	2047.44	693.718	1290.748	1976.722	279.633	1295.972	1955.627	203.111	1314.444	1945.621	299.231	1334.714	1920.517	219.449	1348.014	1858.459	105.611	1380.558	1842.225	62.221	1382.149	1868.193	77.232	1334.087																			2012.333	144.611	1458.253	1983.428	161.284	1563.673																									2070.236	45.418	1401.043	2019.936	49.851	1299.174				2022.235	199.785	1507.543
27.153	2227.128	1059.331	1536.067	2216.183	1061.007	1311.294	2046.11	1106.817	1485.7	2044.453	1113.84	1386.734	2167.931	1137.364	1584.784	2171.403	1137.968	1272.135	2239.589	776.39	1595.302	2294.458	683.418	1584.148	2184.642	750.06	1564.517	2237.511	654.787	1548.399	2108.308	405.208	1562.364	2050.924	348.481	1550.409	2082.965	438.127	1528.526	2025.667	383.485	1515.895	1923.547	320.875	1492.717	1884.234	299.129	1488.672	1914.406	282.069	1538.721	2095.192	807.423	1249.488	2100.333	697.286	1256.394	2040.625	809.556	1290.679	2039.296	699.094	1292.955	1962.673	283.789	1296.527	1941.342	207.269	1314.727	1931.446	303.336	1335.213	1906.066	223.573	1348.074	1844.012	110.829	1379.96	1826.731	68.01	1382.05	1853.017	82.06	1333.856																			2039.219	137.083	1455.218	2008.647	152.041	1560.68																									2053.967	45.99	1401.214	2003.604	50.343	1299.532				2044.765	192.844	1504.657
27.159	2227.602	1065.171	1536.102	2216.729	1064.136	1311.377	2046.837	1112.333	1485.646	2045.58	1118.556	1385.988	2167.768	1143.119	1584.584	2173.847	1143.126	1273.15	2243.606	783.712	1595.858	2299.275	691.381	1584.587	2188.456	756.443	1566.279	2242.415	661.856	1549.692	2119.695	400.458	1559.85	2065.401	340.924	1547.373	2092.563	432.498	1526.195	2038.203	374.789	1513.199	1939.328	306.448	1489.086	1901.431	282.187	1484.845	1932.365	267.292	1535.222	2090.053	811.306	1250.818	2091.918	700.912	1258.019	2035.814	814.87	1292.286	2031.481	704.847	1294.956	1949.029	288.391	1297.233	1927.509	211.86	1315.154	1917.573	307.857	1335.695	1892.144	228.17	1348.416	1829.925	116.733	1379.827	1811.637	74.293	1382.197	1838.253	87.336	1333.888																			2066.192	130.054	1452.699	2034.417	143.015	1557.831																									2037.828	46.233	1401.195	1987.479	51.361	1300.091				2067.929	186.001	1501.84
27.166	2228.129	1070.943	1536.193	2217.49	1067.118	1311.58	2047.502	1117.872	1485.553	2046.927	1123.464	1385.311	2167.578	1148.843	1584.508	2176.558	1147.868	1274.059	2247.371	790.811	1596.014	2304.243	699.166	1583.538	2191.849	762.962	1567.851	2246.433	668.777	1551.08	2131.116	395.654	1557.234	2080.141	333.264	1544.435	2102.365	426.086	1523.758	2051.174	365.717	1510.335	1956.038	291.587	1485.332	1919.708	265.022	1480.778	1951.087	252.044	1531.371	2085.395	815.402	1252.15	2084.067	705.201	1259.608	2031.156	820.982	1293.488	2023.874	710.849	1296.937	1935.58	293.43	1297.742	1913.941	216.863	1315.532	1904.254	312.87	1336.457	1878.528	233.13	1348.731	1816.281	122.955	1379.831	1797.001	81.098	1382.565	1823.929	93.043	1334.091																			2094.052	123.346	1450.033	2060.412	134.554	1555.177																									2022.356	46.753	1401.059	1971.395	52.173	1300.463				2091.644	178.759	1499.901
27.173	2228.802	1076.692	1536.382	2218.632	1070.075	1311.354	2048.38	1123.356	1485.378	2048.452	1128.329	1384.714	2167.507	1154.514	1584.47	2179.226	1151.758	1274.751	2250.383	798.092	1596.662	2308.066	706.48	1583.269	2194.79	769.405	1569.298	2249.789	675.471	1552.403	2142.002	391.148	1554.846	2095.174	325.616	1541.602	2112.059	419.59	1521.239	2064.765	356.28	1507.365	1973.367	276.453	1481.409	1938.896	247.742	1476.629	1970.675	236.691	1527.393	2080.703	819.995	1253.272	2076.442	709.791	1261.008	2026.913	827.037	1294.796	2016.651	717.158	1298.587	1922.426	298.849	1298.367	1900.849	222.212	1315.919	1891.215	318.167	1337.378	1865.478	238.457	1349.304	1803.196	129.553	1379.828	1782.829	88.322	1383.066	1809.937	99.183	1334.463																			2121.818	116.928	1448.786	2086.869	126.014	1552.599																									2006.161	46.698	1401.437	1955.551	52.939	1300.904				2116.299	172.172	1497.646
27.179	2229.497	1082.295	1536.83	2219.755	1072.862	1311.88	2049.362	1128.868	1485.093	2050.198	1133.152	1384.291	2167.46	1160.073	1584.545	2182.149	1155.892	1275.655	2252.268	805.183	1597.713	2312.086	713.6	1581.406	2197.208	775.72	1570.431	2252.255	681.846	1553.637	2153.534	385.702	1552.464	2110.381	317.814	1538.762	2121.93	412.73	1518.472	2078.157	346.853	1504.452	1991.824	261.323	1477.302	1959.076	230.624	1472.183	1990.809	221.558	1523.522	2076.366	824.562	1254.385	2069.081	714.655	1262.195	2023.074	833.299	1295.988	2009.53	723.747	1300.065	1909.582	304.548	1298.944	1887.979	227.878	1316.261	1878.79	323.786	1338.009	1852.903	244.132	1349.905	1790.466	136.631	1380.066	1769.082	95.934	1383.568	1796.388	105.63	1334.817																			2150.868	111.649	1446.022	2113.784	118.435	1550.316																									1990.327	46.911	1401.542	1939.937	54.14	1301.157				2141.677	166.258	1495.483
27.186	2230.245	1087.807	1537.327	2220.996	1075.559	1312.621	2050.373	1134.107	1485.035	2051.878	1137.924	1383.956	2167.609	1165.573	1584.604	2184.924	1159.798	1276.481	2254.159	811.374	1596.934	2314.15	720.018	1580.721	2198.407	781.455	1572.101	2253.677	687.737	1554.769	2165.071	379.99	1549.984	2126.222	309.846	1535.776	2132.105	405.281	1515.755	2092.817	336.794	1501.004	2011.185	246.181	1473.218	1980.885	213.092	1467.367	2012.391	206.167	1519.173	2072.501	829.413	1255.2	2062.148	719.702	1263.021	2019.564	839.389	1297.228	2003.072	730.737	1301.012	1897.293	310.669	1299.39	1875.648	233.897	1316.463	1866.882	329.652	1339.005	1840.899	249.94	1350.46	1778.441	144.024	1380.033	1755.663	104.094	1383.884	1783.286	112.506	1335.037																			2179.791	106.87	1444.274	2140.995	111.436	1548.03																									1974.44	47.331	1401.75	1924.403	55.234	1301.336				2167.336	160.852	1493.442
27.193	2231.072	1093.0	1537.837	2222.251	1078.259	1313.41	2051.724	1139.603	1484.783	2053.623	1142.455	1383.651	2167.848	1170.923	1584.641	2187.65	1163.514	1277.361	2256.459	817.196	1595.2	2315.205	725.578	1579.761	2199.292	787.093	1572.582	2254.215	692.966	1555.591	2176.457	374.311	1547.959	2141.753	302.041	1533.589	2142.728	397.598	1513.205	2107.546	327.018	1498.258	2031.768	231.022	1469.476	2003.226	196.195	1463.014	2034.481	191.286	1515.301	2068.958	834.352	1255.678	2055.412	724.229	1264.085	2016.063	846.788	1296.693	1997.174	738.144	1301.412	1885.411	316.932	1299.686	1863.768	240.119	1316.498	1855.645	335.727	1339.738	1829.427	256.063	1350.905	1766.911	151.797	1379.998	1743.027	112.615	1384.2	1770.692	119.792	1335.207																			2208.93	103.142	1442.627	2168.097	105.016	1546.543																									1958.907	47.687	1401.719	1909.199	56.614	1301.336				2189.729	156.129	1491.338
27.199	2231.999	1097.97	1538.354	2223.545	1080.959	1314.268	2053.273	1144.981	1484.66	2055.448	1146.951	1383.429	2168.291	1176.043	1584.645	2190.271	1167.031	1278.423	2257.045	822.133	1594.447	2315.204	730.184	1578.639	2199.389	792.176	1572.938	2253.543	697.536	1556.207	2187.887	368.557	1546.267	2157.901	294.416	1531.611	2153.364	389.971	1510.904	2122.485	317.239	1495.516	2052.342	216.466	1465.764	2026.245	179.919	1459.07	2056.911	175.542	1511.305	2065.818	839.099	1256.169	2049.603	729.625	1264.455	2013.42	852.9	1297.228	1991.576	744.861	1302.056	1874.185	323.43	1299.708	1852.529	246.531	1316.276	1844.965	341.979	1340.435	1818.588	262.332	1351.123	1756.081	159.736	1379.969	1730.833	121.638	1384.58	1758.624	127.128	1335.512																			2238.005	100.284	1441.107	2196.387	99.642	1544.069																									1943.514	48.052	1401.614	1894.146	58.001	1301.327				2214.711	151.717	1489.495
27.206	2232.954	1102.517	1538.825	2225.101	1083.62	1315.071	2054.97	1150.067	1484.597	2057.344	1151.113	1383.129	2168.964	1180.865	1584.67	2192.586	1170.467	1279.493	2256.876	826.185	1593.867	2314.14	733.751	1577.619	2198.717	796.707	1573.193	2251.812	701.419	1556.448	2199.445	362.667	1544.818	2173.948	286.924	1529.745	2164.174	381.916	1509.052	2137.718	307.725	1493.337	2073.516	202.087	1462.799	2050.583	163.696	1456.23	2080.766	162.937	1508.933	2063.117	843.868	1256.272	2044.445	734.965	1264.697	2011.095	858.901	1297.517	1986.608	751.481	1302.469	1863.528	330.029	1299.689	1840.849	253.611	1314.682	1835.093	348.277	1341.011	1808.36	268.709	1351.082	1745.944	168.029	1379.819	1719.283	130.94	1384.751	1747.461	134.188	1336.055																			2266.667	98.476	1439.654	2224.386	94.778	1542.073																									1928.235	48.32	1401.497	1879.109	59.647	1301.312				2239.713	148.315	1487.939
27.213	2233.905	1106.685	1539.253	2226.695	1086.258	1315.899	2056.701	1154.863	1484.691	2059.175	1155.025	1382.96	2169.888	1185.355	1584.688	2194.589	1173.704	1280.416	2256.014	829.367	1593.42	2311.992	736.246	1576.825	2197.35	800.671	1573.011	2249.023	704.625	1556.335	2211.054	356.588	1543.734	2190.062	279.541	1528.275	2175.02	373.879	1507.733	2152.986	298.3	1491.655	2095.09	188.535	1460.421	2074.454	148.702	1454.74	2105.408	149.526	1506.284	2060.661	848.572	1256.297	2039.773	740.15	1264.752	2009.17	864.694	1297.672	1982.414	757.792	1302.735	1853.59	336.694	1299.539	1830.65	260.276	1314.094	1825.862	354.73	1341.484	1798.975	275.052	1351.349	1736.015	176.82	1379.563	1708.271	140.822	1384.891	1736.445	142.654	1336.042																			2294.966	97.867	1438.033	2252.603	91.291	1540.24																									1913.392	48.76	1401.245	1864.547	61.778	1301.065				2263.753	145.373	1486.757
27.219	2234.849	1110.444	1539.627	2228.273	1088.812	1316.736	2058.453	1159.187	1484.783	2060.938	1158.608	1382.903	2171.085	1189.503	1584.683	2196.272	1176.666	1281.265	2254.283	831.742	1593.122	2308.819	737.647	1576.457	2195.278	804.065	1572.434	2245.321	707.126	1555.993	2222.494	350.496	1543.079	2205.985	272.516	1527.32	2185.681	365.832	1506.909	2168.396	289.065	1490.106	2116.702	175.3	1459.627	2099.319	134.243	1452.331	2129.13	137.027	1505.001	2058.634	853.163	1256.146	2035.587	745.252	1264.761	2007.548	870.171	1297.868	1978.602	763.915	1302.934	1843.724	343.578	1299.048	1820.998	267.015	1313.245	1817.283	361.053	1341.789	1790.085	281.465	1351.32	1727.157	185.653	1379.487	1697.966	150.905	1385.255	1725.874	151.25	1336.203																			2322.42	98.268	1436.393	2279.999	88.768	1539.504																									1899.388	49.257	1400.327	1849.998	64.137	1300.828				2288.656	143.504	1484.486
27.226	2235.745	1113.739	1539.878	2230.08	1091.306	1317.532	2060.142	1163.029	1484.991	2062.602	1161.927	1382.99	2172.364	1193.203	1584.726	2197.837	1179.465	1282.024	2251.914	833.265	1592.979	2304.874	738.256	1576.419	2192.612	806.767	1571.599	2240.934	708.92	1555.406	2233.776	344.388	1542.95	2221.737	265.756	1526.66	2196.229	357.863	1506.734	2182.911	280.555	1489.992	2139.104	162.651	1458.319	2123.958	120.538	1451.281	2153.678	125.235	1503.992	2056.757	857.605	1256.044	2031.979	750.153	1264.625	2006.155	875.36	1298.027	1975.349	769.674	1303.107	1834.838	350.25	1298.714	1811.798	273.632	1312.354	1809.277	367.478	1342.087	1781.724	287.913	1351.132	1718.83	194.65	1379.506	1688.243	161.256	1385.98	1715.77	159.834	1336.849																			2348.924	99.825	1434.742	2307.34	86.964	1538.083																									1885.122	51.25	1399.893	1835.399	66.569	1300.737				2312.468	142.129	1482.733
27.233	2236.658	1116.552	1540.057	2231.747	1093.745	1318.201	2061.793	1166.315	1485.379	2064.297	1164.759	1383.185	2173.712	1196.363	1584.751	2199.354	1181.956	1282.663	2249.111	833.793	1592.635	2300.223	738.015	1576.542	2189.426	808.793	1570.942	2236.017	710.019	1554.835	2244.716	338.496	1543.221	2237.166	259.346	1526.149	2206.656	350.187	1506.94	2197.74	272.467	1489.601	2160.743	151.192	1458.113	2148.432	108.002	1450.84	2178.077	114.561	1503.465	2055.064	861.743	1255.825	2028.817	754.74	1264.411	2004.741	880.171	1298.214	1972.701	774.967	1303.268	1826.62	356.914	1298.242	1802.949	280.442	1311.391	1801.815	373.85	1342.242	1773.874	294.428	1350.933	1710.957	203.798	1379.7	1678.933	171.938	1387.178	1706.121	168.613	1337.672																			2374.182	102.276	1433.044	2333.497	86.467	1537.388																									1871.257	53.983	1399.355	1820.914	69.469	1300.699				2335.496	142.066	1481.682
27.239	2237.551	1118.814	1540.158	2233.041	1095.937	1319.221	2063.526	1169.017	1485.762	2065.784	1167.198	1383.485	2174.93	1198.95	1584.87	2200.742	1184.274	1283.105	2245.899	833.826	1592.801	2295.252	737.149	1576.829	2185.973	810.133	1570.527	2230.728	710.589	1554.091	2255.277	333.275	1543.787	2251.994	253.82	1526.15	2216.713	343.239	1507.692	2212.115	265.142	1489.448	2182.069	140.677	1458.231	2172.477	96.93	1451.022	2202.099	105.163	1503.343	2053.62	865.789	1255.363	2026.247	758.88	1264.168	2003.959	884.508	1298.514	1970.271	779.766	1303.489	1818.987	363.363	1297.701	1794.656	286.981	1310.395	1795.033	380.093	1342.312	1766.443	300.853	1350.777	1703.614	212.819	1380.171	1670.501	182.448	1389.057	1696.75	177.458	1338.9																			2398.12	105.644	1431.523	2360.45	86.867	1534.599																									1857.865	57.363	1398.653	1806.388	72.721	1300.826				2356.929	142.744	1480.823
27.246	2238.385	1120.505	1540.184	2234.848	1097.933	1318.998	2065.457	1171.148	1486.318	2067.193	1169.237	1383.781	2176.07	1200.852	1585.009	2202.026	1186.352	1283.447	2242.532	833.276	1593.162	2290.039	735.615	1577.294	2182.414	810.915	1570.089	2225.406	710.644	1553.099	2265.469	328.265	1544.313	2266.209	249.125	1526.317	2226.31	336.911	1508.413	2225.77	258.717	1489.754	2202.678	131.2	1458.643	2195.786	87.063	1451.469	2225.359	97.082	1503.552	2052.631	869.041	1255.228	2024.354	762.663	1263.841	2003.53	888.232	1298.641	1968.796	783.862	1303.679	1811.769	369.705	1297.159	1786.744	293.44	1309.519	1788.843	386.118	1342.387	1759.539	306.767	1350.571	1696.695	221.975	1380.94	1662.672	192.863	1391.173	1686.827	186.362	1339.829																			2420.2	109.814	1429.863	2384.888	88.548	1533.348																									1844.937	61.312	1397.998	1791.85	76.219	1301.083				2377.443	144.212	1480.096
27.253	2239.264	1121.67	1540.2	2236.233	1099.775	1319.115	2066.667	1172.638	1486.755	2068.476	1170.81	1384.172	2177.142	1202.046	1585.193	2203.248	1188.186	1283.878	2238.425	831.994	1594.516	2284.825	733.631	1577.893	2178.997	811.161	1569.518	2220.321	710.304	1551.984	2275.0	324.035	1544.773	2279.603	245.197	1526.661	2235.501	331.176	1509.339	2238.703	252.867	1490.588	2222.289	123.104	1459.224	2218.051	78.689	1452.021	2247.174	90.459	1504.324	2052.213	871.909	1255.073	2023.083	765.789	1263.474	2004.076	891.093	1300.019	1968.308	786.882	1304.563	1805.398	375.435	1296.683	1779.304	299.613	1308.601	1783.27	391.878	1342.498	1752.999	312.791	1350.367	1690.063	230.86	1381.587	1655.461	203.312	1393.459	1677.212	195.164	1341.76																			2440.587	114.8	1428.29	2407.577	90.854	1532.023																									1832.138	65.534	1397.113	1777.616	80.056	1301.394				2397.428	147.435	1479.458
27.259	2240.136	1122.279	1540.089	2237.466	1101.159	1319.12	2068.501	1173.54	1487.308	2069.661	1171.928	1384.402	2178.135	1202.516	1585.426	2204.41	1189.901	1284.248	2235.652	830.488	1594.337	2279.858	731.352	1578.582	2175.819	811.042	1568.943	2215.461	709.627	1550.891	2283.935	320.339	1545.215	2292.188	241.654	1526.993	2243.879	325.432	1509.692	2250.584	247.5	1491.588	2240.641	116.332	1459.77	2238.811	71.617	1452.505	2267.815	84.817	1504.363	2051.948	874.251	1254.634	2022.465	768.213	1262.965	2004.504	893.45	1300.242	1968.227	789.439	1304.817	1799.625	380.791	1296.387	1772.187	305.354	1307.784	1778.364	397.288	1342.483	1746.76	319.168	1350.145	1683.814	239.549	1382.241	1648.646	213.541	1395.702	1668.299	203.822	1343.118																			2458.847	120.402	1427.932	2427.861	94.32	1531.714																									1823.059	70.281	1394.196	1763.649	84.096	1301.533				2413.973	149.959	1479.198
27.266	2240.998	1122.378	1539.91	2238.622	1102.245	1319.037	2069.741	1173.729	1487.729	2070.653	1172.56	1384.65	2179.192	1202.335	1585.66	2205.553	1191.185	1284.763	2232.956	828.905	1595.052	2275.456	728.903	1579.194	2173.026	810.506	1568.487	2211.173	708.557	1549.974	2291.858	317.034	1545.594	2303.196	238.576	1527.85	2251.473	320.029	1510.178	2261.623	242.289	1491.374	2257.35	110.336	1460.299	2257.928	65.736	1452.87	2286.121	80.32	1505.05	2052.331	875.794	1254.36	2022.608	769.805	1262.558	2005.551	894.872	1300.721	1968.82	791.028	1304.946	1794.427	385.835	1296.313	1765.626	310.913	1307.078	1774.129	402.418	1342.458	1741.556	324.593	1350.313	1677.7	248.399	1382.733	1642.082	223.822	1397.686	1659.516	212.949	1344.673																			2474.875	126.483	1427.894	2445.764	98.083	1531.719																									1811.366	74.48	1392.08	1749.575	88.601	1301.508				2429.121	153.227	1479.202
27.273	2241.831	1121.961	1539.713	2239.542	1102.911	1319.003	2070.695	1173.336	1488.112	2071.479	1172.73	1384.846	2180.191	1201.521	1585.974	2206.575	1192.236	1285.34	2230.758	826.895	1595.551	2270.953	726.296	1580.941	2170.796	809.505	1568.169	2207.705	707.063	1549.389	2298.701	314.361	1546.301	2312.732	236.373	1528.584	2257.741	315.445	1511.312	2270.934	238.001	1492.483	2272.068	105.226	1460.696	2274.999	60.772	1452.863	2302.566	76.238	1505.029	2053.275	876.531	1254.025	2023.477	770.485	1262.096	2006.758	895.48	1300.673	1970.125	791.641	1304.945	1789.912	390.533	1296.005	1759.198	316.375	1306.4	1770.521	407.189	1342.454	1736.245	330.07	1350.085	1671.986	257.01	1383.082	1636.03	233.94	1399.448	1651.109	221.843	1346.176																			2488.522	132.453	1428.481	2460.904	101.943	1532.059																									1799.424	78.135	1389.783	1735.427	93.227	1301.232				2441.295	156.127	1479.914
27.279	2242.632	1121.029	1539.544	2240.379	1103.131	1318.94	2071.415	1172.314	1488.427	2072.137	1172.48	1384.978	2181.243	1200.151	1586.278	2207.496	1192.849	1285.897	2229.1	824.457	1595.975	2268.076	723.477	1581.607	2169.04	808.195	1568.042	2204.847	705.426	1549.185	2304.17	311.992	1547.382	2321.191	234.49	1529.282	2262.821	311.395	1512.729	2278.464	234.612	1493.68	2284.562	100.94	1461.119	2289.318	56.67	1452.869	2316.159	72.83	1505.227	2054.579	876.328	1253.72	2025.142	770.278	1261.596	2008.358	895.06	1300.735	1971.932	791.071	1304.756	1786.041	394.841	1295.584	1753.078	321.623	1305.513	1767.501	411.669	1342.356	1731.329	335.369	1349.843	1666.65	265.522	1383.419	1630.284	243.913	1400.962	1643.327	231.026	1347.417																			2499.799	137.993	1429.789	2473.238	105.208	1532.921																									1787.096	81.145	1387.453	1721.547	97.994	1300.972				2451.316	158.745	1480.991
27.286	2243.262	1119.641	1539.392	2241.171	1102.958	1318.96	2071.853	1170.808	1488.742	2072.702	1171.646	1385.06	2182.178	1198.284	1586.635	2208.078	1193.067	1286.531	2227.906	821.963	1596.762	2266.125	720.711	1582.403	2168.124	806.401	1567.835	2203.032	703.461	1549.089	2308.353	309.508	1548.402	2327.075	232.567	1530.24	2266.998	307.724	1513.853	2284.544	231.52	1494.607	2294.443	97.24	1461.544	2300.842	53.232	1453.025	2326.959	69.949	1505.571	2056.432	875.322	1253.29	2027.499	769.009	1261.039	2010.184	893.488	1300.585	1974.319	789.56	1304.479	1782.857	398.978	1295.138	1747.576	326.462	1304.668	1765.167	416.012	1342.226	1726.842	340.764	1349.496	1661.55	273.943	1383.584	1624.871	253.959	1402.159	1635.91	240.403	1348.124																			2508.231	142.195	1430.816	2482.553	107.645	1534.22																									1774.032	84.369	1385.685	1706.789	104.095	1300.378				2459.148	160.727	1482.452
