Time	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
26	-3.993359	1.301771	-22.996085	2.985278	16.085658	44.402402	8.654034	-6.425637	-23.419444	-4.124487	2.545939	-20.508136	5.271546	16.776411	40.944856	6.861370	-8.960593	-21.063523	-2.220931	5.293067	-15.103795	5.329175	16.254550	35.351345	2.605321	-12.246781	-19.238720	-3.385679	2.909594	-20.970280	4.802399	17.082039	40.349894	5.393133	-8.571455	-20.908119	-3.674839	1.934793	-22.233964	4.624912	16.440241	41.496154	6.311605	-8.297319	-21.462193	-3.849888	2.369674	-20.875230	4.950185	17.007052	37.599608	6.011198	-9.445369	-20.381917	-2.343805	4.484354	-18.543770	4.977701	16.349600	36.609059	4.665120	-9.551635	-20.162290	-2.575127	3.916895	-19.926389	5.564196	17.251646	36.994686	4.910537	-10.085904	-19.532787	-4.261917	1.978723	-19.317575	3.603154	16.360065	38.287892	7.560760	-8.546532	-20.654865	-3.675802	2.535399	-19.821749	3.777815	15.933961	39.200735	6.716726	-8.682799	-20.715648	-4.317097	2.888030	-19.498105	3.945928	16.329373	37.668364	7.197202	-8.681802	-20.288847	-3.005079	3.561031	-17.609807	3.422600	15.926251	37.407326	6.610342	-9.144139	-20.384759	-4.232578	3.899214	-18.422680	4.166257	16.853478	38.206306	6.978318	-8.802291	-20.107542	-4.301000	2.725211	-19.243178	5.460545	17.096745	35.858365	4.917506	-10.518781	-19.331589	-3.901311	1.888395	-20.047938	3.541554	16.062712	40.916260	7.684128	-7.661080	-21.307560	-3.835651	2.252455	-20.307607	4.002781	15.894776	38.680953	6.058839	-8.970908	-20.791502	-3.823804	2.735066	-19.249965	3.414174	15.207553	39.241981	6.948215	-9.108295	-21.104861	-3.718169	4.625144	-18.439923	6.190202	17.827136	36.202496	4.882330	-10.416073	-19.955518	-5.335110	1.807381	-23.657008	5.079312	18.825710	40.953069	8.374827	-7.839458	-20.303795	-3.823476	0.938307	-21.454822	3.778721	16.423597	40.566063	7.471530	-8.276847	-21.848827	-3.414820	3.349530	-19.698661	4.489659	16.462141	37.937385	5.608716	-10.094325	-19.578290	-3.459520	3.483018	-17.237805	4.165510	16.317917	36.990328	5.385608	-10.281859	-19.494898	-3.570495	3.397612	-18.788962	4.046454	16.543485	39.822289	6.604885	-8.348982	-21.337497
27	-4.073072	1.857201	-21.491208	3.200981	15.688576	42.726353	8.090232	-6.959227	-23.270594	-4.033579	3.102475	-18.830529	5.378194	16.569863	39.415070	6.325534	-9.709204	-20.789007	-2.272285	6.196474	-13.299354	5.778051	16.123270	33.367375	1.930387	-13.209980	-18.616407	-3.465021	3.450948	-19.321232	4.985389	16.984945	38.524393	4.852075	-9.399406	-20.551631	-3.640182	2.466097	-20.648010	4.678446	16.207631	39.856111	5.872963	-9.023880	-21.240042	-3.878540	3.043396	-19.184909	5.235023	16.868939	35.825941	5.439671	-10.255919	-20.168789	-2.368226	5.105788	-16.900563	5.246701	16.252957	34.859102	4.083680	-10.370479	-19.859637	-2.621438	4.552157	-18.215393	5.820039	17.078234	35.183862	4.264697	-10.971104	-19.235418	-4.264270	2.607943	-17.795889	3.863897	16.126501	36.674831	6.962106	-9.228876	-20.521772	-3.660883	3.042877	-18.269485	4.008150	15.771846	37.541260	6.162184	-9.381670	-20.537906	-4.293680	3.477309	-17.836589	4.133533	16.158082	35.999278	6.653496	-9.351668	-20.078500	-2.979786	4.205756	-15.876133	3.593917	15.707765	35.607903	5.964477	-9.801629	-20.036934	-4.283017	4.493464	-16.723175	4.392289	16.685835	36.386655	6.370341	-9.573047	-19.761208	-4.322328	3.445400	-17.493431	5.635136	16.988176	34.068497	4.225872	-11.349761	-18.892069	-3.912296	2.369955	-18.491512	3.617477	15.709163	39.309146	7.237081	-8.175631	-21.175032	-3.884107	2.816040	-18.822592	4.261122	15.715308	37.023256	5.549488	-9.692518	-20.635655	-3.821313	3.341690	-17.443224	3.686901	15.101739	37.308826	6.408350	-9.920097	-20.719579	-3.846591	5.357240	-16.515007	6.608254	17.708617	34.174796	4.146058	-11.341056	-19.380414	-5.489900	2.160498	-22.264092	5.447389	18.615300	39.405706	7.767679	-8.492996	-20.250215	-3.801292	1.435585	-19.815468	4.042469	16.314460	38.812824	6.912384	-9.088552	-21.571907	-3.421595	3.932790	-17.975911	4.759624	16.292696	36.070446	4.950916	-11.008510	-19.207682	-3.420737	4.270346	-15.329268	4.247381	16.111574	35.096053	4.801531	-10.912201	-19.091744	-3.598605	3.869293	-17.198466	4.236921	16.481554	38.194597	6.102711	-9.042161	-21.135257
28	-4.193959	2.490338	-19.923025	3.559441	15.322018	40.864198	7.429071	-7.612687	-22.944646	-3.951527	3.725930	-17.093306	5.571514	16.356273	37.732354	5.695849	-10.535578	-20.325436	-2.314792	7.145177	-11.478847	6.240683	16.021624	31.322392	1.165579	-14.179191	-17.824921	-3.559073	4.038046	-17.612582	5.256646	16.927884	36.564398	4.222530	-10.323607	-20.031326	-3.612651	3.069449	-18.990261	4.866463	16.018038	38.038808	5.338624	-9.878268	-20.844761	-3.921436	3.828110	-17.413825	5.608985	16.733768	33.916138	4.786146	-11.128730	-19.791296	-2.416108	5.814048	-15.191230	5.605939	16.185610	32.960091	3.422182	-11.252857	-19.364102	-2.696658	5.263080	-16.432168	6.154227	16.904309	33.240430	3.554462	-11.889909	-18.761305	-4.292838	3.323809	-16.212763	4.246854	15.932821	34.900384	6.268514	-10.014068	-20.215558	-3.685545	3.640445	-16.622981	4.364913	15.646459	35.689965	5.513965	-10.184334	-20.165208	-4.287427	4.135561	-16.084444	4.422989	16.033817	34.172429	6.021878	-10.112867	-19.693983	-2.978443	4.895090	-14.085048	3.875209	15.543966	33.664349	5.227239	-10.536286	-19.502505	-4.346029	5.129559	-14.948946	4.738110	16.570412	34.429864	5.651626	-10.430026	-19.225582	-4.338090	4.177174	-15.689120	5.882990	16.941910	32.195377	3.454583	-12.239208	-18.298062	-3.948113	2.950200	-16.822138	3.806434	15.365499	37.485681	6.698104	-8.788138	-20.861219	-3.961583	3.492406	-17.250490	4.643320	15.556832	35.173628	4.938219	-10.533247	-20.304218	-3.851363	4.005651	-15.585653	4.086488	15.047487	35.236435	5.760123	-10.825239	-20.176211	-3.958578	6.134194	-14.519914	7.035655	17.626216	32.056702	3.326645	-12.288349	-18.649875	-5.704247	2.607796	-20.767533	5.937014	18.429576	37.644181	7.054558	-9.255211	-20.016866	-3.843434	2.055230	-18.048459	4.430387	16.182963	36.859883	6.252248	-9.980665	-21.141614	-3.439212	4.567147	-16.193204	5.101259	16.159023	34.083430	4.223152	-11.962385	-18.661223	-3.401636	5.072845	-13.380838	4.413897	15.948109	33.088430	4.135394	-11.580380	-18.520481	-3.673445	4.411343	-15.530250	4.556031	16.453067	36.365661	5.507451	-9.832577	-20.723560
29	-4.338043	3.184664	-18.288015	4.055488	15.045213	38.834398	6.666613	-8.406598	-22.418111	-3.873904	4.400400	-15.318588	5.821718	16.144878	35.950874	4.982882	-11.409174	-19.705451	-2.343599	8.115890	-9.673878	6.681948	15.948472	29.271703	0.317858	-15.109325	-16.876306	-3.664575	4.672890	-15.848346	5.599739	16.925158	34.486983	3.485749	-11.334965	-19.319895	-3.591696	3.724287	-17.284337	5.156578	15.886419	36.097146	4.718315	-10.832991	-20.293948	-3.967189	4.707364	-15.576384	6.043609	16.614861	31.902464	4.051487	-12.039063	-19.227958	-2.472298	6.578680	-13.446722	6.010076	16.151418	30.972169	2.693217	-12.157394	-18.700327	-2.789710	6.028899	-14.592205	6.538113	16.745721	31.200556	2.778760	-12.805267	-18.098057	-4.335536	4.109509	-14.575017	4.723673	15.798959	32.996899	5.486763	-10.885522	-19.719310	-3.734468	4.303563	-14.903968	4.805859	15.568013	33.703856	4.785305	-11.055802	-19.621738	-4.292101	4.855350	-14.241386	4.810285	15.987077	32.199754	5.284309	-10.969673	-19.093373	-2.997806	5.610320	-12.264226	4.250794	15.465738	31.619094	4.398186	-11.337695	-18.782387	-4.407179	5.786040	-13.130843	5.159276	16.511906	32.398706	4.836316	-11.336964	-18.531149	-4.343289	4.906432	-13.852574	6.179881	16.954504	30.283877	2.607268	-13.152987	-17.560684	-3.997321	3.605783	-15.062369	4.092747	15.070015	35.491093	6.069913	-9.491235	-20.372849	-4.047267	4.251775	-15.604310	5.100719	15.434056	33.191484	4.245504	-11.454939	-19.821535	-3.907631	4.724967	-13.686899	4.600016	15.062055	33.049650	4.983289	-11.811874	-19.444416	-4.039667	6.934485	-12.483659	7.439285	17.601191	29.897928	2.415702	-13.232714	-17.744713	-5.950117	3.142947	-19.180020	6.490239	18.290140	35.716324	6.254266	-10.094914	-19.613559	-3.941533	2.802122	-16.168587	4.916610	16.037839	34.739352	5.490360	-10.928777	-20.553806	-3.455622	5.242295	-14.366258	5.486248	16.065657	32.016756	3.422762	-12.919147	-17.933082	-3.396801	5.861314	-11.415345	4.663678	15.854121	31.005066	3.369191	-12.270140	-17.761766	-3.782433	5.003510	-13.816769	4.962703	16.462265	34.399832	4.828835	-10.687815	-20.134196
30	-4.481543	3.917758	-16.594183	4.646493	14.891245	36.689123	5.817770	-9.333216	-21.708782	-3.797176	5.122429	-13.517466	6.118411	15.944119	34.097855	4.173603	-12.312709	-18.911880	-2.356077	9.082385	-7.908413	7.081076	15.905845	27.264819	-0.597367	-15.974256	-15.798356	-3.774941	5.342373	-14.055408	5.971957	16.966438	32.355618	2.661520	-12.390407	-18.459586	-3.574191	4.426651	-15.530805	5.535687	15.834881	34.047729	3.993350	-11.875182	-19.559462	-4.002816	5.653511	-13.699071	6.500717	16.519781	29.834599	3.240234	-12.951214	-18.471668	-2.523358	7.379764	-11.687791	6.425487	16.158793	28.936166	1.887647	-13.042832	-17.847101	-2.887087	6.816795	-12.719227	6.941041	16.620625	29.118189	1.935550	-13.675004	-17.249744	-4.377386	4.941153	-12.894420	5.249624	15.727973	31.014263	4.631813	-11.810010	-19.044672	-3.796496	5.025258	-13.119495	5.306520	15.553169	31.605963	3.959491	-11.974141	-18.882009	-4.295394	5.606477	-12.343034	5.251318	16.013471	30.150398	4.455150	-11.882234	-18.315262	-3.032346	6.332000	-10.439784	4.689076	15.483256	29.526834	3.489056	-12.184954	-17.901957	-4.452130	6.448332	-11.293099	5.630542	16.522510	30.337873	3.909402	-12.266209	-17.662000	-4.329478	5.616974	-12.001060	6.505794	17.030646	28.381146	1.674874	-14.059247	-16.657098	-4.047984	4.319230	-13.230995	4.464082	14.861514	33.357956	5.341864	-10.286061	-19.698189	-4.119538	5.089615	-13.878412	5.600839	15.365579	31.102289	3.467533	-12.436546	-19.158154	-3.971113	5.480357	-11.774240	5.167863	15.129716	30.816813	4.105088	-12.836135	-18.557903	-4.089040	7.724370	-10.451651	7.799612	17.632392	27.763999	1.435600	-14.151341	-16.704907	-6.199165	3.763352	-17.506145	7.052321	18.218296	33.659559	5.370526	-10.989164	-19.035639	-4.072622	3.664176	-14.210036	5.458344	15.891559	32.503642	4.632117	-11.897969	-19.807609	-3.458878	5.943499	-12.514731	5.884007	16.014713	29.920726	2.546684	-13.841600	-17.030609	-3.395520	6.610732	-9.467493	4.968508	15.835269	28.913323	2.518083	-12.960172	-16.847983	-3.916879	5.639540	-12.077113	5.437861	16.519952	32.327313	4.045006	-11.590707	-19.349603
31	-4.597821	4.683605	-14.839628	5.296447	14.897895	34.461607	4.878479	-10.400265	-20.805437	-3.719451	5.871362	-11.711026	6.437293	15.757978	32.223841	3.283222	-13.213909	-17.972238	-2.346813	10.005354	-6.215289	7.413168	15.920467	25.368295	-1.584363	-16.736633	-14.574772	-3.882772	6.045349	-12.254128	6.345556	17.052876	30.218427	1.741936	-13.460546	-17.439349	-3.553378	5.160699	-13.740822	5.958185	15.853797	31.942114	3.173747	-12.955500	-18.665736	-4.016655	6.629234	-11.818145	6.942517	16.450682	27.773707	2.369581	-13.829556	-17.553200	-2.556859	8.180652	-9.938742	6.818934	16.206434	26.915587	1.016026	-13.872015	-16.837723	-2.977372	7.589471	-10.843875	7.336732	16.542633	27.055094	1.032835	-14.469360	-16.251152	-4.398159	5.801698	-11.176171	5.782532	15.734551	28.994295	3.694268	-12.754269	-18.159178	-3.855477	5.779777	-11.300961	5.821655	15.595915	29.459395	3.046526	-12.897875	-17.974287	-4.284546	6.372200	-10.409133	5.716571	16.121831	28.072323	3.517686	-12.818469	-17.341290	-3.078399	7.041191	-8.640608	5.166767	15.626500	27.444589	2.490543	-13.061137	-16.841523	-4.472143	7.098505	-9.469582	6.111796	16.591592	28.305957	2.889159	-13.181616	-16.645237	-4.295397	6.298800	-10.155910	6.832782	17.154466	26.530643	0.681863	-14.933927	-15.620845	-4.086672	5.067012	-11.356228	4.895948	14.765091	31.135449	4.509806	-11.161100	-18.834319	-4.158248	5.977896	-12.093221	6.093713	15.349973	28.968035	2.623464	-13.434227	-18.329852	-4.024864	6.265630	-9.871526	5.746604	15.243048	28.592869	3.116681	-13.858696	-17.496478	-4.096676	8.465426	-8.468478	8.089842	17.740551	25.724315	0.386414	-15.018529	-15.518558	-6.420684	4.452657	-15.757193	7.570014	18.233298	31.525041	4.408267	-11.914864	-18.288180	-4.206118	4.600201	-12.224289	6.007993	15.760121	30.223054	3.698845	-12.854289	-18.923314	-3.441747	6.650888	-10.662457	6.270365	16.004244	27.847978	1.603769	-14.706366	-15.989336	-3.388368	7.298322	-7.575822	5.308499	15.901874	26.875798	1.592080	-13.635365	-15.792047	-4.056997	6.299488	-10.337568	5.940132	16.621890	30.215034	3.163284	-12.507271	-18.406255
32	-4.668224	5.473576	-13.041673	5.946102	15.036319	32.211669	3.867930	-11.561764	-19.754202	-3.641902	6.624188	-9.920645	6.759313	15.592762	30.372267	2.322200	-14.079925	-16.898034	-2.322202	10.855540	-4.592735	7.688662	16.009281	23.602109	-2.621393	-17.406150	-13.239080	-3.979077	6.765840	-10.469841	6.697352	17.174545	28.128890	0.747788	-14.511731	-16.292438	-3.522329	5.914719	-11.928598	6.384778	15.928473	29.829956	2.264700	-14.024846	-17.628230	-3.989629	7.598013	-9.974819	7.331040	16.425396	25.795212	1.437896	-14.631202	-16.463998	-2.562306	8.945543	-8.219901	7.168698	16.302417	24.971428	0.083878	-14.619316	-15.693365	-3.048980	8.298108	-9.006234	7.703479	16.549373	25.089194	0.060947	-15.147566	-15.093000	-4.387256	6.658565	-9.447627	6.282018	15.801860	26.999411	2.695422	-13.676309	-17.119723	-3.897336	6.543481	-9.479355	6.314953	15.691046	27.326352	2.054408	-13.790184	-16.913580	-4.251529	7.129744	-8.474104	6.168825	16.292839	26.029741	2.489675	-13.735035	-16.209837	-3.128634	7.721534	-6.886647	5.647008	15.870451	25.430174	1.427105	-13.932444	-15.653319	-4.461422	7.717756	-7.688175	6.572787	16.714312	26.357276	1.788705	-14.052510	-15.492843	-4.237234	6.933874	-8.337564	7.143190	17.331674	24.780259	-0.366281	-15.754395	-14.450143	-4.103839	5.823082	-9.473895	5.352508	14.776399	28.890270	3.585202	-12.083972	-17.805721	-4.145596	6.888012	-10.270337	6.537042	15.386884	26.845624	1.725202	-14.409139	-17.342817	-4.056120	7.059948	-8.001957	6.291885	15.383543	26.436107	2.039499	-14.835364	-16.290937	-4.066577	9.133095	-6.564211	8.309168	17.928808	23.822346	-0.708778	-15.831966	-14.212251	-6.592367	5.178780	-13.955316	8.008024	18.346438	29.373141	3.383792	-12.853953	-17.389019	-4.311288	5.571178	-10.258760	6.523658	15.673110	27.963956	2.690682	-13.760916	-17.879583	-3.394736	7.340180	-8.839850	6.625445	16.050787	25.865854	0.585381	-15.479364	-14.803405	-3.365405	7.895238	-5.789368	5.665550	16.073472	24.971918	0.597263	-14.278892	-14.597575	-4.184613	6.963547	-8.619880	6.434167	16.767111	28.123474	2.189551	-13.408687	-17.325763
33	-4.665395	6.290865	-11.210822	6.535303	15.296000	29.995493	2.782028	-12.787226	-18.545727	-3.567458	7.349149	-8.173508	7.070240	15.464286	28.591762	1.297317	-14.875552	-15.688047	-2.286235	11.582738	-3.055473	7.909115	16.216542	22.019121	-3.705847	-17.972465	-11.786629	-4.054573	7.482126	-8.727792	7.010822	17.334902	26.139881	-0.309309	-15.516262	-15.029443	-3.473867	6.672172	-10.117901	6.780627	16.044511	27.770385	1.269255	-15.029162	-16.453928	-3.922570	8.522417	-8.193652	7.657790	16.454124	23.942754	0.461267	-15.351627	-15.258696	-2.531139	9.631746	-6.552733	7.458799	16.468643	23.173123	-0.904998	-15.269286	-14.426517	-3.101470	8.918666	-7.233866	8.038368	16.654577	23.261029	-0.965687	-15.728595	-13.819673	-4.331617	7.477389	-7.736854	6.716944	15.937797	25.093746	1.637984	-14.542885	-15.933411	-3.906780	7.287282	-7.690982	6.755358	15.839681	25.281464	0.991274	-14.617042	-15.704191	-4.188515	7.852950	-6.573198	6.580372	16.520661	24.090852	1.376879	-14.597544	-14.936299	-3.181757	8.346330	-5.207858	6.108774	16.219973	23.553776	0.299917	-14.768572	-14.345791	-4.416779	8.281040	-5.975464	6.989739	16.897319	24.552747	0.615057	-14.849828	-14.209537	-4.156374	7.502141	-6.570230	7.425065	17.572097	23.176960	-1.460679	-16.505901	-13.153360	-4.089000	6.564696	-7.620782	5.799782	14.897613	26.695716	2.563894	-13.021087	-16.614669	-4.066413	7.781466	-8.439200	6.894670	15.484345	24.801026	0.778020	-15.324998	-16.199403	-4.054754	7.834725	-6.193564	6.771456	15.552762	24.411173	0.883101	-15.727241	-14.952515	-4.002470	9.698590	-4.773484	8.455251	18.211192	22.113532	-1.833834	-16.590666	-12.793277	-6.690194	5.908690	-12.117756	8.328526	18.591560	27.265516	2.305290	-13.801862	-16.316770	-4.374197	6.520388	-8.343361	6.984807	15.647550	25.782688	1.632672	-14.604106	-16.709778	-3.324919	7.991459	-7.066485	6.948797	16.155504	24.006088	-0.489438	-16.169003	-13.513723	-3.325341	8.400258	-4.117469	6.022581	16.342363	23.238766	-0.445403	-14.883966	-13.302224	-4.280618	7.603747	-6.949131	6.885184	16.960526	26.121807	1.129994	-14.267777	-16.119409
34	-4.597124	7.127038	-9.374765	7.036027	15.613596	27.856120	1.645016	-14.019028	-17.218404	-3.498860	8.019250	-6.485893	7.367052	15.387100	26.911605	0.227286	-15.590962	-14.368105	-2.246066	12.146818	-1.609498	8.088192	16.575464	20.659161	-4.829672	-18.439723	-10.228333	-4.105497	8.165153	-7.052854	7.276571	17.543950	24.299070	-1.411894	-16.452748	-13.657731	-3.407298	7.410788	-8.332776	7.131519	16.187191	25.804839	0.210840	-15.941582	-15.173473	-3.814075	9.349633	-6.513647	7.908229	16.573983	22.292100	-0.564701	-15.970736	-13.943963	-2.468849	10.217385	-4.943395	7.695670	16.717044	21.548553	-1.933397	-15.841753	-13.071541	-3.134461	9.407931	-5.567741	8.335257	16.904036	21.648792	-2.051824	-16.211590	-12.427475	-4.227567	8.220931	-6.078286	7.073415	16.150169	23.338387	0.533337	-15.334661	-14.621700	-3.880290	7.985814	-5.958411	7.136272	16.039723	23.371763	-0.119975	-15.371303	-14.380912	-4.094136	8.511204	-4.743165	6.937004	16.809719	22.321818	0.187395	-15.388378	-13.541859	-3.239236	8.892393	-3.627431	6.541404	16.668422	21.876583	-0.882122	-15.545236	-12.939060	-4.347607	8.776950	-4.335768	7.360743	17.142699	22.910805	-0.612956	-15.572090	-12.828051	-4.061399	7.995550	-4.871595	7.678906	17.877803	21.741632	-2.586631	-17.193029	-11.754110	-4.043444	7.275724	-5.823057	6.213377	15.095336	24.608658	1.471679	-13.937949	-15.313007	-3.929640	8.622389	-6.631439	7.166734	15.644109	22.876702	-0.207233	-16.171445	-14.939053	-4.017750	8.551495	-4.475735	7.170488	15.769408	22.580555	-0.336903	-16.512034	-13.496007	-3.914853	10.139886	-3.122920	8.535428	18.594686	20.646956	-2.973134	-17.293141	-11.272520	-6.719313	6.607518	-10.274429	8.540363	18.959184	25.250137	1.194850	-14.756078	-15.102989	-4.378354	7.390454	-6.509146	7.365570	15.721699	23.752792	0.527812	-15.357387	-15.397366	-3.238627	8.571955	-5.374346	7.238736	16.346357	22.333587	-1.624043	-16.765384	-12.114993	-3.269478	8.791179	-2.591786	6.371868	16.728545	21.754004	-1.531235	-15.436732	-11.907454	-4.338846	8.195820	-5.337056	7.278111	17.201132	24.251741	0.013011	-15.077016	-14.817380
35	-4.453781	7.972862	-7.564339	7.402988	15.954047	25.868286	0.458281	-15.201872	-15.752550	-3.443382	8.586753	-4.893434	7.651805	15.404256	25.395228	-0.885895	-16.202552	-12.925497	-2.209060	12.538437	-0.251257	8.245896	17.087682	19.535391	-5.980882	-18.821385	-8.586336	-4.138114	8.786365	-5.458770	7.498984	17.808377	22.631430	-2.538644	-17.314508	-12.190934	-3.322044	8.094669	-6.602360	7.422520	16.367894	24.000404	-0.908635	-16.721823	-13.773169	-3.682520	10.042731	-4.951275	8.095686	16.809286	20.876484	-1.634232	-16.496795	-12.543216	-2.378527	10.651284	-3.419105	7.876698	17.087985	20.182993	-2.997519	-16.336526	-11.628252	-3.155316	9.761332	-4.021719	8.600077	17.305798	20.285807	-3.189327	-16.619246	-10.936813	-4.084136	8.866912	-4.496270	7.359269	16.441457	21.767426	-0.604376	-16.053052	-13.212091	-3.812753	8.596271	-4.314993	7.443951	16.317947	21.684564	-1.275838	-16.031044	-12.939701	-3.978534	9.083254	-3.008520	7.243374	17.167451	20.758890	-1.060537	-16.113184	-12.058037	-3.303303	9.353092	-2.152182	6.946990	17.200446	20.427266	-2.106157	-16.254335	-11.458086	-4.260694	9.176113	-2.795816	7.679111	17.478046	21.501253	-1.895757	-16.201284	-11.343313	-3.961109	8.388215	-3.285789	7.905969	18.268835	20.547569	-3.736770	-17.809441	-10.247735	-3.960178	7.928433	-4.126725	6.569939	15.371497	22.725166	0.307988	-14.802504	-13.901643	-3.734655	9.355035	-4.888341	7.341656	15.899440	21.154309	-1.233901	-16.927501	-13.559659	-3.954083	9.177509	-2.864350	7.498891	16.057106	20.975971	-1.596002	-17.195984	-11.945066	-3.819797	10.459081	-1.616551	8.572903	19.065196	19.439319	-4.113424	-17.939295	-9.672238	-6.664483	7.230392	-8.458409	8.622404	19.472845	23.415636	0.056837	-15.713655	-13.732053	-4.328816	8.144227	-4.766567	7.664714	15.913385	21.919087	-0.612158	-16.017980	-13.956259	-3.151415	9.064036	-3.780197	7.506922	16.637490	20.875811	-2.811493	-17.282145	-10.622616	-3.207023	9.075641	-1.212960	6.715081	17.225372	20.542385	-2.646284	-15.936710	-10.428940	-4.348641	8.699652	-3.810550	7.589840	17.510298	22.594253	-1.150390	-15.822072	-13.405413
