ankle_X	ankle_Y	ankle_Z
	-14.625893	-30.480949	32.422804
	-18.215400	-31.721844	36.092770
	-22.574435	-32.630749	41.872732
	-27.367223	-32.771580	49.417452
	-32.016658	-32.019931	57.605827
	-36.494513	-31.301469	64.105500
	-41.878972	-32.641582	65.713899
	-48.739760	-38.588702	59.107749
	-54.682338	-51.003747	42.610037
	-56.239625	-65.788487	21.907235
	-54.093227	-75.472990	6.240540
	-50.845153	-79.647202	-3.104416
	-47.761048	-81.161885	-8.754200
	-45.165535	-82.001025	-12.700324
	-43.065660	-83.126584	-15.984846
	-41.361588	-84.930520	-19.112462
	-39.913704	-87.510700	-22.311869
	-38.575806	-90.801504	-25.658403
	-37.219293	-94.637400	-29.132283
	-35.751807	-98.796559	-32.655750
	-34.127623	-103.043847	-36.128025
	-32.346509	-107.169333	-39.457016
	-30.442398	-111.012288	-42.578963
	-28.467555	-114.469072	-45.463769
	-26.477543	-117.489395	-48.110630
	-24.520607	-120.065684	-50.538668
	-22.633344	-122.219423	-52.776396
	-20.840893	-123.988095	-54.854191
	-19.158917	-125.414834	-56.800537
	-17.596329	-126.541372	-58.640106
	-16.157342	-127.404743	-60.392969
	-14.842238	-128.036884	-62.074918
	-13.647676	-128.465456	-63.698580
	-12.566628	-128.715121	-65.274720
	-11.588693	-128.808893	-66.813216
	-10.701678	-128.768765	-68.323996
	-9.893333	-128.614852	-69.817588
	-9.151943	-128.364176	-71.304760
	-8.466781	-128.031203	-72.796067
	-7.829482	-127.629580	-74.301723
	-7.235393	-127.173208	-75.830772
	-6.683964	-126.676544	-77.389802
	-6.178448	-126.154338	-78.982329
	-5.725369	-125.620661	-80.608287
	-5.334234	-125.088609	-82.263717
	-5.017715	-124.571152	-83.941313
	-4.791782	-124.081684	-85.631001
	-4.674522	-123.633639	-87.320338
	-4.683405	-123.239431	-88.995115
	-4.832365	-122.909128	-90.639995
	-5.129841	-122.649242	-92.239397
	-5.577590	-122.461271	-93.779007
	-6.169997	-122.340115	-95.247639
	-6.894566	-122.273610	-96.638507
	-37.269225	14.426413	171.840736
	-36.953139	15.452535	172.679084
	-36.518331	16.442959	173.484480
	-35.976964	17.399145	174.232094
	-35.341336	18.317123	174.902861
	-34.623433	19.185972	175.483250
	-33.835639	19.986720	175.964438
	-32.992206	20.692703	176.342377
	-32.110133	21.272689	176.618342
	-31.208992	21.695364	176.798386
	-30.310166	21.933095	176.891507
	-29.436042	21.964487	176.907369
	-28.609262	21.775852	176.854085
	-27.851394	21.361435	176.736403
	-27.180860	20.722994	176.554557
	-26.610828	19.869467	176.303710
	-26.147736	18.815855	175.973839
	-25.790750	17.580120	175.550595
	-25.532208	16.178976	175.017330
	-28.925829	-126.607101	-110.387599
	-29.717963	-127.433952	-110.509903
	-30.473508	-128.207430	-110.515278
	-31.209764	-128.905501	-110.386514
	-31.945702	-129.508764	-110.107375
	-32.701196	-129.998339	-109.661801
	-33.496103	-130.354992	-109.033847
	-34.349311	-130.559263	-108.207770
	-35.278433	-130.591603	-107.167673
	-36.300818	-130.431762	-105.896179
	-37.435279	-130.056669	-104.372063
	-38.702899	-129.436263	-102.566665
	-40.126209	-128.527907	-100.438767
	-41.727348	-127.270594	-97.928082
	-43.525301	-125.577772	-94.946186
	-45.530435	-123.325378	-91.362577
	-47.733770	-120.333623	-86.985519
	-50.087453	-116.345090	-81.540564
	-52.471286	-111.010068	-74.658362
	-54.643675	-103.917855	-65.912425
	-56.193655	-94.766686	-55.000835
	-56.556936	-83.761226	-42.160159
	-55.198107	-71.997328	-28.566735
	-51.922497	-61.117353	-15.997782
	-47.014968	-52.274865	-5.778500
	-41.051666	-45.649296	1.743473
	-34.624485	-40.811768	6.872858
	-28.190734	-37.199094	10.112449
	-22.046418	-34.340130	11.935808
	-16.356299	-31.905572	12.725418
	-11.196144	-29.688993	12.775200
	-6.587382	-27.572139	12.308601
	-2.520424	-25.495238	11.495355
	1.029651	-23.437177	10.464119
	4.093008	-21.402740	9.311749
	6.700592	-19.413653	8.110688
	8.883495	-17.502927	6.916475
	10.673867	-15.710899	5.774666
	12.105414	-14.079825	4.724076
	13.211967	-12.648009	3.796215
	14.024569	-11.446898	3.013845
	14.567921	-10.501073	2.390252
	14.857514	-9.829344	1.929662
	14.899315	-9.445966	1.628448
	14.691201	-9.361120	1.475969
	14.224171	-9.580922	1.455523
	13.483357	-10.106902	1.546101
	12.450235	-10.934302	1.724150
	11.108098	-12.050179	1.965765
	9.450752	-13.432318	2.250047
	7.489912	-15.049230	2.562000
	5.255852	-16.861862	2.892323
	2.791851	-18.827177	3.234441
	0.147770	-20.903117	3.582055
	-2.625381	-23.053734	3.927710
	-5.480701	-25.252943	4.260079
	-8.378439	-27.486378	4.561627
	-11.284957	-29.752230	4.809398
	-14.170902	-32.062331	4.975379
	-17.011245	-34.443221	5.024172
	-19.784648	-36.934987	4.912743
	-22.471709	-39.586066	4.592765
	-25.053549	-42.445196	4.011577
	-27.508872	-45.553161	3.114751
	-29.809654	-48.936460	1.854182
	-31.920035	-52.604801	0.196602
	-33.799458	-56.552737	-1.872499
	-35.406778	-60.762303	-4.346969
	-36.704132	-65.203961	-7.199022
	-37.660443	-69.836669	-10.381090
	-38.253682	-74.607567	-13.829508
	-38.472704	-79.450530	-17.467236
	-38.320381	-84.286727	-21.205912
	-37.816538	-89.031924	-24.953203
	-36.996844	-93.607649	-28.626221
	-35.907776	-97.949348	-32.161890
	-34.600800	-102.010178	-35.520180
	-33.127424	-105.760579	-38.682453
	-31.535779	-109.183774	-41.646183
	-29.868692	-112.271226	-44.418676
	-28.162834	-115.021252	-47.012749
	-26.448806	-117.439585	-49.444491
	-24.751498	-119.539171	-51.731577
	-23.090809	-121.336746	-53.890780
	-21.483268	-122.847544	-55.935472
	-19.943196	-124.083498	-57.875157
	-18.482399	-125.055994	-59.716984
	-17.109404	-125.778653	-61.467371
	-15.828896	-126.268239	-63.132911
	-14.641369	-126.545085	-64.721336
	-13.543335	-126.633023	-66.242606
	-12.528148	-126.558572	-67.708954
	-11.587013	-126.350167	-69.133903
	-10.710211	-126.037107	-70.531348
	-9.888917	-125.647700	-71.915083
	-9.117101	-125.208224	-73.298860
	-8.392875	-124.743152	-74.696455
	-7.719192	-124.274392	-76.120765
	-7.103068	-123.819639	-77.582433
	-6.553983	-123.391756	-79.088869
	-6.083860	-122.999196	-80.643323
	-5.707587	-122.647521	-82.244231
	-5.441655	-122.341878	-83.885809
	-5.302011	-122.088583	-85.559355
	-5.302494	-121.894873	-87.254221
	-5.453518	-121.767057	-88.958406
	-5.760694	-121.708247	-90.659116
	-6.223376	-121.717442	-92.343804
	-6.834098	-121.789357	-94.001227
	-7.579615	-121.913417	-95.621272
	-8.442777	-122.072813	-97.194122
	-38.264550	14.010095	173.504638
	-37.912154	15.300091	174.775447
	-37.429221	16.561789	175.976403
	-36.823085	17.790853	177.079082
	-36.101538	18.978793	178.062274
	-35.272565	20.111303	178.911447
	-34.345061	21.167631	179.618636
	-33.330456	22.121309	-179.817509
	-32.244295	22.942186	-179.392232
	-31.106624	23.599879	-179.095690
	-29.941091	24.067126	-178.914159
	-28.773680	24.321673	-178.831907
	-27.631396	24.347741	-178.833967
	-26.540562	24.137644	-178.909086
	-25.524772	23.692437	-179.052159
	-24.603063	23.021071	-179.265688
	-23.788974	22.138349	-179.559336
	-23.090883	21.062177	-179.947391
	-22.513068	19.810995	179.554357
	-22.056351	18.401446	178.930768
	-34.082246	-127.480763	-113.115401
	-34.996756	-128.123500	-113.027597
	-35.851419	-128.672783	-112.801814
	-36.655828	-129.111712	-112.427068
	-37.421432	-129.429142	-111.894208
	-38.161132	-129.617377	-111.194286
	-38.889544	-129.669375	-110.316306
	-39.623331	-129.577189	-109.246153
	-40.381239	-129.330968	-107.966310
	-41.184239	-128.916941	-106.455071
	-42.056507	-128.313625	-104.684333
	-43.026550	-127.486076	-102.615046
	-44.126721	-126.379485	-100.190579
	-45.390209	-124.912501	-97.328174
	-46.844878	-122.967882	-93.907564
	-48.502878	-120.380273	-89.757019
	-50.344205	-116.921361	-84.636992
	-52.289714	-112.283657	-78.225475
	-54.158271	-106.087392	-70.132099
	-55.614609	-97.983873	-60.013262
	-56.151998	-87.955087	-47.885987
	-55.203582	-76.725282	-34.553660
	-52.417482	-65.732404	-21.585115
	-47.887002	-56.311383	-10.489762
	-42.086474	-48.961834	-1.956469
	-35.613401	-43.443793	4.093422
	-28.982441	-39.238768	8.081379
	-22.551671	-35.856309	10.474244
	-16.537677	-32.933973	11.668818
	-11.057940	-30.236482	11.973555
	-6.166957	-27.627945	11.623146
	-1.880638	-25.044395	10.797311
	1.809357	-22.472763	9.638007
	4.928939	-19.934858	8.262905
	7.518200	-17.473749	6.773415
	9.628382	-15.142441	5.259845
	11.318014	-12.995545	3.805796
	12.648110	-11.084231	2.490907
	13.677686	-9.454054	1.392141
	14.460506	-8.144532	0.586528
	15.042193	-7.190115	0.156881
	15.456800	-6.622924	0.199477
	15.722473	-6.478195	0.834160
	15.833879	-6.802087	2.218691
	15.746315	-7.657049	4.567452
	15.343782	-9.116137	8.172099
	14.384754	-11.228634	13.413771
	12.443920	-13.913387	20.727449
	8.975512	-16.721921	30.419737
	3.855243	-18.648032	42.192330
	-1.776899	-19.214862	54.394557
	-6.895129	-19.647843	64.874607
	-11.232921	-19.804450	72.825707
	-14.758294	-20.195921	77.510469
	-17.954356	-21.541406	78.520133
	-21.283366	-23.977428	75.859337
	-25.112763	-27.546586	69.863232
	-29.270884	-33.024153	60.514498
	-31.970926	-38.812646	49.804560
	-33.233428	-42.778467	41.078193
	-34.220479	-45.265576	34.957182
	-35.496367	-47.257958	30.525288
	-37.028816	-49.437490	26.555749
	-38.464003	-52.047650	22.092827
	-39.431326	-54.908263	16.928040
	-39.817382	-57.653966	11.562550
	-39.781561	-60.110724	6.570211
	-39.552079	-62.381262	2.170235
	-39.283934	-64.676756	-1.704094
	-39.044259	-67.187287	-5.219952
	-38.839128	-70.041053	-8.544189
	-38.638778	-73.301315	-11.807145
	-38.396099	-76.972907	-15.091722
	-38.060090	-81.008999	-18.432944
	-37.586234	-85.319378	-21.825321
	-36.943791	-89.783378	-25.235225
	-36.119165	-94.267423	-28.614738
	-35.115884	-98.644031	-31.914844
	-33.951725	-102.806906	-35.095799
	-32.653238	-106.677419	-38.131886
	-31.250187	-110.204425	-41.010681
	-29.772262	-113.361800	-43.730020
	-28.247683	-116.143593	-46.294689
	-26.702377	-118.557604	-48.713644
	-25.159213	-120.620281	-50.997803
	-23.637791	-122.353565	-53.158149
	-22.154637	-123.782516	-55.204634
	-20.723235	-124.933027	-57.145902
	-19.354208	-125.830299	-58.989821
	-18.055681	-126.498538	-60.744589
	-16.833129	-126.961245	-62.419285
	-15.688807	-127.241697	-64.023466
	-14.621968	-127.363067	-65.566668
	-13.629894	-127.348139	-67.058579
	-12.708760	-127.219620	-68.509762
	-11.854348	-127.000481	-69.932158
	-11.062740	-126.713594	-71.338946
	-10.330884	-126.381753	-72.744234
	-9.657104	-126.027455	-74.162454
	-9.041217	-125.671478	-75.607211
	-8.484164	-125.331992	-77.090554
	-7.988306	-125.024354	-78.622541
	-7.558628	-124.760020	-80.209817
	-7.203007	-124.546121	-81.854057
	-6.931242	-124.387299	-83.551848
	-6.754353	-124.287608	-85.295336
	-6.683797	-124.250690	-87.072227
	-6.729363	-124.279249	-88.865706
	-6.896878	-124.374294	-90.655702
	-7.187452	-124.533778	-92.421129
	-7.597792	-124.751588	-94.141887
	-8.120652	-125.017144	-95.800043
	-36.666983	11.194292	172.459681
	-36.622919	12.197788	173.600991
	-36.460907	13.152487	174.713957
	-36.184273	14.064117	175.772062
	-35.797547	14.934530	176.753888
	-35.306488	15.759067	177.643587
	-34.719218	16.525568	178.430918
	-34.047352	17.214787	179.110782
	-33.305812	17.802314	179.682409
	-32.511825	18.262162	-179.851408
	-31.684218	18.569849	-179.485550
	-30.842394	18.703524	-179.214865
	-30.004574	18.644988	-179.036537
	-29.186084	18.381487	-178.951209
	-28.398205	17.906931	-178.962632
	-27.648001	17.222033	-179.077006
	-25.101086	-129.953037	-110.046191
	-26.180506	-130.684056	-110.203177
	-27.241944	-131.422745	-110.264301
	-28.283379	-132.132960	-110.221852
	-29.302012	-132.780370	-110.070536
	-30.295063	-133.336061	-109.807405
	-31.260685	-133.779266	-109.431736
	-32.198375	-134.097762	-108.944367
	-33.109053	-134.286815	-108.346891
	-33.995503	-134.347972	-107.641014
	-34.863353	-134.286870	-106.827308
	-35.721809	-134.109814	-105.903365
	-36.583833	-133.820423	-104.862526
	-37.466354	-133.417043	-103.693531
	-38.390732	-132.890696	-102.379891
	-39.382853	-132.222802	-100.897917
	-40.472304	-131.382126	-99.213479
	-41.691352	-130.320912	-97.277341
	-43.074359	-128.969368	-95.017857
	-44.655494	-127.227218	-92.330440
	-46.461899	-124.951174	-89.063335
	-48.501532	-121.935621	-84.997027
	-50.742476	-117.884836	-79.815661
	-53.074419	-112.386098	-73.081604
	-55.244364	-104.928381	-64.261482
	-56.782020	-95.092892	-52.932802
	-57.002640	-83.075594	-39.329365
	-55.248522	-70.232034	-24.906995
	-51.320166	-58.566678	-11.838090
	-45.635454	-49.319365	-1.574178
	-38.934680	-42.499192	5.672042
	-31.920780	-37.494541	10.369452
	-25.097773	-33.648487	13.117431
	-18.766814	-30.469883	14.429106
	-13.078587	-27.647057	14.699884
	-8.085466	-25.006678	14.230135
	-3.780527	-22.469586	13.249364
	-0.126044	-20.015634	11.933417
	2.930123	-17.660150	10.419590
	5.448264	-15.438872	8.818379
	7.493775	-13.395816	7.220558
	9.133224	-11.573568	5.702198
	10.429185	-10.009127	4.328382
	11.436982	-8.733942	3.155903
	12.204349	-7.773802	2.236079
	12.769899	-7.148591	1.617390
	13.159042	-6.874183	1.347258
	13.379664	-6.966333	1.473108
	13.418592	-7.444446	2.043435
	13.239229	-8.332932	3.109252
	12.779112	-9.658977	4.722938
	11.945450	-11.446642	6.928568
	10.612379	-13.706625	9.738130
	8.630785	-16.419949	13.087128
	5.867366	-19.517863	16.760117
	2.293001	-22.870888	20.285452
	-1.891025	-26.306781	22.880055
	-6.212224	-29.648184	23.684826
	-10.119938	-32.706802	22.360200
	-13.291662	-35.277275	19.443057
	-15.748486	-37.250766	15.925753
	-17.710602	-38.705944	12.594845
	-19.411178	-39.849582	9.811239
	-21.016919	-40.916807	7.627580
	-22.626154	-42.113499	5.937868
	-24.288450	-43.598122	4.571069
	-26.019786	-45.482183	3.342493
	-27.809130	-47.836383	2.080394
	-29.621229	-50.698575	0.637278
	-31.398891	-54.079515	-1.104285
	-33.066511	-57.963580	-3.224075
	-34.537018	-62.308040	-5.756569
	-35.722539	-67.043716	-8.687085
	-36.547720	-72.074871	-11.952813
	-36.962908	-77.281707	-15.452379
	-36.951321	-82.531221	-19.064981
	-36.528013	-87.692695	-22.670466
	-35.734080	-92.651349	-26.164127
	-34.628840	-97.318247	-29.467610
	-33.281095	-101.636083	-32.535497
	-31.760380	-105.578972	-35.354655
	-30.129128	-109.144829	-37.936975
	-28.437788	-112.344519	-40.309341
	-26.724194	-115.194296	-42.504230
	-25.015849	-117.712988	-44.553088
	-23.332903	-119.921108	-46.483626
	-21.690694	-121.839409	-48.319672
	-20.101476	-123.486836	-50.080956
	-18.575279	-124.879342	-51.782573
	-17.120252	-126.030765	-53.435480
	-15.742533	-126.954554	-55.047671
	-14.445597	-127.664421	-56.625031
	-13.229897	-128.174391	-58.172124
	-12.093514	-128.498965	-59.693282
	-11.033527	-128.652931	-61.193676
	-10.046943	-128.651188	-62.679720
	-9.130291	-128.509519	-64.158829
	-8.278790	-128.245985	-65.639409
	-7.486697	-127.881418	-67.131022
	-6.748670	-127.438465	-68.643632
	-6.061404	-126.940282	-70.185870
	-5.425176	-126.409654	-71.763839
	-4.844459	-125.868547	-73.381279
	-4.327302	-125.337420	-75.039760
	-3.884479	-124.834413	-76.737907
	-3.528827	-124.375547	-78.470730
	-3.274553	-123.974949	-80.229703
	-3.136150	-123.643880	-82.002843
	-3.126385	-123.390440	-83.775358
	-3.253952	-123.220359	-85.531677
	-3.521914	-123.136375	-87.257028
	-3.926740	-123.136243	-88.937331
	-4.457744	-123.211025	-90.558966
	-5.097722	-123.344008	-92.109526
	-5.824916	-123.511061	-93.579020
	-37.300404	13.737643	174.755231
	-37.230326	14.488305	175.617893
	-37.088305	15.241839	176.436496
	-36.879816	16.008244	177.190579
	-36.608683	16.788972	177.865089
	-36.276538	17.575242	178.450603
	-35.882589	18.347316	178.943313
	-35.424783	19.075401	179.343834
	-34.901961	19.722716	179.655291
	-34.315619	20.249450	179.881726
	-33.670716	20.616173	-179.972791
	-32.975943	20.786673	-179.904419
	-32.243446	20.730482	-179.909795
	-31.487666	20.425208	-179.986897
	-30.723699	19.858738	179.863750
	-21.304986	-123.127267	-103.741435
	-22.530611	-123.663334	-103.623544
	-23.770724	-124.280402	-103.436535
	-25.016934	-124.937252	-103.178003
	-26.261983	-125.590496	-102.844102
	-27.500305	-126.199301	-102.430215
	-28.727595	-126.728940	-101.931849
	-29.940280	-127.152797	-101.344853
	-31.136147	-127.452349	-100.664361
	-32.315520	-127.615440	-99.883389
	-33.481650	-127.634159	-98.992243
	-34.640320	-127.502727	-97.978574
	-35.799294	-127.215401	-96.827480
	-36.968130	-126.764083	-95.521056
	-38.158626	-126.134849	-94.036475
	-39.385216	-125.304358	-92.343029
	-40.664067	-124.237452	-90.399484
	-42.011114	-122.885151	-88.151195
	-43.439769	-121.181102	-85.525213
	-44.957375	-119.034715	-82.423069
	-46.558326	-116.323075	-78.713987
	-48.212746	-112.886564	-74.232151
	-49.850709	-108.531371	-68.780042
	-51.342526	-103.048289	-62.147220
	-52.479099	-96.271390	-54.170428
	-52.966919	-88.199729	-44.861087
	-52.466397	-79.154272	-34.572442
	-50.694534	-69.828598	-24.060927
	-47.554153	-61.071276	-14.272393
	-43.192548	-53.507355	-5.955268
	-37.940973	-47.336212	0.561217
	-32.195297	-42.416118	5.306898
	-26.319305	-38.456409	8.499642
	-20.597638	-35.160458	10.414829
	-15.226973	-32.290971	11.321549
	-10.327437	-29.683880	11.461739
	-5.960578	-27.240310	11.048996
	-2.146488	-24.914279	10.273570
	1.123053	-22.701811	9.308467
	3.875727	-20.631487	8.314764
	6.152040	-18.755398	7.446060
	7.998762	-17.141176	6.853872
	9.461600	-15.866535	6.695601
	10.574930	-15.016004	7.144238
	11.344145	-14.678220	8.397302
	11.718178	-14.939988	10.682083
	11.554811	-15.865825	14.245531
	10.596177	-17.442295	19.296775
	8.521665	-19.473364	25.851175
	5.209989	-21.500430	33.448238
	1.153220	-23.033156	40.893964
	-2.662721	-24.155142	46.455244
	-5.558682	-25.507770	48.618221
	-7.302258	-27.497179	46.642193
	-7.781111	-29.739892	40.873203
	-7.252932	-31.272852	32.933052
	-6.502442	-31.658022	24.834529
	-6.217410	-31.301907	17.901432
	-6.596326	-30.819555	12.593413
	-7.535057	-30.605682	8.835257
	-8.873572	-30.817581	6.339606
	-10.493130	-31.481195	4.785959
	-12.325675	-32.574295	3.885936
	-14.337864	-34.069743	3.392764
	-16.509741	-35.952349	3.096340
	-18.817767	-38.220779	2.818501
	-21.227063	-40.882522	2.408079
	-23.687715	-43.947170	1.736377
	-26.132025	-47.421079	0.696938
	-28.475408	-51.302434	-0.787391
	-30.623133	-55.572719	-2.753162
	-32.481969	-60.187494	-5.189669
	-33.972383	-65.075435	-8.041360
	-35.039314	-70.145685	-11.215601
	-35.660806	-75.297418	-14.595193
	-35.847052	-80.430338	-18.058538
	-35.629448	-85.453045	-21.498694
	-35.052668	-90.286618	-24.831269
	-34.172576	-94.867982	-27.996041
	-33.051867	-99.153834	-30.957974
	-31.752709	-103.120020	-33.705562
	-30.330664	-106.756704	-36.245593
	-28.832050	-110.064097	-38.596668
	-27.294325	-113.049731	-40.783649
	-25.747108	-115.725669	-42.833532
	-24.212665	-118.105838	-44.772118
	-22.706947	-120.204600	-46.621947
	-21.241386	-122.036413	-48.401848
	-19.824138	-123.615784	-50.126907
	-18.460715	-124.957155	-51.808493
	-17.154930	-126.074910	-53.454915
	-15.909487	-126.983544	-55.072515
	-14.725540	-127.696923	-56.666121
	-13.602687	-128.226435	-58.238777
	-12.539839	-128.580239	-59.792161
	-11.535459	-128.765130	-61.327782
	-10.586887	-128.790058	-62.847672
	-9.689699	-128.669088	-64.354877
	-8.837944	-128.422065	-65.854340
	-8.025795	-128.072689	-67.352986
	-7.250113	-127.645714	-68.858189
	-6.512697	-127.165265	-70.376082
	-5.821051	-126.654259	-71.911086
	-5.187032	-126.134487	-73.466260
	-4.624849	-125.627113	-75.043149
	-4.150427	-125.152665	-76.641109
	-3.781502	-124.730220	-78.257339
	-3.536800	-124.376355	-79.887251
	-3.434283	-124.104477	-81.524614
	-3.488653	-123.924952	-83.162379
	-3.708610	-123.845030	-84.793911
	-4.095419	-123.867379	-86.413570
	-4.643006	-123.988430	-88.016754
	-5.338155	-124.197938	-89.599866
	-6.160594	-124.479138	-91.160248
	-7.084225	-124.808749	-92.695648
	-8.080243	-125.157969	-94.203086
	-9.121387	-125.495777	-95.677728
	-32.761036	17.330029	179.349471
	-32.288294	18.090538	-179.768677
	-31.766701	18.853178	-178.988253
	-31.196750	19.609515	-178.318883
	-30.576561	20.342457	-177.764323
	-29.904116	21.027529	-177.323816
	-29.179464	21.635053	-176.992664
	-28.406485	22.132372	-176.762927
	-27.594133	22.486508	-176.625054
	-26.756602	22.667326	-176.569769
	-25.912309	22.650373	-176.589616
	-25.082327	22.418755	-176.680143
	-24.288515	21.964248	-176.840832
	-23.551275	21.288001	-177.075683
	-22.887159	20.400074	-177.393138
	-22.307173	19.316859	-177.805270
	-28.368289	-130.147853	-110.642752
	-29.419859	-130.889988	-110.790931
	-30.422783	-131.590242	-110.809703
	-31.379152	-132.219099	-110.686028
	-32.293672	-132.753141	-110.410188
	-33.173285	-133.176204	-109.976121
	-34.027120	-133.478823	-109.380400
	-34.866495	-133.655366	-108.620162
	-35.704301	-133.700552	-107.691579
	-36.553834	-133.607481	-106.589274
	-37.428284	-133.366694	-105.305396
	-38.341858	-132.964950	-103.827927
	-39.312035	-132.383300	-102.138849
	-40.361344	-131.594270	-100.212061
	-41.517217	-130.558001	-98.009878
	-42.809713	-129.216857	-95.476752
	-44.267405	-127.487611	-92.529648
	-45.910726	-125.250184	-89.045217
	-47.740788	-122.332708	-84.844371
	-49.721306	-118.494913	-79.676398
	-51.750119	-113.417763	-73.211307
	-53.617103	-106.729550	-65.072090
	-54.959423	-98.140731	-54.979234
	-55.264581	-87.758814	-43.078032
	-54.007295	-76.429356	-30.292955
	-50.918866	-65.566689	-18.165060
	-46.166688	-56.338287	-8.025232
	-40.252042	-49.098661	-0.395686
	-33.762167	-43.570188	4.869694
	-27.193515	-39.267046	8.187954
	-20.894733	-35.746577	9.999493
	-15.079419	-32.684008	10.683746
	-9.860751	-29.870727	10.549127
	-5.283503	-27.191167	9.845578
	-1.347442	-24.597396	8.780201
	1.975247	-22.089129	7.529551
	4.727630	-19.700184	6.249065
	6.961376	-17.488219	5.081079
	8.733096	-15.525176	4.161543
	10.099629	-13.888937	3.626539
	11.110237	-12.658927	3.619995
	11.794160	-11.916681	4.302724
	12.140724	-11.748113	5.862681
	12.070893	-12.240951	8.524353
	11.402065	-13.464844	12.543973
	9.821452	-15.410137	18.153270
	6.943704	-17.866592	25.389045
	2.612923	-20.330758	33.771317
	-2.622059	-22.279191	42.006396
	-7.694092	-23.868484	48.201855
	-11.969708	-25.943992	50.669908
	-15.258802	-29.150556	48.473565
	-17.155316	-33.080270	41.933829
	-17.421574	-36.244470	33.145799
	-16.710429	-37.669811	24.633897
	-15.967318	-37.691351	17.751949
	-15.698490	-37.136441	12.736255
	-15.993953	-36.628190	9.316215
	-16.783004	-36.486049	7.086126
	-17.974227	-36.840185	5.658117
	-19.491063	-37.735555	4.706288
	-21.270478	-39.187902	3.963906
	-23.253716	-41.207519	3.210139
	-25.375405	-43.805796	2.262494
	-27.554767	-46.991479	0.975875
	-29.692479	-50.759964	-0.753292
	-31.675271	-55.080666	-2.978864
	-33.388324	-59.888625	-5.697612
	-34.732703	-65.081420	-8.847333
	-35.642097	-70.522948	-12.315519
	-36.089722	-76.058586	-15.962990
	-36.084037	-81.536400	-19.651227
	-35.662530	-86.824592	-23.260222
	-34.884835	-91.823012	-26.699821
	-33.821644	-96.468480	-29.916388
	-32.543526	-100.732736	-32.891195
	-31.114085	-104.614058	-35.632235
	-29.587155	-108.126974	-38.163907
	-28.006090	-111.293785	-40.517365
	-26.404189	-114.138112	-42.723284
	-24.805990	-116.680857	-44.807941
	-23.228833	-118.939478	-46.792079
	-21.684602	-120.929069	-48.691373
	-20.181777	-122.663440	-50.517517
	-18.726910	-124.156075	-52.279006
	-17.325291	-125.419543	-53.981181
	-15.981792	-126.463534	-55.626497
	-14.701863	-127.295238	-57.215955
	-13.491257	-127.922219	-58.751066
	-12.354148	-128.354262	-60.234848
	-11.291465	-128.603727	-61.671620
	-10.301107	-128.685754	-63.066695
	-9.379352	-128.618305	-64.426337
	-8.521456	-128.422100	-65.757680
	-7.721516	-128.120539	-67.068848
	-6.973603	-127.739108	-68.369292
	-6.274261	-127.304202	-69.669635
	-5.624135	-126.841935	-70.981107
	-5.027496	-126.377225	-72.315025
	-4.491162	-125.932449	-73.681921
	-4.024247	-125.525950	-75.090276
	-3.638048	-125.171705	-76.545734
	-3.345387	-124.879271	-78.051055
	-3.159502	-124.653068	-79.606000
	-3.092516	-124.492543	-81.206884
	-3.153762	-124.393989	-82.846759
	-3.348513	-124.352567	-84.516522
	-3.677468	-124.362980	-86.205969
	-4.136609	-124.418825	-87.904445
	-4.717008	-124.511667	-89.601360
	-5.405162	-124.629836	-91.286255
	-6.184590	-124.756904	-92.948234
	-7.038325	-124.871496	-94.575464
	-34.726497	17.626623	179.521335
	-34.321758	18.835593	-179.417347
	-33.816886	20.049857	-178.444749
	-33.212537	21.259715	-177.579792
	-32.510303	22.447172	-176.836443
	-31.713708	23.586336	-176.223199
	-30.829275	24.644446	-175.742959
	-29.868167	25.584897	-175.393366
	-28.847400	26.371926	-175.167203
	-27.789366	26.974670	-175.053258
	-26.720087	27.369625	-175.037924
	-25.667197	27.542088	-175.107585
	-24.657855	27.486666	-175.251632
	-23.716515	27.206853	-175.464865
	-22.862973	26.713542	-175.748170
	-22.111345	26.022388	-176.107614
	-21.470233	25.150953	-176.552948
	-20.943524	24.116447	-177.096492
	-20.531239	22.933784	-177.752097
	-29.176089	-126.755588	-110.437835
	-29.967512	-127.299607	-110.403590
	-30.693293	-127.788666	-110.253584
	-31.357967	-128.214559	-109.984888
	-31.968713	-128.572076	-109.595177
	-32.536234	-128.856197	-109.080858
	-33.074973	-129.060859	-108.436506
	-33.602790	-129.178814	-107.655064
	-34.140436	-129.200849	-106.727697
	-34.710980	-129.114371	-105.643356
	-35.339951	-128.902084	-104.388247
	-36.056643	-128.540259	-102.944395
	-36.895101	-127.996561	-101.286911
	-37.893554	-127.227485	-99.380201
	-39.092962	-126.174479	-97.172088
	-40.535347	-124.757185	-94.584014
	-42.260362	-122.861336	-91.495729
	-44.296203	-120.317923	-87.722549
	-46.640127	-116.871000	-82.982768
	-49.220724	-112.136121	-76.857418
	-51.829470	-105.575647	-68.772499
	-54.019918	-96.600886	-58.119548
	-55.043711	-85.038757	-44.753356
	-54.039218	-71.941798	-29.835324
	-50.588339	-59.548088	-15.802780
	-45.094212	-49.622948	-4.668462
	-38.459593	-42.417344	3.106249
	-31.550198	-37.291974	8.062168
	-24.949678	-33.515401	10.965649
	-18.964621	-30.560508	12.486104
	-13.710479	-28.113429	13.144101
