hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	3.237590	1.096860	-27.684365	17.445972	5.717081	76.512402	0.344813	-13.104645	5.404000	3.683696	2.379798	-28.137996	15.631999	6.686164	79.754381	3.331816	-11.556433	4.641288	2.823863	1.749335	-26.805145	16.286899	4.987179	77.438314	1.500184	-12.648598	4.849081	2.890984	1.060730	-27.364413	16.560814	4.499942	78.489943	1.592892	-12.647227	5.335192	3.391450	1.935301	-27.751257	18.663176	5.501833	79.303554	2.121119	-12.443412	3.437202	3.421611	3.083378	-28.323246	17.100492	2.350703	83.056334	3.116897	-12.524252	5.610659	3.172032	2.149485	-26.367071	16.794667	4.947771	77.323620	1.329675	-12.456635	6.766095	2.367251	0.813116	-27.966103	17.201181	6.408123	79.630358	2.942761	-12.222785	3.435853	2.401371	1.034949	-26.774778	16.782842	2.918136	79.405477	1.307577	-13.581567	5.277419	2.461278	2.285987	-28.977478	16.411801	2.920195	80.216828	-2.551596	-15.700304	17.646979	3.365776	1.104507	-28.875669	14.907221	2.486709	82.690529	-0.852172	-15.133944	13.624588	2.929424	2.413296	-22.399323	17.892394	1.433990	81.693929	-0.335818	-13.579963	8.795559	4.622527	2.028648	-21.162975	17.595820	2.325207	80.950312	0.014131	-11.529938	6.570862
	3.207451	0.663481	-28.816643	17.288396	6.918748	74.882734	0.351360	-13.295778	4.932982	3.325799	2.264394	-29.128349	15.088255	7.549651	78.369860	3.171055	-11.724779	4.225023	2.676534	1.434437	-27.947352	16.047749	6.071300	76.025099	1.545718	-12.701542	4.233050	2.743391	0.598218	-28.371866	16.356078	5.692166	76.890242	1.562160	-13.066687	4.953489	3.305297	1.546021	-28.821672	18.452722	6.659312	77.862578	2.039278	-12.548193	3.022011	3.315536	2.575520	-29.557922	16.789890	3.488591	81.692462	3.045364	-12.576065	4.999081	3.165792	1.761278	-27.399542	16.430136	6.020967	76.006594	1.238077	-12.495181	6.201480	2.297003	0.485329	-28.820628	16.778610	7.608087	77.930919	2.739223	-12.494660	3.247887	2.421119	0.460366	-27.852023	16.582959	4.232500	78.045805	1.424722	-13.980739	4.726495	2.458555	1.546475	-30.022995	16.351091	4.354459	78.883246	-2.190199	-16.053164	15.821437	3.308892	0.513245	-29.942421	14.536993	3.668619	81.288274	-0.573010	-15.156832	12.059378	2.849250	1.699906	-23.773376	17.757366	2.242332	81.532001	0.054722	-13.515768	7.814579	4.341227	1.940756	-22.720815	17.472270	2.137485	81.079426	0.919556	-11.129229	5.540330
	3.152023	0.225476	-29.760195	17.191793	8.249185	72.913130	0.296762	-13.530326	4.484813	3.009212	2.110231	-30.017843	14.662067	8.502877	76.697839	2.887860	-11.974650	3.923900	2.514297	1.062480	-28.940323	15.917461	7.284237	74.291572	1.441087	-12.809185	3.684067	2.581856	0.120727	-29.213512	16.281121	7.036501	74.963885	1.317572	-13.515093	4.546227	3.211244	1.110439	-29.694525	18.321992	8.010220	76.092595	1.891950	-12.695429	2.612795	3.214622	2.035211	-30.626390	16.584223	4.765255	79.997673	2.926151	-12.680096	4.483685	3.121140	1.379201	-28.269216	16.157136	7.185172	74.373084	1.088217	-12.574298	5.765756	2.235200	0.127811	-29.505708	16.359824	8.927983	75.924704	2.424975	-12.781262	3.079649	2.464745	-0.108454	-28.801945	16.438731	5.647301	76.404581	1.382105	-14.301528	4.185027	2.507844	0.786269	-30.934377	16.355923	5.928638	77.247227	-1.892189	-16.453521	14.075752	3.241690	-0.068919	-30.847832	14.253907	4.953494	79.554978	-0.360829	-15.202793	10.634858	2.914700	0.887944	-25.104594	17.573312	3.289643	81.073345	0.391769	-13.487619	6.896563	4.048273	1.767660	-24.229787	17.394059	2.207967	80.872703	1.675403	-10.951956	4.583386
	3.065306	-0.230133	-30.516201	17.129293	9.702409	70.610140	0.193270	-13.773833	4.075993	2.704992	1.898612	-30.766532	14.357984	9.563050	74.732209	2.492045	-12.313787	3.693631	2.345288	0.615902	-29.792453	15.887154	8.636157	72.247726	1.219325	-13.003950	3.166819	2.405716	-0.386938	-29.906289	16.292347	8.528540	72.726570	0.862965	-13.940258	4.046120	3.104604	0.637502	-30.380863	18.235742	9.512233	74.012645	1.695493	-12.896293	2.194875	3.113719	1.448625	-31.529721	16.445197	6.175639	77.989788	2.766869	-12.802617	4.014189	3.032501	0.986509	-28.987471	15.989748	8.435077	72.435835	0.900403	-12.744845	5.360576	2.167524	-0.262830	-30.036585	15.913340	10.333914	73.633481	2.042110	-13.071298	2.852981	2.506891	-0.680335	-29.628066	16.344012	7.143203	74.488045	1.134967	-14.453726	3.607352	2.571871	0.010054	-31.688061	16.400455	7.621143	75.305534	-1.636497	-16.901587	12.566882	3.172414	-0.663230	-31.599008	14.050111	6.344900	77.510201	-0.191242	-15.295267	9.422862	3.018460	0.075983	-26.343212	17.394556	4.474979	80.313638	0.693512	-13.515576	6.074549	3.769444	1.495297	-25.646015	17.372028	2.558733	80.334506	2.280623	-10.938602	3.773467
	2.937779	-0.708194	-31.103796	17.063163	11.256389	67.992222	0.040709	-13.944600	3.718482	2.416214	1.595263	-31.377513	14.159115	10.754353	72.474784	2.023523	-12.748623	3.488214	2.173341	0.091487	-30.514235	15.908672	10.120261	69.912002	0.905719	-13.275621	2.688115	2.221927	-0.948231	-30.472540	16.322260	10.155159	70.206307	0.274841	-14.311888	3.522698	2.979258	0.135881	-30.896060	18.117185	11.119370	71.643474	1.460285	-13.088056	1.759732	3.002928	0.809121	-32.278086	16.320904	7.694782	75.689039	2.556030	-12.909606	3.573036	2.900752	0.566065	-29.568207	15.884924	9.764658	70.218884	0.694060	-12.994377	4.920060	2.083428	-0.682420	-30.444877	15.411551	11.774259	71.094697	1.639481	-13.336784	2.591897	2.521222	-1.259587	-30.325370	16.279090	8.712712	72.274955	0.719750	-14.477420	3.021751	2.633873	-0.791564	-32.286856	16.460305	9.419817	73.063241	-1.457655	-17.281732	11.379151	3.108180	-1.279562	-32.198815	13.899190	7.837860	75.149687	-0.111328	-15.383160	8.402244	3.101164	-0.686845	-27.477118	17.255074	5.733071	79.262871	0.957455	-13.574419	5.367302	3.527461	1.123326	-26.915024	17.417461	3.217855	79.434484	2.700289	-11.049079	3.145700
	2.764838	-1.200683	-31.545257	16.936362	12.871833	65.086999	-0.191559	-13.974929	3.400557	2.147614	1.183965	-31.868243	14.000997	12.073239	69.939676	1.502624	-13.233993	3.269304	2.000033	-0.498826	-31.115326	15.926398	11.712918	67.303554	0.515495	-13.559347	2.282401	2.034771	-1.563390	-30.936441	16.303866	11.866456	67.444340	-0.372044	-14.604576	3.062835	2.823185	-0.380714	-31.267327	17.885312	12.768292	69.017993	1.177631	-13.170776	1.313416	2.858940	0.140018	-32.890057	16.148252	9.251354	73.124486	2.271691	-12.954759	3.161945	2.727549	0.117848	-30.028402	15.781895	11.154841	67.745306	0.471010	-13.259640	4.478136	1.980209	-1.113641	-30.761466	14.828252	13.190632	68.344275	1.227878	-13.536624	2.378562	2.498134	-1.838683	-30.912900	16.194183	10.325484	69.795469	0.253711	-14.497182	2.479130	2.677916	-1.607522	-32.748702	16.479972	11.276357	70.543857	-1.450931	-17.443135	10.420040	3.036070	-1.894407	-32.673584	13.768234	9.382481	72.509708	-0.196254	-15.398215	7.469153	3.142556	-1.404149	-28.499756	17.171044	7.046356	77.930201	1.160205	-13.631159	4.747159	3.328286	0.682859	-28.028471	17.521271	4.134812	78.199830	2.913328	-11.247169	2.651827
	2.544078	-1.677357	-31.853712	16.709595	14.501189	61.917335	-0.548472	-13.895603	3.102924	1.893216	0.690126	-32.256281	13.818963	13.471635	67.154071	0.890593	-13.671440	3.002829	1.826448	-1.126563	-31.602851	15.893575	13.378830	64.440885	0.061462	-13.802154	1.964504	1.847457	-2.208057	-31.311714	16.199853	13.602012	64.470367	-1.048200	-14.820290	2.671708	2.627081	-0.889434	-31.523724	17.509699	14.394752	66.167094	0.832879	-13.138392	0.879283	2.664128	-0.524694	-33.380823	15.861103	10.771372	70.322849	1.921844	-12.913445	2.773731	2.518091	-0.354434	-30.388896	15.646083	12.587994	65.025467	0.201212	-13.465671	4.120944	1.858038	-1.518493	-31.007066	14.171131	14.537354	65.399601	0.783886	-13.648308	2.251709	2.437019	-2.404774	-31.397976	16.031602	11.939475	67.078500	-0.220559	-14.543770	2.005725	2.678342	-2.385925	-33.099792	16.392835	13.088342	67.787349	-1.696484	-17.310540	9.562099	2.948454	-2.490877	-33.035118	13.623553	10.945819	69.608798	-0.484286	-15.282881	6.586477	3.135097	-2.091155	-29.402026	17.149095	8.413159	76.319743	1.286387	-13.678440	4.168415	3.164627	0.205081	-28.987198	17.656343	5.249252	76.655738	2.886300	-11.473704	2.196123
	2.277014	-2.104286	-32.034575	16.387012	16.109635	58.492702	-1.030697	-13.805361	2.852692	1.641796	0.163956	-32.552831	13.620487	14.902426	64.130842	0.185825	-14.013721	2.691308	1.654742	-1.758709	-31.976859	15.794173	15.093746	61.332237	-0.452526	-14.019655	1.690711	1.670212	-2.859337	-31.592323	15.999929	15.333649	61.281168	-1.732610	-15.001004	2.337877	2.394981	-1.373925	-31.677034	17.020244	15.976363	63.090400	0.432407	-13.074335	0.498405	2.425466	-1.170083	-33.751395	15.425593	12.226268	67.287306	1.551093	-12.816490	2.399965	2.280251	-0.844413	-30.667435	15.451894	14.040243	62.065642	-0.143105	-13.558316	3.885112	1.722500	-1.863495	-31.186882	13.481233	15.811740	62.254915	0.296007	-13.701189	2.176025	2.335125	-2.935570	-31.779754	15.764426	13.510861	64.147805	-0.727834	-14.610934	1.613052	2.612199	-3.062932	-33.359266	16.198668	14.769650	64.815927	-2.193282	-16.942065	8.761550	2.851440	-3.056519	-33.286869	13.431360	12.513958	66.461982	-0.945014	-15.025619	5.738201	3.068464	-2.756769	-30.173037	17.175972	9.830885	74.433234	1.338027	-13.736950	3.596895	3.011906	-0.279868	-29.775505	17.762397	6.514873	74.822395	2.655120	-11.644335	1.698144
	1.984546	-2.483208	-32.092634	15.989858	17.698606	54.838258	-1.582772	-13.755050	2.684817	1.393891	-0.363662	-32.757627	13.426729	16.357669	60.878112	-0.520825	-14.327116	2.389482	1.486728	-2.370467	-32.228669	15.627105	16.848468	57.972503	-1.003820	-14.253715	1.417469	1.512531	-3.497809	-31.763166	15.680786	17.040861	57.865547	-2.408144	-15.171059	2.047155	2.135563	-1.829347	-31.725869	16.462536	17.517995	59.770278	-0.001265	-13.064223	0.222310	2.156108	-1.788681	-34.009221	14.874103	13.611308	64.027446	1.191642	-12.718268	2.048561	2.022667	-1.339918	-30.868746	15.171794	15.480690	58.877339	-0.571620	-13.553999	3.687480	1.580504	-2.139717	-31.292307	12.784847	17.030938	58.899472	-0.237264	-13.764244	2.084550	2.185058	-3.397479	-32.056673	15.422007	15.012660	61.005808	-1.296988	-14.739067	1.310532	2.480465	-3.607215	-33.523423	15.946562	16.316271	61.612113	-2.846312	-16.486612	8.049265	2.740416	-3.558638	-33.432670	13.188102	14.066872	63.076449	-1.481432	-14.720299	4.932129	2.932064	-3.412497	-30.805256	17.206567	11.291562	72.279542	1.316242	-13.815890	3.014677	2.826877	-0.737871	-30.362223	17.773740	7.902297	72.703455	2.339037	-11.727442	1.162836
	1.696655	-2.829467	-32.008621	15.495418	19.285653	50.959080	-2.160080	-13.755029	2.591143	1.162284	-0.894311	-32.847010	13.218983	17.845472	57.388851	-1.204180	-14.680882	2.101169	1.323761	-2.945175	-32.345710	15.335937	18.597154	54.377571	-1.535259	-14.451083	1.169402	1.374003	-4.097974	-31.812569	15.209789	18.681184	54.232028	-3.074586	-15.298352	1.763085	1.847215	-2.246443	-31.669196	15.867374	19.005251	56.208827	-0.472270	-13.151300	0.077830	1.856515	-2.365727	-34.155479	14.259223	14.917377	60.539789	0.824613	-12.652771	1.747817	1.758368	-1.832054	-30.980753	14.782097	16.888151	55.472368	-1.092922	-13.521495	3.405064	1.429833	-2.354242	-31.310628	12.077064	18.188207	55.336300	-0.837439	-13.880558	1.941364	1.992413	-3.770671	-32.220261	15.036018	16.448722	57.640231	-1.939124	-14.946735	1.111914	2.302961	-4.018672	-33.571261	15.650589	17.766117	58.150016	-3.535583	-16.069789	7.464096	2.593247	-3.958190	-33.479549	12.904892	15.572009	59.458210	-1.987395	-14.502200	4.224303	2.727990	-4.060207	-31.308420	17.163382	12.762346	69.887574	1.213840	-13.868523	2.423246	2.575742	-1.162080	-30.752154	17.655430	9.373550	70.314674	2.027591	-11.765778	0.642001
	1.440108	-3.139171	-31.765919	14.837585	20.848914	46.875868	-2.720206	-13.794677	2.548444	0.957045	-1.428695	-32.802179	12.982465	19.362443	53.672633	-1.911845	-15.083377	1.802375	1.166505	-3.461304	-32.321000	14.844383	20.242796	50.601892	-2.006363	-14.504988	0.975512	1.250902	-4.631918	-31.732069	14.589594	20.221979	50.397279	-3.706825	-15.352929	1.484239	1.525979	-2.610851	-31.505782	15.257217	20.422102	52.422430	-1.013715	-13.315329	0.037776	1.533625	-2.894586	-34.187273	13.636364	16.164451	56.822227	0.403245	-12.632332	1.538051	1.505336	-2.315015	-30.980246	14.263027	18.251970	51.857357	-1.690712	-13.498310	3.027118	1.265949	-2.519327	-31.231070	11.359669	19.271411	51.574736	-1.513452	-14.036559	1.793090	1.790202	-4.075010	-32.243628	14.582580	17.851686	54.036032	-2.656904	-15.170192	1.022356	2.100371	-4.305377	-33.484223	15.269245	19.123863	54.439895	-4.201775	-15.730190	6.992568	2.388628	-4.235098	-33.430261	12.581264	16.998376	55.619294	-2.442935	-14.436885	3.644156	2.474067	-4.663143	-31.718908	16.969220	14.172356	67.304450	1.033708	-13.823385	1.844231	2.279605	-1.606191	-31.016905	17.400077	10.881967	67.702174	1.727672	-11.830396	0.171713
	1.230576	-3.384058	-31.367855	13.964387	22.318740	42.641578	-3.219202	-13.838710	2.563043	0.779450	-1.944629	-32.619538	12.701247	20.882228	49.752360	-2.632983	-15.468058	1.515428	1.016481	-3.882813	-32.157954	14.156462	21.714695	46.699539	-2.410915	-14.454348	0.807373	1.139164	-5.065792	-31.518662	13.841215	21.641504	46.381578	-4.251348	-15.347988	1.243745	1.186394	-2.909911	-31.231573	14.622665	21.767611	48.431895	-1.631903	-13.488058	0.056349	1.209096	-3.378502	-34.096308	13.034367	17.398202	52.872513	-0.077376	-12.673528	1.420418	1.281466	-2.778153	-30.845908	13.609628	19.571169	48.037597	-2.306875	-13.485024	2.644708	1.098701	-2.651796	-31.041349	10.646433	20.297322	47.621082	-2.227353	-14.191266	1.723636	1.614903	-4.338403	-32.100799	14.016153	19.242314	50.193031	-3.408312	-15.345273	1.001473	1.888729	-4.470738	-33.253348	14.749958	20.353209	50.525869	-4.832180	-15.453089	6.594237	2.121938	-4.390756	-33.279679	12.208163	18.329842	51.576430	-2.897349	-14.478371	3.164446	2.179812	-5.154418	-32.080209	16.607902	15.442711	64.570189	0.793911	-13.683794	1.308042	1.991848	-2.123160	-31.235673	17.018628	12.382923	64.908980	1.409944	-11.981220	-0.240569
	1.078387	-3.533176	-30.834425	12.862068	23.624005	38.327824	-3.614494	-13.872330	2.680889	0.622104	-2.395526	-32.305650	12.310729	22.328902	45.666265	-3.291413	-15.735460	1.252779	0.884087	-4.174019	-31.861077	13.304253	22.998002	42.699258	-2.734507	-14.454455	0.644392	1.031431	-5.353566	-31.179838	12.957902	22.886380	42.226279	-4.677788	-15.319520	1.057692	0.862220	-3.126159	-30.843390	13.888287	23.009209	44.281163	-2.271234	-13.609744	0.140312	0.913631	-3.816276	-33.873099	12.435199	18.650823	48.699802	-0.563476	-12.813642	1.330264	1.100080	-3.198686	-30.564512	12.828580	20.848943	44.024018	-2.868348	-13.521083	2.328968	0.948845	-2.764904	-30.729003	9.913814	21.279250	43.492765	-2.930730	-14.307667	1.740639	1.474617	-4.546664	-31.791908	13.310908	20.583562	46.140742	-4.098956	-15.489320	0.967081	1.681533	-4.506042	-32.874366	14.055722	21.409834	46.455693	-5.415771	-15.230412	6.227352	1.810031	-4.440186	-33.019570	11.762698	19.562841	47.353818	-3.372319	-14.513728	2.742656	1.837113	-5.486965	-32.408209	16.123492	16.542623	61.691612	0.507964	-13.534968	0.844275	1.734224	-2.698989	-31.426916	16.529199	13.838945	61.940622	1.055977	-12.235694	-0.586064
	0.988314	-3.564443	-30.193561	11.531486	24.704235	34.008611	-3.899338	-13.926385	2.918243	0.476823	-2.729128	-31.871538	11.722983	23.594285	41.468439	-3.821061	-15.849268	1.002979	0.787476	-4.320026	-31.429075	12.264857	24.077213	38.620912	-2.958693	-14.562908	0.522420	0.920672	-5.450895	-30.727613	11.910631	23.875862	37.992903	-4.976608	-15.309261	0.945061	0.583084	-3.230772	-30.345354	12.952500	24.054928	40.042290	-2.834530	-13.680942	0.342758	0.674565	-4.187039	-33.515859	11.777251	19.908456	44.342701	-1.026571	-13.043272	1.221638	0.961994	-3.543848	-30.145785	11.917412	22.060059	39.864513	-3.310317	-13.664142	2.111886	0.827003	-2.851147	-30.292810	9.093930	22.174508	39.231249	-3.583894	-14.365030	1.791568	1.357024	-4.649407	-31.337445	12.442689	21.787498	41.930926	-4.667944	-15.650102	0.902861	1.494157	-4.400023	-32.345905	13.160927	22.263812	42.267520	-5.949694	-15.076564	5.835790	1.483492	-4.392231	-32.643490	11.206763	20.690123	42.989082	-3.839292	-14.472932	2.351676	1.449288	-5.666382	-32.681115	15.545436	17.503971	58.648071	0.170072	-13.436026	0.476168	1.494997	-3.283323	-31.564029	15.943447	15.228730	58.777709	0.662229	-12.560076	-0.838469
	0.945137	-3.450612	-29.478947	10.004724	25.498409	29.755721	-4.134618	-14.068802	3.206914	0.345466	-2.912845	-31.330221	10.889129	24.592767	37.221550	-4.157572	-15.877131	0.803478	0.735413	-4.316913	-30.866811	11.003677	24.900304	34.493017	-3.102134	-14.746643	0.480672	0.801301	-5.330007	-30.168361	10.670155	24.521695	33.745173	-5.143666	-15.356301	0.926906	0.361443	-3.187844	-29.751547	11.761840	24.795885	35.798786	-3.242064	-13.773307	0.656893	0.501620	-4.444150	-33.038836	10.978072	21.092425	39.878694	-1.477074	-13.282579	1.126131	0.859286	-3.775493	-29.612488	10.847306	23.120274	35.633396	-3.600170	-13.902646	2.025925	0.726060	-2.875341	-29.745855	8.128403	22.891578	34.895270	-4.139222	-14.373999	1.859309	1.254302	-4.597174	-30.764625	11.370758	22.747208	37.627044	-5.108260	-15.816028	0.902961	1.344509	-4.149497	-31.674739	12.033454	22.881187	38.004195	-6.418863	-14.982894	5.403195	1.172684	-4.233813	-32.148296	10.493853	21.685867	38.534555	-4.255444	-14.391533	2.002910	1.043847	-5.731385	-32.861531	14.857429	18.373541	55.423918	-0.230840	-13.395506	0.206380	1.263285	-3.838944	-31.619954	15.281183	16.555309	55.401208	0.223984	-12.898733	-0.981124
	0.907913	-3.143897	-28.730392	8.356111	25.946715	25.638477	-4.407726	-14.376412	3.448566	0.230444	-2.933048	-30.699239	9.816257	25.268070	32.992042	-4.261408	-15.920867	0.684380	0.710582	-4.148994	-30.201799	9.540885	25.385930	30.364207	-3.226443	-15.009628	0.504110	0.659248	-4.973088	-29.511702	9.238185	24.735506	29.545895	-5.215477	-15.489690	0.965557	0.197321	-2.971146	-29.087821	10.345264	25.173252	31.632150	-3.495984	-13.991705	0.976706	0.382010	-4.530704	-32.470706	9.973577	22.075026	35.413147	-1.894117	-13.500681	1.072035	0.775306	-3.848449	-28.999242	9.602333	23.901992	31.422533	-3.774357	-14.193391	2.049128	0.626577	-2.778938	-29.112446	7.007354	23.329465	30.562554	-4.563556	-14.395613	1.933367	1.163073	-4.358613	-30.101807	10.063541	23.353642	33.303686	-5.416040	-15.939888	1.036755	1.237490	-3.749984	-30.888686	10.652427	23.182084	33.743009	-6.753968	-14.914967	4.993461	0.898915	-3.942505	-31.541394	9.570404	22.498994	34.064368	-4.583724	-14.364070	1.714180	0.656355	-5.721065	-32.919341	14.050800	19.189724	52.016163	-0.675046	-13.443081	0.005262	1.040854	-4.352533	-31.580421	14.563804	17.832554	51.803159	-0.240340	-13.188476	-1.034430
	0.828242	-2.589650	-27.990192	6.667176	26.001129	21.725057	-4.781311	-14.876908	3.564204	0.116287	-2.771284	-30.005344	8.546458	25.556925	28.848424	-4.180400	-16.024537	0.585830	0.669698	-3.786585	-29.483712	7.953245	25.456954	26.303098	-3.393150	-15.348710	0.530485	0.473849	-4.372363	-28.785863	7.668937	24.476864	25.460740	-5.252159	-15.702289	0.987454	0.071560	-2.577434	-28.391307	8.787046	25.191886	27.607136	-3.676027	-14.385878	1.198311	0.287580	-4.402565	-31.845302	8.748691	22.724517	31.053102	-2.244504	-13.748222	1.014902	0.680339	-3.708849	-28.349946	8.213457	24.275283	27.330475	-3.906280	-14.528375	2.082642	0.498251	-2.501527	-28.430071	5.779268	23.420587	26.329086	-4.868676	-14.512842	1.950616	1.061562	-3.898715	-29.379514	8.546727	23.490570	29.053531	-5.610182	-16.025029	1.228283	1.145422	-3.185162	-30.038566	9.085506	23.090672	29.581440	-6.909328	-14.895685	4.631282	0.663843	-3.489407	-30.848299	8.390713	23.032549	29.689036	-4.803572	-14.458607	1.444109	0.320923	-5.665955	-32.837010	13.148531	19.998315	48.417800	-1.125539	-13.611710	-0.169041	0.838452	-4.818120	-31.437082	13.771529	19.042181	47.991334	-0.695472	-13.373486	-1.037513
	0.673113	-1.754347	-27.297353	5.000357	25.632438	18.085882	-5.291838	-15.528356	3.486356	-0.026884	-2.393886	-29.281725	7.129831	25.369742	24.867864	-4.001959	-16.144512	0.412381	0.562490	-3.175074	-28.761212	6.314691	25.009179	22.400884	-3.633306	-15.715307	0.484362	0.224888	-3.506174	-28.024543	6.032739	23.714559	21.578607	-5.296266	-15.972188	0.924217	-0.054128	-1.984457	-27.697642	7.157632	24.819056	23.795652	-3.867984	-14.932300	1.240750	0.176430	-4.020394	-31.196377	7.338231	22.918353	26.899015	-2.526345	-14.062387	0.877477	0.537001	-3.299768	-27.707206	6.745095	24.146661	23.449487	-4.039351	-14.925399	2.020100	0.301715	-1.977597	-27.737251	4.515479	23.116082	22.300500	-5.077519	-14.791401	1.836040	0.897771	-3.167325	-28.647422	6.931803	23.068249	24.994809	-5.757716	-16.124173	1.302006	1.022431	-2.407871	-29.173161	7.448456	22.551191	25.615595	-6.928473	-15.005582	4.231690	0.429037	-2.826794	-30.115333	6.986556	23.167073	25.538132	-4.928016	-14.694241	1.111561	0.063252	-5.581424	-32.609741	12.162567	20.826037	44.627258	-1.590258	-13.868999	-0.319953	0.665462	-5.213074	-31.193009	12.844835	20.102638	44.017640	-1.159833	-13.420416	-1.013517
	0.429797	-0.637384	-26.684281	3.414278	24.844722	14.810494	-5.954979	-16.280053	3.158082	-0.226029	-1.764570	-28.558886	5.627383	24.617492	21.152920	-3.794641	-16.204402	0.081154	0.353402	-2.276876	-28.074381	4.702324	23.990988	18.761563	-3.942070	-16.072246	0.293218	-0.099690	-2.369739	-27.268023	4.422489	22.482544	18.007472	-5.395626	-16.304175	0.693703	-0.224472	-1.162562	-27.038174	5.526184	24.023900	20.279151	-4.141852	-15.571171	1.028519	-0.013919	-3.324418	-30.560155	5.818804	22.532498	23.068148	-2.754209	-14.452226	0.584434	0.313880	-2.582941	-27.106227	5.270994	23.492625	19.859966	-4.187676	-15.393696	1.796592	0.004266	-1.164364	-27.070451	3.284616	22.422620	18.581254	-5.216056	-15.251343	1.539427	0.623675	-2.124072	-27.955133	5.341863	22.068263	21.241244	-5.906571	-16.278304	1.144455	0.824779	-1.368938	-28.339281	5.853951	21.550920	21.943744	-6.906128	-15.304994	3.674532	0.134407	-1.894601	-29.386795	5.465787	22.835326	21.713865	-5.004216	-15.088091	0.664290	-0.111042	-5.456965	-32.244615	11.069489	21.633487	40.671628	-2.112018	-14.140542	-0.393963	0.522589	-5.495808	-30.857194	11.733797	20.903772	39.960054	-1.644018	-13.313560	-0.966633
	0.119309	0.669882	-26.152565	1.952698	23.774378	11.931581	-6.731648	-17.109910	2.597181	-0.482801	-0.923849	-27.856016	4.138333	23.403000	17.766744	-3.632935	-16.218811	-0.440932	0.038452	-1.110502	-27.444045	3.194964	22.482120	15.478979	-4.289947	-16.443001	-0.090910	-0.489015	-1.014921	-26.551773	2.929455	20.933894	14.844718	-5.610328	-16.738688	0.225999	-0.463978	-0.113822	-26.433203	3.969257	22.857102	17.132089	-4.507009	-16.281548	0.543183	-0.323661	-2.323170	-29.966495	4.307029	21.627895	19.624282	-2.966828	-14.943959	0.095384	0.003335	-1.570725	-26.570753	3.860588	22.388171	16.631452	-4.356136	-15.935631	1.388505	-0.398192	-0.082280	-26.454316	2.129676	21.423117	15.263573	-5.316135	-15.867874	1.045635	0.230890	-0.777814	-27.322151	3.861621	20.586500	17.880095	-6.070455	-16.532842	0.739073	0.538995	-0.066407	-27.571858	4.380057	20.162005	18.657769	-6.905676	-15.811810	2.894655	-0.265114	-0.655271	-28.697786	3.947118	22.050295	18.305537	-5.109380	-15.665779	0.071551	-0.215458	-5.264867	-31.756796	9.836177	22.320603	36.607191	-2.709570	-14.389038	-0.337899	0.408153	-5.621702	-30.433769	10.428570	21.370900	35.884932	-2.073570	-13.114646	-0.882775
	-0.229333	2.042440	-25.687125	0.655331	22.585439	9.468023	-7.581308	-18.009200	1.845963	-0.786820	0.051579	-27.187409	2.762388	21.923450	14.775082	-3.615529	-16.281872	-1.166219	-0.354732	0.234200	-26.871002	1.854703	20.698197	12.616036	-4.647776	-16.903455	-0.667220	-0.901153	0.423084	-25.889793	1.618419	19.342225	12.140404	-6.007107	-17.336056	-0.472433	-0.766186	1.097280	-25.891424	2.558185	21.466656	14.409887	-4.902767	-17.076142	-0.152398	-0.749717	-1.080046	-29.431439	2.901058	20.387713	16.623906	-3.232823	-15.595218	-0.619272	-0.365184	-0.351734	-26.107420	2.567867	21.020021	13.819465	-4.550894	-16.564591	0.805705	-0.872187	1.158380	-25.892551	1.074664	20.285384	12.406976	-5.428112	-16.602183	0.394254	-0.234107	0.763213	-26.738348	2.538959	18.886285	14.956727	-6.261554	-16.943418	0.146057	0.201674	1.406813	-26.882079	3.070544	18.595054	15.816854	-6.944764	-16.529750	1.906503	-0.769358	0.838773	-28.072960	2.529773	20.942353	15.383941	-5.320457	-16.431816	-0.664280	-0.270593	-4.979147	-31.169584	8.459599	22.777480	32.507300	-3.384785	-14.646689	-0.174656	0.312569	-5.546680	-29.935749	8.972870	21.492277	31.852903	-2.378830	-12.981722	-0.764866
